"Node1(x,y)","Node2(x,y)"
"(-20371.5343, 150579.0093)","(-20398.002, 150622.028)"
"(-20398.002, 150622.028)","(-20367.9729, 150652.8317)"
"(-20367.9729, 150652.8317)","(-20322.9488, 150661.5726)"
"(-20322.9488, 150661.5726)","(-20266.3331, 150681.5551)"
"(-20266.3331, 150681.5551)","(-20181.9364, 150700.6851)"
"(-20181.9364, 150700.6851)","(-20139.7066, 150752.4604)"
"(-20139.7066, 150752.4604)","(-20089.8856, 150739.0027)"
"(-20089.8856, 150739.0027)","(-20035.4607, 150694.4676)"
"(-20035.4607, 150694.4676)","(-20079.4337, 150644.0969)"
"(-20079.4337, 150644.0969)","(-20106.4212, 150602.8218)"
"(-20106.4212, 150602.8218)","(-20136.5838, 150609.1718)"
"(-20136.5838, 150609.1718)","(-20190.5589, 150599.6469)"
"(-20190.5589, 150599.6469)","(-20247.7091, 150555.1968)"
"(-20247.7091, 150555.1968)","(-20291.1624, 150495.0529)"
"(-20291.1624, 150495.0529)","(-20321.8607, 150484.8322)"
"(-20321.8607, 150484.8322)","(-20349.6131, 150542.891)"
"(-20349.6131, 150542.891)","(-20371.5343, 150579.0093)"
"(-19924.5097, 150684.7102)","(-19872.2008, 150676.8312)"
"(-19872.2008, 150676.8312)","(-19852.5826, 150670.6411)"
"(-19852.5826, 150670.6411)","(-19855.5895, 150653.1189)"
"(-19855.5895, 150653.1189)","(-19857.6318, 150641.218)"
"(-19857.6318, 150641.218)","(-19859.4463, 150630.6443)"
"(-19859.4463, 150630.6443)","(-19859.336, 150629.6279)"
"(-19859.336, 150629.6279)","(-19859.407, 150624.5458)"
"(-19859.407, 150624.5458)","(-19859.6175, 150622.0898)"
"(-19859.6175, 150622.0898)","(-19860.2529, 150613.6744)"
"(-19860.2529, 150613.6744)","(-19860.3716, 150610.7229)"
"(-19860.3716, 150610.7229)","(-19859.9451, 150605.6829)"
"(-19859.9451, 150605.6829)","(-19859.0972, 150600.6584)"
"(-19859.0972, 150600.6584)","(-19858.1875, 150596.6257)"
"(-19858.1875, 150596.6257)","(-19857.7779, 150595.1152)"
"(-19857.7779, 150595.1152)","(-19857.1858, 150592.3049)"
"(-19857.1858, 150592.3049)","(-19856.7454, 150586.7134)"
"(-19856.7454, 150586.7134)","(-19855.9272, 150582.3523)"
"(-19855.9272, 150582.3523)","(-19850.876, 150579.7317)"
"(-19850.876, 150579.7317)","(-19842.9871, 150564.012)"
"(-19842.9871, 150564.012)","(-19811.4479, 150509.9758)"
"(-19811.4479, 150509.9758)","(-19822.5798, 150435.2783)"
"(-19822.5798, 150435.2783)","(-19860.749, 150394.0236)"
"(-19860.749, 150394.0236)","(-19893.0265, 150363.4571)"
"(-19893.0265, 150363.4571)","(-19958.5522, 150343.9636)"
"(-19958.5522, 150343.9636)","(-19995.3952, 150382.1714)"
"(-19995.3952, 150382.1714)","(-20034.6911, 150399.4701)"
"(-20034.6911, 150399.4701)","(-20076.5786, 150371.0681)"
"(-20076.5786, 150371.0681)","(-20129.8199, 150360.499)"
"(-20129.8199, 150360.499)","(-20170.0532, 150376.3523)"
"(-20170.0532, 150376.3523)","(-20206.8386, 150412.4578)"
"(-20206.8386, 150412.4578)","(-20210.6236, 150477.1459)"
"(-20210.6236, 150477.1459)","(-20198.5708, 150529.0891)"
"(-20198.5708, 150529.0891)","(-20291.1624, 150495.0529)"
"(-20291.1624, 150495.0529)","(-20247.7091, 150555.1968)"
"(-20247.7091, 150555.1968)","(-20190.5589, 150599.6469)"
"(-20190.5589, 150599.6469)","(-20136.5838, 150609.1718)"
"(-20136.5838, 150609.1718)","(-20106.4212, 150602.8218)"
"(-20106.4212, 150602.8218)","(-20079.4337, 150644.0969)"
"(-20079.4337, 150644.0969)","(-20035.4607, 150694.4676)"
"(-20035.4607, 150694.4676)","(-19977.8776, 150680.2391)"
"(-19977.8776, 150680.2391)","(-19924.5097, 150684.7102)"
"(-19834.6758, 150571.0849)","(-19827.9762, 150567.5328)"
"(-19827.9762, 150567.5328)","(-19821.2244, 150565.0776)"
"(-19821.2244, 150565.0776)","(-19818.6144, 150564.1285)"
"(-19818.6144, 150564.1285)","(-19810.5137, 150561.1828)"
"(-19810.5137, 150561.1828)","(-19802.162, 150558.5255)"
"(-19802.162, 150558.5255)","(-19800.3699, 150557.9553)"
"(-19800.3699, 150557.9553)","(-19793.0512, 150555.6266)"
"(-19793.0512, 150555.6266)","(-19789.687, 150553.608)"
"(-19789.687, 150553.608)","(-19785.1136, 150550.864)"
"(-19785.1136, 150550.864)","(-19779.4079, 150547.4406)"
"(-19779.4079, 150547.4406)","(-19777.1761, 150546.1015)"
