variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node21_timber_t0,0.0,0.0,B,C,timber,node1node21,0,1268.0
C_node1node21_timber_t1,0.0,1.0,B,C,timber,node1node21,1,1067.62
C_node1node21_timber_t2,0.0,1.0,B,C,timber,node1node21,2,756.86
C_node1node21_timber_t3,0.0,1.0,B,C,timber,node1node21,3,536.55
C_node1node21_timber_t4,0.0,1.0,B,C,timber,node1node21,4,380.37
C_node1node21_timber_t5,0.0,1.0,B,C,timber,node1node21,5,269.65
C_node1node21_wide_t0,0.0,0.0,B,C,wide,node1node21,0,1901.0
C_node1node21_wide_t1,0.0,1.0,B,C,wide,node1node21,1,1600.59
C_node1node21_wide_t2,0.0,1.0,B,C,wide,node1node21,2,1134.69
C_node1node21_wide_t3,0.0,1.0,B,C,wide,node1node21,3,804.4
C_node1node21_wide_t4,0.0,1.0,B,C,wide,node1node21,4,570.26
C_node1node21_wide_t5,0.0,1.0,B,C,wide,node1node21,5,404.27
C_node1node8_timber_t0,0.0,0.0,B,C,timber,node1node8,0,1538.0
C_node1node8_timber_t1,0.0,1.0,B,C,timber,node1node8,1,1294.95
C_node1node8_timber_t2,0.0,1.0,B,C,timber,node1node8,2,918.02
C_node1node8_timber_t3,0.0,1.0,B,C,timber,node1node8,3,650.8
C_node1node8_timber_t4,0.0,1.0,B,C,timber,node1node8,4,461.36
C_node1node8_timber_t5,0.0,1.0,B,C,timber,node1node8,5,327.07
C_node1node8_wide_t0,0.0,0.0,B,C,wide,node1node8,0,2307.0
C_node1node8_wide_t1,0.0,1.0,B,C,wide,node1node8,1,1942.43
C_node1node8_wide_t2,0.0,1.0,B,C,wide,node1node8,2,1377.03
C_node1node8_wide_t3,0.0,1.0,B,C,wide,node1node8,3,976.2
C_node1node8_wide_t4,0.0,1.0,B,C,wide,node1node8,4,692.05
C_node1node8_wide_t5,0.0,1.0,B,C,wide,node1node8,5,490.6
C_node1node10_timber_t0,0.0,0.0,B,C,timber,node1node10,0,4294.0
C_node1node10_timber_t1,0.0,1.0,B,C,timber,node1node10,1,3615.43
C_node1node10_timber_t2,0.0,1.0,B,C,timber,node1node10,2,2563.05
C_node1node10_timber_t3,0.0,1.0,B,C,timber,node1node10,3,1816.99
C_node1node10_timber_t4,0.0,1.0,B,C,timber,node1node10,4,1288.1
C_node1node10_timber_t5,0.0,1.0,B,C,timber,node1node10,5,913.16
C_node1node10_wide_t0,0.0,0.0,B,C,wide,node1node10,0,6442.0
C_node1node10_wide_t1,0.0,1.0,B,C,wide,node1node10,1,5423.99
C_node1node10_wide_t2,0.0,1.0,B,C,wide,node1node10,2,3845.17
C_node1node10_wide_t3,0.0,1.0,B,C,wide,node1node10,3,2725.91
C_node1node10_wide_t4,0.0,1.0,B,C,wide,node1node10,4,1932.45
C_node1node10_wide_t5,0.0,1.0,B,C,wide,node1node10,5,1369.95
C_node1node30_timber_t0,0.0,0.0,B,C,timber,node1node30,0,0.0
C_node1node30_timber_t1,0.0,1.0,B,C,timber,node1node30,1,0.0
C_node1node30_timber_t2,0.0,1.0,B,C,timber,node1node30,2,0.0
C_node1node30_timber_t3,0.0,1.0,B,C,timber,node1node30,3,0.0
C_node1node30_timber_t4,0.0,1.0,B,C,timber,node1node30,4,0.0
C_node1node30_timber_t5,0.0,1.0,B,C,timber,node1node30,5,0.0
C_node1node30_wide_t0,0.0,0.0,B,C,wide,node1node30,0,0.0
C_node1node30_wide_t1,0.0,1.0,B,C,wide,node1node30,1,0.0
C_node1node30_wide_t2,0.0,1.0,B,C,wide,node1node30,2,0.0
C_node1node30_wide_t3,0.0,1.0,B,C,wide,node1node30,3,0.0
C_node1node30_wide_t4,0.0,1.0,B,C,wide,node1node30,4,0.0
C_node1node30_wide_t5,0.0,1.0,B,C,wide,node1node30,5,0.0
C_node2node10_timber_t0,0.0,0.0,B,C,timber,node2node10,0,1946.0
C_node2node10_timber_t1,0.0,1.0,B,C,timber,node2node10,1,1638.48
C_node2node10_timber_t2,0.0,1.0,B,C,timber,node2node10,2,1161.55
C_node2node10_timber_t3,0.0,1.0,B,C,timber,node2node10,3,823.44
C_node2node10_timber_t4,0.0,1.0,B,C,timber,node2node10,4,583.75
C_node2node10_timber_t5,0.0,1.0,B,C,timber,node2node10,5,413.83
C_node2node10_wide_t0,0.0,0.0,B,C,wide,node2node10,0,2917.0
C_node2node10_wide_t1,0.0,1.0,B,C,wide,node2node10,1,2456.04
C_node2node10_wide_t2,0.0,1.0,B,C,wide,node2node10,2,1741.13
