"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-16744.08828, 151732.12211)","(-16712.33818, 151722.59701)",0.03314809768327664,27.5275,False,False
"(-16744.08828, 151732.12211)","(-16756.01788, 151742.93331)",0.016099608740584696,27.5275,True,False
"(-17454.15488, 152501.47601)","(-17454.67988, 152500.19821)",0.0013814477333685187,24.3167,False,False
"(-17454.15488, 152501.47601)","(-17452.79628, 152505.06681)",0.0038392236975498847,24.3167,False,False
"(-16930.48498, 152180.50471)","(-16984.80788, 152208.32391)",0.06103183884702973,27.5275,False,False
"(-16930.48498, 152180.50471)","(-16870.76598, 152152.15191)",0.06610779249711327,27.5275,False,False
"(-17459.39348, 152489.27401)","(-17462.13798, 152484.70251)",0.005332062687170962,24.3167,False,False
"(-17459.39348, 152489.27401)","(-17457.66648, 152493.07571)",0.004175578030653868,24.3167,False,False
"(-15977.81008, 152732.21951)","(-16010.10678, 152678.39471)",0.0627709003116116,23.1901,False,False
"(-15977.81008, 152732.21951)","(-15914.13948, 152722.88531)",0.06435116622097548,23.1901,False,False
"(-17115.39728, 152858.65611)","(-17165.66828, 152812.35401)",0.06834513812562046,27.2388,False,False
"(-17115.39728, 152858.65611)","(-17071.74098, 152886.43741)",0.05174623811815057,27.2388,False,False
"(-16285.55498, 152816.30181)","(-16312.04908, 152856.03731)",0.04775821704231399,27.2388,False,False
"(-16285.55498, 152816.30181)","(-16224.79708, 152800.02881)",0.0628993874486117,27.2388,False,False
"(-17452.79628, 152505.06681)","(-17452.02318, 152507.76861)",0.00281023252597553,24.3167,False,False
"(-16473.11988, 152781.39761)","(-16492.43778, 152797.65291)",0.025247099605692117,27.2388,False,False
"(-16473.11988, 152781.39761)","(-16422.31988, 152794.09771)",0.052363465698992875,27.2388,False,False
"(-17202.70988, 152788.54141)","(-17243.72048, 152793.83311)",0.0413505913047218,27.2388,False,False
"(-17202.70988, 152788.54141)","(-17189.48068, 152766.05181)",0.026092026383552146,27.2388,False,False
"(-16038.15528, 152952.45721)","(-16105.79178, 152890.24411)",0.09189758399359052,23.1901,False,False
"(-16038.15528, 152952.45721)","(-15962.45428, 152901.02191)",0.09152175417401248,24.7646,False,False
"(-16038.15528, 152952.45721)","(-16096.15388, 153016.80071)",0.08662519029827351,24.7646,False,False
"(-15538.11108, 152405.04531)","(-15509.03278, 152319.02111)",0.09080589472345685,16.9906,False,False
"(-15538.11108, 152405.04531)","(-15556.73848, 152410.85921)",0.01951362252299849,16.9906,False,False
"(-17470.57338, 152469.84491)","(-17471.59298, 152468.24211)",0.0018996189091686365,24.3167,False,False
"(-17470.57338, 152469.84491)","(-17468.93968, 152472.41291)",0.0030436162192371418,24.3167,False,False
"(-15346.41258, 152330.14461)","(-15321.33348, 152354.82931)",0.03518942555513887,16.9906,False,False
"(-15346.41258, 152330.14461)","(-15370.79708, 152307.84461)",0.033043816974579164,16.9906,False,False
"(-15353.43108, 152536.23111)","(-15357.53208, 152554.15671)",0.018388728513973145,16.9906,False,False
"(-15353.43108, 152536.23111)","(-15371.29048, 152520.35621)",0.02389499149131103,16.9906,False,False
"(-16604.81528, 151785.34631)","(-16653.47968, 151860.23751)",0.08931358051719825,27.5275,False,False
"(-16604.81528, 151785.34631)","(-16548.84028, 151754.86031)",0.06373850344179809,27.5275,False,False
"(-16864.41218, 152262.09621)","(-16935.25928, 152275.25061)",0.07205796151550396,27.5275,False,False
"(-16864.41218, 152262.09621)","(-16804.79028, 152259.96671)",0.05965991728002742,27.5275,False,False
"(-17023.59098, 152670.68321)","(-17067.75148, 152692.81341)",0.049395298483666056,27.2388,False,False
"(-17023.59098, 152670.68321)","(-16966.25808, 152671.36221)",0.05733692059580936,27.2388,False,False
"(-16779.50598, 152588.37601)","(-16820.61138, 152628.39701)",0.05737015208414595,27.2388,False,False
"(-16779.50598, 152588.37601)","(-16735.47058, 152554.81331)",0.055367601396942384,27.2388,False,False
"(-17125.88278, 151832.13471)","(-17083.02018, 151844.04101)",0.04448553088869904,27.5275,False,False
"(-17125.88278, 151832.13471)","(-17157.98078, 151820.63691)",0.034095175741450406,27.5275,False,False
"(-17002.94918, 152899.66671)","(-17071.74098, 152886.43741)",0.07005230992429348,27.2388,False,False
"(-17002.94918, 152899.66671)","(-16924.89688, 152922.15631)",0.08122772706071454,27.2388,False,False
"(-17534.79148, 152397.68911)","(-17537.09408, 152395.32251)",0.0033019331186497176,24.3167,False,False
"(-17534.79148, 152397.68911)","(-17531.64848, 152401.33271)",0.00481188839852541,24.3167,False,False
"(-17156.70108, 152454.97701)","(-17192.41988, 152476.40831)",0.04165493119823896,27.2388,False,False
"(-17156.70108, 152454.97701)","(-17128.85488, 152444.04611)",0.029914802844915142,27.2388,False,False
"(-15621.02218, 152934.93281)","(-15684.28428, 152877.44131)",0.08548313207095548,16.9906,False,False
"(-15621.02218, 152934.93281)","(-15599.93808, 152927.23571)",0.022445146941373593,16.9906,False,False
"(-16267.14918, 153085.98321)","(-16238.63978, 153061.30831)",0.037704596249935815,24.7646,False,False
"(-16267.14918, 153085.98321)","(-16335.41178, 153093.92071)",0.06872253244031394,24.7646,False,False
"(-17499.31778, 152531.76691)","(-17556.15258, 152446.51531)",0.10245989358574942,24.3167,False,False
"(-17499.31778, 152531.76691)","(-17483.12148, 152555.37121)",0.028626615451014924,24.3167,False,False
"(-15400.22998, 152170.22361)","(-15411.65188, 152233.63971)",0.06443649229140475,16.9906,False,False
