x,y,is_exit,is_source,stands
-17454.15488,152501.47601,False,False,"[1556, 846]"
-16930.48498,152180.50471,False,False,"[849, 850]"
-17459.39348,152489.27401,False,False,"[1556, 846]"
-15977.81008,152732.21951,False,False,[820]
-17115.39728,152858.65611,False,False,[1171]
-16285.55498,152816.30181,False,False,[1299]
-17452.79628,152505.06681,False,False,"[1556, 846]"
-16473.11988,152781.39761,False,False,"[1299, 1171]"
-17202.70988,152788.54141,False,False,[848]
-16038.15528,152952.45721,False,False,[820]
-17470.57338,152469.84491,False,False,"[1556, 846]"
-16864.41218,152262.09621,False,False,"[849, 1301]"
-17023.59098,152670.68321,False,False,"[848, 1171]"
-16779.50598,152588.37601,False,False,"[848, 1171]"
-16604.81528,151785.34631,False,False,[850]
-17002.94918,152899.66671,False,False,[1171]
-17534.79148,152397.68911,False,False,"[1556, 846]"
-17156.70108,152454.97701,False,False,"[848, 846]"
-17499.31778,152531.76691,False,False,[1556]
-15903.64098,152607.73781,False,False,[1171]
-16907.26938,152674.62801,False,False,"[848, 1171]"
-17579.15898,152419.00891,False,False,[1556]
-17407.56648,152534.20281,False,False,"[1556, 846]"
-17205.38818,152169.89251,False,False,[850]
-17359.76618,152559.10331,False,False,"[1556, 846]"
-16156.88668,152715.24901,False,False,"[1299, 820]"
-16503.83818,151780.47071,False,False,[850]
-16453.56728,151809.24421,False,False,[850]
-16813.66348,152460.23111,False,False,"[848, 847]"
-16684.36598,152329.92151,False,False,[1301]
-16580.46148,152228.27781,False,False,"[849, 1301]"
-17420.96138,152532.07821,False,False,"[1556, 846]"
-17348.65728,152567.92491,False,False,"[1556, 846]"
-17462.13798,152484.70251,False,False,"[1556, 846]"
-16348.58828,152205.48381,False,False,[1301]
-16959.91068,152417.72671,False,False,"[848, 847]"
-17212.26368,152500.22081,False,False,"[848, 846]"
-16408.91348,152310.25891,False,False,[1301]
-16603.00638,152329.26001,False,False,[1301]
-16570.35448,152832.19771,False,False,[1171]
-17406.70898,152214.49281,False,False,[847]
-17011.58088,152410.77031,False,False,"[848, 847]"
-17509.57178,152422.70591,False,False,"[1556, 846]"
-17189.48068,152766.05181,False,False,"[848, 1171]"
-16312.00178,152856.09051,False,False,[1299]
-16818.22828,152857.63431,False,False,[1171]
-16804.82718,152142.44251,False,False,"[849, 850]"
-17309.10138,152356.94871,False,False,"[848, 847]"
-17482.70168,152456.68751,False,False,"[1556, 846]"
-16848.16758,152897.02081,False,False,[1171]
-16488.57388,152362.33301,False,False,[1301]
-17537.09408,152395.32251,False,False,"[1556, 846]"
-16788.27378,151985.90131,False,False,[850]
