"Source(x,y)","Target(x,y)"
"(-16575.29986, 152696.02145)","(-16492.43778, 152797.65291)"
"(-16339.0747, 152839.66536)","(-16492.43778, 152797.65291)"
"(-16790.56244, 151758.26289)","(-16756.01788, 151742.93331)"
"(-16852.23272, 151877.41965)","(-16756.01788, 151742.93331)"
"(-16415.44108, 152572.55802)","(-16482.90968, 152606.75281)"
"(-16660.03048, 152548.65151)","(-16482.90968, 152606.75281)"
"(-16309.70131, 152580.36063)","(-16482.90968, 152606.75281)"
"(-16335.19862, 152327.4503)","(-16482.90968, 152606.75281)"
"(-16575.29986, 152696.02145)","(-16482.90968, 152606.75281)"
"(-16114.27338, 152684.53441)","(-16224.79708, 152800.02881)"
"(-16120.49752, 152876.47555)","(-16224.79708, 152800.02881)"
"(-16045.07031, 152794.84578)","(-16224.79708, 152800.02881)"
"(-16339.0747, 152839.66536)","(-16224.79708, 152800.02881)"
"(-16626.81713, 153474.47344)","(-16622.74988, 153187.90091)"
"(-16144.48283, 153033.32127)","(-16622.74988, 153187.90091)"
"(-16221.23741, 153236.87723)","(-16622.74988, 153187.90091)"
"(-17300.06458, 152209.53081)","(-17038.09238, 152233.35931)"
"(-16935.25928, 152275.25061)","(-17038.09238, 152233.35931)"
"(-16806.09839, 152028.12952)","(-17038.09238, 152233.35931)"
"(-16632.77399, 152143.35618)","(-17038.09238, 152233.35931)"
"(-17218.19248, 152317.71578)","(-17038.09238, 152233.35931)"
"(-16633.48113, 151880.35089)","(-16839.76608, 151970.25821)"
"(-17019.68194, 152006.34884)","(-16839.76608, 151970.25821)"
"(-16852.23272, 151877.41965)","(-16839.76608, 151970.25821)"
"(-16806.09839, 152028.12952)","(-16839.76608, 151970.25821)"
"(-16462.62528, 152381.74381)","(-16374.17248, 152194.81661)"
"(-16620.54728, 152242.35931)","(-16374.17248, 152194.81661)"
"(-16632.77399, 152143.35618)","(-16374.17248, 152194.81661)"
"(-16335.19862, 152327.4503)","(-16374.17248, 152194.81661)"
"(-16585.7973, 152284.62888)","(-16374.17248, 152194.81661)"
"(-17300.06458, 152209.53081)","(-17638.85677, 152355.33976)"
"(-17335.13778, 152586.82601)","(-17638.85677, 152355.33976)"
"(-17559.14268, 152374.38941)","(-17638.85677, 152355.33976)"
"(-17218.19248, 152317.71578)","(-17638.85677, 152355.33976)"
"(-17475.20718, 152508.32621)","(-17638.85677, 152355.33976)"
"(-17073.27228, 152007.69721)","(-17300.06458, 152209.53081)"
"(-16806.09839, 152028.12952)","(-17300.06458, 152209.53081)"
"(-17218.19248, 152317.71578)","(-17300.06458, 152209.53081)"
"(-16633.48113, 151880.35089)","(-16548.84028, 151754.86031)"
"(-16852.23272, 151877.41965)","(-16548.84028, 151754.86031)"
"(-16806.09839, 152028.12952)","(-16548.84028, 151754.86031)"
"(-17412.91948, 152414.78841)","(-17559.14268, 152374.38941)"
"(-17335.13778, 152586.82601)","(-17559.14268, 152374.38941)"
"(-17218.19248, 152317.71578)","(-17559.14268, 152374.38941)"
"(-17318.76859, 152467.39973)","(-17559.14268, 152374.38941)"
"(-17475.20718, 152508.32621)","(-17559.14268, 152374.38941)"
"(-16795.03704, 153587.87639)","(-16714.77088, 153771.90811)"
"(-15612.92631, 153045.89531)","(-16714.77088, 153771.90811)"
"(-16221.23741, 153236.87723)","(-16714.77088, 153771.90811)"
"(-17287.64548, 152561.15991)","(-17335.13778, 152586.82601)"
"(-17318.76859, 152467.39973)","(-17335.13778, 152586.82601)"
"(-17475.20718, 152508.32621)","(-17335.13778, 152586.82601)"
"(-16415.44108, 152572.55802)","(-16462.62528, 152381.74381)"
"(-16335.19862, 152327.4503)","(-16462.62528, 152381.74381)"
"(-16585.7973, 152284.62888)","(-16462.62528, 152381.74381)"
"(-16620.54728, 152242.35931)","(-16935.25928, 152275.25061)"
"(-16632.77399, 152143.35618)","(-16935.25928, 152275.25061)"
"(-17218.19248, 152317.71578)","(-16935.25928, 152275.25061)"
"(-16585.7973, 152284.62888)","(-16935.25928, 152275.25061)"
"(-15287.95248, 152408.44331)","(-15731.30798, 152800.08831)"
"(-15897.00938, 152935.73682)","(-15731.30798, 152800.08831)"
"(-15869.34628, 152722.89841)","(-15731.30798, 152800.08831)"
"(-15585.5948, 152594.62126)","(-15731.30798, 152800.08831)"
"(-16221.23741, 153236.87723)","(-15731.30798, 152800.08831)"
"(-16761.84323, 152452.60718)","(-16750.26188, 152458.55281)"
"(-16660.03048, 152548.65151)","(-16750.26188, 152458.55281)"
"(-17218.19248, 152317.71578)","(-16750.26188, 152458.55281)"
"(-17046.67685, 152566.31793)","(-16750.26188, 152458.55281)"
"(-17046.67685, 152566.31793)","(-16660.03048, 152548.65151)"
"(-16575.29986, 152696.02145)","(-16660.03048, 152548.65151)"
"(-16096.70541, 152682.36683)","(-16114.27338, 152684.53441)"
"(-16575.29986, 152696.02145)","(-16114.27338, 152684.53441)"
"(-16045.07031, 152794.84578)","(-16114.27338, 152684.53441)"
"(-16339.0747, 152839.66536)","(-16114.27338, 152684.53441)"
"(-17412.91948, 152414.78841)","(-17287.64548, 152561.15991)"
"(-17318.76859, 152467.39973)","(-17287.64548, 152561.15991)"
"(-17046.67685, 152566.31793)","(-17287.64548, 152561.15991)"
"(-16010.10678, 152678.39471)","(-15869.34628, 152722.89841)"
"(-15585.5948, 152594.62126)","(-15869.34628, 152722.89841)"
"(-16045.07031, 152794.84578)","(-15869.34628, 152722.89841)"
"(-16221.23741, 153236.87723)","(-15869.34628, 152722.89841)"
"(-17019.68194, 152006.34884)","(-17073.27228, 152007.69721)"
"(-16852.23272, 151877.41965)","(-17073.27228, 152007.69721)"
"(-16806.09839, 152028.12952)","(-17073.27228, 152007.69721)"
"(-15409.51008, 152244.57003)","(-15287.95248, 152408.44331)"
"(-15585.5948, 152594.62126)","(-15287.95248, 152408.44331)"
"(-16096.70541, 152682.36683)","(-16010.10678, 152678.39471)"
"(-15585.5948, 152594.62126)","(-16010.10678, 152678.39471)"
"(-16575.29986, 152696.02145)","(-16010.10678, 152678.39471)"
"(-16045.07031, 152794.84578)","(-16010.10678, 152678.39471)"
"(-16632.77399, 152143.35618)","(-16620.54728, 152242.35931)"
"(-16585.7973, 152284.62888)","(-16620.54728, 152242.35931)"
"(-15840.58755, 153068.15761)","(-15907.22118, 153080.92671)"
"(-15955.22813, 153027.70598)","(-15907.22118, 153080.92671)"
"(-16221.23741, 153236.87723)","(-15907.22118, 153080.92671)"
"(-17124.67922, 152350.38854)","(-17412.91948, 152414.78841)"
"(-17218.19248, 152317.71578)","(-17412.91948, 152414.78841)"
"(-17318.76859, 152467.39973)","(-17412.91948, 152414.78841)"
"(-17046.67685, 152566.31793)","(-17412.91948, 152414.78841)"
"(-15585.5948, 152594.62126)","(-15409.51008, 152244.57003)"
"(-16852.23272, 151877.41965)","(-16790.56244, 151758.26289)"
"(-16852.23272, 151877.41965)","(-17019.68194, 152006.34884)"
"(-16806.09839, 152028.12952)","(-17019.68194, 152006.34884)"
"(-16852.23272, 151877.41965)","(-16633.48113, 151880.35089)"
"(-16806.09839, 152028.12952)","(-16633.48113, 151880.35089)"
"(-16358.79857, 151920.39891)","(-16358.79092, 151923.82668)"
"(-16806.09839, 152028.12952)","(-16358.79092, 151923.82668)"
"(-16335.19862, 152327.4503)","(-16358.79092, 151923.82668)"
"(-16806.09839, 152028.12952)","(-16358.79857, 151920.39891)"
"(-16335.19862, 152327.4503)","(-16358.79857, 151920.39891)"
"(-17218.19248, 152317.71578)","(-16761.84323, 152452.60718)"
"(-17218.19248, 152317.71578)","(-17124.67922, 152350.38854)"
"(-17046.67685, 152566.31793)","(-17124.67922, 152350.38854)"
"(-16335.19862, 152327.4503)","(-16309.70131, 152580.36063)"
"(-16575.29986, 152696.02145)","(-16309.70131, 152580.36063)"
"(-16335.19862, 152327.4503)","(-16415.44108, 152572.55802)"
"(-16575.29986, 152696.02145)","(-16096.70541, 152682.36683)"
"(-16045.07031, 152794.84578)","(-16096.70541, 152682.36683)"
"(-16045.07031, 152794.84578)","(-16120.49752, 152876.47555)"
"(-15955.22813, 153027.70598)","(-15897.00938, 152935.73682)"
"(-16221.23741, 153236.87723)","(-15897.00938, 152935.73682)"
"(-15629.10668, 153023.06803)","(-15840.58755, 153068.15761)"
"(-16221.23741, 153236.87723)","(-15840.58755, 153068.15761)"
"(-15612.92631, 153045.89531)","(-15629.10668, 153023.06803)"
"(-16221.23741, 153236.87723)","(-15629.10668, 153023.06803)"
"(-16221.23741, 153236.87723)","(-16144.48283, 153033.32127)"
"(-16221.23741, 153236.87723)","(-15612.92631, 153045.89531)"
"(-16795.03704, 153587.87639)","(-16626.81713, 153474.47344)"
"(-16221.23741, 153236.87723)","(-16626.81713, 153474.47344)"
"(-16221.23741, 153236.87723)","(-15955.22813, 153027.70598)"
"(-16221.23741, 153236.87723)","(-16795.03704, 153587.87639)"
