"Node1(x,y)","Node2(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-17559.14268, 152374.38941)","(-17412.91948, 152414.78841)",0.15356078210891658,False,False,1154,413,1731,413,865,False,"[(-17554.19818, 152375.44401)]"
"(-17559.14268, 152374.38941)","(-17335.13778, 152586.82601)",0.32252430360216566,False,False,1563,603,2337,603,1167,False,"[(-17556.46228, 152376.58101)]"
"(-17335.13778, 152586.82601)","(-17287.64548, 152561.15991)",0.05398395362049981,False,False,406,145,608,145,304,27.2388,
"(-16935.25928, 152275.25061)","(-16620.54728, 152242.35931)",0.3183032350938452,True,False,2391,853,3587,853,1793,False,"[(-16804.79028, 152259.96671), (-16741.00858, 152257.04111)]"
"(-16750.26188, 152458.55281)","(-17412.91948, 152414.78841)",0.7138542486388035,False,False,5365,1916,8047,1916,4024,False,"[(-17309.10138, 152356.94871), (-17227.50378, 152352.49351)]"
"(-16750.26188, 152458.55281)","(-16660.03048, 152548.65151)",0.14191871681537296,False,False,1066,381,1600,381,800,False,"[(-16697.21868, 152469.06841)]"
"(-16660.03048, 152548.65151)","(-16309.70131, 152580.36063)",0.3768648717961889,True,False,2831,1012,4247,1012,2124,False,"[(-16331.99678, 152593.70421)]"
"(-16114.27338, 152684.53441)","(-16096.70541, 152682.36683)",0.017701185637612315,True,False,133,48,200,48,100,27.2388,
"(-17287.64548, 152561.15991)","(-17412.91948, 152414.78841)",0.5764923305141167,False,False,4331,1547,6499,1547,3250,False,"[(-17192.41988, 152476.40831), (-17212.26368, 152500.22081), (-17243.21998, 152524.03341), (-17156.70108, 152454.97701), (-17225.47828, 152397.34051), (-17324.31828, 152415.05651)]"
"(-16010.10678, 152678.39471)","(-16309.70131, 152580.36063)",0.6889051780572943,True,False,5179,1849,7766,1849,3882,False,"[(-15930.39978, 152608.05681), (-15973.89548, 152648.54781), (-15903.64098, 152607.73781), (-16146.46078, 152453.09211), (-16219.11908, 152424.35961)]"
"(-16010.10678, 152678.39471)","(-16096.70541, 152682.36683)",0.08686069672391615,True,False,653,233,979,233,490,False,"[(-16062.24418, 152678.11491)]"
"(-16010.10678, 152678.39471)","(-16120.49752, 152876.47555)",0.6801292475054572,True,False,3286,1278,4928,1278,2464,False,"[(-15977.81008, 152732.21951), (-15869.34628, 152722.89841)]"
"(-17019.68194, 152006.34884)","(-16358.79092, 151923.82668)",1.0871882456111228,True,False,8169,2917,12256,2917,6125,False,"[(-16940.36178, 151999.07151), (-16986.61308, 152005.51681), (-16839.76608, 151970.25821), (-16633.48113, 151880.35089), (-16358.79857, 151920.39891)]"
