"Node1(x,y)","Node2(x,y)"
"(-17454.15488, 152501.47601)","(-17454.67988, 152500.19821)"
"(-17454.15488, 152501.47601)","(-17452.79628, 152505.06681)"
"(-16930.48498, 152180.50471)","(-16870.76598, 152152.15191)"
"(-16930.48498, 152180.50471)","(-16984.80788, 152208.32391)"
"(-17459.39348, 152489.27401)","(-17462.13798, 152484.70251)"
"(-17459.39348, 152489.27401)","(-17457.66648, 152493.07571)"
"(-15977.81008, 152732.21951)","(-15914.13948, 152722.88531)"
"(-15977.81008, 152732.21951)","(-16010.10678, 152678.39471)"
"(-17115.39728, 152858.65611)","(-17165.66828, 152812.35401)"
"(-17115.39728, 152858.65611)","(-17071.74098, 152886.43741)"
"(-16285.55498, 152816.30181)","(-16312.04908, 152856.03731)"
"(-16285.55498, 152816.30181)","(-16224.79708, 152800.02881)"
"(-17452.79628, 152505.06681)","(-17452.02318, 152507.76861)"
"(-16473.11988, 152781.39761)","(-16492.43778, 152797.65291)"
"(-16473.11988, 152781.39761)","(-16422.31988, 152794.09771)"
"(-17202.70988, 152788.54141)","(-17243.72048, 152793.83311)"
"(-17202.70988, 152788.54141)","(-17189.48068, 152766.05181)"
"(-16038.15528, 152952.45721)","(-16105.79178, 152890.24411)"
"(-16038.15528, 152952.45721)","(-15962.45428, 152901.02191)"
"(-17470.57338, 152469.84491)","(-17471.59298, 152468.24211)"
"(-17470.57338, 152469.84491)","(-17468.93968, 152472.41291)"
"(-16864.41218, 152262.09621)","(-16935.25928, 152275.25061)"
"(-16864.41218, 152262.09621)","(-16804.79028, 152259.96671)"
"(-17023.59098, 152670.68321)","(-17067.75148, 152692.81341)"
"(-17023.59098, 152670.68321)","(-16966.25808, 152671.36221)"
"(-16779.50598, 152588.37601)","(-16820.61138, 152628.39701)"
"(-16779.50598, 152588.37601)","(-16735.47058, 152554.81331)"
"(-16604.81528, 151785.34631)","(-16548.84028, 151754.86031)"
"(-16604.81528, 151785.34631)","(-16653.47968, 151860.23751)"
"(-17002.94918, 152899.66671)","(-17071.74098, 152886.43741)"
"(-17002.94918, 152899.66671)","(-16924.89688, 152922.15631)"
"(-17534.79148, 152397.68911)","(-17537.09408, 152395.32251)"
"(-17534.79148, 152397.68911)","(-17531.64848, 152401.33271)"
"(-17156.70108, 152454.97701)","(-17192.41988, 152476.40831)"
"(-17156.70108, 152454.97701)","(-17128.85488, 152444.04611)"
"(-17499.31778, 152531.76691)","(-17556.15258, 152446.51531)"
"(-17499.31778, 152531.76691)","(-17483.12148, 152555.37121)"
"(-15903.64098, 152607.73781)","(-15930.39978, 152608.05681)"
"(-15903.64098, 152607.73781)","(-15977.78858, 152561.57151)"
"(-16907.26938, 152674.62801)","(-16966.25808, 152671.36221)"
"(-16907.26938, 152674.62801)","(-16877.92098, 152732.48901)"
"(-17579.15898, 152419.00891)","(-17595.24078, 152403.36941)"
"(-17579.15898, 152419.00891)","(-17564.00038, 152434.43381)"
"(-17407.56648, 152534.20281)","(-17411.36378, 152533.13691)"
"(-17407.56648, 152534.20281)","(-17403.32308, 152535.81191)"
"(-17205.38818, 152169.89251)","(-17187.49778, 152099.57631)"
"(-17205.38818, 152169.89251)","(-17275.69418, 152187.33791)"
"(-17359.76618, 152559.10331)","(-17362.67818, 152556.91111)"
"(-17359.76618, 152559.10331)","(-17357.51388, 152560.36671)"
"(-16156.88668, 152715.24901)","(-16114.27338, 152684.53441)"
"(-16156.88668, 152715.24901)","(-16198.39918, 152751.33691)"
"(-16503.83818, 151780.47071)","(-16453.56728, 151809.24421)"
"(-16503.83818, 151780.47071)","(-16548.84028, 151754.86031)"
"(-16453.56728, 151809.24421)","(-16417.51768, 151835.70261)"
"(-16813.66348, 152460.23111)","(-16858.11218, 152433.70701)"
"(-16813.66348, 152460.23111)","(-16750.26188, 152458.55281)"
"(-16684.36598, 152329.92151)","(-16728.02238, 152341.82781)"
"(-16684.36598, 152329.92151)","(-16639.38668, 152330.58291)"
"(-16580.46148, 152228.27781)","(-16620.54728, 152242.35931)"
"(-16580.46148, 152228.27781)","(-16545.98968, 152200.99511)"
"(-17420.96138, 152532.07821)","(-17424.93788, 152532.41021)"
"(-17420.96138, 152532.07821)","(-17416.97598, 152532.27691)"
"(-17348.65728, 152567.92491)","(-17351.27218, 152565.02721)"
"(-17348.65728, 152567.92491)","(-17346.30488, 152570.90081)"
"(-17462.13798, 152484.70251)","(-17464.52238, 152481.31281)"
"(-16348.58828, 152205.48381)","(-16346.47168, 152259.45881)"
"(-16348.58828, 152205.48381)","(-16374.17248, 152194.81661)"
"(-16959.91068, 152417.72671)","(-17011.58088, 152410.77031)"
"(-16959.91068, 152417.72671)","(-16907.67038, 152405.81581)"
"(-17212.26368, 152500.22081)","(-17243.21998, 152524.03341)"
"(-17212.26368, 152500.22081)","(-17192.41988, 152476.40831)"
"(-16408.91348, 152310.25891)","(-16462.62528, 152381.74381)"
"(-16408.91348, 152310.25891)","(-16377.16338, 152304.96721)"
"(-16603.00638, 152329.26001)","(-16639.38668, 152330.58291)"
"(-16603.00638, 152329.26001)","(-16571.91778, 152359.02571)"
"(-16570.35448, 152832.19771)","(-16632.53168, 152845.42691)"
"(-16570.35448, 152832.19771)","(-16511.31948, 152789.97601)"
"(-17406.70898, 152214.49281)","(-17308.26688, 152217.00031)"
"(-17406.70898, 152214.49281)","(-17461.26308, 152229.85711)"
"(-17011.58088, 152410.77031)","(-17075.48728, 152358.91511)"
"(-17509.57178, 152422.70591)","(-17512.65198, 152420.02941)"
"(-17509.57178, 152422.70591)","(-17506.88328, 152425.77561)"
"(-17189.48068, 152766.05181)","(-17107.57678, 152734.74061)"
"(-17189.48068, 152766.05181)","(-17165.66828, 152812.35401)"
"(-16312.00178, 152856.09051)","(-16312.19468, 152856.37981)"
"(-16312.00178, 152856.09051)","(-16312.04908, 152856.03731)"
"(-16818.22828, 152857.63431)","(-16818.26618, 152857.63971)"
"(-16818.22828, 152857.63431)","(-16818.12068, 152857.29731)"
"(-16804.82718, 152142.44251)","(-16732.30688, 152095.35161)"
"(-16804.82718, 152142.44251)","(-16870.76598, 152152.15191)"
"(-17309.10138, 152356.94871)","(-17412.91948, 152414.78841)"
"(-17309.10138, 152356.94871)","(-17227.50378, 152352.49351)"
"(-17482.70168, 152456.68751)","(-17484.66508, 152455.40091)"
"(-17482.70168, 152456.68751)","(-17478.82678, 152459.70791)"
"(-16848.16758, 152897.02081)","(-16877.27178, 152926.12501)"
"(-16848.16758, 152897.02081)","(-16827.04498, 152885.13931)"
"(-16488.57388, 152362.33301)","(-16525.61568, 152391.43731)"
"(-16488.57388, 152362.33301)","(-16462.62528, 152381.74381)"
"(-17537.09408, 152395.32251)","(-17539.46458, 152393.28621)"
"(-16788.27378, 151985.90131)","(-16741.19078, 151993.02521)"
"(-16788.27378, 151985.90131)","(-16839.76608, 151970.25821)"
"(-16858.11218, 152433.70701)","(-16907.67038, 152405.81581)"
"(-16728.02238, 152341.82781)","(-16782.26198, 152324.62981)"
"(-16601.21728, 152053.76921)","(-16500.88158, 152012.96551)"
"(-16601.21728, 152053.76921)","(-16677.06808, 152052.24611)"
"(-17431.97858, 152526.03691)","(-17432.89408, 152525.23671)"
"(-17431.97858, 152526.03691)","(-17431.85498, 152526.14501)"
"(-17548.19738, 152385.18871)","(-17549.29518, 152384.04251)"
"(-17548.19738, 152385.18871)","(-17544.17208, 152388.65341)"
"(-17151.46138, 152048.52041)","(-17075.01418, 152016.39591)"
"(-17151.46138, 152048.52041)","(-17187.49778, 152099.57631)"
"(-16198.39918, 152751.33691)","(-16224.79708, 152800.02881)"
"(-17107.57678, 152734.74061)","(-17067.75148, 152692.81341)"
"(-16217.04328, 152959.46041)","(-16274.35168, 152899.02571)"
"(-16217.04328, 152959.46041)","(-16271.15978, 152986.43181)"
"(-17424.93788, 152532.41021)","(-17425.88118, 152532.55271)"
"(-16525.61568, 152391.43731)","(-16564.64178, 152382.17681)"
"(-17094.66598, 152403.34221)","(-17128.85488, 152444.04611)"
"(-17094.66598, 152403.34221)","(-17165.02708, 152389.13341)"
"(-16146.46078, 152453.09211)","(-16064.43978, 152500.71721)"
"(-16146.46078, 152453.09211)","(-16215.24778, 152418.35831)"
"(-17471.59298, 152468.24211)","(-17473.84488, 152464.95341)"
"(-17398.28178, 152537.97031)","(-17403.32308, 152535.81191)"
"(-17398.28178, 152537.97031)","(-17391.24798, 152541.53401)"
"(-17513.94418, 152419.18421)","(-17516.57778, 152417.50911)"
"(-17513.94418, 152419.18421)","(-17512.65198, 152420.02941)"
"(-17441.22218, 152516.58571)","(-17445.51168, 152513.25151)"
"(-17441.22218, 152516.58571)","(-17438.29788, 152519.14331)"
"(-16215.24778, 152418.35831)","(-16219.11908, 152424.35961)"
"(-17521.93948, 152414.05421)","(-17522.47518, 152413.30991)"
"(-17521.93948, 152414.05421)","(-17520.68708, 152415.29261)"
"(-17391.24798, 152541.53401)","(-17388.49088, 152542.76091)"
"(-17563.04788, 152294.14071)","(-17561.77898, 152293.44861)"
"(-17563.04788, 152294.14071)","(-17563.51878, 152302.14791)"
"(-16294.76748, 152571.42291)","(-16269.31998, 152536.84941)"
"(-16294.76748, 152571.42291)","(-16309.70131, 152580.36063)"
"(-17227.50378, 152352.49351)","(-17144.28508, 152346.99021)"
