Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-8558.3258, 153980.5608)","(-8582.1726, 153906.8751)",78.48,13.1,379116.17,147416.23,568674.26,284337.13,147416.23
"(-8586.2035, 154028.0618)","(-8585.8766, 154028.0634)",0.327,37.1,2456.52,877.33,3684.78,1842.39,877.33
"(-8586.2035, 154028.0618)","(-8643.8457, 154029.6296)",57.664,37.1,433312.5,154754.46,649968.75,324984.38,154754.46
"(-10240.514, 154543.5591)","(-10174.3681, 154531.6528)",50.705,29.1,381022.44,136079.44,571533.66,285766.83,136079.44
"(-9679.5963, 154271.0377)","(-9789.3985, 154271.0377)",52.933,20.9,343746.3,125848.86,515619.44,257809.72,125848.86
"(-9034.1227, 154419.7753)","(-9097.2471, 154409.9442)",74.621,13.1,360478.01,140168.93,540717.01,270358.51,140168.93
"(-9034.1227, 154419.7753)","(-8911.3558, 154436.1795)",87.302,13.1,421736.94,163988.96,632605.41,316302.71,163988.96
"(-9452.1213, 154313.9757)","(-9453.9594, 154313.0899)",61.412,13.1,296666.36,115356.29,444999.54,222499.77,115356.29
"(-9452.1213, 154313.9757)","(-9442.3003, 154318.2649)",69.406,7.4,335284.78,130372.75,502927.16,251463.58,130372.75
"(-9580.7127, 154271.6021)","(-9581.3684, 154271.3238)",87.443,29.1,657089.83,234674.94,985634.75,492817.37,234674.94
"(-8581.1802, 154030.3801)","(-8581.4727, 154028.0856)",4.017,13.1,19407.27,7546.36,29110.9,14555.45,7546.36
"(-8971.1912, 154411.6616)","(-9068.143, 154375.5483)",78.741,13.1,380379.48,147907.45,570569.23,285284.61,147907.45
"(-8971.1912, 154411.6616)","(-8900.8386, 154407.4192)",59.43,13.1,287093.49,111633.96,430640.24,215320.12,111633.96
"(-9843.6382, 154301.4648)","(-9789.3985, 154271.0377)",79.519,29.1,597549.26,213410.45,896323.89,448161.94,213410.45
"(-9843.6382, 154301.4648)","(-9885.9717, 154331.892)",95.332,29.1,716372.44,255847.3,1074558.66,537279.33,255847.3
"(-9885.9717, 154331.892)","(-9948.1489, 154378.1941)",74.386,29.1,558974.24,199633.66,838461.36,419230.68,199633.66
"(-8814.0911, 154141.2242)","(-8780.692, 154095.2211)",56.849,37.1,427190.24,152567.94,640785.37,320392.68,152567.94
"(-8814.0911, 154141.2242)","(-8761.9499, 154129.9123)",53.354,37.1,400929.65,143189.16,601394.48,300697.24,143189.16
"(-8639.5171, 154186.5032)","(-8617.0274, 154158.7219)",5.15,13.1,24877.59,9673.45,37316.39,18658.19,9673.45
"(-8639.5171, 154186.5032)","(-8693.7568, 154263.2325)",66.096,13.1,319294.76,124155.16,478942.14,239471.07,124155.16
"(-9168.0538, 154377.9201)","(-9114.4755, 154396.5732)",42.344,7.4,204553.89,79539.11,306830.83,153415.41,79539.11
"(-9168.0538, 154377.9201)","(-9326.9503, 154368.5914)",67.434,10.1,325757.07,126667.97,488635.6,244317.8,126667.97
"(-8764.8319, 154358.0214)","(-8794.2668, 154373.235)",73.515,13.1,355134.32,138091.08,532701.47,266350.74,138091.08
"(-9114.4755, 154396.5732)","(-9097.2471, 154409.9442)",16.7,7.4,80675.16,31369.88,121012.74,60506.37,31369.88
"(-9454.4151, 154312.8703)","(-9453.9594, 154313.0899)",1.427,29.1,10721.49,3829.1,16082.23,8041.12,3829.1
"(-9584.5572, 154270.0145)","(-9581.3684, 154271.3238)",93.965,29.1,706096.66,252177.38,1059144.99,529572.5,252177.38
"(-8900.8386, 154407.4192)","(-8859.5635, 154378.0504)",32.349,13.1,156267.89,60763.49,234401.84,117200.92,60763.49
"(-9326.9503, 154368.5914)","(-9337.2301, 154367.1907)",72.643,13.1,350921.04,136452.78,526381.56,263190.78,136452.78
"(-9908.4612, 154290.8815)","(-9838.3466, 154232.673)",87.699,29.1,659016.22,235362.94,988524.33,494262.16,235362.94
"(-8576.5973, 154051.7703)","(-8577.76, 154048.0532)",71.981,13.1,347723.58,135209.47,521585.37,260792.68,135209.47
"(-8576.5973, 154051.7703)","(-8575.0293, 154055.6166)",46.67,13.1,225450.73,87664.67,338176.09,169088.05,87664.67
"(-9097.2471, 154409.9442)","(-9099.7501, 154382.4125)",38.933,13.1,188078.02,73132.6,282117.03,141058.51,73132.6
"(-8705.1498, 154132.0527)","(-8761.9499, 154129.9123)",56.84,37.1,427127.29,152545.46,640690.94,320345.47,152545.46
"(-8617.0274, 154158.7219)","(-8595.8608, 154119.0343)",4.832,13.1,23344.43,9077.29,35016.64,17508.32,9077.29
"(-8617.0274, 154158.7219)","(-8598.652, 154124.2679)",39.048,37.1,293424.96,104794.63,440137.44,220068.72,104794.63
"(-8598.652, 154124.2679)","(-8595.8608, 154119.0343)",5.931,37.1,44571.42,15918.36,66857.13,33428.56,15918.36
"(-8595.8608, 154119.0343)","(-8575.0293, 154055.6166)",5.953,13.1,28757.89,11182.27,43136.84,21568.42,11182.27
"(-8595.8608, 154119.0343)","(-8581.6271, 154075.7024)",45.61,37.1,342734.67,122405.24,514102.01,257051.0,122405.24
"(-8859.5635, 154378.0504)","(-8804.7946, 154350.2691)",28.37,13.1,137046.97,53289.6,205570.46,102785.23,53289.6
"(-8585.8766, 154028.0634)","(-8581.4727, 154028.0856)",4.404,37.1,33093.53,11819.12,49640.29,24820.15,11819.12
"(-8577.76, 154048.0532)","(-8578.685, 154044.1437)",22.76,13.1,109949.51,42752.97,164924.26,82462.13,42752.97
"(-8673.3283, 154288.3416)","(-8668.2283, 154285.2709)",65.681,13.1,317290.5,123375.82,475935.75,237967.87,123375.82
"(-8673.3283, 154288.3416)","(-8693.7568, 154263.2325)",86.72,13.1,418924.44,162895.35,628386.66,314193.33,162895.35
"(-9838.3466, 154232.673)","(-9744.4193, 154230.0272)",64.512,29.1,484774.05,173133.59,727161.08,363580.54,173133.59
"(-8575.0293, 154055.6166)","(-8581.6271, 154075.7024)",21.142,37.1,158869.1,56738.96,238303.65,119151.82,56738.96
"(-8581.6297, 154026.3109)","(-8581.4727, 154028.0856)",1.782,13.1,8606.62,3346.62,12909.94,6454.97,3346.62
"(-9068.143, 154375.5483)","(-9099.893, 154380.84)",12.067,13.1,58291.94,22666.34,87437.91,43718.96,22666.34
"(-8664.0883, 154282.7783)","(-8668.2283, 154285.2709)",58.785,13.1,283977.96,110422.51,425966.94,212983.47,110422.51
"(-8698.8923, 153984.2386)","(-8643.8457, 154029.6296)",71.348,37.1,536141.07,191478.95,804211.6,402105.8,191478.95
"(-9099.893, 154380.84)","(-9099.7501, 154382.4125)",21.975,13.1,106154.7,41277.39,159232.04,79616.02,41277.39
