"Node1(x,y)","Node2(x,y)"
"(-8643.8457, 154029.6296)","(-8698.8923, 153984.2386)"
"(-8698.8923, 153984.2386)","(-8744.2923, 154026.7385)"
"(-8744.2923, 154026.7385)","(-8764.2094, 154015.6902)"
"(-8764.2094, 154015.6902)","(-8756.8795, 154068.2335)"
"(-8756.8795, 154068.2335)","(-8780.692, 154095.2211)"
"(-8780.692, 154095.2211)","(-8814.0911, 154141.2242)"
"(-8814.0911, 154141.2242)","(-8761.9499, 154129.9123)"
"(-8761.9499, 154129.9123)","(-8705.1498, 154132.0527)"
"(-8705.1498, 154132.0527)","(-8661.7918, 154178.2591)"
"(-8661.7918, 154178.2591)","(-8633.0848, 154178.5575)"
"(-8633.0848, 154178.5575)","(-8617.0274, 154158.7219)"
"(-8617.0274, 154158.7219)","(-8608.3045, 154142.3663)"
"(-8608.3045, 154142.3663)","(-8598.652, 154124.2679)"
"(-8598.652, 154124.2679)","(-8595.8608, 154119.0343)"
"(-8595.8608, 154119.0343)","(-8590.0481, 154101.3387)"
"(-8590.0481, 154101.3387)","(-8581.6271, 154075.7024)"
"(-8581.6271, 154075.7024)","(-8575.0293, 154055.6166)"
"(-8575.0293, 154055.6166)","(-8576.8439, 154050.9904)"
"(-8576.8439, 154050.9904)","(-8577.2382, 154049.7439)"
"(-8577.2382, 154049.7439)","(-8578.0144, 154046.9777)"
"(-8578.0144, 154046.9777)","(-8578.4716, 154045.0457)"
"(-8578.4716, 154045.0457)","(-8578.685, 154044.1437)"
"(-8578.685, 154044.1437)","(-8578.9774, 154041.8492)"
"(-8578.9774, 154041.8492)","(-8579.0449, 154041.0878)"
"(-8579.0449, 154041.0878)","(-8579.6948, 154038.7305)"
"(-8579.6948, 154038.7305)","(-8580.3647, 154035.6944)"
"(-8580.3647, 154035.6944)","(-8580.6571, 154033.401)"
"(-8580.6571, 154033.401)","(-8580.7887, 154032.3327)"
"(-8580.7887, 154032.3327)","(-8581.1802, 154030.3801)"
"(-8581.1802, 154030.3801)","(-8581.4727, 154028.0856)"
"(-8581.4727, 154028.0856)","(-8585.8766, 154028.0634)"
"(-8585.8766, 154028.0634)","(-8586.2035, 154028.0618)"
"(-8586.2035, 154028.0618)","(-8643.8457, 154029.6296)"
"(-8648.5011, 153804.6731)","(-8647.6809, 153808.3804)"
"(-8647.6809, 153808.3804)","(-8647.1254, 153810.8911)"
"(-8647.1254, 153810.8911)","(-8645.8128, 153816.8236)"
"(-8645.8128, 153816.8236)","(-8644.0302, 153824.8806)"
"(-8644.0302, 153824.8806)","(-8642.1728, 153833.2755)"
"(-8642.1728, 153833.2755)","(-8640.3759, 153841.3966)"
"(-8640.3759, 153841.3966)","(-8638.4999, 153849.8759)"
"(-8638.4999, 153849.8759)","(-8638.3581, 153850.5167)"
"(-8638.3581, 153850.5167)","(-8635.8718, 153854.935)"
"(-8635.8718, 153854.935)","(-8626.4719, 153871.6393)"
"(-8626.4719, 153871.6393)","(-8616.6649, 153889.0669)"
"(-8616.6649, 153889.0669)","(-8607.3894, 153905.5502)"
"(-8607.3894, 153905.5502)","(-8598.1428, 153930.7823)"
"(-8598.1428, 153930.7823)","(-8591.2847, 153949.4967)"
"(-8591.2847, 153949.4967)","(-8589.2213, 153979.463)"
"(-8589.2213, 153979.463)","(-8588.8387, 153986.3841)"
"(-8588.8387, 153986.3841)","(-8588.2968, 153987.8389)"
"(-8588.2968, 153987.8389)","(-8588.0748, 153988.4528)"
"(-8588.0748, 153988.4528)","(-8587.4765, 153990.4915)"
"(-8587.4765, 153990.4915)","(-8585.969, 153995.0292)"
"(-8585.969, 153995.0292)","(-8585.3875, 153996.6088)"
"(-8585.3875, 153996.6088)","(-8584.7905, 153999.175)"
"(-8584.7905, 153999.175)","(-8584.5647, 154000.7079)"
"(-8584.5647, 154000.7079)","(-8583.9974, 154003.362)"
"(-8583.9974, 154003.362)","(-8583.5499, 154005.0728)"
"(-8583.5499, 154005.0728)","(-8583.0931, 154007.091)"
"(-8583.0931, 154007.091)","(-8582.9011, 154008.074)"
"(-8582.9011, 154008.074)","(-8582.6457, 154010.9234)"
"(-8582.6457, 154010.9234)","(-8582.5442, 154011.8921)"
"(-8582.5442, 154011.8921)","(-8582.583, 154013.8442)"
"(-8582.583, 154013.8442)","(-8582.6318, 154016.0242)"
"(-8582.6318, 154016.0242)","(-8582.6393, 154016.6957)"
"(-8582.6393, 154016.6957)","(-8582.4837, 154019.747)"
"(-8582.4837, 154019.747)","(-8582.2283, 154022.245)"
"(-8582.2283, 154022.245)","(-8582.0128, 154023.8975)"
"(-8582.0128, 154023.8975)","(-8581.6297, 154026.3109)"
"(-8581.6297, 154026.3109)","(-8581.4727, 154028.0856)"
"(-8581.4727, 154028.0856)","(-8581.1802, 154030.3801)"
"(-8581.1802, 154030.3801)","(-8580.7887, 154032.3327)"
"(-8580.7887, 154032.3327)","(-8580.6571, 154033.401)"
"(-8580.6571, 154033.401)","(-8580.3647, 154035.6944)"
"(-8580.3647, 154035.6944)","(-8579.6948, 154038.7305)"
"(-8579.6948, 154038.7305)","(-8579.0449, 154041.0878)"
"(-8579.0449, 154041.0878)","(-8578.9774, 154041.8492)"
"(-8578.9774, 154041.8492)","(-8578.685, 154044.1437)"
"(-8578.685, 154044.1437)","(-8577.76, 154048.0532)"
"(-8577.76, 154048.0532)","(-8576.8886, 154050.8766)"
"(-8576.8886, 154050.8766)","(-8576.5973, 154051.7703)"
"(-8576.5973, 154051.7703)","(-8575.742, 154053.9747)"
"(-8575.742, 154053.9747)","(-8575.0293, 154055.6166)"
"(-8575.0293, 154055.6166)","(-8595.8608, 154119.0343)"
"(-8595.8608, 154119.0343)","(-8617.0274, 154158.7219)"
"(-8617.0274, 154158.7219)","(-8639.5171, 154186.5032)"
"(-8639.5171, 154186.5032)","(-8652.7463, 154205.024)"
"(-8652.7463, 154205.024)","(-8663.3296, 154228.8366)"
"(-8663.3296, 154228.8366)","(-8693.7568, 154263.2325)"
"(-8693.7568, 154263.2325)","(-8702.6448, 154274.2118)"
"(-8702.6448, 154274.2118)","(-8673.3283, 154288.3416)"
"(-8673.3283, 154288.3416)","(-8668.2283, 154285.2709)"
"(-8668.2283, 154285.2709)","(-8664.0883, 154282.7783)"
"(-8664.0883, 154282.7783)","(-8659.6764, 154280.122)"
"(-8659.6764, 154280.122)","(-8656.3009, 154278.0108)"
"(-8656.3009, 154278.0108)","(-8646.1317, 154261.9096)"
"(-8646.1317, 154261.9096)","(-8614.3816, 154232.8053)"
"(-8614.3816, 154232.8053)","(-8595.8608, 154202.3782)"
"(-8595.8608, 154202.3782)","(-8577.3399, 154154.7531)"
"(-8577.3399, 154154.7531)","(-8556.1731, 154092.5759)"
"(-8556.1731, 154092.5759)","(-8549.6012, 154034.159)"
"(-8549.6012, 154034.159)","(-8558.3258, 153980.5608)"
"(-8558.3258, 153980.5608)","(-8558.7568, 153977.9127)"
"(-8558.7568, 153977.9127)","(-8563.4971, 153948.7914)"
"(-8563.4971, 153948.7914)","(-8565.3396, 153939.0121)"
"(-8565.3396, 153939.0121)","(-8579.6869, 153911.6206)"
"(-8579.6869, 153911.6206)","(-8582.1726, 153906.8751)"
"(-8582.1726, 153906.8751)","(-8615.7045, 153874.2942)"
"(-8615.7045, 153874.2942)","(-8619.6733, 153824.0232)"
"(-8619.6733, 153824.0232)","(-8620.9962, 153785.6586)"
"(-8620.9962, 153785.6586)","(-8626.7824, 153757.1898)"
"(-8626.7824, 153757.1898)","(-8633.9608, 153746.1826)"
"(-8633.9608, 153746.1826)","(-8648.2484, 153757.2952)"
"(-8648.2484, 153757.2952)","(-8650.7106, 153749.013)"
"(-8650.7106, 153749.013)","(-8651.0337, 153758.5544)"
"(-8651.0337, 153758.5544)","(-8651.7848, 153780.7386)"
"(-8651.7848, 153780.7386)","(-8652.0519, 153788.6249)"
