"Node1(x,y)","Node2(x,y)"
"(-13053.9921, 149142.2723)","(-13040.2338, 149133.8056)"
"(-13040.2338, 149133.8056)","(-13015.8921, 149106.2889)"
"(-13015.8921, 149106.2889)","(-13004.2504, 149088.2972)"
"(-13004.2504, 149088.2972)","(-12974.617, 149081.9472)"
"(-12974.617, 149081.9472)","(-12952.0625, 149069.4894)"
"(-12952.0625, 149069.4894)","(-12947.1003, 149044.9055)"
"(-12947.1003, 149044.9055)","(-12947.1003, 149014.2138)"
"(-12947.1003, 149014.2138)","(-12943.9252, 148988.8137)"
"(-12943.9252, 148988.8137)","(-12919.5835, 148939.0719)"
"(-12919.5835, 148939.0719)","(-12925.9335, 148930.6053)"
"(-12925.9335, 148930.6053)","(-12970.4952, 148918.4959)"
"(-12970.4952, 148918.4959)","(-13023.3004, 148904.1468)"
"(-13023.3004, 148904.1468)","(-13040.2338, 148869.2217)"
"(-13040.2338, 148869.2217)","(-13064.5755, 148848.0551)"
"(-13064.5755, 148848.0551)","(-13160.884, 148823.7134)"
"(-13160.884, 148823.7134)","(-13179.9341, 148832.18)"
"(-13179.9341, 148832.18)","(-13268.8342, 148932.7219)"
"(-13268.8342, 148932.7219)","(-13287.5452, 148966.3961)"
"(-13287.5452, 148966.3961)","(-13280.2963, 148983.9921)"
"(-13280.2963, 148983.9921)","(-13259.9096, 149033.4797)"
"(-13259.9096, 149033.4797)","(-13249.3247, 149056.0771)"
"(-13249.3247, 149056.0771)","(-13233.7524, 149089.3223)"
"(-13233.7524, 149089.3223)","(-13169.4529, 149111.7274)"
"(-13169.4529, 149111.7274)","(-13140.7756, 149144.3889)"
"(-13140.7756, 149144.3889)","(-13053.9921, 149142.2723)"
"(-12761.0627, 148769.2032)","(-12839.6584, 148754.6438)"
"(-12839.6584, 148754.6438)","(-12886.099, 148789.6983)"
"(-12886.099, 148789.6983)","(-12941.8035, 148805.4978)"
"(-12941.8035, 148805.4978)","(-12996.533, 148762.2616)"
"(-12996.533, 148762.2616)","(-13058.6218, 148756.2506)"
"(-13058.6218, 148756.2506)","(-13100.651, 148750.4453)"
"(-13100.651, 148750.4453)","(-13123.3131, 148775.8237)"
"(-13123.3131, 148775.8237)","(-13143.1569, 148795.6674)"
"(-13143.1569, 148795.6674)","(-13160.884, 148823.7134)"
"(-13160.884, 148823.7134)","(-13064.5755, 148848.0551)"
"(-13064.5755, 148848.0551)","(-13040.2338, 148869.2217)"
"(-13040.2338, 148869.2217)","(-13023.3004, 148904.1468)"
"(-13023.3004, 148904.1468)","(-12970.4952, 148918.4959)"
"(-12970.4952, 148918.4959)","(-12925.9335, 148930.6053)"
"(-12925.9335, 148930.6053)","(-12919.5835, 148939.0719)"
"(-12919.5835, 148939.0719)","(-12867.9897, 148875.0426)"
"(-12867.9897, 148875.0426)","(-12832.2709, 148838.0009)"
"(-12832.2709, 148838.0009)","(-12784.6458, 148796.9903)"
"(-12784.6458, 148796.9903)","(-12761.0627, 148769.2032)"
