edgelength,slope
75.6137961142798,22.6047
47.50980235076847,22.6047
46.8429650167463,22.6047
76.78953705356086,22.6047
89.03011859376703,22.6047
50.93615310964537,19.52865
59.49882599598209,19.52865
57.65454073054137,19.52865
60.214351129361,19.52865
78.60631313068565,19.52865
43.393960015755894,19.52865
43.56622914230842,19.52865
69.0224481189239,19.52865
64.74347979912466,19.867
47.68010166641047,19.867
13.836551115067211,19.867
77.4167891823224,19.867
98.66312947661977,19.867
63.51388060109856,19.867
34.62417188916223,19.867
96.90734640645032,19.867
62.59323125905881,19.867
66.71777835704496,19.867
60.69447260575084,19.867
46.05098759906954,19.867
75.70268235274227,19.867
71.61398760277163,22.266350000000003
52.37013094122513,22.266350000000003
57.49231802909019,22.266350000000003
58.150466399679395,22.266350000000003
47.28574389179228,22.266350000000003
59.24522250351216,22.266350000000003
83.4521759213022,22.266350000000003
80.11363098805244,22.6047
50.23608065931091,22.6047
56.67913136667659,22.6047
60.417247307777075,22.6047
50.92413880048521,25.3424
27.236314138293956,25.3424
15.013706922680278,25.3424
57.72446262420031,25.3424
61.64375904045536,25.3424
73.02468099005944,25.3424
54.458221111229584,25.3424
86.58038496437496,25.3424
61.52687487937688,25.3424
43.52107400109133,25.3424
54.382153151671446,25.3424
53.69974937780431,25.3424
67.25666895467609,25.3424
46.508482116916475,25.3424
47.8894220614512,25.3424
69.05771540132102,25.3424
42.84468612663158,25.3424
72.07192155873014,25.3424
56.44870242450859,25.3424
63.79600056507726,25.3424
85.94801800343748,25.3424
63.46232462627752,25.3424
61.16418569628277,25.3424
43.69929924496782,25.3424
58.84199581327691,25.3424
99.25060823618499,19.867
159.8106512666676,19.867
110.44587980074502,19.867
36.803980501167224,19.867
47.23957963658042,19.867
302.11480921083586,19.867
92.91258930743757,19.867
68.11186799589073,19.867
67.818673416474,19.867
68.84980149310458,19.867
76.08507807053046,19.867
74.11662938114131,19.867
66.79388800122139,19.867
273.1695490838063,19.867
43.15967204924314,19.867
47.575331138099315,19.867
72.31071464873138,19.867
67.25036375827173,19.867
70.7238351865271,19.867
62.084265725385485,24.366500000000002
33.593930814956515,24.366500000000002
26.197199649757525,24.366500000000002
26.876562761278983,24.366500000000002
33.86212681580395,24.366500000000002
48.102472106227566,24.366500000000002
87.38749400898315,24.366500000000002
56.668359388726316,24.366500000000002
52.15004215875783,24.366500000000002
45.69149030967728,24.366500000000002
55.98349647761625,24.366500000000002
43.10220694964524,19.867
51.511531153045894,19.7837
19.938316699754747,19.7837
33.441992497000385,19.7837
41.49877135459768,19.7837
44.906329391295216,19.7837
16.339310686188618,19.7837
10.9548911948089,19.867
48.5844105265264,19.867
57.536675648321065,19.867
48.223957238078555,19.867
29.71593595531211,19.867
30.333407755302904,19.867
54.31966273256575,19.867
25.382736454928587,19.867
40.918168787238365,19.867
35.44600008631413,19.867
18.765254584456905,19.867
9.260549756925107,19.867
59.022007817618345,19.867
120.03406317980621,19.867
70.9974953942144,19.867
55.63222244706184,19.867
76.21609579723354,19.867
59.45790352011938,19.867
27.947215292412103,19.867
38.83436260838664,19.867
72.8475511704385,19.867
32.20633703171257,19.867
28.496490914698335,19.867
39.06535131827288,19.867
37.13607849114005,19.867
47.71681450641684,19.867
21.208099553007358,19.867
53.32865227371076,19.867
29.846299100053027,19.867
35.10647069772499,19.867
17.614205173378426,19.867
13.386964887168958,19.867
18.932072024211465,19.867
22.178469986223224,19.867
21.36317123017346,19.867
48.78503007082093,19.867
49.56929400799078,19.867
52.38672294589035,19.867
14.163869391160874,19.867
49.369015500109704,19.867
42.42893249705859,19.867
34.17604995740477,19.1903
52.900163743603095,19.1903
45.625230596348615,19.1903
64.71202306866918,19.1903
74.25093551533136,19.1903
68.64363916649162,19.1903
46.63649641149435,19.1903
54.24334029177278,19.1903
43.569955373495496,19.1903
80.62392627628282,19.1903
54.443375724229895,19.1903
47.240475531042215,19.1903
18.717672756252917,19.1903
91.47979576201678,19.1903
17.783484780266054,19.1903
39.40579678169243,19.1903
26.082124662307223,19.1903
45.62618273951048,22.7098
41.04245703610793,22.7098
99.50658548020822,19.1903
2.5934547557230796,19.1903
77.88424143367762,22.7098
74.19349971642804,22.7098
43.31457248386678,22.7098
60.728675268455795,22.7098
50.548948363339996,19.1903
164.95337948190095,19.1903
46.81430278504176,19.1903
48.85476382911957,19.1903
63.5955160534235,19.1903
43.92749601902198,19.1903
61.84071277054915,19.1903
59.99220957799642,19.1903
71.9384599313301,19.1903
77.47815902593788,19.1903
50.16775440192387,19.1903
58.94979247638242,19.1903
71.78935930631867,19.1903
72.18512368604154,19.1903
31.179564750010556,19.1903
159.42821682180966,19.1903
71.04213692626341,19.1903
90.21249240615099,19.1903
5.031339071257642,28.866
54.297741692364916,28.866
65.56119006676319,28.866
56.82398853882694,28.866
31.44551252850527,28.866
35.816557446659104,28.866
58.62867698489922,28.866
72.28871402846372,28.866
90.25066110589093,28.866
37.162388042349,28.866
41.813200717118185,28.866
32.04810723911299,28.866
40.267327783460296,28.866
45.55757181249334,28.866
