OBJECTID,TARGET_FID,LandUse_1,Ocupacao,ID_UG,NOME,YY_correct,XX_Correct,Altitude,Declive,Litologia,Relevo,Uso,Espessura,Apt_flor,Solo,Classifica,Perimetro,Area,Hectares,UsoSolo20,Shape_Leng,Shape_Area,HBC,CH,CBD,CC,geometry
336,1054,1,EcEc_3_5_1_Pv,1146,Castelo de Paiva,145223.228694,-11191.9603219,434.0,19.8177,x,m,i,3,Marginal,Ru1.1,Regossolos,991.601483205,48585.9911277,4.85859911277,Eucalipto,991.601533565,48586.002206,2.9,0.0,0.0,0.0,"POLYGON ((-10728.509100000374 145075.3870000001, -10771.91280000005 145049.0702999998, -10841.754599999636 145045.29020000063, -10899.055800000206 145041.1997999996, -10942.01379999984 145005.24760000035, -10984.063299999572 144985.2240999993, -11053.48089999985 144997.19019999914, -11105.127100000158 145031.5719000008, -11143.276200000197 145057.2633999996, -11166.427000000142 145099.06120000035, -11163.923499999568 145109.26249999925, -11114.865399999544 145145.36240000091, -11061.779299999587 145167.57850000076, -11013.247600000352 145175.85270000063, -10960.298100000247 145155.71639999934, -10903.400999999605 145148.05900000036, -10855.443599999882 145133.1673000008, -10777.876000000164 145112.78380000032, -10728.509100000374 145075.3870000001))"
338,1056,1,EcEc_4_10_1_Pv,1148,Castelo de Paiva,144339.933288,-10400.1000931,467.0,19.1173,x,m,i,3,Marginal,Ru1.1,Regossolos,1167.36849306,66119.5284791,6.61195284791,Matos,1167.36844268,66119.5218503,0.0,0.0,0.0,0.0,"POLYGON ((-10138.091699999757 144086.85229999945, -10203.808600000106 144065.4489999991, -10253.98909999989 144092.1470999997, -10332.269600000232 144122.21749999933, -10390.094100000337 144167.65399999917, -10359.87760000024 144221.05330000073, -10321.73610000033 144275.48299999908, -10269.674700000323 144327.58640000038, -10230.669499999844 144308.62900000066, -10173.593399999663 144284.2971999999, -10126.050900000148 144263.03649999946, -10091.500900000334 144234.90369999968, -10056.68460000027 144286.1546, -9998.530600000173 144310.23330000043, -9952.51080000028 144304.35009999946, -9948.49430000037 144254.91070000082, -9988.79600000009 144216.43180000037, -10035.163700000383 144158.25459999964, -10104.957399999723 144129.47049999982, -10138.091699999757 144086.85229999945))"
339,1057,1,EcEc_3_5_1_Pv,1149,Castelo de Paiva,144260.237083,-11278.9765362,446.0,27.5182,x,m,i,3,Marginal,Ru1.1,Regossolos,1875.8261327,106890.627429,10.6890627429,Eucalipto,1875.8262113,106890.62358,2.9,0.0,0.0,0.0,"POLYGON ((-10798.856999999844 144324.7725000009, -10789.177899999544 144273.28140000068, -10805.576600000262 144210.7592999991, -10797.231200000271 144154.84070000052, -10822.941499999724 144072.53859999962, -10873.954599999823 144061.51520000026, -11072.497999999672 144024.0678000003, -11193.200199999847 144004.20739999972, -11275.256099999882 143978.54360000044, -11335.414099999703 143963.51659999974, -11451.296699999832 143937.62619999982, -11451.4729000004 144000.34080000035, -11428.351300000213 144041.98640000075, -11393.67389999982 144078.28319999948, -11365.547000000253 144128.69959999993, -11340.973899999633 144091.90609999932, -11291.594200000167 144084.13869999908, -11246.791699999943 144089.11360000074, -11171.182500000112 144098.46089999937, -11099.213100000285 144142.98169999942, -11078.007899999619 144188.99269999936, -11025.857800000347 144218.5870999992, -10962.744199999608 144275.1752000004, -10901.604700000025 144292.92129999958, -10857.909300000407 144346.31049999967, -10809.196100000292 144386.84919999912, -10798.856999999844 144324.7725000009))"
874,787,1,EcEc_2_4_1_Pv,867,Castelo de Paiva,145104.553722,-11315.0962392,425.0,21.616,x,m,i,3,Marginal,Ru1.1,Regossolos,2540.81814303,140505.721751,14.0505721751,Pinheiro bravo,2540.81795774,140505.701124,3.0,0.0,0.0,0.0,"POLYGON ((-11084.30960000027 145284.35909999907, -11139.24980000034 145239.9319000002, -11112.849000000395 145217.2042999994, -11061.613499999978 145222.33080000058, -11013.247600000352 145175.85270000063, -11061.779299999587 145167.57850000076, -11114.865399999544 145145.36240000091, -11163.923499999568 145109.26249999925, -11166.427000000142 145099.06120000035, -11143.276200000197 145057.2633999996, -11105.127100000158 145031.5719000008, -11053.48089999985 144997.19019999914, -10984.063299999572 144985.2240999993, -10942.01379999984 145005.24760000035, -10899.055800000206 145041.1997999996, -10841.754599999636 145045.29020000063, -10771.91280000005 145049.0702999998, -10807.506199999712 145012.23740000091, -10835.3777999999 144895.64330000058, -10878.610700000077 144830.3903000001, -10936.372600000352 144816.27260000072, -10978.44319999963 144790.26640000008, -11025.098899999633 144793.1986999996, -11099.732900000177 144764.51099999994, -11158.80150000006 144735.30330000073, -11212.211099999957 144782.2139999997, -11283.111999999732 144792.2530000005, -11322.077499999665 144737.19070000015, -11362.11429999955 144773.96639999934, -11364.524299999699 144832.1682999991, -11299.560499999672 144849.39130000025, -11272.898400000297 144908.31949999928, -11218.24450000003 144848.7357999999, -11213.848100000061 144917.78429999948, -11219.269500000402 144956.06489999965, -11238.526300000027 144987.14870000072, -11236.493800000288 145056.32039999962, -11272.922199999914 145095.62810000032, -11291.44319999963 145149.8677999992, -11268.953499999829 145202.78449999914, -11223.974299999885 145249.08669999987, -11168.411600000225 145276.86790000089, -11111.270899999887 145292.17159999907, -11084.30960000027 145284.35909999907))"
875,788,1,EcEc_5_4_1_Pv,868,Castelo de Paiva,145043.915969,-10915.880491,458.0,28.1464,x,m,i,3,Marginal,Ru1.1,Regossolos,2546.66971271,168264.990335,16.8264990335,Eucalipto,2546.66963727,168264.986393,2.9,0.0,0.0,0.0,"POLYGON ((-10370.640599999577 145177.9798000008, -10367.465599999763 145141.46719999984, -10407.153099999763 145050.97949999943, -10441.362999999896 144983.68889999948, -10468.695399999619 144943.96759999916, -10494.465800000355 144906.51669999957, -10519.79879999999 144862.64220000058, -10557.435499999672 144848.29399999976, -10576.947200000286 144840.85569999926, -10620.275399999693 144836.79890000075, -10664.593200000003 144840.10620000027, -10680.468299999833 144791.15819999948, -10682.109299999662 144780.1919999998, -10703.699500000104 144759.4182999991, -10759.67939999979 144684.55590000004, -10729.786999999546 144643.48039999977, -10719.604000000283 144601.26630000025, -10788.191800000146 144535.42200000025, -10874.859899999574 144568.3326999992, -10830.06240000017 144600.62920000032, -10778.817300000228 144613.89680000022, -10803.4944000002 144651.91640000045, -10854.166600000113 144692.2441000007, -10932.572200000286 144720.50170000084, -11034.5111999996 144732.9166000001, -11094.230299999937 144702.54609999992, -11143.75810000021 144676.58249999955, -11158.80150000006 144735.30330000073, -11099.732900000177 144764.51099999994, -11025.098899999633 144793.1986999996, -10978.44319999963 144790.26640000008, -10936.372600000352 144816.27260000072, -10878.610700000077 144830.3903000001, -10835.3777999999 144895.64330000058, -10807.506199999712 145012.23740000091, -10771.91280000005 145049.0702999998, -10728.509100000374 145075.3870000001, -10686.180999999866 145111.28380000032, -10660.705199999735 145132.88900000043, -10567.941800000146 145148.19849999994, -10449.565700000152 145181.17190000042, -10370.640599999577 145177.9798000008))"
876,789,1,EcEc_3_4_1_Pv,869,Castelo de Paiva,144932.070541,-10723.5677485,458.0,28.1464,x,m,i,3,Marginal,Ru1.1,Regossolos,1287.03652446,72012.9758284,7.20129758284,Pinheiro bravo,1287.03648098,72012.9843648,3.0,0.0,0.0,0.0,"POLYGON ((-10273.17949999962 144792.50620000064, -10308.316399999894 144754.59649999999, -10371.821399999782 144742.8326999992, -10429.319799999706 144710.96839999966, -10489.719299999997 144698.24829999916, -10545.386599999852 144686.23189999908, -10616.830199999735 144702.75699999928, -10684.637400000356 144671.80829999968, -10729.786999999546 144643.48039999977, -10759.67939999979 144684.55590000004, -10703.699500000104 144759.4182999991, -10682.109299999662 144780.1919999998, -10680.468299999833 144791.15819999948, -10664.593200000003 144840.10620000027, -10620.275399999693 144836.79890000075, -10576.947200000286 144840.85569999926, -10557.435499999672 144848.29399999976, -10519.79879999999 144862.64220000058, -10494.465800000355 144906.51669999957, -10468.695399999619 144943.96759999916, -10441.362999999896 144983.68889999948, -10384.033900000155 144923.0438000001, -10356.264600000344 144884.7686999999, -10311.41299999971 144832.6791999992, -10273.17949999962 144792.50620000064))"
877,790,1,EcEc_3_4_1_Pv,870,Castelo de Paiva,144738.493733,-10708.4446725,458.0,28.1464,x,m,i,3,Marginal,Ru1.1,Regossolos,2201.87110915,122204.820888,12.2204820888,Pinheiro bravo,2201.87123583,122204.816205,3.0,0.0,0.0,0.0,"POLYGON ((-10220.575100000016 144740.15210000053, -10155.008700000122 144730.9946999997, -10191.17389999982 144676.4171999991, -10261.574199999683 144624.37360000052, -10198.305900000036 144594.49569999985, -10145.147800000384 144531.76889999956, -10211.666500000283 144516.32950000092, -10269.328200000338 144550.60170000046, -10312.846599999815 144584.6512000002, -10362.10059999954 144585.2533999998, -10341.615000000224 144532.75889999978, -10397.936900000088 144508.7067000009, -10445.209099999629 144526.9695999995, -10494.259100000374 144497.06909999996, -10547.718500000425 144507.60950000025, -10593.862399999984 144497.3649000004, -10571.821499999613 144449.81069999933, -10619.295300000347 144433.7218999993, -10691.44840000011 144480.89550000057, -10741.526300000027 144452.54890000075, -10789.182400000282 144441.72440000065, -10831.53000000026 144432.56629999913, -10885.92109999992 144417.12230000086, -10839.457799999975 144476.78879999928, -10788.191800000146 144535.42200000025, -10719.604000000283 144601.26630000025, -10729.786999999546 144643.48039999977, -10684.637400000356 144671.80829999968, -10616.830199999735 144702.75699999928, -10545.386599999852 144686.23189999908, -10489.719299999997 144698.24829999916, -10429.319799999706 144710.96839999966, -10371.821399999782 144742.8326999992, -10308.316399999894 144754.59649999999, -10273.17949999962 144792.50620000064, -10220.575100000016 144740.15210000053))"
879,792,1,EcEc_3_4_1_Pv,872,Castelo de Paiva,144607.359555,-10609.0306338,458.0,28.1464,x,m,i,3,Marginal,Ru1.1,Regossolos,1337.20100612,51468.3637551,5.14683637551,Eucalipto,1337.20112809,51468.365426,2.9,0.0,0.0,0.0,"POLYGON ((-10145.147800000384 144531.76889999956, -10092.952600000426 144473.0184000004, -10159.59769999981 144471.1849000007, -10220.411399999633 144458.49459999986, -10299.562900000252 144440.76219999976, -10369.118900000118 144428.80959999934, -10445.959599999711 144393.98440000042, -10481.1520999996 144361.4452999998, -10557.756299999543 144361.7111000009, -10597.579599999823 144385.32809999958, -10619.295300000347 144433.7218999993, -10571.821499999613 144449.81069999933, -10593.862399999984 144497.3649000004, -10547.718500000425 144507.60950000025, -10494.259100000374 144497.06909999996, -10445.209099999629 144526.9695999995, -10397.936900000088 144508.7067000009, -10341.615000000224 144532.75889999978, -10362.10059999954 144585.2533999998, -10312.846599999815 144584.6512000002, -10269.328200000338 144550.60170000046, -10211.666500000283 144516.32950000092, -10145.147800000384 144531.76889999956))"
880,793,1,EcEc_3_4_1_Pv,873,Castelo de Paiva,144469.24134,-10706.3894753,458.0,28.1464,x,m,i,3,Marginal,Ru1.1,Regossolos,1513.6552354,82391.1142715,8.23911142715,Matos,1513.65525786,82391.1071156,0.0,0.0,0.0,0.0,"POLYGON ((-10269.674700000323 144327.58640000038, -10321.73610000033 144275.48299999908, -10359.87760000024 144221.05330000073, -10390.094100000337 144167.65399999917, -10456.901800000109 144210.3320000004, -10538.013100000098 144239.5680999998, -10586.976200000383 144258.0742000006, -10631.376199999824 144270.9514000006, -10682.774199999869 144280.19019999914, -10747.15500000026 144313.8861999996, -10798.856999999844 144324.7725000009, -10809.196100000292 144386.84919999912, -10745.310499999672 144388.26329999976, -10707.606900000013 144411.25019999966, -10664.950100000016 144425.63209999911, -10619.295300000347 144433.7218999993, -10597.579599999823 144385.32809999958, -10557.756299999543 144361.7111000009, -10481.1520999996 144361.4452999998, -10445.959599999711 144393.98440000042, -10369.118900000118 144428.80959999934, -10299.562900000252 144440.76219999976, -10220.411399999633 144458.49459999986, -10214.009899999946 144411.76369999908, -10269.674700000323 144327.58640000038))"
881,794,1,EcEc_3_4_1_Pv,874,Castelo de Paiva,144335.73336,-10871.1613858,446.0,27.5182,x,m,i,3,Marginal,Ru1.1,Regossolos,1152.08630068,51997.4181056,5.19974181056,Eucalipto,1152.08640746,51997.4161875,2.9,0.0,0.0,0.0,"POLYGON ((-10390.094100000337 144167.65399999917, -10450.379900000058 144145.94380000047, -10515.94560000021 144144.5122999996, -10655.243300000206 144118.01750000007, -10726.117300000042 144120.6679999996, -10822.941499999724 144072.53859999962, -10797.231200000271 144154.84070000052, -10805.576600000262 144210.7592999991, -10789.177899999544 144273.28140000068, -10798.856999999844 144324.7725000009, -10747.15500000026 144313.8861999996, -10682.774199999869 144280.19019999914, -10631.376199999824 144270.9514000006, -10586.976200000383 144258.0742000006, -10538.013100000098 144239.5680999998, -10456.901800000109 144210.3320000004, -10390.094100000337 144167.65399999917))"
