"Node1(x,y)","Node2(x,y)"
"(-12679.2904, 149897.0259)","(-12616.792, 149854.4654)"
"(-12616.792, 149854.4654)","(-12654.1074, 149825.0589)"
"(-12654.1074, 149825.0589)","(-12663.3524, 149779.1373)"
"(-12663.3524, 149779.1373)","(-12702.0257, 149712.7972)"
"(-12702.0257, 149712.7972)","(-12613.7668, 149701.1041)"
"(-12613.7668, 149701.1041)","(-12644.1723, 149660.2385)"
"(-12644.1723, 149660.2385)","(-12701.9912, 149646.1998)"
"(-12701.9912, 149646.1998)","(-12753.1738, 149619.6595)"
"(-12753.1738, 149619.6595)","(-12812.989, 149612.7378)"
"(-12812.989, 149612.7378)","(-12881.629, 149651.0458)"
"(-12881.629, 149651.0458)","(-12907.4463, 149616.1674)"
"(-12907.4463, 149616.1674)","(-12944.9321, 149593.9676)"
"(-12944.9321, 149593.9676)","(-12996.9513, 149548.6013)"
"(-12996.9513, 149548.6013)","(-13041.2464, 149595.8206)"
"(-13041.2464, 149595.8206)","(-13005.1118, 149626.9282)"
"(-13005.1118, 149626.9282)","(-12994.6258, 149635.9556)"
"(-12994.6258, 149635.9556)","(-12968.2157, 149708.7283)"
"(-12968.2157, 149708.7283)","(-12950.9103, 149805.8619)"
"(-12950.9103, 149805.8619)","(-12949.5873, 149869.362)"
"(-12949.5873, 149869.362)","(-12973.3999, 149894.4975)"
"(-12973.3999, 149894.4975)","(-12955.4334, 149989.7248)"
"(-12955.4334, 149989.7248)","(-12894.0195, 149977.6316)"
"(-12894.0195, 149977.6316)","(-12836.8676, 149943.2089)"
"(-12836.8676, 149943.2089)","(-12781.9468, 149917.3724)"
"(-12781.9468, 149917.3724)","(-12753.3386, 149881.2855)"
"(-12753.3386, 149881.2855)","(-12679.2904, 149897.0259)"
"(-12236.7111, 149783.2646)","(-12307.7552, 149792.2812)"
"(-12307.7552, 149792.2812)","(-12333.0546, 149746.4274)"
"(-12333.0546, 149746.4274)","(-12373.9786, 149706.0468)"
"(-12373.9786, 149706.0468)","(-12428.5149, 149685.8659)"
"(-12428.5149, 149685.8659)","(-12475.2197, 149678.4765)"
"(-12475.2197, 149678.4765)","(-12530.319, 149700.2495)"
"(-12530.319, 149700.2495)","(-12613.7668, 149701.1041)"
"(-12613.7668, 149701.1041)","(-12702.0257, 149712.7972)"
"(-12702.0257, 149712.7972)","(-12663.3524, 149779.1373)"
"(-12663.3524, 149779.1373)","(-12654.1074, 149825.0589)"
"(-12654.1074, 149825.0589)","(-12616.792, 149854.4654)"
"(-12616.792, 149854.4654)","(-12679.2904, 149897.0259)"
"(-12679.2904, 149897.0259)","(-12600.2304, 149909.9762)"
"(-12600.2304, 149909.9762)","(-12570.588, 149950.5347)"
"(-12570.588, 149950.5347)","(-12557.6948, 150005.7279)"
"(-12557.6948, 150005.7279)","(-12511.8752, 150045.1082)"
"(-12511.8752, 150045.1082)","(-12466.2576, 150067.7423)"
"(-12466.2576, 150067.7423)","(-12441.8256, 150079.7795)"
"(-12441.8256, 150079.7795)","(-12428.4106, 150086.5211)"
"(-12428.4106, 150086.5211)","(-12421.3344, 150029.232)"
"(-12421.3344, 150029.232)","(-12444.1652, 149971.972)"
"(-12444.1652, 149971.972)","(-12400.7105, 149913.2839)"
"(-12400.7105, 149913.2839)","(-12347.0157, 149922.3705)"
"(-12347.0157, 149922.3705)","(-12361.9234, 150007.6578)"
"(-12361.9234, 150007.6578)","(-12350.5413, 150068.1227)"
"(-12350.5413, 150068.1227)","(-12363.7899, 150109.5782)"
"(-12363.7899, 150109.5782)","(-12322.872, 150145.3992)"
"(-12322.872, 150145.3992)","(-12278.812, 150176.0974)"
"(-12278.812, 150176.0974)","(-12234.1752, 150226.4066)"
"(-12234.1752, 150226.4066)","(-12189.3461, 150214.0215)"
"(-12189.3461, 150214.0215)","(-12160.7984, 150175.5712)"
"(-12160.7984, 150175.5712)","(-12091.7517, 150174.3378)"
"(-12091.7517, 150174.3378)","(-12050.9465, 150187.3993)"
"(-12050.9465, 150187.3993)","(-12077.3416, 150120.3347)"
"(-12077.3416, 150120.3347)","(-12099.3901, 150068.3701)"
"(-12099.3901, 150068.3701)","(-12140.7648, 150019.8102)"
