OBJECTID,TARGET_FID,LandUse_1,Ocupacao,ID_UG,NOME,YY_correct,XX_Correct,Altitude,Declive,Litologia,Relevo,Uso,Espessura,Apt_flor,Solo,Classifica,Perimetro,Area,Hectares,UsoSolo20,Shape_Leng,Shape_Area,HBC,CH,CBD,CC,geometry
161,1337,1,EcEc_3_5_3_Pv,1513,Castelo de Paiva,146404.043315,-16483.6184096,132.0,12.5731,x,m,i,3,Marginal,Ru1.1,Regossolos,1811.459914,116598.401755,11.6598401755,Eucalipto,1811.45996849,116598.396136,2.9,0.0,0.0,0.0,"POLYGON ((-16086.329599999823 146545.60190000013, -16094.726200000383 146481.49379999936, -16198.4430999998 146396.82699999958, -16178.334699999541 146300.5184000004, -16156.109699999914 146234.90169999935, -16148.70129999984 146163.99320000038, -16150.81799999997 146131.18480000086, -16130.672799999826 146123.06959999911, -16159.788599999622 146077.96040000021, -16174.067099999636 145998.77979999967, -16200.364699999802 145963.39460000023, -16268.789599999785 145945.58400000073, -16344.72539999988 145951.45800000057, -16323.659900000319 146041.9623000007, -16317.608099999838 146096.83540000021, -16315.897300000302 146113.08740000054, -16311.25810000021 146157.16059999913, -16311.25810000021 146191.0273000002, -16410.7416000003 146260.87749999948, -16439.15539999958 146308.69519999996, -16450.246100000106 146383.86959999986, -16433.398000000045 146443.3844000008, -16392.34530000016 146463.61869999953, -16333.286999999546 146457.19260000065, -16268.922600000165 146451.86050000042, -16236.757100000046 146491.13660000078, -16242.871399999596 146538.1626999993, -16199.017099999823 146556.86820000038, -16148.75 146530.5332999993, -16086.329599999823 146545.60190000013))"
1065,990,1,EcEc_1_3_3_Pv,1065,Castelo de Paiva,146330.014297,-17003.2418551,126.0,12.8492,x,m,i,3,Marginal,Ru1.1,Regossolos,1319.64086018,60996.2816484,6.09962816484,Clareira,1319.64077666,60996.2971411,0.0,0.0,0.0,0.0,"POLYGON ((-16597.843899999745 146219.26549999975, -16631.90720000025 146177.20289999992, -16629.261400000192 146133.54649999924, -16699.376099999994 146129.57770000026, -16762.876299999654 146103.78079999983, -16811.51370000001 146107.84809999913, -16834.430399999954 146026.30550000072, -16841.01860000007 146002.8632999994, -16851.933799999766 146081.26300000027, -16883.79330000002 146137.88519999944, -16922.979600000195 146108.70529999956, -16978.648099999875 146051.1810999997, -16984.490199999884 146109.92799999937, -16986.746000000276 146159.43810000084, -16954.082999999635 146204.14910000004, -16886.98919999972 146254.53490000032, -16824.170199999586 146268.18239999935, -16768.81790000014 146293.9645000007, -16713.8069000002 146304.1754999999, -16687.061999999918 146283.5259000007, -16650.020200000145 146311.04260000028, -16617.21190000046 146323.74259999953, -16595.780500000343 146255.74450000003, -16597.843899999745 146219.26549999975))"
1066,991,1,PbPb_1_3_1_Ad,1066,Castelo de Paiva,146173.348072,-17435.0743295,96.0,11.2587,x,m,i,3,Marginal,Ru1.1,Regossolos,1483.58734598,79165.3308674,7.91653308674,Eucalipto,1483.58736732,79165.319793,2.9,0.0,0.0,0.0,"POLYGON ((-17377.974700000137 145978.00060000084, -17377.966599999927 145978.27520000003, -17377.974799999967 145981.37629999965, -17377.868599999696 145981.59710000083, -17357.05449999962 146006.4140000008, -17344.354399999604 146044.91090000048, -17341.17939999979 146086.9798000008, -17323.71690000035 146138.57359999977, -17281.648099999875 146164.76740000024, -17253.86670000013 146154.44859999977, -17227.09250000026 146153.76640000008, -17214.49469999969 146158.72049999982, -17203.066599999554 146186.99239999987, -17182.511900000274 146169.0418999996, -17138.772800000384 146149.68610000052, -17124.542999999598 146176.7251999993, -17097.003200000152 146166.7291000001, -17055.05709999986 146151.5041000005, -17049.07880000025 146160.00489999913, -17023.083499999717 146168.43180000037, -17000.51360000018 146154.9076000005, -16986.746000000276 146159.43810000084, -16984.490199999884 146109.92799999937, -16978.648099999875 146051.1810999997, -17050.7714999998 146003.13099999912, -17056.00549999997 145993.45419999957, -17087.161999999546 146001.0781999994, -17104.41870000027 146010.44959999993, -17110.705699999817 146014.03130000085, -17124.193599999882 146021.4520999994, -17142.428999999538 146013.96859999932, -17140.72259999998 146003.73860000074, -17175.691200000234 145985.58740000054, -17223.66079999972 145955.55010000058, -17275.879099999554 145909.51520000026, -17330.677500000224 145872.1152999997, -17382.52950000018 145837.1451999992, -17398.3861999996 145834.7282999996, -17423.67449999973 145831.82499999925, -17448.80439999979 145830.40249999985, -17487.16899999976 145844.29319999926, -17485.1847000001 145854.21509999968, -17469.09260000009 145860.9377999995, -17440.914800000377 145879.18209999986, -17429.534599999897 145886.55040000007, -17422.83980000019 145890.88499999978, -17413.14680000022 145900.57840000093, -17408.830799999647 145904.8945000004, -17407.65240000002 145906.18050000072, -17405.652800000273 145909.03639999963, -17404.17929999996 145912.19600000046, -17403.2770999996 145915.5633000005, -17402.97329999972 145919.03639999963, -17402.97339999955 145935.75139999948, -17400.069099999964 145938.6557, -17394.91330000013 145938.1339999996, -17392.933600000106 145945.79140000045, -17383.832399999723 145954.8928999994, -17382.653800000437 145956.17909999937, -17380.654199999757 145959.03490000032, -17379.180800000206 145962.19439999945, -17378.278500000015 145965.56179999933, -17377.974700000137 145969.03500000015, -17377.974700000137 145978.00060000084))"
1067,992,1,EcEc_3_Np,1067,Castelo de Paiva,146176.801938,-16767.6124647,126.0,12.8492,x,m,i,3,Marginal,Ru1.1,Regossolos,1987.89647972,116239.996698,11.6239996698,Eucalipto,1987.89623592,116239.995496,2.9,0.0,0.0,0.0,"POLYGON ((-16410.7416000003 146260.87749999948, -16364.174899999984 146228.06909999996, -16311.25810000021 146191.0273000002, -16311.25810000021 146157.16059999913, -16315.897300000302 146113.08740000054, -16323.659900000319 146041.9623000007, -16344.72539999988 145951.45800000057, -16410.44840000011 145920.92689999938, -16463.759999999776 145876.3183999993, -16531.49170000013 145870.6029000003, -16588.88800000027 145848.99420000054, -16602.360399999656 145879.15020000003, -16615.28259999957 145908.07499999925, -16665.059399999678 145911.9877000004, -16711.73390000034 145898.9229000006, -16780.27460000012 145908.81240000017, -16822.24480000045 145890.75430000015, -16807.7938000001 145946.55189999938, -16841.01860000007 146002.8632999994, -16834.430399999954 146026.30550000072, -16811.51370000001 146107.84809999913, -16762.876299999654 146103.78079999983, -16699.376099999994 146129.57770000026, -16629.261400000192 146133.54649999924, -16604.064199999906 146107.9480000008, -16619.939199999906 146052.3853999991, -16585.54330000002 146008.7291000001, -16581.574599999934 145970.36439999938, -16523.366100000218 145971.68730000034, -16486.324400000274 145975.65609999932, -16499.553600000218 146002.1144999992, -16490.29320000019 146069.5833999999, -16499.553600000218 146150.28140000068, -16500.876500000246 146199.2293999996, -16492.939000000246 146224.3649000004, -16477.182799999602 146249.57469999976, -16466.48060000036 146266.69830000028, -16442.66810000036 146282.57330000028, -16410.7416000003 146260.87749999948))"
1150,1087,1,EcEc_3_3_2_Pv,1179,Castelo de Paiva,146486.027426,-16228.2172045,235.0,16.6009,x,m,i,3,Marginal,Ru1.1,Regossolos,1828.74094635,146704.239641,14.6704239641,Eucalipto,1828.74111028,146704.248254,2.9,0.0,0.0,0.0,"POLYGON ((-15859.1791000003 146408.01249999925, -15855.871799999848 146400.33960000053, -15845.439000000246 146397.2561000008, -15802.281000000425 146321.9927999992, -15833.077600000426 146281.20659999922, -15850.610600000247 146239.4313999992, -15859.626699999906 146211.9344999995, -15865.764700000174 146193.2156000007, -15897.503800000064 146156.58330000006, -15944.44010000024 146195.49000000022, -15952.586699999869 146124.62600000016, -15982.742700000294 146064.52070000023, -16050.89680000022 146035.9436000008, -16103.325899999589 146051.19859999977, -16119.08700000029 146141.0197999999, -16130.672799999826 146123.06959999911, -16150.81799999997 146131.18480000086, -16148.70129999984 146163.99320000038, -16156.109699999914 146234.90169999935, -16178.334699999541 146300.5184000004, -16198.4430999998 146396.82699999958, -16094.726200000383 146481.49379999936, -16086.329599999823 146545.60190000013, -16058.10840000026 146608.78449999914, -16015.998700000346 146670.99760000035, -15941.064799999818 146719.27820000052, -15935.511500000022 146693.07520000078, -15921.995000000112 146673.4355999995, -15916.990600000136 146634.20529999956, -15916.990600000136 146602.45519999973, -15908.39169999957 146579.9656000007, -15905.08440000005 146560.7832999993, -15923.605299999937 146506.54360000044, -15930.881299999543 146464.21020000055, -15933.262500000186 146455.63759999909, -15880.345800000243 146426.00420000032, -15859.1791000003 146408.01249999925))"
1285,1248,1,EcEc_2_5_3_Pv,1369,Castelo de Paiva,145931.582451,-16849.1645015,126.0,12.8492,x,m,i,3,Marginal,Ru1.1,Regossolos,1033.54377902,25626.5545572,2.56265545572,Eucalipto,1033.54361368,25626.5537854,2.9,0.0,0.0,0.0,"POLYGON ((-16542.924899999984 145837.74499999918, -16571.468600000255 145818.4397, -16580.72589999996 145799.6601999998, -16602.672600000165 145776.60510000028, -16613.269700000063 145726.63499999978, -16641.050999999978 145712.34750000015, -16672.007299999706 145705.20370000042, -16701.101499999873 145693.56599999964, -16715.826700000092 145700.70020000078, -16746.04399999976 145759.53969999962, -16748.764999999665 145798.54619999975, -16693.544300000183 145833.92730000056, -16632.16079999972 145858.2689999994, -16602.360399999656 145879.15020000003, -16588.88800000027 145848.99420000054, -16531.49170000013 145870.6029000003, -16463.759999999776 145876.3183999993, -16496.286500000395 145837.90320000052, -16495.889700000174 145813.3066000007, -16511.235500000417 145799.54820000008, -16532.931400000118 145774.1481999997, -16558.860600000247 145745.57310000062, -16576.052600000054 145716.40860000066, -16574.375900000334 145732.9849999994, -16534.631299999543 145815.75510000065, -16522.862599999644 145827.17879999988, -16542.924899999984 145837.74499999918))"
1286,1249,1,PbPb_3_25_1_Pv,1370,Castelo de Paiva,146062.856655,-17175.8105058,96.0,11.2587,x,m,i,3,Marginal,Ru1.1,Regossolos,1139.62219207,65045.3208031,6.50453208031,Eucalipto,1139.6221298,65045.3108918,2.9,0.0,0.0,0.0,"POLYGON ((-17085.190999999642 145819.21920000017, -17057.39680000022 145910.57489999942, -17060.538700000383 145946.48069999926, -17050.56769999955 145966.82950000092, -17057.052299999632 145992.76669999957, -17056.00549999997 145993.45419999957, -17050.7714999998 146003.13099999912, -16978.648099999875 146051.1810999997, -16922.979600000195 146108.70529999956, -16883.79330000002 146137.88519999944, -16851.933799999766 146081.26300000027, -16841.01860000007 146002.8632999994, -16807.7938000001 145946.55189999938, -16822.24480000045 145890.75430000015, -16826.874400000088 145888.76239999942, -16833.297699999996 145890.14790000021, -16860.28519999981 145876.65410000086, -16883.561900000088 145853.08100000024, -16882.417100000195 145849.26940000057, -16880.174800000153 145841.8038999997, -16889.44049999956 145835.3350000009, -16892.006799999624 145827.6361999996, -16902.710900000297 145826.30969999917, -16912.64419999998 145825.07880000025, -16916.747800000012 145824.5702999998, -16917.009600000456 145824.5379000008, -16917.643099999987 145824.45940000005, -16918.26900000032 145824.38179999962, -16918.68460000027 145824.3309000004, -16941.86180000007 145821.45820000023, -16970.36980000045 145807.20380000025, -17002.045400000177 145777.11150000058, -17022.10620000027 145720.62370000035, -17046.39080000017 145708.4807999991, -17082.8180999998 145727.48520000093, -17106.34819999989 145756.00379999913, -17096.10610000044 145785.97770000063, -17085.190999999642 145819.21920000017))"
1287,1250,1,EcEc_3_5_3_Pv,1371,Castelo de Paiva,146238.299773,-16773.0781034,126.0,12.8492,x,m,i,3,Marginal,Ru1.1,Regossolos,711.327026627,27842.3374668,2.78423374668,Matos,711.326811609,27842.3296887,0.0,0.0,0.0,0.0,"POLYGON ((-16500.876500000246 146199.2293999996, -16499.553600000218 146150.28140000068, -16490.29320000019 146069.5833999999, -16499.553600000218 146002.1144999992, -16486.324400000274 145975.65609999932, -16523.366100000218 145971.68730000034, -16581.574599999934 145970.36439999938, -16585.54330000002 146008.7291000001, -16619.939199999906 146052.3853999991, -16604.064199999906 146107.9480000008, -16629.261400000192 146133.54649999924, -16631.90720000025 146177.20289999992, -16597.843899999745 146219.26549999975, -16581.097199999727 146218.3998000007, -16523.540000000037 146215.42459999956, -16500.876500000246 146199.2293999996))"
1304,1278,1,EcEc_3_5_2_Pv,1436,Castelo de Paiva,145835.447584,-17044.2471652,96.0,9.93244,x,m,i,3,Marginal,Ru1.1,Regossolos,1355.90053071,37419.8258434,3.74198258434,Eucalipto,1355.90060048,37419.8205669,2.9,0.0,0.0,0.0,"POLYGON ((-16737.17679999955 145666.38350000046, -16714.231999999844 145666.52040000074, -16694.373499999754 145668.76080000028, -16672.506799999624 145670.28060000017, -16666.289099999703 145669.35449999943, -16657.849600000307 145670.81110000052, -16649.892900000326 145666.99349999987, -16659.139999999665 145638.13719999976, -16671.04629999958 145614.32459999993, -16696.446299999952 145565.11199999973, -16731.371399999596 145504.78690000065, -16740.89639999997 145528.59940000065, -16759.946399999782 145561.93700000085, -16789.31520000007 145584.1621000003, -16793.283999999985 145601.62460000068, -16781.37770000007 145634.96220000088, -16805.69299999997 145661.90740000084, -16829.90240000002 145705.16679999977, -16845.77740000002 145724.21690000035, -16862.18180000037 145728.1378000006, -16885.99430000037 145729.4606999997, -16910.468299999833 145747.32010000013, -16931.065899999812 145753.64680000022, -16938.415099999867 145743.59820000082, -16942.79389999993 145707.61840000004, -16934.591799999587 145658.40579999983, -16991.477300000377 145662.37460000068, -17028.560499999672 145674.2474000007, -17014.90510000009 145694.7916000001, -16988.26339999959 145746.02720000036, -16974.03039999958 145773.39919999987, -16949.574099999852 145791.74770000018, -16948.229700000025 145792.7564000003, -16893.189600000158 145810.20329999924, -16866.35859999992 145812.7594000008, -16854.902800000273 145831.8529000003, -16840.22549999971 145856.31579999998, -16828.955199999735 145864.15880000032, -16819.609699999914 145859.72619999945, -16805.496899999678 145848.55399999954, -16801.72279999964 145815.01070000045, -16800.82290000003 145812.7609000001, -16801.077499999665 145809.02190000005, -16805.90199999977 145738.15240000002, -16737.17679999955 145666.38350000046))"
1378,1378,1,RpRp_5,1564,Castelo de Paiva,145961.32869,-17245.6081426,126.0,12.8492,x,m,i,3,Marginal,Ru1.1,Regossolos,3940.5095285,52406.2251252,5.24062251252,Carvalho + Sobreiro + Ripicolas,3940.50958086,52406.2333667,1.5,0.0,0.0,0.0,"POLYGON ((-17469.09260000009 145860.9377999995, -17485.1847000001 145854.21509999968, -17487.16899999976 145844.29319999926, -17448.80439999979 145830.40249999985, -17413.74700000044 145832.38690000027, -17382.52950000018 145837.1451999992, -17330.677500000224 145872.1152999997, -17275.879099999554 145909.51520000026, -17223.66079999972 145955.55010000058, -17175.691200000234 145985.58740000054, -17140.72259999998 146003.73860000074, -17142.428999999538 146013.96859999932, -17124.193599999882 146021.4520999994, -17087.161999999546 146001.0781999994, -17056.00549999997 145993.45419999957, -17057.052299999632 145992.76669999957, -17050.56769999955 145966.82950000092, -17060.538700000383 145946.48069999926, -17057.39680000022 145910.57489999942, -17066.36670000013 145881.0603, -17065.925800000317 145878.47059999965, -17076.251099999994 145846.71440000087, -17078.48400000017 145839.84659999982, -17079.191399999894 145837.20680000074, -17079.69020000007 145836.13709999993, -17093.90510000009 145792.41899999976, -17106.34819999989 145756.00379999913, -17082.8180999998 145727.48520000093, -17046.39080000017 145708.4807999991, -17022.10620000027 145720.62370000035, -17002.045400000177 145777.11150000058, -16970.36980000045 145807.20380000025, -16941.86180000007 145821.45820000023, -16892.006799999624 145827.6361999996, -16889.44049999956 145835.3350000009, -16880.174800000153 145841.8038999997, -16883.561900000088 145853.08100000024, -16860.28519999981 145876.65410000086, -16833.297699999996 145890.14790000021, -16792.816300000064 145881.41650000028, -16778.43769999966 145853.66059999913, -16778.31489999965 145845.52500000037, -16782.939600000158 145806.61920000054, -16779.235899999738 145764.96330000088, -16778.594399999827 145763.61820000038, -16763.46989999991 145731.90159999952, -16759.797899999656 145724.21429999918, -16735.507500000298 145702.02869999968, -16703.757399999537 145692.5036999993, -16672.007299999706 145705.20370000042, -16641.050999999978 145712.34750000015, -16613.269700000063 145726.63499999978, -16602.672600000165 145776.60510000028, -16580.72589999996 145799.6601999998, -16571.468600000255 145818.4397, -16542.924899999984 145837.74499999918, -16522.862599999644 145827.17879999988, -16534.631299999543 145815.75510000065, -16557.707100000232 145770.29130000062, -16574.375900000334 145732.9849999994, -16576.052600000054 145716.40860000066, -16598.347099999897 145694.09119999968, -16641.922799999826 145663.16939999908, -16657.849600000307 145670.81110000052, -16663.35659999959 145669.22220000066, -16663.814500000328 145668.45900000073, -16666.289099999703 145669.35449999943, -16669.46410000045 145670.01600000076, -16672.506799999624 145670.28060000017, -16676.740199999884 145670.5451999996, -16681.16270000022 145670.25119999982, -16714.231999999844 145666.52040000074, -16737.17679999955 145666.38350000046, -16788.890100000426 145720.38690000027, -16789.000599999912 145720.50229999982, -16794.927799999714 145726.69209999964, -16805.90199999977 145738.15240000002, -16801.077499999665 145809.02190000005, -16801.066800000146 145809.1788999997, -16800.82290000003 145812.7609000001, -16801.72279999964 145815.01070000045, -16805.496899999678 145848.55399999954, -16819.609699999914 145859.72619999945, -16828.955199999735 145864.15880000032, -16840.22549999971 145856.31579999998, -16849.376799999736 145841.0633000005, -16866.35859999992 145812.7594000008, -16884.88800000027 145810.99420000054, -16885.29949999973 145810.95500000007, -16893.189600000158 145810.20329999924, -16948.229700000025 145792.7564000003, -16973.730499999598 145773.9759999998, -16974.03039999958 145773.39919999987, -17014.90510000009 145694.7916000001, -17028.560499999672 145674.2474000007, -17073.01059999969 145673.45370000042, -17109.523199999705 145680.59740000032, -17125.398199999705 145699.6475000009, -17138.09819999989 145725.84119999968, -17140.479500000365 145768.70390000008, -17111.281200000085 145814.54820000008, -17109.95629999973 145817.9333999995, -17087.985600000247 145874.0691999998, -17077.985799999908 145899.61869999953, -17076.0736999996 145904.50420000032, -17077.985899999738 145911.19659999944, -17087.98629999999 145946.19639999978, -17095.276499999687 145971.71120000072, -17126.57859999966 145982.0139000006, -17165.766800000332 145959.04059999995, -17173.196700000204 145954.6849000007, -17208.411999999546 145934.04050000012, -17228.990600000136 145921.97660000063, -17234.216000000015 145918.66279999912, -17283.112300000153 145887.65410000086, -17284.319799999706 145886.88819999993, -17311.52660000045 145869.6344000008, -17350.18180000037 145845.12040000036, -17359.76659999974 145839.04199999943, -17365.876600000076 145835.16709999926, -17376.742600000463 145828.27630000003, -17379.800800000317 145826.33689999953, -17408.120500000194 145808.3772, -17457.980200000107 145800.61260000058, -17507.98649999965 145818.8688999992, -17515.92399999965 145847.44400000013, -17503.223899999633 145865.7003000006, -17484.96769999992 145893.4815999996, -17458.77390000038 145906.9754000008, -17434.115399999544 145922.03610000014, -17432.97329999972 145923.83850000054, -17399.90160000045 145976.02490000054, -17388.12999999989 146023.6568, -17392.098799999803 146041.11930000037, -17363.523699999787 146043.50060000084, -17377.974799999967 145987.93799999915, -17377.974700000137 145969.03500000015, -17378.278500000015 145965.56179999933, -17379.180800000206 145962.19439999945, -17380.654199999757 145959.03490000032, -17382.653800000437 145956.17909999937, -17383.832399999723 145954.8928999994, -17392.933600000106 145945.79140000045, -17394.91330000013 145938.1339999996, -17400.069099999964 145938.6557, -17402.97339999955 145935.75139999948, -17402.97329999972 145919.03639999963, -17403.2770999996 145915.5633000005, -17404.17929999996 145912.19600000046, -17405.652800000273 145909.03639999963, -17407.65240000002 145906.18050000072, -17408.830799999647 145904.8945000004, -17422.83980000019 145890.88499999978, -17469.09260000009 145860.9377999995))"
