"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-14641.9268, 148027.694)","(-14665.2102, 148045.6857)",29.424785206531038,28.9002
"(-14665.2102, 148045.6857)","(-14713.8936, 148088.0191)",64.51503848809406,28.9002
"(-14713.8936, 148088.0191)","(-14732.3003, 148077.1355)",21.383623496733957,28.9002
"(-14732.3003, 148077.1355)","(-14745.1074, 148096.1586)",22.932512815207726,28.9002
"(-14745.1074, 148096.1586)","(-14785.3143, 148120.2548)",46.87453105952032,28.9002
"(-14785.3143, 148120.2548)","(-14829.2997, 148123.2211)",44.085307630206714,28.9002
"(-14829.2997, 148123.2211)","(-14850.4189, 148119.7691)",21.39946056890161,28.9002
"(-14850.4189, 148119.7691)","(-14872.644, 148140.9359)",30.691831034499277,28.9002
"(-14872.644, 148140.9359)","(-14900.1607, 148176.9193)",45.29871802214513,28.9002
"(-14900.1607, 148176.9193)","(-14914.9774, 148201.261)",28.496542909263443,28.9002
"(-14914.9774, 148201.261)","(-14923.444, 148226.6611)",26.77402464273799,28.9002
"(-14923.444, 148226.6611)","(-14907.1378, 148238.9401)",20.412398179542855,28.9002
"(-14907.1378, 148238.9401)","(-14865.2356, 148231.9527)",42.48079711587596,28.9002
"(-14865.2356, 148231.9527)","(-14848.3022, 148272.1695)",43.63634995963307,28.9002
"(-14848.3022, 148272.1695)","(-14869.469, 148302.8612)",37.2828897905123,28.9002
"(-14869.469, 148302.8612)","(-14905.0742, 148355.8064)",63.803796674482165,28.9002
"(-14905.0742, 148355.8064)","(-14904.2188, 148376.249)",20.460488848519287,28.9002
"(-14904.2188, 148376.249)","(-14889.7987, 148383.053)",15.944707586220728,28.9002
"(-14889.7987, 148383.053)","(-14849.9768, 148401.8428)",44.0322643484283,26.2343
"(-14849.9768, 148401.8428)","(-14770.0989, 148418.4584)",81.5877262323788,26.2343
"(-14770.0989, 148418.4584)","(-14721.6097, 148453.5341)",59.845695309930726,26.2343
"(-14721.6097, 148453.5341)","(-14704.7782, 148389.8378)",65.882607916943,28.9002
"(-14704.7782, 148389.8378)","(-14692.872, 148359.4106)",32.673721830859236,28.9002
"(-14692.872, 148359.4106)","(-14683.6115, 148281.3584)",78.59963603663084,28.9002
"(-14683.6115, 148281.3584)","(-14678.3198, 148242.9938)",38.72782748941744,28.9002
"(-14678.3198, 148242.9938)","(-14661.1219, 148178.1707)",67.0656548318221,28.9002
"(-14661.1219, 148178.1707)","(-14650.5385, 148117.3165)",61.76764535904038,28.9002
"(-14650.5385, 148117.3165)","(-14641.9268, 148027.694)",90.03529243102177,28.9002
"(-14944.5097, 148734.9806)","(-14894.4423, 148666.1308)",85.12954541637987,23.5684
"(-14894.4423, 148666.1308)","(-14851.5779, 148592.4116)",85.27530261455063,23.5684
"(-14851.5779, 148592.4116)","(-14804.7399, 148534.0574)",74.8265387522379,23.5684
"(-14804.7399, 148534.0574)","(-14760.1932, 148496.496)",58.26892182671936,23.5684
"(-14760.1932, 148496.496)","(-14721.6097, 148453.5341)",57.74436183613047,23.5684
"(-14721.6097, 148453.5341)","(-14770.0989, 148418.4584)",46.35491385040227,23.5684
"(-14770.0989, 148418.4584)","(-14849.9768, 148401.8428)",41.91913822359885,23.5684
"(-14849.9768, 148401.8428)","(-14889.7987, 148383.053)",26.180681235580327,23.5684
"(-14889.7987, 148383.053)","(-14917.1999, 148420.4422)",38.04131366095647,23.5684
"(-14917.1999, 148420.4422)","(-14951.1524, 148395.8568)",46.03749999999579,23.5684
"(-14951.1524, 148395.8568)","(-14967.9638, 148415.9268)",35.5191969720638,23.5684
"(-14967.9638, 148415.9268)","(-14939.425, 148441.0799)",44.447851967459066,23.5684
"(-14939.425, 148441.0799)","(-14971.175, 148474.4174)",93.73749408773884,23.5684
"(-14971.175, 148474.4174)","(-15003.4623, 148459.6139)",84.19829644416808,23.5684
"(-15003.4623, 148459.6139)","(-15029.5667, 148495.5885)",39.45800720892751,23.5684
"(-15029.5667, 148495.5885)","(-15080.1456, 148574.5093)",47.767824674141906,23.5684
"(-15080.1456, 148574.5093)","(-15145.4805, 148627.6196)",48.203694127327665,23.5684
"(-15145.4805, 148627.6196)","(-15174.8372, 148653.9847)",47.11969433008196,23.5684
"(-15174.8372, 148653.9847)","(-15196.2829, 148696.6678)",68.33643437997931,23.5684
"(-15196.2829, 148696.6678)","(-15210.5705, 148742.7054)",38.393750934347786,23.5684
"(-15210.5705, 148742.7054)","(-15235.9705, 148782.393)",45.31857020749325,23.5684
"(-15235.9705, 148782.393)","(-15270.8956, 148841.1306)",10.091951007107173,23.5684
"(-15270.8956, 148841.1306)","(-15276.1616, 148879.1615)",56.36186334641427,23.5684
"(-15276.1616, 148879.1615)","(-15270.2809, 148924.0969)",50.475040265459086,23.5684
"(-15270.2809, 148924.0969)","(-15263.8982, 148931.9141)",56.03119131375779,23.5684
"(-15263.8982, 148931.9141)","(-15207.8484, 148937.8369)",55.40112713726719,23.5684
"(-15207.8484, 148937.8369)","(-15165.012, 148911.1391)",55.043717370462325,23.5684
"(-15165.012, 148911.1391)","(-15177.487, 148856.5143)",49.59380573186243,23.5684
"(-15177.487, 148856.5143)","(-15122.7372, 148864.9845)",53.59154500713186,23.5684
"(-15122.7372, 148864.9845)","(-15070.6558, 148847.1705)",44.90155991611329,23.5684
"(-15070.6558, 148847.1705)","(-15032.5334, 148815.4494)",25.112456291639376,23.5684
