variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node5_timber_t0,0.0,0.0,B,C,timber,node1node5,0,599.0
C_node1node5_timber_t1,0.0,1.0,B,C,timber,node1node5,1,504.34
C_node1node5_timber_t2,0.0,1.0,B,C,timber,node1node5,2,357.54
C_node1node5_timber_t3,0.0,1.0,B,C,timber,node1node5,3,253.47
C_node1node5_timber_t4,0.0,1.0,B,C,timber,node1node5,4,179.69
C_node1node5_timber_t5,0.0,1.0,B,C,timber,node1node5,5,127.38
C_node1node5_wide_t0,0.0,0.0,B,C,wide,node1node5,0,898.0
C_node1node5_wide_t1,0.0,1.0,B,C,wide,node1node5,1,756.09
C_node1node5_wide_t2,0.0,1.0,B,C,wide,node1node5,2,536.01
C_node1node5_wide_t3,0.0,1.0,B,C,wide,node1node5,3,379.99
C_node1node5_wide_t4,0.0,1.0,B,C,wide,node1node5,4,269.38
C_node1node5_wide_t5,0.0,1.0,B,C,wide,node1node5,5,190.97
C_node1node8_timber_t0,0.0,0.0,B,C,timber,node1node8,0,791.0
C_node1node8_timber_t1,0.0,1.0,B,C,timber,node1node8,1,666.0
C_node1node8_timber_t2,0.0,1.0,B,C,timber,node1node8,2,472.14
C_node1node8_timber_t3,0.0,1.0,B,C,timber,node1node8,3,334.71
C_node1node8_timber_t4,0.0,1.0,B,C,timber,node1node8,4,237.28
C_node1node8_timber_t5,0.0,1.0,B,C,timber,node1node8,5,168.21
C_node1node8_wide_t0,0.0,0.0,B,C,wide,node1node8,0,1186.0
C_node1node8_wide_t1,0.0,1.0,B,C,wide,node1node8,1,998.58
C_node1node8_wide_t2,0.0,1.0,B,C,wide,node1node8,2,707.91
C_node1node8_wide_t3,0.0,1.0,B,C,wide,node1node8,3,501.85
C_node1node8_wide_t4,0.0,1.0,B,C,wide,node1node8,4,355.77
C_node1node8_wide_t5,0.0,1.0,B,C,wide,node1node8,5,252.21
C_node1node4_timber_t0,0.0,0.0,B,C,timber,node1node4,0,2487.0
C_node1node4_timber_t1,0.0,1.0,B,C,timber,node1node4,1,2093.99
C_node1node4_timber_t2,0.0,1.0,B,C,timber,node1node4,2,1484.47
C_node1node4_timber_t3,0.0,1.0,B,C,timber,node1node4,3,1052.37
C_node1node4_timber_t4,0.0,1.0,B,C,timber,node1node4,4,746.04
C_node1node4_timber_t5,0.0,1.0,B,C,timber,node1node4,5,528.88
C_node1node4_wide_t0,0.0,0.0,B,C,wide,node1node4,0,3727.0
C_node1node4_wide_t1,0.0,1.0,B,C,wide,node1node4,1,3138.03
C_node1node4_wide_t2,0.0,1.0,B,C,wide,node1node4,2,2224.61
C_node1node4_wide_t3,0.0,1.0,B,C,wide,node1node4,3,1577.07
C_node1node4_wide_t4,0.0,1.0,B,C,wide,node1node4,4,1118.01
C_node1node4_wide_t5,0.0,1.0,B,C,wide,node1node4,5,792.58
C_node1node42_timber_t0,0.0,0.0,B,C,timber,node1node42,0,0.0
C_node1node42_timber_t1,0.0,1.0,B,C,timber,node1node42,1,0.0
C_node1node42_timber_t2,0.0,1.0,B,C,timber,node1node42,2,0.0
C_node1node42_timber_t3,0.0,1.0,B,C,timber,node1node42,3,0.0
C_node1node42_timber_t4,0.0,1.0,B,C,timber,node1node42,4,0.0
C_node1node42_timber_t5,0.0,1.0,B,C,timber,node1node42,5,0.0
C_node1node42_wide_t0,0.0,0.0,B,C,wide,node1node42,0,0.0
C_node1node42_wide_t1,0.0,1.0,B,C,wide,node1node42,1,0.0
C_node1node42_wide_t2,0.0,1.0,B,C,wide,node1node42,2,0.0
C_node1node42_wide_t3,0.0,1.0,B,C,wide,node1node42,3,0.0
C_node1node42_wide_t4,0.0,1.0,B,C,wide,node1node42,4,0.0
C_node1node42_wide_t5,0.0,1.0,B,C,wide,node1node42,5,0.0
C_node1node43_timber_t0,0.0,0.0,B,C,timber,node1node43,0,0.0
C_node1node43_timber_t1,0.0,1.0,B,C,timber,node1node43,1,0.0
C_node1node43_timber_t2,0.0,1.0,B,C,timber,node1node43,2,0.0
C_node1node43_timber_t3,0.0,1.0,B,C,timber,node1node43,3,0.0
C_node1node43_timber_t4,0.0,1.0,B,C,timber,node1node43,4,0.0
C_node1node43_timber_t5,0.0,1.0,B,C,timber,node1node43,5,0.0
C_node1node43_wide_t0,0.0,0.0,B,C,wide,node1node43,0,0.0
C_node1node43_wide_t1,0.0,1.0,B,C,wide,node1node43,1,0.0
C_node1node43_wide_t2,0.0,1.0,B,C,wide,node1node43,2,0.0
C_node1node43_wide_t3,0.0,1.0,B,C,wide,node1node43,3,0.0
C_node1node43_wide_t4,0.0,1.0,B,C,wide,node1node43,4,0.0
C_node1node43_wide_t5,0.0,1.0,B,C,wide,node1node43,5,0.0
C_node2node37_timber_t0,0.0,0.0,B,C,timber,node2node37,0,1313.0
C_node2node37_timber_t1,0.0,1.0,B,C,timber,node2node37,1,1105.51
C_node2node37_timber_t2,0.0,1.0,B,C,timber,node2node37,2,783.72
C_node2node37_timber_t3,0.0,1.0,B,C,timber,node2node37,3,555.59
C_node2node37_timber_t4,0.0,1.0,B,C,timber,node2node37,4,393.87
C_node2node37_timber_t5,0.0,1.0,B,C,timber,node2node37,5,279.22
C_node2node37_wide_t0,0.0,0.0,B,C,wide,node2node37,0,1970.0
C_node2node37_wide_t1,0.0,1.0,B,C,wide,node2node37,1,1658.69
C_node2node37_wide_t2,0.0,1.0,B,C,wide,node2node37,2,1175.87
C_node2node37_wide_t3,0.0,1.0,B,C,wide,node2node37,3,833.6
C_node2node37_wide_t4,0.0,1.0,B,C,wide,node2node37,4,590.95
C_node2node37_wide_t5,0.0,1.0,B,C,wide,node2node37,5,418.94
C_node2node17_timber_t0,0.0,0.0,B,C,timber,node2node17,0,1085.0
C_node2node17_timber_t1,0.0,1.0,B,C,timber,node2node17,1,913.54
C_node2node17_timber_t2,0.0,1.0,B,C,timber,node2node17,2,647.63
C_node2node17_timber_t3,0.0,1.0,B,C,timber,node2node17,3,459.11
C_node2node17_timber_t4,0.0,1.0,B,C,timber,node2node17,4,325.47
C_node2node17_timber_t5,0.0,1.0,B,C,timber,node2node17,5,230.74
C_node2node17_wide_t0,0.0,0.0,B,C,wide,node2node17,0,1625.0
C_node2node17_wide_t1,0.0,1.0,B,C,wide,node2node17,1,1368.21
C_node2node17_wide_t2,0.0,1.0,B,C,wide,node2node17,2,969.95
