38.0 * C_node1node34_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
31.99 * C_node1node34_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
22.68 * C_node1node34_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
16.08 * C_node1node34_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
11.4 * C_node1node34_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
8.08 * C_node1node34_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
56.0 * C_node1node34_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
47.15 * C_node1node34_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
33.43 * C_node1node34_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
23.7 * C_node1node34_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
16.8 * C_node1node34_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
11.91 * C_node1node34_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
8138.0 * C_node1node25_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
6851.98 * C_node1node25_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
4857.5 * C_node1node25_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
3443.57 * C_node1node25_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
2441.21 * C_node1node25_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
1730.62 * C_node1node25_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
12208.0 * C_node1node25_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
10278.81 * C_node1node25_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
7286.84 * C_node1node25_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
5165.78 * C_node1node25_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
3662.12 * C_node1node25_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
2596.14 * C_node1node25_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
1205.0 * C_node2node24_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
1014.58 * C_node2node24_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
719.25 * C_node2node24_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
509.89 * C_node2node24_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
361.47 * C_node2node24_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
256.25 * C_node2node24_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
1805.0 * C_node2node24_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
1519.76 * C_node2node24_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
1077.39 * C_node2node24_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
763.78 * C_node2node24_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
541.46 * C_node2node24_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
383.85 * C_node2node24_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
1039.0 * C_node2node17_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
