variable,value,node_type_info,action,road_type,edge,period
C_node1node99_timber_t1,1.0,node1exit_node99transit,C,timber,node1node99,1.0
C_node2node95_timber_t1,1.0,node2transit_node95exit,C,timber,node2node95,1.0
C_node2node173_timber_t1,1.0,node2transit_node173source,C,timber,node2node173,1.0
C_node3node157_timber_t1,1.0,node3transit_node157source,C,timber,node3node157,1.0
C_node3node159_timber_t1,1.0,node3transit_node159source,C,timber,node3node159,1.0
C_node4node167_timber_t1,1.0,node4exit_node167source,C,timber,node4node167,1.0
C_node4node179_timber_t1,1.0,node4exit_node179source,C,timber,node4node179,1.0
C_node5node167_timber_t1,1.0,node5transit_node167source,C,timber,node5node167,1.0
C_node5node179_timber_t1,1.0,node5transit_node179source,C,timber,node5node179,1.0
C_node7node142_timber_t1,1.0,node7transit_node142exit,C,timber,node7node142,1.0
C_node7node184_timber_t1,1.0,node7transit_node184source,C,timber,node7node184,1.0
C_node9node184_timber_t1,1.0,node9transit_node184source,C,timber,node9node184,1.0
C_node11node73_timber_t1,1.0,node11exit_node73transit,C,timber,node11node73,1.0
C_node12node178_timber_t1,1.0,node12transit_node178source,C,timber,node12node178,1.0
C_node14node178_timber_t1,1.0,node14transit_node178source,C,timber,node14node178,1.0
C_node18node159_timber_t1,1.0,node18transit_node159source,C,timber,node18node159,1.0
C_node18node169_timber_t1,1.0,node18transit_node169source,C,timber,node18node169,1.0
C_node20node99_timber_t1,1.0,node20transit_node99transit,C,timber,node20node99,1.0
C_node20node154_timber_t1,1.0,node20transit_node154source,C,timber,node20node154,1.0
C_node21node184_timber_t1,1.0,node21transit_node184source,C,timber,node21node184,1.0
C_node24node159_timber_t1,1.0,node24transit_node159source,C,timber,node24node159,1.0
C_node28node151_timber_t1,1.0,node28transit_node151source,C,timber,node28node151,1.0
C_node28node151_timber_t3,1.0,node28transit_node151source,C,timber,node28node151,3.0
C_node29node73_timber_t1,1.0,node29transit_node73transit,C,timber,node29node73,1.0
C_node29node157_timber_t1,1.0,node29transit_node157source,C,timber,node29node157,1.0
C_node30node179_timber_t1,1.0,node30transit_node179source,C,timber,node30node179,1.0
C_node31node178_timber_t1,1.0,node31transit_node178source,C,timber,node31node178,1.0
C_node31node179_wide_t1,1.0,node31transit_node179source,C,wide,node31node179,1.0
C_node32node106_timber_t1,1.0,node32transit_node106exit,C,timber,node32node106,1.0
C_node32node106_timber_t4,1.0,node32transit_node106exit,C,timber,node32node106,4.0
C_node32node151_timber_t1,1.0,node32transit_node151source,C,timber,node32node151,1.0
C_node34node159_timber_t1,1.0,node34transit_node159source,C,timber,node34node159,1.0
C_node42node159_timber_t1,1.0,node42transit_node159source,C,timber,node42node159,1.0
C_node45node154_timber_t1,1.0,node45transit_node154source,C,timber,node45node154,1.0
C_node45node157_timber_t1,1.0,node45transit_node157source,C,timber,node45node157,1.0
C_node47node57_timber_t1,1.0,node47transit_node57transit,C,timber,node47node57,1.0
C_node47node159_timber_t1,1.0,node47transit_node159source,C,timber,node47node159,1.0
C_node47node169_timber_t1,1.0,node47transit_node169source,C,timber,node47node169,1.0
C_node50node173_timber_t1,1.0,node50transit_node173source,C,timber,node50node173,1.0
C_node50node175_wide_t1,1.0,node50transit_node175source,C,wide,node50node175,1.0
C_node54node179_timber_t1,1.0,node54exit_node179source,C,timber,node54node179,1.0
C_node55node167_timber_t1,1.0,node55transit_node167source,C,timber,node55node167,1.0
C_node55node179_timber_t1,1.0,node55transit_node179source,C,timber,node55node179,1.0
C_node56node151_timber_t1,1.0,node56transit_node151source,C,timber,node56node151,1.0
C_node57node112_timber_t1,1.0,node57transit_node112exit,C,timber,node57node112,1.0
C_node57node159_timber_t1,1.0,node57transit_node159source,C,timber,node57node159,1.0
C_node60node154_timber_t1,1.0,node60transit_node154source,C,timber,node60node154,1.0
