variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node8_timber_t0,0.0,0.0,B,C,timber,node1node8,0,341.0
C_node1node8_timber_t1,0.0,1.0,B,C,timber,node1node8,1,287.11
C_node1node8_timber_t2,0.0,1.0,B,C,timber,node1node8,2,203.54
C_node1node8_timber_t3,0.0,1.0,B,C,timber,node1node8,3,144.29
C_node1node8_timber_t4,0.0,1.0,B,C,timber,node1node8,4,102.29
C_node1node8_timber_t5,0.0,1.0,B,C,timber,node1node8,5,72.52
C_node1node8_wide_t0,0.0,0.0,B,C,wide,node1node8,0,512.0
C_node1node8_wide_t1,0.0,1.0,B,C,wide,node1node8,1,431.09
C_node1node8_wide_t2,0.0,1.0,B,C,wide,node1node8,2,305.61
C_node1node8_wide_t3,0.0,1.0,B,C,wide,node1node8,3,216.65
C_node1node8_wide_t4,0.0,1.0,B,C,wide,node1node8,4,153.59
C_node1node8_wide_t5,0.0,1.0,B,C,wide,node1node8,5,108.88
C_node1node99_timber_t0,0.0,0.0,B,C,timber,node1node99,0,38.0
C_node1node99_timber_t1,0.0,1.0,B,C,timber,node1node99,1,31.99
C_node1node99_timber_t2,0.0,1.0,B,C,timber,node1node99,2,22.68
C_node1node99_timber_t3,0.0,1.0,B,C,timber,node1node99,3,16.08
C_node1node99_timber_t4,0.0,1.0,B,C,timber,node1node99,4,11.4
C_node1node99_timber_t5,0.0,1.0,B,C,timber,node1node99,5,8.08
C_node1node99_wide_t0,0.0,0.0,B,C,wide,node1node99,0,56.0
C_node1node99_wide_t1,0.0,1.0,B,C,wide,node1node99,1,47.15
C_node1node99_wide_t2,0.0,1.0,B,C,wide,node1node99,2,33.43
C_node1node99_wide_t3,0.0,1.0,B,C,wide,node1node99,3,23.7
C_node1node99_wide_t4,0.0,1.0,B,C,wide,node1node99,4,16.8
C_node1node99_wide_t5,0.0,1.0,B,C,wide,node1node99,5,11.91
C_node1node152_timber_t0,0.0,0.0,B,C,timber,node1node152,0,0.0
C_node1node152_timber_t1,0.0,1.0,B,C,timber,node1node152,1,0.0
C_node1node152_timber_t2,0.0,1.0,B,C,timber,node1node152,2,0.0
C_node1node152_timber_t3,0.0,1.0,B,C,timber,node1node152,3,0.0
C_node1node152_timber_t4,0.0,1.0,B,C,timber,node1node152,4,0.0
C_node1node152_timber_t5,0.0,1.0,B,C,timber,node1node152,5,0.0
C_node1node152_wide_t0,0.0,0.0,B,C,wide,node1node152,0,0.0
C_node1node152_wide_t1,0.0,1.0,B,C,wide,node1node152,1,0.0
C_node1node152_wide_t2,0.0,1.0,B,C,wide,node1node152,2,0.0
C_node1node152_wide_t3,0.0,1.0,B,C,wide,node1node152,3,0.0
C_node1node152_wide_t4,0.0,1.0,B,C,wide,node1node152,4,0.0
C_node1node152_wide_t5,0.0,1.0,B,C,wide,node1node152,5,0.0
C_node2node67_timber_t0,0.0,0.0,B,C,timber,node2node67,0,1205.0
C_node2node67_timber_t1,0.0,1.0,B,C,timber,node2node67,1,1014.58
C_node2node67_timber_t2,0.0,1.0,B,C,timber,node2node67,2,719.25
C_node2node67_timber_t3,0.0,1.0,B,C,timber,node2node67,3,509.89
C_node2node67_timber_t4,0.0,1.0,B,C,timber,node2node67,4,361.47
C_node2node67_timber_t5,0.0,1.0,B,C,timber,node2node67,5,256.25
C_node2node67_wide_t0,0.0,0.0,B,C,wide,node2node67,0,1805.0
