"Node1(x,y)","Node2(x,y)"
"(-16086.3296, 146545.6019)","(-16094.7262, 146481.4938)"
"(-16094.7262, 146481.4938)","(-16198.4431, 146396.827)"
"(-16198.4431, 146396.827)","(-16178.3347, 146300.5184)"
"(-16178.3347, 146300.5184)","(-16156.1097, 146234.9017)"
"(-16156.1097, 146234.9017)","(-16148.7013, 146163.9932)"
"(-16148.7013, 146163.9932)","(-16150.818, 146131.1848)"
"(-16150.818, 146131.1848)","(-16130.6728, 146123.0696)"
"(-16130.6728, 146123.0696)","(-16159.7886, 146077.9604)"
"(-16159.7886, 146077.9604)","(-16174.0671, 145998.7798)"
"(-16174.0671, 145998.7798)","(-16200.3647, 145963.3946)"
"(-16200.3647, 145963.3946)","(-16268.7896, 145945.584)"
"(-16268.7896, 145945.584)","(-16344.7254, 145951.458)"
"(-16344.7254, 145951.458)","(-16323.6599, 146041.9623)"
"(-16323.6599, 146041.9623)","(-16317.6081, 146096.8354)"
"(-16317.6081, 146096.8354)","(-16315.8973, 146113.0874)"
"(-16315.8973, 146113.0874)","(-16311.2581, 146157.1606)"
"(-16311.2581, 146157.1606)","(-16311.2581, 146191.0273)"
"(-16311.2581, 146191.0273)","(-16410.7416, 146260.8775)"
"(-16410.7416, 146260.8775)","(-16439.1554, 146308.6952)"
"(-16439.1554, 146308.6952)","(-16450.2461, 146383.8696)"
"(-16450.2461, 146383.8696)","(-16433.398, 146443.3844)"
"(-16433.398, 146443.3844)","(-16392.3453, 146463.6187)"
"(-16392.3453, 146463.6187)","(-16333.287, 146457.1926)"
"(-16333.287, 146457.1926)","(-16268.9226, 146451.8605)"
"(-16268.9226, 146451.8605)","(-16236.7571, 146491.1366)"
"(-16236.7571, 146491.1366)","(-16242.8714, 146538.1627)"
"(-16242.8714, 146538.1627)","(-16199.0171, 146556.8682)"
"(-16199.0171, 146556.8682)","(-16148.75, 146530.5333)"
"(-16148.75, 146530.5333)","(-16086.3296, 146545.6019)"
"(-16597.8439, 146219.2655)","(-16631.9072, 146177.2029)"
"(-16631.9072, 146177.2029)","(-16629.2614, 146133.5465)"
"(-16629.2614, 146133.5465)","(-16699.3761, 146129.5777)"
"(-16699.3761, 146129.5777)","(-16762.8763, 146103.7808)"
"(-16762.8763, 146103.7808)","(-16811.5137, 146107.8481)"
"(-16811.5137, 146107.8481)","(-16834.4304, 146026.3055)"
"(-16834.4304, 146026.3055)","(-16841.0186, 146002.8633)"
"(-16841.0186, 146002.8633)","(-16851.9338, 146081.263)"
"(-16851.9338, 146081.263)","(-16883.7933, 146137.8852)"
"(-16883.7933, 146137.8852)","(-16922.9796, 146108.7053)"
"(-16922.9796, 146108.7053)","(-16978.6481, 146051.1811)"
"(-16978.6481, 146051.1811)","(-16984.4902, 146109.928)"
"(-16984.4902, 146109.928)","(-16986.746, 146159.4381)"
"(-16986.746, 146159.4381)","(-16954.083, 146204.1491)"
"(-16954.083, 146204.1491)","(-16886.9892, 146254.5349)"
"(-16886.9892, 146254.5349)","(-16824.1702, 146268.1824)"
"(-16824.1702, 146268.1824)","(-16768.8179, 146293.9645)"
"(-16768.8179, 146293.9645)","(-16713.8069, 146304.1755)"
"(-16713.8069, 146304.1755)","(-16687.062, 146283.5259)"
"(-16687.062, 146283.5259)","(-16650.0202, 146311.0426)"
"(-16650.0202, 146311.0426)","(-16617.2119, 146323.7426)"
"(-16617.2119, 146323.7426)","(-16595.7805, 146255.7445)"
"(-16595.7805, 146255.7445)","(-16597.8439, 146219.2655)"
"(-17377.9747, 145978.0006)","(-17377.9666, 145978.2752)"
"(-17377.9666, 145978.2752)","(-17377.9748, 145981.3763)"
"(-17377.9748, 145981.3763)","(-17377.8686, 145981.5971)"
"(-17377.8686, 145981.5971)","(-17357.0545, 146006.414)"
"(-17357.0545, 146006.414)","(-17344.3544, 146044.9109)"
"(-17344.3544, 146044.9109)","(-17341.1794, 146086.9798)"
"(-17341.1794, 146086.9798)","(-17323.7169, 146138.5736)"
"(-17323.7169, 146138.5736)","(-17281.6481, 146164.7674)"
"(-17281.6481, 146164.7674)","(-17253.8667, 146154.4486)"
"(-17253.8667, 146154.4486)","(-17227.0925, 146153.7664)"
"(-17227.0925, 146153.7664)","(-17214.4947, 146158.7205)"
"(-17214.4947, 146158.7205)","(-17203.0666, 146186.9924)"
"(-17203.0666, 146186.9924)","(-17182.5119, 146169.0419)"
"(-17182.5119, 146169.0419)","(-17138.7728, 146149.6861)"
"(-17138.7728, 146149.6861)","(-17124.543, 146176.7252)"
"(-17124.543, 146176.7252)","(-17097.0032, 146166.7291)"
"(-17097.0032, 146166.7291)","(-17055.0571, 146151.5041)"
"(-17055.0571, 146151.5041)","(-17049.0788, 146160.0049)"
"(-17049.0788, 146160.0049)","(-17023.0835, 146168.4318)"
"(-17023.0835, 146168.4318)","(-17000.5136, 146154.9076)"
"(-17000.5136, 146154.9076)","(-16986.746, 146159.4381)"
"(-16986.746, 146159.4381)","(-16984.4902, 146109.928)"
"(-16984.4902, 146109.928)","(-16978.6481, 146051.1811)"
"(-16978.6481, 146051.1811)","(-17050.7715, 146003.131)"
"(-17050.7715, 146003.131)","(-17056.0055, 145993.4542)"
"(-17056.0055, 145993.4542)","(-17087.162, 146001.0782)"
"(-17087.162, 146001.0782)","(-17104.4187, 146010.4496)"
"(-17104.4187, 146010.4496)","(-17110.7057, 146014.0313)"
"(-17110.7057, 146014.0313)","(-17124.1936, 146021.4521)"
"(-17124.1936, 146021.4521)","(-17142.429, 146013.9686)"
"(-17142.429, 146013.9686)","(-17140.7226, 146003.7386)"
"(-17140.7226, 146003.7386)","(-17175.6912, 145985.5874)"
"(-17175.6912, 145985.5874)","(-17223.6608, 145955.5501)"
"(-17223.6608, 145955.5501)","(-17275.8791, 145909.5152)"
"(-17275.8791, 145909.5152)","(-17330.6775, 145872.1153)"
"(-17330.6775, 145872.1153)","(-17382.5295, 145837.1452)"
"(-17382.5295, 145837.1452)","(-17398.3862, 145834.7283)"
"(-17398.3862, 145834.7283)","(-17423.6745, 145831.825)"
"(-17423.6745, 145831.825)","(-17448.8044, 145830.4025)"
"(-17448.8044, 145830.4025)","(-17487.169, 145844.2932)"
"(-17487.169, 145844.2932)","(-17485.1847, 145854.2151)"
"(-17485.1847, 145854.2151)","(-17469.0926, 145860.9378)"
"(-17469.0926, 145860.9378)","(-17440.9148, 145879.1821)"
"(-17440.9148, 145879.1821)","(-17429.5346, 145886.5504)"
"(-17429.5346, 145886.5504)","(-17422.8398, 145890.885)"
"(-17422.8398, 145890.885)","(-17413.1468, 145900.5784)"
"(-17413.1468, 145900.5784)","(-17408.8308, 145904.8945)"
"(-17408.8308, 145904.8945)","(-17407.6524, 145906.1805)"
"(-17407.6524, 145906.1805)","(-17405.6528, 145909.0364)"
"(-17405.6528, 145909.0364)","(-17404.1793, 145912.196)"
"(-17404.1793, 145912.196)","(-17403.2771, 145915.5633)"
"(-17403.2771, 145915.5633)","(-17402.9733, 145919.0364)"
"(-17402.9733, 145919.0364)","(-17402.9734, 145935.7514)"
"(-17402.9734, 145935.7514)","(-17400.0691, 145938.6557)"
"(-17400.0691, 145938.6557)","(-17394.9133, 145938.134)"
"(-17394.9133, 145938.134)","(-17392.9336, 145945.7914)"
"(-17392.9336, 145945.7914)","(-17383.8324, 145954.8929)"
"(-17383.8324, 145954.8929)","(-17382.6538, 145956.1791)"
"(-17382.6538, 145956.1791)","(-17380.6542, 145959.0349)"
"(-17380.6542, 145959.0349)","(-17379.1808, 145962.1944)"
"(-17379.1808, 145962.1944)","(-17378.2785, 145965.5618)"
"(-17378.2785, 145965.5618)","(-17377.9747, 145969.035)"
"(-17377.9747, 145969.035)","(-17377.9747, 145978.0006)"
"(-16410.7416, 146260.8775)","(-16364.1749, 146228.0691)"
"(-16364.1749, 146228.0691)","(-16311.2581, 146191.0273)"
"(-16311.2581, 146191.0273)","(-16311.2581, 146157.1606)"
"(-16311.2581, 146157.1606)","(-16315.8973, 146113.0874)"
"(-16315.8973, 146113.0874)","(-16323.6599, 146041.9623)"
"(-16323.6599, 146041.9623)","(-16344.7254, 145951.458)"
"(-16344.7254, 145951.458)","(-16410.4484, 145920.9269)"
"(-16410.4484, 145920.9269)","(-16463.76, 145876.3184)"
"(-16463.76, 145876.3184)","(-16531.4917, 145870.6029)"
"(-16531.4917, 145870.6029)","(-16588.888, 145848.9942)"
"(-16588.888, 145848.9942)","(-16602.3604, 145879.1502)"
"(-16602.3604, 145879.1502)","(-16615.2826, 145908.075)"
"(-16615.2826, 145908.075)","(-16665.0594, 145911.9877)"
"(-16665.0594, 145911.9877)","(-16711.7339, 145898.9229)"
"(-16711.7339, 145898.9229)","(-16780.2746, 145908.8124)"
"(-16780.2746, 145908.8124)","(-16822.2448, 145890.7543)"
"(-16822.2448, 145890.7543)","(-16807.7938, 145946.5519)"
"(-16807.7938, 145946.5519)","(-16841.0186, 146002.8633)"
"(-16841.0186, 146002.8633)","(-16834.4304, 146026.3055)"
"(-16834.4304, 146026.3055)","(-16811.5137, 146107.8481)"
"(-16811.5137, 146107.8481)","(-16762.8763, 146103.7808)"
"(-16762.8763, 146103.7808)","(-16699.3761, 146129.5777)"
"(-16699.3761, 146129.5777)","(-16629.2614, 146133.5465)"
"(-16629.2614, 146133.5465)","(-16604.0642, 146107.948)"
"(-16604.0642, 146107.948)","(-16619.9392, 146052.3854)"
"(-16619.9392, 146052.3854)","(-16585.5433, 146008.7291)"
"(-16585.5433, 146008.7291)","(-16581.5746, 145970.3644)"
"(-16581.5746, 145970.3644)","(-16523.3661, 145971.6873)"
"(-16523.3661, 145971.6873)","(-16486.3244, 145975.6561)"
"(-16486.3244, 145975.6561)","(-16499.5536, 146002.1145)"
"(-16499.5536, 146002.1145)","(-16490.2932, 146069.5834)"
"(-16490.2932, 146069.5834)","(-16499.5536, 146150.2814)"
"(-16499.5536, 146150.2814)","(-16500.8765, 146199.2294)"
"(-16500.8765, 146199.2294)","(-16492.939, 146224.3649)"
"(-16492.939, 146224.3649)","(-16477.1828, 146249.5747)"
"(-16477.1828, 146249.5747)","(-16466.4806, 146266.6983)"
"(-16466.4806, 146266.6983)","(-16442.6681, 146282.5733)"
"(-16442.6681, 146282.5733)","(-16410.7416, 146260.8775)"
"(-15859.1791, 146408.0125)","(-15855.8718, 146400.3396)"
