"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-16086.3296, 146545.6019)","(-16094.7262, 146481.4938)",64.6556368553552,14.587
"(-16094.7262, 146481.4938)","(-16198.4431, 146396.827)",133.88675202517737,14.587
"(-16198.4431, 146396.827)","(-16178.3347, 146300.5184)",98.38543685179222,14.587
"(-16178.3347, 146300.5184)","(-16156.1097, 146234.9017)",69.27843779915703,14.587
"(-16156.1097, 146234.9017)","(-16148.7013, 146163.9932)",71.29445814934462,14.587
"(-16148.7013, 146163.9932)","(-16150.818, 146131.1848)",32.87661067462071,14.587
"(-16150.818, 146131.1848)","(-16130.6728, 146123.0696)",21.71832300339885,14.587
"(-16130.6728, 146123.0696)","(-16159.7886, 146077.9604)",53.68956820722171,12.5731
"(-16159.7886, 146077.9604)","(-16174.0671, 145998.7798)",80.45770925531883,12.5731
"(-16174.0671, 145998.7798)","(-16200.3647, 145963.3946)",44.087142624571,12.5731
"(-16200.3647, 145963.3946)","(-16268.7896, 145945.584)",70.7049108080188,12.5731
"(-16268.7896, 145945.584)","(-16344.7254, 145951.458)",76.16265224924891,12.5731
"(-16344.7254, 145951.458)","(-16323.6599, 146041.9623)",92.92353635511319,12.71115
"(-16323.6599, 146041.9623)","(-16317.6081, 146096.8354)",55.205809357799396,12.5731
"(-16317.6081, 146096.8354)","(-16315.8973, 146113.0874)",16.341797350331454,12.5731
"(-16315.8973, 146113.0874)","(-16311.2581, 146157.1606)",44.31669138012448,12.71115
"(-16311.2581, 146157.1606)","(-16311.2581, 146191.0273)",33.86669999998412,12.71115
"(-16311.2581, 146191.0273)","(-16410.7416, 146260.8775)",121.55664199167629,12.5731
"(-16410.7416, 146260.8775)","(-16439.1554, 146308.6952)",55.62262546597816,12.5731
"(-16439.1554, 146308.6952)","(-16450.2461, 146383.8696)",75.98811776753476,12.5731
"(-16450.2461, 146383.8696)","(-16433.398, 146443.3844)",61.853616649719896,12.5731
"(-16433.398, 146443.3844)","(-16392.3453, 146463.6187)",45.76845063774043,12.5731
"(-16392.3453, 146463.6187)","(-16333.287, 146457.1926)",59.406881420420014,12.5731
"(-16333.287, 146457.1926)","(-16268.9226, 146451.8605)",64.58488428239262,12.5731
"(-16268.9226, 146451.8605)","(-16236.7571, 146491.1366)",50.766439913184975,12.5731
"(-16236.7571, 146491.1366)","(-16242.8714, 146538.1627)",47.42192262760846,12.5731
"(-16242.8714, 146538.1627)","(-16199.0171, 146556.8682)",47.67698982465741,12.5731
"(-16199.0171, 146556.8682)","(-16148.75, 146530.5333)",56.74776031192096,12.5731
"(-16148.75, 146530.5333)","(-16086.3296, 146545.6019)",64.2134646481567,12.5731
"(-16597.8439, 146219.2655)","(-16631.9072, 146177.2029)",54.12550901054428,12.8492
"(-16631.9072, 146177.2029)","(-16629.2614, 146133.5465)",43.73650098716898,12.8492
"(-16629.2614, 146133.5465)","(-16699.3761, 146129.5777)",70.22693592582753,12.8492
"(-16699.3761, 146129.5777)","(-16762.8763, 146103.7808)",68.54017398321317,12.8492
"(-16762.8763, 146103.7808)","(-16811.5137, 146107.8481)",48.80716758888927,12.8492
"(-16811.5137, 146107.8481)","(-16834.4304, 146026.3055)",84.70165732530005,12.8492
"(-16834.4304, 146026.3055)","(-16841.0186, 146002.8633)",24.35038233949373,12.8492
"(-16841.0186, 146002.8633)","(-16851.9338, 146081.263)",79.15588765929799,12.05395
"(-16851.9338, 146081.263)","(-16883.7933, 146137.8852)",64.97000287123488,12.05395
"(-16883.7933, 146137.8852)","(-16922.9796, 146108.7053)",48.85726836100361,12.05395
"(-16922.9796, 146108.7053)","(-16978.6481, 146051.1811)",80.05008106111842,12.05395
"(-16978.6481, 146051.1811)","(-16984.4902, 146109.928)",59.036669892730536,12.05395
"(-16984.4902, 146109.928)","(-16986.746, 146159.4381)",49.56146321133493,12.05395
"(-16986.746, 146159.4381)","(-16954.083, 146204.1491)",55.370976964479745,12.8492
"(-16954.083, 146204.1491)","(-16886.9892, 146254.5349)",83.90653633703832,12.8492
"(-16886.9892, 146254.5349)","(-16824.1702, 146268.1824)",64.28437615198358,12.8492
"(-16824.1702, 146268.1824)","(-16768.8179, 146293.9645)",61.062212502503,12.8492
"(-16768.8179, 146293.9645)","(-16713.8069, 146304.1755)",55.95064469691172,12.8492
"(-16713.8069, 146304.1755)","(-16687.062, 146283.5259)",33.788987202490446,12.8492
"(-16687.062, 146283.5259)","(-16650.0202, 146311.0426)",46.14394571478479,12.8492
"(-16650.0202, 146311.0426)","(-16617.2119, 146323.7426)",35.180599041095576,12.8492
"(-16617.2119, 146323.7426)","(-16595.7805, 146255.7445)",71.29548730157822,12.8492
"(-16595.7805, 146255.7445)","(-16597.8439, 146219.2655)",36.537310527177816,12.8492
"(-17377.9747, 145978.0006)","(-17377.9666, 145978.2752)",0.27471943870490545,11.2587
"(-17377.9666, 145978.2752)","(-17377.9748, 145981.3763)",3.101110841295283,11.2587
"(-17377.9748, 145981.3763)","(-17377.8686, 145981.5971)",0.24501240785742232,11.2587
"(-17377.8686, 145981.5971)","(-17357.0545, 146006.414)",32.389894788636646,11.2587
"(-17357.0545, 146006.414)","(-17344.3544, 146044.9109)",40.537684314965766,11.2587
"(-17344.3544, 146044.9109)","(-17341.1794, 146086.9798)",42.188540768923076,11.2587
"(-17341.1794, 146086.9798)","(-17323.7169, 146138.5736)",54.46888198494895,11.2587
"(-17323.7169, 146138.5736)","(-17281.6481, 146164.7674)",49.55702868292758,11.2587
"(-17281.6481, 146164.7674)","(-17253.8667, 146154.4486)",29.635853613489196,11.2587
"(-17253.8667, 146154.4486)","(-17227.0925, 146153.7664)",26.78288973355947,11.2587
"(-17227.0925, 146153.7664)","(-17214.4947, 146158.7205)",13.536900370838776,11.2587
"(-17214.4947, 146158.7205)","(-17203.0666, 146186.9924)",30.494291256226894,11.2587
"(-17203.0666, 146186.9924)","(-17182.5119, 146169.0419)",27.289487762489344,11.2587
"(-17182.5119, 146169.0419)","(-17138.7728, 146149.6861)",47.83049092839179,11.2587
"(-17138.7728, 146149.6861)","(-17124.543, 146176.7252)",30.554870918556134,11.2587
"(-17124.543, 146176.7252)","(-17097.0032, 146166.7291)",29.29782584510178,11.2587
"(-17097.0032, 146166.7291)","(-17055.0571, 146151.5041)",44.623714885808845,11.2587
"(-17055.0571, 146151.5041)","(-17049.0788, 146160.0049)",10.39248149049018,11.2587
"(-17049.0788, 146160.0049)","(-17023.0835, 146168.4318)",27.327061051269027,11.2587
"(-17023.0835, 146168.4318)","(-17000.5136, 146154.9076)",26.31167747692463,11.2587
"(-17000.5136, 146154.9076)","(-16986.746, 146159.4381)",14.493869049012394,11.2587
"(-16986.746, 146159.4381)","(-16984.4902, 146109.928)",86.66370023008132,11.2587
"(-16984.4902, 146109.928)","(-16978.6481, 146051.1811)",11.001600530820209,11.2587
"(-16978.6481, 146051.1811)","(-17050.7715, 146003.131)",32.07573644126943,12.05395
"(-17050.7715, 146003.131)","(-17056.0055, 145993.4542)",19.637128936023263,11.2587
"(-17056.0055, 145993.4542)","(-17087.162, 146001.0782)",7.235671626744335,11.2587
"(-17087.162, 146001.0782)","(-17104.4187, 146010.4496)",15.39453536323498,11.2587
"(-17104.4187, 146010.4496)","(-17110.7057, 146014.0313)",19.711229931439643,12.05395
"(-17110.7057, 146014.0313)","(-17124.1936, 146021.4521)",10.37134036465952,12.05395
"(-17124.1936, 146021.4521)","(-17142.429, 146013.9686)",39.39884576229121,12.05395
"(-17142.429, 146013.9686)","(-17140.7226, 146003.7386)",56.59789674051336,12.05395
"(-17140.7226, 146003.7386)","(-17175.6912, 145985.5874)",69.61295046828249,12.05395
"(-17175.6912, 145985.5874)","(-17223.6608, 145955.5501)",66.34468450878015,12.05395
"(-17223.6608, 145955.5501)","(-17275.8791, 145909.5152)",62.54228807783023,12.05395
