Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-16178.3347, 146300.5184)","(-16198.4431, 146396.827)",34.459,12.8,166464.05,64728.19,249696.08,124848.04,64728.19
"(-16178.3347, 146300.5184)","(-16156.1097, 146234.9017)",27.78,16.6,134198.58,52182.02,201297.87,100648.94,52182.02
"(-17227.0925, 146153.7664)","(-17253.8667, 146154.4486)",26.783,11.3,129381.61,50308.98,194072.41,97036.2,50308.98
"(-17227.0925, 146153.7664)","(-17214.4947, 146158.7205)",13.537,11.3,65393.46,25427.71,98090.19,49045.1,25427.71
"(-16671.0463, 145614.3246)","(-16659.14, 145638.1372)",30.848,12.8,149016.94,57944.02,223525.41,111762.7,57944.02
"(-16671.0463, 145614.3246)","(-16696.4463, 145565.112)",2.627,12.8,12690.22,4934.49,19035.33,9517.67,4934.49
"(-17377.9747, 145978.0006)","(-17377.9666, 145978.2752)",0.275,11.3,1327.1,516.03,1990.65,995.33,516.03
"(-17377.9747, 145978.0006)","(-17377.9747, 145969.035)",64.593,12.8,312034.03,121331.88,468051.05,234025.52,121331.88
"(-17382.6538, 145956.1791)","(-17383.8324, 145954.8929)",3.486,12.1,16840.81,6548.41,25261.22,12630.61,6548.41
"(-17382.6538, 145956.1791)","(-17380.6542, 145959.0349)",3.486,12.1,16840.94,6548.46,25261.41,12630.7,6548.46
"(-17377.9748, 145981.3763)","(-17377.9666, 145978.2752)",3.101,11.3,14980.71,5825.13,22471.06,11235.53,5825.13
"(-17377.9748, 145981.3763)","(-17377.8686, 145981.5971)",0.245,11.3,1183.6,460.23,1775.39,887.7,460.23
"(-16711.7339, 145898.9229)","(-16665.0594, 145911.9877)",35.919,12.8,173516.43,67470.45,260274.65,130137.32,67470.45
"(-16711.7339, 145898.9229)","(-16780.2746, 145908.8124)",57.786,12.8,279149.91,108545.16,418724.87,209362.44,108545.16
"(-17140.7226, 146003.7386)","(-17142.429, 146013.9686)",88.6,12.8,428003.23,166425.56,642004.85,321002.43,166425.56
"(-17140.7226, 146003.7386)","(-17175.6912, 145985.5874)",0.65,12.8,3140.51,1221.16,4710.76,2355.38,1221.16
"(-16463.76, 145876.3184)","(-16410.4484, 145920.9269)",49.93,12.8,241201.3,93789.15,361801.95,180900.97,93789.15
"(-16463.76, 145876.3184)","(-16531.4917, 145870.6029)",3.98,11.3,19225.48,7475.67,28838.21,14419.11,7475.67
"(-16463.76, 145876.3184)","(-16496.2865, 145837.9032)",7.795,11.3,37655.61,14642.08,56483.42,28241.71,14642.08
"(-16883.7933, 146137.8852)","(-16851.9338, 146081.263)",16.769,12.8,81007.24,31499.0,121510.86,60755.43,31499.0
"(-16883.7933, 146137.8852)","(-16922.9796, 146108.7053)",34.988,11.3,169016.87,65720.83,253525.31,126762.66,65720.83
"(-16991.4773, 145662.3746)","(-16934.5918, 145658.4058)",32.897,12.8,158918.24,61794.06,238377.37,119188.68,61794.06
"(-16991.4773, 145662.3746)","(-17028.5605, 145674.2474)",33.148,12.8,160130.23,62265.33,240195.35,120097.67,62265.33
"(-17394.9133, 145938.134)","(-17400.0691, 145938.6557)",12.871,12.1,62177.88,24177.36,93266.82,46633.41,24177.36
"(-17394.9133, 145938.134)","(-17392.9336, 145945.7914)",1.745,12.1,8427.43,3276.94,12641.15,6320.57,3276.94
"(-16148.75, 146530.5333)","(-16199.0171, 146556.8682)",56.748,12.6,274134.58,106594.99,411201.88,205600.94,106594.99
"(-16148.75, 146530.5333)","(-16086.3296, 146545.6019)",64.213,12.6,310199.58,120618.57,465299.37,232649.68,120618.57
"(-16931.0659, 145753.6468)","(-16910.4683, 145747.3201)",41.82,12.8,202023.31,78555.11,303034.97,151517.48,78555.11
"(-16931.0659, 145753.6468)","(-16938.4151, 145743.5982)",1.49,12.8,7198.99,2799.27,10798.48,5399.24,2799.27
"(-17398.3862, 145834.7283)","(-17382.5295, 145837.1452)",25.17,11.3,121590.75,47279.57,182386.13,91193.06,47279.57
"(-17398.3862, 145834.7283)","(-17423.6745, 145831.825)",40.802,12.1,197103.97,76642.27,295655.95,147827.97,76642.27
"(-16713.8069, 146304.1755)","(-16768.8179, 146293.9645)",55.951,12.8,270283.91,105097.69,405425.87,202712.93,105097.69
"(-16713.8069, 146304.1755)","(-16687.062, 146283.5259)",33.789,12.8,163226.35,63469.23,244839.53,122419.76,63469.23
"(-17093.9051, 145792.419)","(-17079.6902, 145836.1371)",32.954,12.8,159192.8,61900.82,238789.21,119394.6,61900.82
"(-17093.9051, 145792.419)","(-17106.3482, 145756.0038)",45.426,12.8,219440.12,85327.5,329160.18,164580.09,85327.5
"(-17413.1468, 145900.5784)","(-17422.8398, 145890.885)",1.744,12.1,8426.07,3276.41,12639.1,6319.55,3276.41
"(-17413.1468, 145900.5784)","(-17408.8308, 145904.8945)",3.486,12.1,16841.66,6548.74,25262.49,12631.24,6548.74
"(-16580.7259, 145799.6602)","(-16571.4686, 145818.4397)",19.812,12.8,95707.28,37214.99,143560.92,71780.46,37214.99
"(-16580.7259, 145799.6602)","(-16602.6726, 145776.6051)",18.903,12.8,91315.78,35507.4,136973.67,68486.84,35507.4
"(-17377.9747, 145969.035)","(-17378.2785, 145965.5618)",56.964,12.8,275177.12,107000.38,412765.68,206382.84,107000.38
"(-17060.5387, 145946.4807)","(-17057.3968, 145910.5749)",3.635,12.8,17560.94,6828.43,26341.41,13170.7,6828.43
"(-17060.5387, 145946.4807)","(-17050.5677, 145966.8295)",54.353,12.8,262565.72,102096.54,393848.59,196924.29,102096.54
"(-17097.0032, 146166.7291)","(-17124.543, 146176.7252)",29.298,11.3,141530.65,55033.04,212295.97,106147.99,55033.04
"(-17097.0032, 146166.7291)","(-17055.0571, 146151.5041)",44.624,11.3,215566.28,83821.19,323349.42,161674.71,83821.19
"(-16650.0202, 146311.0426)","(-16687.062, 146283.5259)",46.144,12.8,222910.14,86676.79,334365.21,167182.61,86676.79
"(-16650.0202, 146311.0426)","(-16617.2119, 146323.7426)",35.181,12.8,169948.89,66083.24,254923.33,127461.67,66083.24
"(-16974.0304, 145773.3992)","(-16988.2634, 145746.0272)",40.861,12.8,197388.79,76753.02,296083.18,148041.59,76753.02
"(-16974.0304, 145773.3992)","(-16949.5741, 145791.7477)",31.545,12.8,152388.04,59254.84,228582.06,114291.03,59254.84
"(-17057.0523, 145992.7667)","(-17050.5677, 145966.8295)",42.929,12.8,207378.55,80637.45,311067.82,155533.91,80637.45
"(-17057.0523, 145992.7667)","(-17056.0055, 145993.4542)",29.11,12.8,140623.96,54680.48,210935.93,105467.97,54680.48
"(-16988.2634, 145746.0272)","(-17014.9051, 145694.7916)",50.985,12.8,246295.12,95769.85,369442.68,184721.34,95769.85
"(-16978.6481, 146051.1811)","(-16922.9796, 146108.7053)",31.675,11.3,153016.46,59499.2,229524.69,114762.34,59499.2
"(-16978.6481, 146051.1811)","(-16984.4902, 146109.928)",11.002,11.3,53146.05,20665.41,79719.07,39859.54,20665.41
"(-16978.6481, 146051.1811)","(-17050.7715, 146003.131)",36.973,12.1,178605.81,69449.41,267908.71,133954.35,69449.41
"(-17379.1808, 145962.1944)","(-17380.6542, 145959.0349)",3.486,12.1,16842.24,6548.97,25263.37,12631.68,6548.97
"(-17379.1808, 145962.1944)","(-17378.2785, 145965.5618)",8.966,11.3,43310.63,16840.98,64965.94,32482.97,16840.98
"(-16910.4683, 145747.3201)","(-16885.9943, 145729.4607)",39.18,12.8,189267.59,73595.15,283901.38,141950.69,73595.15
"(-17085.191, 145819.2192)","(-17057.3968, 145910.5749)",23.355,11.3,112820.13,43869.19,169230.2,84615.1,43869.19
"(-17085.191, 145819.2192)","(-17096.1061, 145785.9777)",49.891,9.9,241013.31,93716.06,361519.96,180759.98,93716.06
"(-16615.2826, 145908.075)","(-16602.3604, 145879.1502)",57.639,12.1,278437.82,108268.27,417656.73,208828.36,108268.27
"(-16615.2826, 145908.075)","(-16665.0594, 145911.9877)",65.382,12.1,315846.53,122814.34,473769.79,236884.9,122814.34
"(-16659.14, 145638.1372)","(-16649.8929, 145666.9935)",42.266,12.8,204177.9,79392.91,306266.85,153133.43,79392.91
"(-16851.9338, 146081.263)","(-16841.0186, 146002.8633)",57.634,12.8,278416.01,108259.79,417624.01,208812.0,108259.79
"(-16015.9987, 146670.9976)","(-16058.1084, 146608.7845)",31.24,12.8,150912.48,58681.09,226368.73,113184.36,58681.09
"(-16015.9987, 146670.9976)","(-15941.0648, 146719.2782)",31.77,12.8,153472.62,59676.58,230208.93,115104.47,59676.58
"(-16344.7254, 145951.458)","(-16268.7896, 145945.584)",76.163,12.6,367923.19,143063.93,551884.78,275942.39,143063.93
"(-16344.7254, 145951.458)","(-16323.6599, 146041.9623)",33.029,12.8,159553.22,62040.96,239329.82,119664.91,62040.96
"(-16344.7254, 145951.458)","(-16410.4484, 145920.9269)",31.68,12.8,153038.72,59507.86,229558.09,114779.04,59507.86
"(-17413.747, 145832.3869)","(-17448.8044, 145830.4025)",17.787,12.8,85925.7,33411.51,128888.55,64444.27,33411.51
