Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-13925.3523, 144701.8293)","(-13978.2691, 144688.6)",106.477,23.2,514363.28,200005.96,771544.93,385772.46,200005.96
"(-13799.6898, 144303.5529)","(-13760.7393, 144376.5036)",65.939,26.9,495496.45,176963.02,743244.67,371622.33,176963.02
"(-13799.6898, 144303.5529)","(-13827.3377, 144251.2805)",95.448,26.9,717246.73,256159.55,1075870.09,537935.05,256159.55
"(-15152.7743, 144779.4252)","(-15224.2119, 144817.7899)",81.087,18.4,391713.87,152314.74,587570.81,293785.41,152314.74
"(-15152.7743, 144779.4252)","(-15082.6605, 144678.2481)",125.945,18.4,608411.04,236575.66,912616.56,456308.28,236575.66
"(-15032.4127, 144546.8089)","(-15054.6487, 144561.2205)",49.62,36.5,372872.22,133168.65,559308.34,279654.17,133168.65
"(-15032.4127, 144546.8089)","(-15008.3352, 144526.3387)",57.931,36.5,435325.86,155473.52,652988.79,326494.39,155473.52
"(-12553.5091, 144647.2619)","(-12506.7422, 144658.5039)",65.823,26.6,494628.41,176653.0,741942.61,370971.31,176653.0
"(-12553.5091, 144647.2619)","(-12619.2136, 144731.4298)",238.418,26.6,1791589.28,639853.32,2687383.92,1343691.96,639853.32
"(-12375.269, 143883.3652)","(-12241.1304, 143865.7121)",110.677,9.9,534652.18,207895.13,801978.27,400989.13,207895.13
"(-12375.269, 143883.3652)","(-12342.5048, 144018.5635)",54.299,14.1,262306.6,101995.78,393459.89,196729.95,101995.78
"(-12339.298, 144557.4597)","(-12219.0586, 144551.2353)",98.93,26.6,743409.27,265503.31,1115113.9,557556.95,265503.31
"(-12339.298, 144557.4597)","(-12490.7429, 144573.6969)",161.867,26.6,1216346.52,434409.47,1824519.79,912259.89,434409.47
"(-13962.2635, 143823.8196)","(-14024.5823, 143831.2854)",59.416,36.5,446478.92,159456.76,669718.39,334859.19,159456.76
"(-13962.2635, 143823.8196)","(-13951.6977, 143708.8246)",134.672,36.5,1011992.5,361425.89,1517988.75,758994.37,361425.89
"(-11826.0025, 144456.9311)","(-11877.1537, 144442.7698)",54.196,31.6,407255.94,145448.55,610883.91,305441.95,145448.55
"(-11826.0025, 144456.9311)","(-11662.9347, 144520.3626)",77.617,18.3,374948.61,145795.71,562422.92,281211.46,145795.71
"(-15612.7264, 144218.1592)","(-15669.1709, 144225.83)",38.578,36.5,289897.99,103535.0,434846.99,217423.5,103535.0
"(-15612.7264, 144218.1592)","(-15497.7109, 144212.2362)",109.962,33.0,826310.59,295110.93,1239465.89,619732.94,295110.93
"(-14272.751, 144761.8898)","(-14279.7924, 144739.508)",86.395,26.6,649211.82,231861.37,973817.73,486908.87,231861.37
"(-14272.751, 144761.8898)","(-14258.728, 144745.4856)",63.646,26.6,478265.81,170809.22,717398.71,358699.36,170809.22
"(-13673.9851, 144654.4499)","(-13645.4101, 144604.7081)",30.17,28.9,226708.83,80967.44,340063.24,170031.62,80967.44
"(-13673.9851, 144654.4499)","(-13656.6194, 144771.1359)",83.296,27.4,568006.81,206164.28,852010.21,426005.1,206164.28
"(-13232.1927, 143647.7449)","(-13501.5187, 143619.5797)",55.494,21.3,268075.81,104239.09,402113.72,201056.86,104239.09
"(-13232.1927, 143647.7449)","(-13280.7859, 143660.6472)",67.061,21.3,323955.69,125967.52,485933.54,242966.77,125967.52
"(-13879.2925, 145200.5509)","(-13926.6972, 145180.5122)",67.691,27.8,508661.7,181664.89,762992.55,381496.27,181664.89
"(-13879.2925, 145200.5509)","(-13806.1259, 145165.8098)",67.901,27.8,510241.89,182229.25,765362.83,382681.42,182229.25
"(-13601.0308, 143956.4764)","(-13501.0236, 143873.6467)",62.702,26.4,471170.69,168275.25,706756.03,353378.02,168275.25
"(-13601.0308, 143956.4764)","(-13709.9831, 143933.8875)",36.547,26.9,274633.63,98083.44,411950.44,205975.22,98083.44
"(-15527.992, 144811.8265)","(-15478.042, 144814.3635)",50.014,18.4,241607.3,93947.02,362410.95,181205.47,93947.02
"(-15527.992, 144811.8265)","(-15589.3737, 144748.6101)",95.329,18.4,460513.03,179066.73,690769.55,345384.77,179066.73
"(-13296.8333, 144355.9009)","(-13261.8084, 144382.2349)",85.785,29.4,644629.02,230224.65,966943.54,483471.77,230224.65
"(-13296.8333, 144355.9009)","(-13331.6952, 144324.5045)",65.398,26.7,491430.77,175510.99,737146.15,368573.08,175510.99
"(-14078.3915, 143855.0249)","(-14157.8088, 143822.8393)",61.079,25.4,458980.13,163921.47,688470.19,344235.1,163921.47
"(-14078.3915, 143855.0249)","(-14024.5823, 143831.2854)",120.237,36.5,903518.29,322685.1,1355277.43,677638.72,322685.1
"(-15278.8215, 144147.2187)","(-15227.6924, 144129.5445)",55.627,17.5,268718.21,104488.88,403077.31,201538.65,104488.88
"(-15278.8215, 144147.2187)","(-15338.4953, 144151.39)",72.511,36.5,544885.52,194601.97,817328.28,408664.14,194601.97
"(-11662.9347, 144520.3626)","(-11464.4451, 144504.8184)",69.648,9.9,336454.53,130827.6,504681.8,252340.9,130827.6
"(-12219.0586, 144551.2353)","(-12211.835, 144554.1926)",66.739,26.6,501508.05,179110.02,752262.08,376131.04,179110.02
"(-13747.3339, 143909.2641)","(-13709.9831, 143933.8875)",31.75,26.9,238585.38,85209.06,357878.06,178939.03,85209.06
"(-13747.3339, 143909.2641)","(-13786.9057, 143855.2945)",24.023,26.9,180522.59,64472.35,270783.89,135391.95,64472.35
"(-13718.1832, 145090.1061)","(-13733.2585, 145173.6386)",26.91,27.8,202216.37,72220.13,303324.55,151662.28,72220.13
"(-13639.6018, 144778.1176)","(-13656.6194, 144771.1359)",13.812,23.2,66720.82,25943.85,100081.23,50040.62,25943.85
"(-13639.6018, 144778.1176)","(-13572.1328, 144805.1052)",108.631,17.5,524767.92,204051.72,787151.88,393575.94,204051.72
"(-14048.3838, 144955.3006)","(-14064.2589, 144879.1005)",57.365,19.4,277117.75,107754.97,415676.63,207838.31,107754.97
"(-14048.3838, 144955.3006)","(-14059.4963, 145104.5259)",96.236,24.9,688180.73,247775.0,1032271.1,516135.55,247775.0
"(-14042.3652, 143958.8112)","(-13971.816, 143980.1917)",64.241,22.8,310331.98,120670.05,465497.97,232748.98,120670.05
"(-14042.3652, 143958.8112)","(-14149.3468, 143979.2033)",116.291,22.8,561774.96,218441.6,842662.44,421331.22,218441.6
"(-15073.9117, 144137.2363)","(-15092.4553, 144196.2053)",54.098,36.5,406517.24,145184.73,609775.86,304887.93,145184.73
"(-15073.9117, 144137.2363)","(-15048.8801, 144097.3419)",60.89,17.5,294144.82,114375.81,441217.23,220608.62,114375.81
"(-15073.9117, 144137.2363)","(-15177.9271, 144129.5177)",151.061,17.5,729737.03,283752.28,1094605.55,547302.77,283752.28
"(-12562.5217, 143803.8102)","(-12711.4277, 143944.9643)",40.628,9.9,196262.02,76314.88,294393.03,147196.52,76314.88
"(-12562.5217, 143803.8102)","(-12461.575, 143709.2127)",84.435,9.9,407882.52,158601.78,611823.77,305911.89,158601.78
"(-11937.762, 144081.6144)","(-11861.2896, 144118.0703)",58.746,26.6,441443.52,157658.4,662165.28,331082.64,157658.4
"(-11937.762, 144081.6144)","(-12020.4708, 143984.5797)",81.433,30.2,611925.0,218544.64,917887.49,458943.75,218544.64
"(-14201.526, 144449.467)","(-14262.0858, 144421.7526)",52.089,27.8,391421.25,139793.3,587131.88,293565.94,139793.3
"(-14201.526, 144449.467)","(-14170.3847, 144447.6318)",49.424,27.8,371397.09,132641.82,557095.64,278547.82,132641.82
"(-13781.3609, 144108.7234)","(-13748.0816, 144143.8766)",82.168,25.4,617448.43,220517.3,926172.65,463086.33,220517.3
"(-15497.7109, 144212.2362)","(-15509.6725, 144164.03)",95.498,36.5,717621.68,256293.46,1076432.52,538216.26,256293.46
"(-13443.5395, 143846.994)","(-13501.0236, 143873.6467)",98.334,26.1,738932.04,263904.3,1108398.05,554199.03,263904.3
"(-13443.5395, 143846.994)","(-13398.3653, 143785.5591)",111.974,26.1,841426.08,300509.31,1262139.12,631069.56,300509.31
"(-14396.889, 144395.0271)","(-14319.5502, 144392.2494)",47.28,21.9,228398.29,88810.81,342597.44,171298.72,88810.81
"(-14396.889, 144395.0271)","(-14459.8351, 144404.4381)",81.198,27.8,610162.1,217915.04,915243.16,457621.58,217915.04
"(-13385.1696, 143726.6653)","(-13398.3653, 143785.5591)",96.778,26.1,727240.79,259728.85,1090861.18,545430.59,259728.85
"(-13385.1696, 143726.6653)","(-13418.2147, 143675.7705)",62.378,21.3,301333.82,117171.19,452000.73,226000.36,117171.19
"(-13385.1696, 143726.6653)","(-13280.7859, 143660.6472)",115.834,21.3,559563.95,217581.87,839345.93,419672.97,217581.87
"(-14234.9537, 144726.9119)","(-14258.728, 144745.4856)",64.917,21.9,313596.4,121939.4,470394.6,235197.3,121939.4
"(-14234.9537, 144726.9119)","(-14216.3946, 144712.4126)",52.865,21.9,255377.35,99301.39,383066.02,191533.01,99301.39
"(-12495.4311, 144833.3312)","(-12542.4611, 144837.7344)",75.449,24.1,364474.78,141723.04,546712.17,273356.09,141723.04
"(-12495.4311, 144833.3312)","(-12383.7357, 144832.6956)",101.694,25.3,637855.29,235013.12,956782.93,478391.47,235013.12
"(-13816.5141, 144482.5627)","(-13881.456, 144470.7222)",60.354,26.7,453530.19,161975.07,680295.28,340147.64,161975.07
"(-13816.5141, 144482.5627)","(-13796.1946, 144418.6146)",43.665,26.1,328122.18,117186.49,492183.28,246091.64,117186.49
"(-13816.5141, 144482.5627)","(-13710.9499, 144574.1416)",98.294,22.2,474834.69,184635.59,712252.03,356126.01,184635.59
"(-15458.4172, 143999.7137)","(-15569.7038, 144033.4541)",95.769,36.5,719653.55,257019.12,1079480.32,539740.16,257019.12
"(-15458.4172, 143999.7137)","(-15032.1846, 143812.2738)",105.954,14.9,511839.56,199024.63,767759.34,383879.67,199024.63
"(-14216.3946, 144712.4126)","(-14176.707, 144659.4959)",50.767,21.9,245241.63,95360.2,367862.44,183931.22,95360.2
"(-15519.682, 144388.4516)","(-15472.3909, 144435.1848)",95.518,36.5,717771.96,256347.13,1076657.95,538328.97,256347.13
"(-15519.682, 144388.4516)","(-15591.8759, 144313.1996)",135.286,36.5,1016605.72,363073.47,1524908.57,762454.29,363073.47
"(-14962.8172, 143888.1509)","(-14956.7412, 143926.2479)",2.522,17.5,12181.12,4736.53,18271.68,9135.84,4736.53
"(-14962.8172, 143888.1509)","(-14967.7908, 143856.9666)",27.101,13.7,130917.34,50906.14,196376.01,98188.0,50906.14
"(-12705.3514, 143820.9902)","(-12832.8821, 143843.6738)",84.726,17.5,409291.79,159149.77,613937.68,306968.84,159149.77
"(-12705.3514, 143820.9902)","(-12665.0873, 143772.8075)",78.8,17.5,380665.32,148018.6,570997.98,285498.99,148018.6
"(-12056.8226, 144540.0077)","(-12045.3859, 144572.651)",56.29,7.9,271922.59,105734.88,407883.89,203941.94,105734.88
"(-12056.8226, 144540.0077)","(-12072.4193, 144593.2693)",65.79,7.9,317813.28,123579.1,476719.92,238359.96,123579.1
"(-12107.731, 144685.8611)","(-12093.8471, 144668.2672)",56.248,26.3,422678.91,150956.76,634018.37,317009.19,150956.76
"(-12107.731, 144685.8611)","(-12152.6092, 144738.6703)",51.522,26.3,387165.49,138273.39,580748.24,290374.12,138273.39
"(-12026.8928, 144611.0059)","(-11981.8795, 144609.2578)",124.055,25.7,932212.39,332933.0,1398318.58,699159.29,332933.0
"(-12026.8928, 144611.0059)","(-12065.1994, 144631.9643)",53.519,23.5,258535.36,100529.36,387803.04,193901.52,100529.36
"(-12026.8928, 144611.0059)","(-12045.3859, 144572.651)",138.819,7.9,670599.21,260757.03,1005898.82,502949.41,260757.03
"(-12495.7651, 144136.1599)","(-12485.814, 144180.5472)",40.861,20.4,197388.37,76752.86,296082.56,148041.28,76752.86
"(-12495.7651, 144136.1599)","(-12513.6605, 144038.4278)",73.19,20.4,353564.9,137480.82,530347.35,265173.68,137480.82
"(-12301.9458, 144619.7277)","(-12293.9218, 144618.3826)",84.718,7.9,409249.74,159133.42,613874.61,306937.3,159133.42
"(-12301.9458, 144619.7277)","(-12396.1145, 144635.3048)",84.265,7.9,407065.58,158284.13,610598.38,305299.19,158284.13
"(-14029.3338, 144860.0504)","(-14064.2589, 144879.1005)",58.295,19.4,281608.57,109501.19,422412.85,211206.42,109501.19
"(-14029.3338, 144860.0504)","(-13864.4981, 144766.6523)",72.735,21.0,383505.75,146270.38,575258.63,287629.31,146270.38
"(-14681.563, 143829.671)","(-14688.4787, 143859.7961)",70.684,21.3,341459.5,132773.74,512189.25,256094.62,132773.74
"(-15355.9735, 144407.2719)","(-15307.925, 144427.1703)",52.006,18.4,251227.4,97687.72,376841.1,188420.55,97687.72
"(-15355.9735, 144407.2719)","(-15417.5753, 144392.8051)",141.542,36.5,1063617.89,379863.53,1595426.84,797713.42,379863.53
"(-15355.9735, 144407.2719)","(-15224.4799, 144459.6512)",65.033,36.5,488687.43,174531.22,733031.14,366515.57,174531.22
"(-14519.2712, 144315.1958)","(-14578.5664, 144321.2955)",29.497,21.3,142494.05,55407.65,213741.07,106870.54,55407.65
"(-14519.2712, 144315.1958)","(-14373.7825, 144177.2782)",129.806,21.3,627060.22,243827.24,940590.32,470295.16,243827.24
"(-12397.8467, 144960.2488)","(-12469.9134, 144928.8726)",66.783,25.7,501837.77,179227.78,752756.66,376378.33,179227.78
"(-12397.8467, 144960.2488)","(-12326.3754, 144927.4893)",67.705,25.7,508765.68,181702.03,763148.52,381574.26,181702.03
"(-12241.1304, 143865.7121)","(-12175.8567, 143853.6039)",36.376,9.9,175725.47,68329.41,263588.2,131794.1,68329.41
"(-13990.0376, 144443.831)","(-13922.3483, 144443.397)",63.362,26.7,476136.42,170048.72,714204.64,357102.32,170048.72
"(-13990.0376, 144443.831)","(-14057.2541, 144434.2141)",55.952,26.7,420450.48,150160.89,630675.72,315337.86,150160.89
"(-12194.1449, 144887.57)","(-12152.2314, 144872.1469)",57.016,23.5,275432.25,107099.58,413148.38,206574.19,107099.58
"(-12194.1449, 144887.57)","(-12326.3754, 144927.4893)",122.472,23.5,591634.35,230052.18,887451.52,443725.76,230052.18
"(-11799.8376, 144133.8246)","(-11861.2896, 144118.0703)",60.38,26.6,453722.37,162043.7,680583.56,340291.78,162043.7
"(-11799.8376, 144133.8246)","(-11680.4965, 144164.7824)",112.996,26.6,849107.33,303252.62,1273660.99,636830.49,303252.62
"(-13467.137, 143669.0983)","(-13418.2147, 143675.7705)",73.642,21.3,355745.0,138328.54,533617.5,266808.75,138328.54
"(-13467.137, 143669.0983)","(-13510.6824, 143692.4001)",54.962,21.3,265509.54,103241.21,398264.31,199132.15,103241.21
"(-14245.117, 144365.3678)","(-14262.0858, 144421.7526)",69.217,27.8,520130.95,185761.05,780196.42,390098.21,185761.05
"(-14245.117, 144365.3678)","(-14216.3169, 144315.3391)",111.66,30.5,839066.24,299666.51,1258599.36,629299.68,299666.51
"(-12832.8821, 143843.6738)","(-13008.5939, 143804.2724)",129.027,17.1,623298.55,242364.55,934947.82,467473.91,242364.55
"(-12319.6482, 144831.3651)","(-12268.6498, 144791.4377)",72.589,26.3,545472.6,194811.64,818208.9,409104.45,194811.64
"(-12319.6482, 144831.3651)","(-12383.7357, 144832.6956)",67.897,26.3,510213.06,182218.95,765319.59,382659.8,182218.95
"(-12513.6605, 144038.4278)","(-12584.7261, 144016.1542)",103.196,20.4,498516.05,193843.89,747774.07,373887.04,193843.89
"(-12342.5048, 144018.5635)","(-12320.9369, 144071.4978)",57.594,18.3,278223.91,108185.09,417335.86,208667.93,108185.09
"(-12342.5048, 144018.5635)","(-12295.7807, 144133.4832)",79.049,16.7,381867.72,148486.14,572801.59,286400.79,148486.14
"(-12001.9809, 144479.2535)","(-11982.1371, 144506.241)",78.924,25.7,593076.99,211813.21,889615.48,444807.74,211813.21
"(-12001.9809, 144479.2535)","(-12035.3185, 144434.8034)",100.01,25.7,751524.95,268401.77,1127287.42,563643.71,268401.77
"(-12779.5926, 144262.0151)","(-12738.3255, 144296.773)",62.77,26.6,471684.81,168458.86,707527.22,353763.61,168458.86
"(-12779.5926, 144262.0151)","(-12823.0749, 144291.6628)",50.636,26.6,380500.71,135893.11,570751.07,285375.53,135893.11
"(-14163.4778, 144663.4646)","(-14176.707, 144659.4959)",62.402,23.2,301448.71,117215.87,452173.06,226086.53,117215.87
"(-14163.4778, 144663.4646)","(-14053.6755, 144697.8605)",91.881,23.2,443852.57,172588.44,665778.85,332889.42,172588.44
"(-13753.6244, 144235.2739)","(-13741.4304, 144298.1526)",78.621,25.4,590800.85,211000.3,886201.27,443100.63,211000.3
"(-13753.6244, 144235.2739)","(-13748.0816, 144143.8766)",56.076,25.4,421381.27,150493.31,632071.9,316035.95,150493.31
"(-12506.7422, 144658.5039)","(-12457.7816, 144658.6518)",183.096,26.6,1375874.17,491383.63,2063811.25,1031905.63,491383.63
"(-13609.302, 144957.7744)","(-13577.7135, 144875.1121)",122.565,23.2,592084.0,230227.03,888126.0,444063.0,230227.03
"(-13609.302, 144957.7744)","(-13584.1803, 145186.8741)",62.588,22.1,302349.08,117565.97,453523.62,226761.81,117565.97
"(-12604.4093, 144805.3664)","(-12680.0266, 144851.887)",57.16,7.9,276123.85,107368.5,414185.78,207092.89,107368.5
"(-12604.4093, 144805.3664)","(-12567.3675, 144784.1996)",66.896,7.9,323156.43,125656.74,484734.64,242367.32,125656.74
"(-12772.8724, 144463.4189)","(-12716.2259, 144498.1262)",66.454,28.9,499371.81,178347.08,749057.72,374528.86,178347.08
"(-12772.8724, 144463.4189)","(-12804.2075, 144367.9023)",96.148,28.9,722505.91,258037.82,1083758.86,541879.43,258037.82
"(-14937.8595, 143988.0076)","(-14956.7412, 143926.2479)",49.428,21.3,238775.63,92845.95,358163.44,179081.72,92845.95
"(-14937.8595, 143988.0076)","(-15048.8801, 144097.3419)",12.094,17.5,58423.36,22717.45,87635.04,43817.52,22717.45
"(-13699.4011, 143982.4839)","(-13709.9831, 143933.8875)",48.099,26.9,361440.85,129086.02,542161.27,271080.64,129086.02
"(-13699.4011, 143982.4839)","(-13757.7898, 143969.6663)",88.781,26.1,667148.05,238267.16,1000722.08,500361.04,238267.16
"(-14291.2718, 144703.0199)","(-14300.1792, 144684.7358)",53.214,26.6,399877.89,142813.53,599816.84,299908.42,142813.53
"(-14291.2718, 144703.0199)","(-14279.7924, 144739.508)",51.685,26.6,388388.95,138710.34,582583.43,291291.72,138710.34
"(-12461.575, 143709.2127)","(-12382.7748, 143713.6377)",113.46,9.9,548096.03,213122.66,822144.04,411072.02,213122.66
"(-12461.575, 143709.2127)","(-12680.1011, 143679.8779)",30.733,17.5,148462.31,57728.36,222693.47,111346.73,57728.36
"(-12828.2661, 143962.983)","(-12782.1198, 143963.8133)",1.255,9.9,6063.59,2357.78,9095.38,4547.69,2357.78
"(-12828.2661, 143962.983)","(-12940.6568, 143877.5015)",3.252,9.9,15708.38,6108.07,23562.57,11781.28,6108.07
"(-14373.7825, 144177.2782)","(-14276.6952, 144134.1574)",118.482,21.3,572355.99,222555.95,858533.98,429266.99,222555.95
"(-14645.6318, 144117.8251)","(-14700.385, 144071.4632)",304.147,21.3,1469259.13,571309.41,2203888.7,1101944.35,571309.41
"(-14645.6318, 144117.8251)","(-14578.5664, 144321.2955)",108.378,21.3,523549.7,203578.02,785324.55,392662.28,203578.02
"(-12238.2252, 144738.6912)","(-12264.6836, 144734.4579)",62.035,16.8,299677.96,116527.32,449516.94,224758.47,116527.32
"(-12238.2252, 144738.6912)","(-12221.4594, 144777.2484)",47.715,7.9,230501.79,89628.74,345752.69,172876.34,89628.74
"(-12490.7429, 144573.6969)","(-12553.2433, 144571.0884)",50.277,25.1,377805.9,134930.68,566708.84,283354.42,134930.68
"(-14001.8539, 145176.5454)","(-14060.5063, 145193.2238)",66.012,27.8,496050.8,177161.0,744076.2,372038.1,177161.0
"(-14001.8539, 145176.5454)","(-13926.6972, 145180.5122)",49.182,27.8,369576.43,131991.58,554364.65,277182.32,131991.58
"(-13298.8813, 144545.6896)","(-13325.6625, 144645.9943)",72.353,30.5,543694.25,194176.52,815541.38,407770.69,194176.52
"(-13298.8813, 144545.6896)","(-13268.9773, 144455.7431)",96.69,29.4,726575.47,259491.24,1089863.21,544931.6,259491.24
"(-12823.0749, 144291.6628)","(-12804.2075, 144367.9023)",270.795,28.9,2034886.82,726745.29,3052330.23,1526165.11,726745.29
"(-11981.3434, 144441.1534)","(-12006.7434, 144422.1034)",63.075,25.7,473979.61,169278.43,710969.41,355484.71,169278.43
"(-11981.3434, 144441.1534)","(-11963.8808, 144441.9471)",66.045,25.7,496298.75,177249.55,744448.12,372224.06,177249.55
"(-14076.3559, 143693.9642)","(-13951.6977, 143708.8246)",105.021,36.5,789183.96,281851.41,1183775.94,591887.97,281851.41
"(-14076.3559, 143693.9642)","(-14162.6691, 143690.6289)",236.586,36.5,1777824.29,634937.25,2666736.44,1333368.22,634937.25
"(-14386.9229, 143673.2428)","(-14429.3341, 143665.7318)",51.823,22.8,250344.03,97344.23,375516.05,187758.02,97344.23
"(-14386.9229, 143673.2428)","(-14162.6691, 143690.6289)",197.618,33.2,1358066.12,492266.22,2037099.17,1018549.59,492266.22
"(-14484.3901, 143860.6846)","(-14534.9237, 143857.4733)",65.077,21.3,314369.51,122240.01,471554.26,235777.13,122240.01
"(-14484.3901, 143860.6846)","(-14437.8165, 143896.4888)",69.257,21.3,334564.22,130092.56,501846.33,250923.16,130092.56
"(-14484.3901, 143860.6846)","(-14331.7008, 143858.5953)",69.551,9.9,335984.54,130644.84,503976.81,251988.41,130644.84
"(-13853.2701, 144020.5415)","(-13788.6906, 144011.5123)",91.704,26.9,689107.96,246109.98,1033661.94,516830.97,246109.98
"(-13853.2701, 144020.5415)","(-13922.7827, 144017.4234)",42.58,26.9,319970.65,114275.23,479955.97,239977.99,114275.23
"(-12940.6568, 143877.5015)","(-13008.5939, 143804.2724)",9.974,9.9,48179.71,18734.29,72269.56,36134.78,18734.29
"(-14429.3341, 143665.7318)","(-14619.4887, 143620.994)",81.928,22.8,395774.7,153893.76,593662.05,296831.02,153893.76
"(-13902.1763, 144214.2765)","(-13995.9695, 144178.0844)",118.81,26.9,892796.83,318856.01,1339195.24,669597.62,318856.01
"(-13902.1763, 144214.2765)","(-13827.3377, 144251.2805)",87.957,26.9,660956.45,236055.87,991434.67,495717.34,236055.87
"(-13576.4372, 144859.1015)","(-13576.6376, 144861.6151)",84.72,23.2,409260.5,159137.6,613890.75,306945.37,159137.6
"(-13576.4372, 144859.1015)","(-13572.1328, 144805.1052)",133.367,21.1,644264.86,250517.13,966397.29,483198.64,250517.13
"(-14900.9752, 144446.3935)","(-14941.7048, 144485.3461)",71.313,36.5,535883.49,191386.96,803825.23,401912.62,191386.96
"(-14900.9752, 144446.3935)","(-14885.1819, 144399.3536)",75.772,36.5,569385.48,203351.96,854078.22,427039.11,203351.96
"(-13869.7897, 144642.2979)","(-13855.2376, 144584.0894)",51.466,28.9,386741.69,138122.03,580112.53,290056.27,138122.03
"(-13869.7897, 144642.2979)","(-13869.7898, 144704.4751)",80.996,28.9,608641.81,217372.08,912962.72,456481.36,217372.08
"(-15059.7424, 144356.6639)","(-15025.7064, 144294.4879)",67.601,36.5,507987.49,181424.1,761981.23,380990.61,181424.1
"(-15059.7424, 144356.6639)","(-15104.0651, 144342.5051)",61.816,36.5,464515.74,165898.48,696773.61,348386.8,165898.48
"(-13622.2267, 144620.369)","(-13637.7422, 144594.1661)",58.679,21.3,283466.11,110223.48,425199.17,212599.58,110223.48
"(-13622.2267, 144620.369)","(-13590.6362, 144664.8346)",103.818,21.3,501521.48,195012.53,752282.22,376141.11,195012.53
"(-13995.9695, 144178.0844)","(-13965.3731, 144046.0496)",80.115,26.9,602022.99,215008.21,903034.48,451517.24,215008.21
"(-15224.2119, 144817.7899)","(-15300.9413, 144842.9253)",80.741,18.4,390042.47,151664.83,585063.7,292531.85,151664.83
"(-13648.0671, 144576.7295)","(-13637.7422, 144594.1661)",59.018,21.3,285100.62,110859.05,427650.93,213825.46,110859.05
"(-13648.0671, 144576.7295)","(-13710.9499, 144574.1416)",55.049,24.0,265929.26,103404.42,398893.89,199446.95,103404.42
"(-13743.5832, 144824.993)","(-13680.6301, 144764.1009)",137.945,25.3,895405.23,327843.2,1343107.84,671553.92,327843.2
"(-12093.8471, 144668.2672)","(-12065.1994, 144631.9643)",55.482,23.5,268020.7,104217.66,402031.05,201015.53,104217.66
"(-12093.8471, 144668.2672)","(-12152.6092, 144738.6703)",78.539,23.5,379404.76,147528.44,569107.15,284553.57,147528.44
"(-14757.2705, 143988.1193)","(-14808.8644, 143945.7858)",80.372,21.3,388258.7,150971.22,582388.05,291194.03,150971.22
"(-14757.2705, 143988.1193)","(-14700.385, 144071.4632)",57.224,21.3,276437.46,107490.45,414656.19,207328.09,107490.45
"(-11886.3085, 144607.3464)","(-11850.6161, 144640.4838)",90.557,26.3,680493.42,243033.37,1020740.13,510370.07,243033.37
"(-11886.3085, 144607.3464)","(-11918.7913, 144577.1892)",54.083,26.3,406408.02,145145.72,609612.03,304806.01,145145.72
"(-11455.979, 144311.9233)","(-11449.3705, 144450.5846)",57.612,16.7,278307.11,108217.45,417460.67,208730.33,108217.45
"(-11455.979, 144311.9233)","(-11543.6694, 144235.9538)",124.205,26.6,933338.74,333335.26,1400008.11,700004.05,333335.26
