"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-12764.3461, 143685.4354)","(-12841.2013, 143667.1238)",79.00655961120883,32.126
"(-12841.2013, 143667.1238)","(-12985.0996, 143651.7897)",144.71301035394129,32.126
"(-12985.0996, 143651.7897)","(-13031.2995, 143646.8836)",46.45966613332359,32.126
"(-13031.2995, 143646.8836)","(-13008.5939, 143804.2724)",159.01817077552988,26.71875
"(-13008.5939, 143804.2724)","(-12964.8584, 143787.6028)",46.80458871104257,28.936999999999998
"(-12964.8584, 143787.6028)","(-12908.4018, 143818.325)",64.27442147854055,28.936999999999998
"(-12908.4018, 143818.325)","(-12832.8821, 143843.6738)",79.66044658127845,28.936999999999998
"(-12832.8821, 143843.6738)","(-12771.5033, 143834.3973)",62.07584507430926,28.936999999999998
"(-12771.5033, 143834.3973)","(-12705.3514, 143820.9902)",67.49684588201438,28.936999999999998
"(-12705.3514, 143820.9902)","(-12641.2567, 143839.2137)",66.63502472678833,28.936999999999998
"(-12641.2567, 143839.2137)","(-12665.0873, 143772.8075)",70.55268169814421,28.936999999999998
"(-12665.0873, 143772.8075)","(-12741.8075, 143723.5805)",91.15528847542915,28.936999999999998
"(-12741.8075, 143723.5805)","(-12764.3461, 143685.4354)",44.30617500949249,28.936999999999998
"(-15459.0663, 144424.8831)","(-15461.8083, 144482.4034)",57.5856186568351,18.3541
"(-15461.8083, 144482.4034)","(-15477.6833, 144539.5535)",59.31399122475133,18.3541
"(-15477.6833, 144539.5535)","(-15512.6084, 144560.191)",40.56684626957313,18.3541
"(-15512.6084, 144560.191)","(-15579.6806, 144562.9693)",67.12971744116089,18.3541
"(-15579.6806, 144562.9693)","(-15561.9076, 144595.9763)",37.4878857499431,18.3541
"(-15561.9076, 144595.9763)","(-15572.254, 144652.2281)",57.19539313790756,18.3541
"(-15572.254, 144652.2281)","(-15527.9082, 144698.9579)",64.42223362846228,18.3541
"(-15527.9082, 144698.9579)","(-15589.3737, 144748.6101)",79.01486350736972,18.3541
"(-15589.3737, 144748.6101)","(-15575.3892, 144788.96)",42.70457434819014,18.3541
"(-15575.3892, 144788.96)","(-15527.992, 144811.8265)",52.62481724519446,18.3541
"(-15527.992, 144811.8265)","(-15478.042, 144814.3635)",50.01438662025287,18.3541
"(-15478.042, 144814.3635)","(-15426.6439, 144818.9182)",51.59951526613251,18.3541
"(-15426.6439, 144818.9182)","(-15396.7206, 144817.5253)",29.9557015157357,18.3541
"(-15396.7206, 144817.5253)","(-15316.8163, 144870.7066)",95.98410195537414,18.3541
"(-15316.8163, 144870.7066)","(-15300.9413, 144842.9253)",31.997128850728654,18.3541
"(-15300.9413, 144842.9253)","(-15224.2119, 144817.7899)",80.74149588359127,18.3541
"(-15224.2119, 144817.7899)","(-15152.7743, 144779.4252)",81.08748916972694,18.3541
"(-15152.7743, 144779.4252)","(-15098.5346, 144723.8626)",77.64758576317965,18.3541
"(-15098.5346, 144723.8626)","(-15082.6605, 144678.2481)",48.29771900472804,18.3541
"(-15082.6605, 144678.2481)","(-15096.601, 144662.2282)",21.236165761726603,18.3541
"(-15096.601, 144662.2282)","(-15109.2216, 144596.5905)",66.84001201116574,27.43985
"(-15109.2216, 144596.5905)","(-15135.8052, 144533.9656)",68.03356442940058,27.43985
"(-15135.8052, 144533.9656)","(-15183.4829, 144486.0485)",67.59594329321251,27.43985
"(-15183.4829, 144486.0485)","(-15224.4799, 144459.6512)",48.76034717155483,27.43985
"(-15224.4799, 144459.6512)","(-15307.925, 144427.1703)",89.54380815455366,18.3541
"(-15307.925, 144427.1703)","(-15355.9735, 144407.2719)",52.005813855859365,18.3541
"(-15355.9735, 144407.2719)","(-15417.5753, 144392.8051)",63.27772171530744,27.43985
"(-15417.5753, 144392.8051)","(-15459.0663, 144424.8831)",52.44522061161104,18.3541
"(-15472.3909, 144435.1848)","(-15417.5753, 144392.8051)",69.28772600864583,36.5256
"(-15417.5753, 144392.8051)","(-15355.9735, 144407.2719)",141.54207116419485,36.5256
"(-15355.9735, 144407.2719)","(-15224.4799, 144459.6512)",65.0325942463453,36.5256
"(-15224.4799, 144459.6512)","(-15183.4829, 144486.0485)",26.497809542672172,36.5256
"(-15183.4829, 144486.0485)","(-15135.8052, 144533.9656)",31.603086784212966,36.5256
"(-15135.8052, 144533.9656)","(-15109.2216, 144596.5905)",78.230450969682,36.5256
"(-15109.2216, 144596.5905)","(-15054.6487, 144561.2205)",56.357833199290845,36.5256
"(-15054.6487, 144561.2205)","(-15032.4127, 144546.8089)",49.62036393357426,36.5256
"(-15032.4127, 144546.8089)","(-15008.3352, 144526.3387)",57.9314469462803,36.5256
"(-15008.3352, 144526.3387)","(-14941.7048, 144485.3461)",49.99267880679983,36.5256
