variable,coefficient,type,prefix,width,edge,period
C_node8node150_wide_t5,72.52,B,C,wide,,5
C_node8node70_timber_t0,3094.0,B,C,timber,,0
C_node8node70_timber_t1,2605.06,B,C,timber,,1
C_node8node70_timber_t2,1846.78,B,C,timber,,2
C_node8node70_timber_t3,1309.22,B,C,timber,,3
C_node8node70_timber_t4,928.13,B,C,timber,,4
C_node8node70_timber_t5,657.97,B,C,timber,,5
C_node8node70_wide_t0,4641.0,B,C,wide,,0
C_node8node70_wide_t1,3907.6,B,C,wide,,1
C_node8node70_wide_t2,2770.17,B,C,wide,,2
C_node8node70_wide_t3,1963.83,B,C,wide,,3
C_node8node70_wide_t4,1392.19,B,C,wide,,4
C_node8node70_wide_t5,986.95,B,C,wide,,5
C_node8node46_timber_t0,5767.0,B,C,timber,,0
C_node8node46_timber_t1,4855.66,B,C,timber,,1
C_node8node46_timber_t2,3442.27,B,C,timber,,2
C_node8node46_timber_t3,2440.29,B,C,timber,,3
C_node8node46_timber_t4,1729.97,B,C,timber,,4
C_node8node46_timber_t5,1226.41,B,C,timber,,5
C_node8node46_wide_t0,8652.0,B,C,wide,,0
C_node8node46_wide_t1,7284.75,B,C,wide,,1
C_node8node46_wide_t2,5164.3,B,C,wide,,2
C_node8node46_wide_t3,3661.07,B,C,wide,,3
C_node8node46_wide_t4,2595.4,B,C,wide,,4
C_node8node46_wide_t5,1839.93,B,C,wide,,5
C_node8node251_timber_t0,0.0,B,C,timber,,0
C_node8node251_timber_t1,0.0,B,C,timber,,1
C_node8node251_timber_t2,0.0,B,C,timber,,2
C_node8node251_timber_t3,0.0,B,C,timber,,3
C_node8node251_timber_t4,0.0,B,C,timber,,4
C_node8node251_timber_t5,0.0,B,C,timber,,5
C_node8node251_wide_t0,0.0,B,C,wide,,0
C_node8node251_wide_t1,0.0,B,C,wide,,1
C_node8node251_wide_t2,0.0,B,C,wide,,2
C_node8node251_wide_t3,0.0,B,C,wide,,3
C_node8node251_wide_t4,0.0,B,C,wide,,4
C_node8node251_wide_t5,0.0,B,C,wide,,5
C_node8node252_timber_t0,0.0,B,C,timber,,0
C_node8node252_timber_t1,0.0,B,C,timber,,1
C_node8node252_timber_t2,0.0,B,C,timber,,2
C_node8node252_timber_t3,0.0,B,C,timber,,3
C_node8node252_timber_t4,0.0,B,C,timber,,4
C_node8node252_timber_t5,0.0,B,C,timber,,5
C_node8node252_wide_t0,0.0,B,C,wide,,0
