Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-9206.9909, 149754.3758)","(-9235.5359, 149801.1631)",81.621,23.0,394290.07,153316.47,591435.1,295717.55,153316.47
"(-9230.5698, 149851.7143)","(-9235.5359, 149801.1631)",50.826,23.0,245528.92,95471.91,368293.38,184146.69,95471.91
"(-9230.5698, 149851.7143)","(-9247.4373, 149895.8955)",78.312,23.0,378305.01,147100.81,567457.52,283728.76,147100.81
"(-9387.8528, 149642.572)","(-9414.9658, 149555.4341)",96.417,23.8,465767.22,181109.78,698650.83,349325.42,181109.78
"(-9012.4927, 149938.0866)","(-9025.0754, 149796.6254)",103.247,23.0,498761.36,193939.28,748142.05,374071.02,193939.28
"(-9039.8376, 149730.7265)","(-9025.0754, 149796.6254)",66.364,23.0,320590.35,124658.94,480885.52,240442.76,124658.94
"(-9039.8376, 149730.7265)","(-8938.1317, 149707.6876)",109.157,33.4,820260.58,292950.21,1230390.87,615195.44,292950.21
"(-9509.2548, 150059.1351)","(-9510.6114, 150116.2603)",57.141,23.8,276035.71,107334.23,414053.56,207026.78,107334.23
"(-8938.1317, 149707.6876)","(-8885.5263, 149734.4986)",88.913,33.4,668138.34,238620.84,1002207.51,501103.75,238620.84
"(-8797.1766, 149920.7268)","(-8844.8421, 149876.3642)",53.485,33.4,401915.8,143541.36,602873.7,301436.85,143541.36
"(-9382.9459, 150082.3987)","(-9433.0122, 150041.7879)",59.95,43.7,450490.56,160889.49,675735.85,337867.92,160889.49
"(-8912.0555, 150048.2263)","(-8726.6343, 150063.3535)",10.097,23.0,48777.87,18966.88,73166.8,36583.4,18966.88
"(-8726.6343, 150063.3535)","(-8711.7378, 150014.8125)",49.606,43.7,372764.27,133130.1,559146.41,279573.21,133130.1
"(-8711.7378, 150014.8125)","(-8687.0802, 149972.1822)",65.116,43.7,489311.11,174753.97,733966.66,366983.33,174753.97
