variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node4_timber_t0,0.0,0.0,B,C,timber,node1node4,0,1486.0
C_node1node4_timber_t1,0.0,1.0,B,C,timber,node1node4,1,1251.17
C_node1node4_timber_t2,0.0,1.0,B,C,timber,node1node4,2,886.98
C_node1node4_timber_t3,0.0,1.0,B,C,timber,node1node4,3,628.8
C_node1node4_timber_t4,0.0,1.0,B,C,timber,node1node4,4,445.77
C_node1node4_timber_t5,0.0,1.0,B,C,timber,node1node4,5,316.01
C_node1node4_wide_t0,0.0,0.0,B,C,wide,node1node4,0,2229.0
C_node1node4_wide_t1,0.0,1.0,B,C,wide,node1node4,1,1876.76
C_node1node4_wide_t2,0.0,1.0,B,C,wide,node1node4,2,1330.47
C_node1node4_wide_t3,0.0,1.0,B,C,wide,node1node4,3,943.19
C_node1node4_wide_t4,0.0,1.0,B,C,wide,node1node4,4,668.65
C_node1node4_wide_t5,0.0,1.0,B,C,wide,node1node4,5,474.02
C_node1node3_timber_t0,0.0,0.0,B,C,timber,node1node3,0,17187.0
C_node1node3_timber_t1,0.0,1.0,B,C,timber,node1node3,1,14470.99
C_node1node3_timber_t2,0.0,1.0,B,C,timber,node1node3,2,10258.76
C_node1node3_timber_t3,0.0,1.0,B,C,timber,node1node3,3,7272.63
C_node1node3_timber_t4,0.0,1.0,B,C,timber,node1node3,4,5155.7
C_node1node3_timber_t5,0.0,1.0,B,C,timber,node1node3,5,3654.97
C_node1node3_wide_t0,0.0,0.0,B,C,wide,node1node3,0,25783.0
C_node1node3_wide_t1,0.0,1.0,B,C,wide,node1node3,1,21708.59
C_node1node3_wide_t2,0.0,1.0,B,C,wide,node1node3,2,15389.63
C_node1node3_wide_t3,0.0,1.0,B,C,wide,node1node3,3,10910.0
C_node1node3_wide_t4,0.0,1.0,B,C,wide,node1node3,4,7734.3
C_node1node3_wide_t5,0.0,1.0,B,C,wide,node1node3,5,5482.99
C_node2node5_timber_t0,0.0,0.0,B,C,timber,node2node5,0,3710.0
C_node2node5_timber_t1,0.0,1.0,B,C,timber,node2node5,1,3123.72
C_node2node5_timber_t2,0.0,1.0,B,C,timber,node2node5,2,2214.46
C_node2node5_timber_t3,0.0,1.0,B,C,timber,node2node5,3,1569.88
C_node2node5_timber_t4,0.0,1.0,B,C,timber,node2node5,4,1112.91
C_node2node5_timber_t5,0.0,1.0,B,C,timber,node2node5,5,788.97
C_node2node5_wide_t0,0.0,0.0,B,C,wide,node2node5,0,5565.0
C_node2node5_wide_t1,0.0,1.0,B,C,wide,node2node5,1,4685.58
C_node2node5_wide_t2,0.0,1.0,B,C,wide,node2node5,2,3321.7
C_node2node5_wide_t3,0.0,1.0,B,C,wide,node2node5,3,2354.81
C_node2node5_wide_t4,0.0,1.0,B,C,wide,node2node5,4,1669.37
C_node2node5_wide_t5,0.0,1.0,B,C,wide,node2node5,5,1183.45
C_node2node4_timber_t0,0.0,0.0,B,C,timber,node2node4,0,2671.0
C_node2node4_timber_t1,0.0,1.0,B,C,timber,node2node4,1,2248.91
C_node2node4_timber_t2,0.0,1.0,B,C,timber,node2node4,2,1594.29
C_node2node4_timber_t3,0.0,1.0,B,C,timber,node2node4,3,1130.23
C_node2node4_timber_t4,0.0,1.0,B,C,timber,node2node4,4,801.24
C_node2node4_timber_t5,0.0,1.0,B,C,timber,node2node4,5,568.01
C_node2node4_wide_t0,0.0,0.0,B,C,wide,node2node4,0,4006.0
C_node2node4_wide_t1,0.0,1.0,B,C,wide,node2node4,1,3372.94
C_node2node4_wide_t2,0.0,1.0,B,C,wide,node2node4,2,2391.14
C_node2node4_wide_t3,0.0,1.0,B,C,wide,node2node4,3,1695.13
C_node2node4_wide_t4,0.0,1.0,B,C,wide,node2node4,4,1201.71
C_node2node4_wide_t5,0.0,1.0,B,C,wide,node2node4,5,851.91
C_node2node6_timber_t0,0.0,0.0,B,C,timber,node2node6,0,1630.0
C_node2node6_timber_t1,0.0,1.0,B,C,timber,node2node6,1,1372.42
C_node2node6_timber_t2,0.0,1.0,B,C,timber,node2node6,2,972.93
C_node2node6_timber_t3,0.0,1.0,B,C,timber,node2node6,3,689.73
C_node2node6_timber_t4,0.0,1.0,B,C,timber,node2node6,4,488.96
C_node2node6_timber_t5,0.0,1.0,B,C,timber,node2node6,5,346.63
C_node2node6_wide_t0,0.0,0.0,B,C,wide,node2node6,0,2444.0
C_node2node6_wide_t1,0.0,1.0,B,C,wide,node2node6,1,2057.78
C_node2node6_wide_t2,0.0,1.0,B,C,wide,node2node6,2,1458.8
C_node2node6_wide_t3,0.0,1.0,B,C,wide,node2node6,3,1034.17
C_node2node6_wide_t4,0.0,1.0,B,C,wide,node2node6,4,733.14
C_node2node6_wide_t5,0.0,1.0,B,C,wide,node2node6,5,519.74
C_node2node8_timber_t0,0.0,0.0,B,C,timber,node2node8,0,0.0
C_node2node8_timber_t1,0.0,1.0,B,C,timber,node2node8,1,0.0
C_node2node8_timber_t2,0.0,1.0,B,C,timber,node2node8,2,0.0
C_node2node8_timber_t3,0.0,1.0,B,C,timber,node2node8,3,0.0
C_node2node8_timber_t4,0.0,1.0,B,C,timber,node2node8,4,0.0
C_node2node8_timber_t5,0.0,1.0,B,C,timber,node2node8,5,0.0
C_node2node8_wide_t0,0.0,0.0,B,C,wide,node2node8,0,0.0
C_node2node8_wide_t1,0.0,1.0,B,C,wide,node2node8,1,0.0
C_node2node8_wide_t2,0.0,1.0,B,C,wide,node2node8,2,0.0
C_node2node8_wide_t3,0.0,1.0,B,C,wide,node2node8,3,0.0
C_node2node8_wide_t4,0.0,1.0,B,C,wide,node2node8,4,0.0
C_node2node8_wide_t5,0.0,1.0,B,C,wide,node2node8,5,0.0
C_node3node7_timber_t0,0.0,0.0,B,C,timber,node3node7,0,450.0
C_node3node7_timber_t1,0.0,1.0,B,C,timber,node3node7,1,378.89
C_node3node7_timber_t2,0.0,1.0,B,C,timber,node3node7,2,268.6
C_node3node7_timber_t3,0.0,1.0,B,C,timber,node3node7,3,190.42
