"Node1(x,y)","Node2(x,y)"
"(-14398.86198, 154884.86631)","(-14446.47498, 154879.34621)"
"(-14398.86198, 154884.86631)","(-14316.67558, 154878.99471)"
"(-14145.94718, 154788.91251)","(-14161.76258, 154813.07681)"
"(-14145.94718, 154788.91251)","(-14138.00958, 154775.68341)"
"(-14611.87718, 154364.51911)","(-14553.10878, 154386.45161)"
"(-14611.87718, 154364.51911)","(-14630.13948, 154420.31551)"
"(-14208.52128, 154391.85161)","(-14174.38998, 154379.15151)"
"(-14208.52128, 154391.85161)","(-14233.51068, 154398.37751)"
"(-14064.16868, 154634.87021)","(-14064.14058, 154634.70421)"
"(-14064.16868, 154634.87021)","(-14064.28678, 154635.04711)"
"(-14653.41278, 154639.10661)","(-14668.44998, 154560.25021)"
"(-14653.41278, 154639.10661)","(-14569.65148, 154664.81311)"
"(-14653.41278, 154639.10661)","(-14683.63908, 154690.58331)"
"(-14138.00958, 154775.68341)","(-14136.02528, 154734.67291)"
"(-14080.32848, 154536.12581)","(-14099.64498, 154586.50591)"
"(-14080.32848, 154536.12581)","(-14044.21468, 154489.40361)"
"(-14494.85478, 154383.33611)","(-14443.64088, 154311.47061)"
"(-14494.85478, 154383.33611)","(-14497.30358, 154383.36041)"
"(-14677.48808, 154758.47111)","(-14683.63908, 154690.58331)"
"(-14677.48808, 154758.47111)","(-14622.66058, 154818.07991)"
"(-14371.43338, 154627.15541)","(-14422.00478, 154619.84141)"
"(-14371.43338, 154627.15541)","(-14301.13638, 154670.41921)"
"(-14499.12458, 154385.91581)","(-14497.30358, 154383.36041)"
"(-14499.12458, 154385.91581)","(-14553.10878, 154386.45161)"
"(-14525.40078, 154851.34381)","(-14622.66058, 154818.07991)"
"(-14525.40078, 154851.34381)","(-14446.47498, 154879.34621)"
"(-14233.51068, 154398.37751)","(-14240.21708, 154390.23831)"
"(-14064.05838, 154478.37051)","(-14044.21468, 154489.40361)"
"(-14064.05838, 154478.37051)","(-14073.58348, 154445.82671)"
"(-14354.88288, 154261.20211)","(-14274.31658, 154271.35841)"
"(-14354.88288, 154261.20211)","(-14410.32498, 154275.12711)"
"(-14064.28678, 154635.04711)","(-14072.62648, 154684.23111)"
"(-14129.41068, 154725.41241)","(-14136.02528, 154734.67291)"
"(-14129.41068, 154725.41241)","(-14108.24388, 154693.66241)"
"(-14102.15848, 154341.05141)","(-14076.75848, 154369.62651)"
"(-14102.15848, 154341.05141)","(-14142.63978, 154330.73271)"
"(-14249.02068, 154762.82601)","(-14246.54618, 154713.67551)"
"(-14249.02068, 154762.82601)","(-14193.30918, 154818.42221)"
