"Node1(x,y)","Node2(x,y)"
"(-14653.41278, 154639.10661)","(-14193.30918, 154818.42221)"
"(-14653.41278, 154639.10661)","(-14249.02068, 154762.82601)"
"(-14653.41278, 154639.10661)","(-14044.21468, 154489.40361)"
"(-14249.02068, 154762.82601)","(-14193.30918, 154818.42221)"
"(-14193.30918, 154818.42221)","(-14102.58518, 154663.34791)"
"(-13974.30448, 154609.28101)","(-14064.14058, 154634.70421)"
"(-13974.30448, 154609.28101)","(-13827.24741, 154663.77048)"
"(-13974.30448, 154609.28101)","(-13910.03018, 154461.03561)"
"(-14064.14058, 154634.70421)","(-14102.58518, 154663.34791)"
"(-13910.03018, 154461.03561)","(-14000.78807, 154474.9652)"
"(-13910.03018, 154461.03561)","(-13811.70418, 154581.91751)"
"(-14044.21468, 154489.40361)","(-14000.78807, 154474.9652)"
"(-14044.21468, 154489.40361)","(-14102.58518, 154663.34791)"
"(-13811.70418, 154581.91751)","(-13827.24741, 154663.77048)"
