x,y,is_exit,is_source,stands
-14653.41278,154639.10661,False,False,"[824, 827]"
-14249.02068,154762.82601,False,False,"[824, 827]"
-14193.30918,154818.42221,False,False,"[824, 827]"
-13974.30448,154609.28101,False,False,"[1402, 1403]"
-14064.14058,154634.70421,True,False,[1403]
-13910.03018,154461.03561,False,False,"[1402, 1403]"
-14044.21468,154489.40361,False,False,"[1403, 827]"
-14102.58518,154663.34791,False,False,"[1403, 827]"
-13811.70418,154581.91751,True,False,[1402]
-14000.78807,154474.9652,True,False,[1403]
-13827.24741,154663.77048,True,False,[1402]
-14341.24251,154510.74141,False,True,827
-14009.68686,154547.03849,False,True,1403
-13871.99409,154581.18321,False,True,1402
-14442.52166,154757.11622,False,True,824
