x,y
-10208.2222,145932.3706
-10270.7812,145781.7635
-10139.6671,145657.8196
-10188.5791,145689.7658
-10358.2312,145734.2641
-10256.7369,145727.6453
-10235.0624,145882.3053
-10241.7552,145731.7762
-10396.2888,145735.6238
-10261.6462,145932.586
-10191.2676,145590.3445
-10043.9132,145892.242
-10187.1831,145746.8237
-10321.2719,145732.9439
-10136.9238,145906.2775
-10071.548,145879.5684
-10030.0099,145873.5741
-10203.3123,145784.4093
-10019.6039,145871.0216
-10090.7191,145747.7781
-10107.7102,145894.3424
-10182.7196,145640.4944
-10410.6439,145739.8622
-10164.4606,145916.3551
