"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-10208.2222, 145932.3706)","(-10235.0624, 145882.3053)",56.80607890119485,31.5762
"(-10235.0624, 145882.3053)","(-10358.2312, 145734.2641)",192.5792049803974,31.5762
"(-10358.2312, 145734.2641)","(-10396.2888, 145735.6238)",38.081881542933374,31.5762
"(-10396.2888, 145735.6238)","(-10410.6439, 145739.8622)",14.967729639794547,31.5762
"(-10410.6439, 145739.8622)","(-10261.6462, 145932.586)",243.60373086579088,31.5762
"(-10261.6462, 145932.586)","(-10208.2222, 145932.3706)",53.42443423340959,31.5762
"(-10164.4606, 145916.3551)","(-10270.7812, 145781.7635)",171.5195871465292,31.5762
"(-10270.7812, 145781.7635)","(-10321.2719, 145732.9439)",70.23292768103047,31.5762
"(-10321.2719, 145732.9439)","(-10358.2312, 145734.2641)",36.98287150195343,31.5762
"(-10358.2312, 145734.2641)","(-10235.0624, 145882.3053)",46.60014887111692,31.5762
"(-10235.0624, 145882.3053)","(-10208.2222, 145932.3706)",145.68818757887976,31.5762
"(-10208.2222, 145932.3706)","(-10164.4606, 145916.3551)",65.17744836997434,31.5762
"(-10107.7102, 145894.3424)","(-10203.3123, 145784.4093)",15.540774424072918,31.5762
"(-10203.3123, 145784.4093)","(-10241.7552, 145731.7762)",64.75215353144695,31.5762
"(-10241.7552, 145731.7762)","(-10256.7369, 145727.6453)",29.322915543986802,31.5762
"(-10256.7369, 145727.6453)","(-10321.2719, 145732.9439)",31.55758287591294,31.5762
"(-10321.2719, 145732.9439)","(-10270.7812, 145781.7635)",30.40234050201106,31.5762
"(-10270.7812, 145781.7635)","(-10164.4606, 145916.3551)",23.276431025826597,31.5762
"(-10164.4606, 145916.3551)","(-10136.9238, 145906.2775)",10.71448049370255,31.5762
"(-10136.9238, 145906.2775)","(-10107.7102, 145894.3424)",142.28960595662932,31.5762
"(-10071.548, 145879.5684)","(-10043.9132, 145892.242)",102.41307741812788,31.5762
"(-10043.9132, 145892.242)","(-10030.0099, 145873.5741)",84.94410350493646,31.5762
"(-10030.0099, 145873.5741)","(-10019.6039, 145871.0216)",50.873183250204825,31.5762
"(-10019.6039, 145871.0216)","(-10090.7191, 145747.7781)",49.618591255796346,31.5762
"(-10090.7191, 145747.7781)","(-10139.6671, 145657.8196)",57.07497497512932,31.5762
"(-10139.6671, 145657.8196)","(-10191.2676, 145590.3445)",56.60866854696718,31.5762
"(-10191.2676, 145590.3445)","(-10182.7196, 145640.4944)",39.06374002627067,31.5762
