"Node1(x,y)","Node2(x,y)"
"(-15622.57698, 146353.40921)","(-15639.82038, 146344.00381)"
"(-15622.57698, 146353.40921)","(-15620.98948, 146397.85931)"
"(-15717.79138, 146751.46851)","(-15711.97148, 146699.55281)"
"(-15717.79138, 146751.46851)","(-15785.34418, 146776.91371)"
"(-15717.79138, 146751.46851)","(-15743.05588, 146800.60781)"
"(-15666.27628, 147057.48141)","(-15655.43248, 147111.32401)"
"(-15666.27628, 147057.48141)","(-15635.72318, 146997.08001)"
"(-16061.26558, 146340.59931)","(-16052.24948, 146368.09621)"
"(-16061.26558, 146340.59931)","(-16067.40358, 146321.88041)"
"(-15734.38758, 146888.37811)","(-15725.25948, 146860.99371)"
"(-15734.38758, 146888.37811)","(-15754.80058, 146905.49461)"
"(-16146.07898, 146324.15481)","(-16099.14268, 146285.24811)"
"(-16146.07898, 146324.15481)","(-16154.22558, 146253.29081)"
"(-16332.31168, 146251.73441)","(-16320.72588, 146269.68461)"
"(-16332.31168, 146251.73441)","(-16352.45688, 146259.84961)"
"(-15875.60918, 146778.80951)","(-15881.43398, 146776.27291)"
"(-15875.60918, 146778.80951)","(-15863.04998, 146784.46801)"
"(-15874.99008, 146353.40921)","(-15892.17008, 146353.17941)"
"(-15874.99008, 146353.40921)","(-15855.93998, 146362.93421)"
"(-16035.87368, 146571.86871)","(-16060.81798, 146536.67731)"
"(-16035.87368, 146571.86871)","(-16032.98608, 146583.71051)"
"(-16352.45688, 146259.84961)","(-16350.34018, 146292.65801)"
"(-15852.35578, 146716.83241)","(-15945.09408, 146654.60031)"
"(-15852.35578, 146716.83241)","(-15785.34418, 146776.91371)"
"(-15621.14228, 146397.96361)","(-15620.98948, 146397.85931)"
"(-15621.14228, 146397.96361)","(-15621.13378, 146398.20201)"
"(-16137.15038, 146821.74001)","(-16142.70368, 146847.94301)"
"(-16137.15038, 146821.74001)","(-16123.63388, 146802.10041)"
"(-15490.67128, 146355.99381)","(-15480.44438, 146418.18161)"
"(-15490.67128, 146355.99381)","(-15500.56568, 146308.53081)"
"(-16110.03058, 146708.63041)","(-16118.62948, 146731.12001)"
"(-16110.03058, 146708.63041)","(-16106.72328, 146689.44811)"
"(-15935.93438, 146753.93861)","(-15943.11648, 146750.98121)"
"(-15935.93438, 146753.93861)","(-15917.41348, 146761.87611)"
"(-15586.65038, 146292.05311)","(-15570.67078, 146251.71881)"
"(-15586.65038, 146292.05311)","(-15582.66032, 146310.19463)"
"(-15681.70098, 146650.70791)","(-15711.97148, 146699.55281)"
"(-15681.70098, 146650.70791)","(-15697.49088, 146573.09521)"
"(-15681.70098, 146650.70791)","(-15670.55014, 146644.62183)"
"(-15560.00118, 146806.31831)","(-15597.65658, 146877.03521)"
"(-15560.00118, 146806.31831)","(-15562.84168, 146741.91801)"
"(-15562.84168, 146741.91801)","(-15543.70108, 146719.93721)"
"(-16052.24948, 146368.09621)","(-16034.71648, 146409.87141)"
"(-15582.16788, 146312.43371)","(-15577.31698, 146334.48851)"
"(-15582.16788, 146312.43371)","(-15582.66032, 146310.19463)"
"(-16093.17378, 146887.74721)","(-16127.80588, 146857.54181)"
"(-16093.17378, 146887.74721)","(-16047.85328, 146834.45151)"
"(-16154.22558, 146253.29081)","(-16184.38158, 146193.18551)"
"(-16320.72588, 146269.68461)","(-16304.96478, 146179.86341)"
"(-15480.44438, 146418.18161)","(-15458.57378, 146492.63981)"
"(-15946.84598, 146464.22241)","(-15884.97568, 146470.41921)"
"(-15946.84598, 146464.22241)","(-16003.91988, 146450.65761)"
"(-15725.25948, 146860.99371)","(-15717.71888, 146829.64051)"
"(-16099.14268, 146285.24811)","(-16067.40358, 146321.88041)"
"(-16184.38158, 146193.18551)","(-16252.53568, 146164.60841)"
"(-16296.36508, 146610.15861)","(-16400.08198, 146525.49181)"
"(-16296.36508, 146610.15861)","(-16294.60638, 146623.58628)"
"(-16132.52018, 146592.87501)","(-16125.24418, 146635.20841)"
"(-16132.52018, 146592.87501)","(-16134.90138, 146584.30241)"
"(-15775.26578, 146792.28131)","(-15794.05128, 146794.39791)"
"(-15775.26578, 146792.28131)","(-15743.05588, 146800.60781)"
"(-16350.34018, 146292.65801)","(-16357.74858, 146363.56651)"
"(-15754.80058, 146905.49461)","(-15761.77208, 146911.39691)"
"(-15863.04998, 146784.46801)","(-15851.53208, 146789.65751)"
"(-15892.01348, 146771.66571)","(-15917.41348, 146761.87611)"
"(-15892.01348, 146771.66571)","(-15881.43398, 146776.27291)"
"(-15986.51518, 146401.68851)","(-15954.97568, 146385.47191)"
"(-15986.51518, 146401.68851)","(-16003.91988, 146450.65761)"
"(-15570.67078, 146251.71881)","(-15523.03848, 146265.42461)"
"(-15510.77848, 146611.70391)","(-15480.61598, 146641.86651)"
"(-15510.77848, 146611.70391)","(-15502.96608, 146559.30251)"
"(-15834.59868, 146792.03871)","(-15851.53208, 146789.65751)"
"(-15834.59868, 146792.03871)","(-15810.72528, 146793.42771)"
"(-16379.97358, 146429.18321)","(-16357.74858, 146363.56651)"
"(-16379.97358, 146429.18321)","(-16400.08198, 146525.49181)"
"(-15733.05268, 146415.66451)","(-15675.90258, 146440.27081)"
"(-15733.05268, 146415.66451)","(-15709.09598, 146363.72801)"
"(-16002.12268, 146775.85851)","(-16011.02328, 146787.72601)"
"(-16002.12268, 146775.85851)","(-15991.97328, 146762.32601)"
"(-16081.98468, 146554.66901)","(-16134.90138, 146584.30241)"
"(-16081.98468, 146554.66901)","(-16060.81798, 146536.67731)"
"(-15635.72318, 146997.08001)","(-15628.43668, 146941.29561)"
"(-15571.84318, 146495.90551)","(-15552.06758, 146440.68161)"
"(-15571.84318, 146495.90551)","(-15611.65928, 146538.83501)"
"(-16118.62948, 146762.87011)","(-16123.63388, 146802.10041)"
"(-16118.62948, 146762.87011)","(-16118.62948, 146731.12001)"
"(-15810.72528, 146793.42771)","(-15794.05128, 146794.39791)"
"(-15415.43758, 146498.93001)","(-15450.45338, 146516.45381)"
"(-15415.43758, 146498.93001)","(-15458.57378, 146492.63981)"
"(-16029.42378, 146803.37321)","(-16022.57368, 146795.63541)"
"(-16029.42378, 146803.37321)","(-16035.15338, 146809.84521)"
"(-15724.86258, 146811.38421)","(-15741.02068, 146801.81331)"
"(-15724.86258, 146811.38421)","(-15717.71888, 146829.64051)"
"(-15711.62148, 146305.33301)","(-15685.42768, 146322.79561)"
"(-15711.62148, 146305.33301)","(-15740.99018, 146299.77681)"
"(-15450.45338, 146516.45381)","(-15502.96608, 146559.30251)"
"(-16057.51068, 146529.00441)","(-16047.07788, 146525.92091)"
"(-16057.51068, 146529.00441)","(-16060.81798, 146536.67731)"
"(-15812.77948, 146234.90331)","(-15770.35898, 146260.88291)"
"(-15812.77948, 146234.90331)","(-15832.13798, 146236.86611)"
