x,y
-10786.55928,149879.45501
-10055.79168,150750.85151
-10490.83158,150562.31421
-10308.00978,150027.72871
-10427.97478,150424.28671
-10228.14938,150821.44261
-10225.27318,150815.69021
-10229.52848,150818.27261
-10793.02358,149833.15541
-10473.89818,150536.91411
-10269.17415,149957.4208
-10788.47436,149851.70646
-10000.61717,149694.17443
-9771.65944,149896.3741
-11021.07831,150157.48684
-11001.19171,150193.41214
-10881.84282,149894.82891
-10836.19272,150318.3575
-11038.4333,150153.40613
-10299.96506,150230.19274
-10484.79926,150553.26573
-10218.71664,150830.76025
-10007.94106,151006.20067
-10238.9722,150837.16012
