ID_UG;nodes
974;(-11125.67678, 150196.59571),(-11196.59328, 150568.22561),(-11129.53308, 150560.60801),(-10896.52638, 150314.09401),(-11466.76968, 150118.51391),(-11227.96093, 150329.57773)
1207;(-11125.67678, 150196.59571),(-10896.52638, 150314.09401),(-11038.4333, 150153.40612),(-10836.19272, 150318.3575)
973;(-11196.59328, 150568.22561),(-11129.53308, 150560.60801),(-11466.76968, 150118.51391)
