"Node1(x,y)","Node2(x,y)"
"(-10973.14088, 150313.93751)","(-11000.87218, 150284.55191)"
"(-10973.14088, 150313.93751)","(-10944.50158, 150342.85441)"
"(-10961.85188, 150430.42151)","(-10992.54348, 150420.89651)"
"(-10961.85188, 150430.42151)","(-10932.21858, 150443.12151)"
"(-11066.58828, 150183.84621)","(-11068.84448, 150184.26461)"
"(-11066.58828, 150183.84621)","(-11038.4333, 150153.40612)"
"(-11437.75028, 150152.85031)","(-11402.04028, 150207.97191)"
"(-11437.75028, 150152.85031)","(-11466.76968, 150118.51391)"
"(-10891.52038, 150312.56061)","(-10896.52638, 150314.09401)"
"(-10891.52038, 150312.56061)","(-10892.26948, 150311.51191)"
"(-10944.49498, 150342.86101)","(-10944.50158, 150342.85441)"
"(-10944.49498, 150342.86101)","(-10929.77168, 150357.56851)"
"(-11511.21448, 150678.37221)","(-11516.50608, 150622.80951)"
"(-11511.21448, 150678.37221)","(-11479.46438, 150739.22641)"
"(-10892.26948, 150311.51191)","(-10853.38208, 150299.60151)"
"(-11465.02598, 150396.50511)","(-11437.30708, 150448.10831)"
"(-11465.02598, 150396.50511)","(-11474.92428, 150309.43731)"
"(-11434.40208, 150273.89461)","(-11474.92428, 150309.43731)"
"(-11434.40208, 150273.89461)","(-11402.04028, 150207.97191)"
"(-10674.88268, 150119.77521)","(-10588.86958, 150093.11761)"
"(-10674.88268, 150119.77521)","(-10766.09178, 150093.78201)"
"(-11427.39908, 150067.60331)","(-11374.45098, 150037.77591)"
"(-11427.39908, 150067.60331)","(-11463.85658, 150114.34031)"
"(-11000.87218, 150284.55191)","(-11045.48808, 150253.32371)"
"(-10720.08878, 150389.26361)","(-10795.13088, 150363.16171)"
"(-10720.08878, 150389.26361)","(-10723.61358, 150392.26621)"
"(-10384.01018, 150307.11421)","(-10416.42168, 150319.02051)"
"(-10384.01018, 150307.11421)","(-10352.92158, 150261.47361)"
"(-11307.43048, 150671.97831)","(-11333.94368, 150684.98671)"
"(-11307.43048, 150671.97831)","(-11260.04548, 150672.49191)"
"(-11374.45098, 150037.77591)","(-11322.21058, 150109.14441)"
"(-11527.51268, 150189.67241)","(-11525.94888, 150189.77961)"
"(-11527.51268, 150189.67241)","(-11530.20758, 150192.36121)"
"(-11354.11728, 150505.83141)","(-11307.32548, 150518.87851)"
"(-11354.11728, 150505.83141)","(-11388.46938, 150480.84961)"
"(-10910.83998, 150318.47791)","(-10929.77168, 150357.56851)"
