"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-11949.61, 151299.209)","(-11906.8992, 151250.861)",64.51156129439036,24.2383
"(-11906.8992, 151250.861)","(-11922.7742, 151119.0983)",132.71557834816494,24.2383
"(-11922.7742, 151119.0983)","(-11930.7118, 151082.5856)",37.36552896790747,24.2383
"(-11930.7118, 151082.5856)","(-11930.7316, 151001.3991)",81.18650241442239,24.2383
"(-11930.7316, 151001.3991)","(-11971.0382, 151022.8106)",45.64070919485804,26.123199999999997
"(-11971.0382, 151022.8106)","(-12029.5835, 151060.2848)",69.51163800206223,26.123199999999997
"(-12029.5835, 151060.2848)","(-12081.4981, 151084.3251)",57.21067834984728,26.123199999999997
"(-12081.4981, 151084.3251)","(-12066.4418, 151138.1277)",55.869597604176874,26.123199999999997
"(-12066.4418, 151138.1277)","(-12040.5199, 151195.6399)",63.08405542171303,26.123199999999997
"(-12040.5199, 151195.6399)","(-12033.7717, 151265.2794)",69.96569276072837,26.123199999999997
"(-12033.7717, 151265.2794)","(-12026.8654, 151323.3196)",58.449651801603174,24.2383
"(-12026.8654, 151323.3196)","(-11973.8976, 151302.7782)",56.81141567325635,24.2383
"(-11973.8976, 151302.7782)","(-11949.61, 151299.209)",24.548456212152523,24.2383
"(-12033.7717, 151265.2794)","(-12040.5199, 151195.6399)",19.915821496749817,26.123199999999997
"(-12040.5199, 151195.6399)","(-12066.4418, 151138.1277)",61.360235316508856,26.123199999999997
"(-12066.4418, 151138.1277)","(-12081.4981, 151084.3251)",44.32984037023372,26.123199999999997
"(-12081.4981, 151084.3251)","(-12029.5835, 151060.2848)",82.48560009001885,26.123199999999997
"(-12029.5835, 151060.2848)","(-11971.0382, 151022.8106)",63.62944838084047,28.0081
"(-11971.0382, 151022.8106)","(-11930.7316, 151001.3991)",51.45554153752991,28.0081
"(-11930.7316, 151001.3991)","(-11913.1433, 150992.0561)",73.44607578904632,28.0081
"(-11913.1433, 150992.0561)","(-11902.0216, 150931.7122)",94.12542489600621,28.0081
"(-11902.0216, 150931.7122)","(-11944.9078, 150920.4913)",54.09596836918708,28.0081
"(-11944.9078, 150920.4913)","(-12004.2313, 150863.1799)",43.75876933428332,28.0081
"(-12004.2313, 150863.1799)","(-12064.7819, 150882.7332)",36.72755417855537,28.0081
"(-12064.7819, 150882.7332)","(-12114.7603, 150894.9738)",39.69543570663973,28.0081
"(-12114.7603, 150894.9738)","(-12187.7787, 150887.0593)",26.000725152385495,28.0081
"(-12187.7787, 150887.0593)","(-12159.441, 150976.8177)",27.40449894632957,28.0081
"(-12159.441, 150976.8177)","(-12213.4454, 150973.6715)",28.57510000001639,28.0081
"(-12213.4454, 150973.6715)","(-12232.3021, 151013.1589)",44.51374045941828,28.0081
"(-12232.3021, 151013.1589)","(-12236.2708, 151049.6714)",51.416476602926615,28.0081
"(-12236.2708, 151049.6714)","(-12196.5833, 151048.8777)",27.37013524739471,28.0081
"(-12196.5833, 151048.8777)","(-12174.3582, 151062.3715)",50.52655624806889,28.0081
"(-12174.3582, 151062.3715)","(-12169.5957, 151089.359)",33.3847575764719,28.0081
"(-12169.5957, 151089.359)","(-12169.5957, 151117.9341)",51.514397053268915,28.0081
"(-12169.5957, 151117.9341)","(-12171.977, 151162.3841)",24.721273897805958,28.0081
"(-12171.977, 151162.3841)","(-12164.0395, 151213.1842)",23.44145909623541,28.0081
"(-12164.0395, 151213.1842)","(-12156.102, 151239.3781)",44.28717800988418,28.0081
"(-12156.102, 151239.3781)","(-12119.5893, 151274.3031)",55.186234156715265,24.2383
"(-12119.5893, 151274.3031)","(-12103.7143, 151303.6719)",55.647998478021634,24.2383
"(-12103.7143, 151303.6719)","(-12075.1393, 151346.5345)",47.549316639052975,24.2383
"(-12075.1393, 151346.5345)","(-12058.4705, 151328.2782)",43.25350183118166,24.2383
"(-12058.4705, 151328.2782)","(-12048.6539, 151306.9912)",14.22257734201095,24.2383
"(-12048.6539, 151306.9912)","(-12033.7717, 151265.2794)",10.37216934783556,24.2383
"(-11620.1331, 151359.9135)","(-11574.2905, 151329.1893)",29.599717830068755,24.2383
"(-11574.2905, 151329.1893)","(-11541.6736, 151284.1023)",2.5092351065627665,24.2383
"(-11541.6736, 151284.1023)","(-11513.4364, 151245.8453)",7.714908949563088,24.2383
"(-11513.4364, 151245.8453)","(-11496.2385, 151206.1578)",10.521442690522916,24.2383
"(-11496.2385, 151206.1578)","(-11493.3085, 151192.2403)",10.64613152323275,24.2383
"(-11493.3085, 151192.2403)","(-11491.1718, 151182.0906)",10.986384936368529,24.2383
"(-11491.1718, 151182.0906)","(-11463.4567, 151171.6975)",17.970044962102737,24.2383
"(-11463.4567, 151171.6975)","(-11460.9878, 151171.2494)",3.788416165099109,24.2383
"(-11460.9878, 151171.2494)","(-11453.3969, 151169.8717)",1.3333833357247429,24.2383
"(-11453.3969, 151169.8717)","(-11443.0446, 151167.9927)",6.518348652845484,24.2383
"(-11443.0446, 151167.9927)","(-11432.525, 151166.3562)",15.299768118840525,24.2383
"(-11432.525, 151166.3562)","(-11421.6539, 151164.7688)",14.846424249613593,24.2383
"(-11421.6539, 151164.7688)","(-11403.8724, 151162.1725)",23.677496991459844,24.2383
"(-11403.8724, 151162.1725)","(-11400.9322, 151159.7835)",22.450640302672884,24.2383
"(-11400.9322, 151159.7835)","(-11399.6128, 151159.5909)",20.04163980541031,24.2383
"(-11399.6128, 151159.5909)","(-11394.5538, 151155.4805)",58.92313422119495,24.2383
"(-11394.5538, 151155.4805)","(-11382.6795, 151145.8325)",13.573169880688015,24.2383
"(-11382.6795, 151145.8325)","(-11391.6525, 151134.0045)",8.751231516201203,24.2383
"(-11391.6525, 151134.0045)","(-11405.9628, 151115.1408)",28.82016051724542,24.2383
"(-11405.9628, 151115.1408)","(-11421.8378, 151099.2658)",2.4017695497232294,24.2383
"(-11421.8378, 151099.2658)","(-11439.0481, 151088.9958)",2.6056029033657775,24.2383
"(-11439.0481, 151088.9958)","(-11441.449, 151030.1216)",30.619931420229335,24.2383
"(-11441.449, 151030.1216)","(-11442.002, 151016.5597)",42.61952228404241,24.2383
"(-11442.002, 151016.5597)","(-11434.1068, 151012.7848)",6.617922874299997,24.2383
"(-11434.1068, 151012.7848)","(-11408.1058, 151000.353)",49.22403884861861,24.2383
"(-11408.1058, 151000.353)","(-11406.1969, 150998.8954)",61.05415876293183,24.2383
"(-11406.1969, 150998.8954)","(-11403.8462, 150997.7714)",51.60942578104702,24.2383
"(-11403.8462, 150997.7714)","(-11379.5105, 150979.1877)",37.48937723489281,24.2383
"(-11379.5105, 150979.1877)","(-11345.6379, 150953.3213)",60.03386107630192,24.2383
"(-11345.6379, 150953.3213)","(-11343.6653, 150947.0042)",43.59497174961832,24.2383
"(-11343.6653, 150947.0042)","(-11314.9722, 150907.0078)",76.00823279948158,24.2383
"(-11314.9722, 150907.0078)","(-11365.7723, 150873.141)",68.33824837000174,24.2383
"(-11365.7723, 150873.141)","(-11411.2807, 150848.7993)",57.40917744865477,24.2383
"(-11411.2807, 150848.7993)","(-11448.1946, 150842.2558)",43.96941289498899,24.2383
"(-11448.1946, 150842.2558)","(-11451.0208, 150902.2231)",45.68223172415836,24.2383
"(-11451.0208, 150902.2231)","(-11494.6036, 150901.193)",59.97092864197054,24.2383
"(-11494.6036, 150901.193)","(-11558.8543, 150941.8021)",65.04297150784396,24.2383
"(-11558.8543, 150941.8021)","(-11620.4941, 150971.3089)",67.01255090779968,24.2383
"(-11620.4941, 150971.3089)","(-11657.9679, 150927.8172)",56.45593643543605,24.2383
"(-11657.9679, 150927.8172)","(-11688.1642, 150959.778)",43.922197040220766,24.2383
"(-11688.1642, 150959.778)","(-11733.2743, 150952.5707)",54.82860700218287,24.2383
"(-11733.2743, 150952.5707)","(-11702.4196, 150901.146)",53.905892838632035,24.2383
"(-11702.4196, 150901.146)","(-11767.4572, 150901.9819)",57.29993666183805,24.2383
"(-11767.4572, 150901.9819)","(-11824.0071, 150866.0265)",43.71850586489937,24.2383
"(-11824.0071, 150866.0265)","(-11800.6213, 150814.6419)",21.10586469491401,24.2383
"(-11800.6213, 150814.6419)","(-11844.3585, 150818.6689)",51.51744611653968,24.2383
"(-11844.3585, 150818.6689)","(-11894.6333, 150796.7915)",50.66346042631605,24.2383
"(-11894.6333, 150796.7915)","(-11946.5785, 150782.3852)",54.41947292100514,24.2383
"(-11946.5785, 150782.3852)","(-11986.9954, 150823.0024)",70.02171254489541,24.2383
"(-11986.9954, 150823.0024)","(-12004.2313, 150863.1799)",52.040304299362724,24.2383
"(-12004.2313, 150863.1799)","(-11944.9078, 150920.4913)",76.95731054817671,24.2383
"(-11944.9078, 150920.4913)","(-11902.0216, 150931.7122)",47.89402287143754,24.2383
"(-11902.0216, 150931.7122)","(-11913.1433, 150992.0561)",62.123529388872974,24.2383
"(-11913.1433, 150992.0561)","(-11930.7316, 151001.3991)",59.92617815788017,24.2383
"(-11930.7316, 151001.3991)","(-11930.7118, 151082.5856)",1.924551651681482,24.2383
"(-11930.7118, 151082.5856)","(-11922.7742, 151119.0983)",16.60998178355445,24.2383
"(-11922.7742, 151119.0983)","(-11906.8992, 151250.861)",4.981395220218526,24.2383
"(-11906.8992, 151250.861)","(-11949.61, 151299.209)",153.7544779528739,24.2383
"(-11949.61, 151299.209)","(-11928.7284, 151296.1404)",50.86484913671291,24.2383
"(-11928.7284, 151296.1404)","(-11880.1545, 151278.9758)",10.276675514003708,24.2383
"(-11880.1545, 151278.9758)","(-11842.1374, 151245.4872)",49.001203124001705,24.2383
"(-11842.1374, 151245.4872)","(-11803.9958, 151206.671)",23.15110000000095,24.2383
"(-11803.9958, 151206.671)","(-11760.6602, 151151.6704)",12.115011612457891,24.2383
"(-11760.6602, 151151.6704)","(-11709.5651, 151161.5438)",70.17444305222519,24.2383
"(-11709.5651, 151161.5438)","(-11724.4935, 151237.0393)",62.18782125560874,24.2383
"(-11724.4935, 151237.0393)","(-11689.2519, 151269.4718)",64.30968812270584,24.2383
"(-11689.2519, 151269.4718)","(-11637.0277, 151303.1165)",54.91052969513991,24.2383
