"Node1(x,y)","Node2(x,y)"
"(-11949.61, 151299.209)","(-11906.8992, 151250.861)"
"(-11906.8992, 151250.861)","(-11922.7742, 151119.0983)"
"(-11922.7742, 151119.0983)","(-11930.7118, 151082.5856)"
"(-11930.7118, 151082.5856)","(-11930.7316, 151001.3991)"
"(-11930.7316, 151001.3991)","(-11971.0382, 151022.8106)"
"(-11971.0382, 151022.8106)","(-12029.5835, 151060.2848)"
"(-12029.5835, 151060.2848)","(-12081.4981, 151084.3251)"
"(-12081.4981, 151084.3251)","(-12066.4418, 151138.1277)"
"(-12066.4418, 151138.1277)","(-12040.5199, 151195.6399)"
"(-12040.5199, 151195.6399)","(-12033.7717, 151265.2794)"
"(-12033.7717, 151265.2794)","(-12026.8654, 151323.3196)"
"(-12026.8654, 151323.3196)","(-11973.8976, 151302.7782)"
"(-11973.8976, 151302.7782)","(-11949.61, 151299.209)"
"(-12033.7717, 151265.2794)","(-12040.5199, 151195.6399)"
"(-12040.5199, 151195.6399)","(-12066.4418, 151138.1277)"
"(-12066.4418, 151138.1277)","(-12081.4981, 151084.3251)"
"(-12081.4981, 151084.3251)","(-12029.5835, 151060.2848)"
"(-12029.5835, 151060.2848)","(-11971.0382, 151022.8106)"
"(-11971.0382, 151022.8106)","(-11930.7316, 151001.3991)"
"(-11930.7316, 151001.3991)","(-11913.1433, 150992.0561)"
"(-11913.1433, 150992.0561)","(-11902.0216, 150931.7122)"
"(-11902.0216, 150931.7122)","(-11944.9078, 150920.4913)"
"(-11944.9078, 150920.4913)","(-12004.2313, 150863.1799)"
"(-12004.2313, 150863.1799)","(-12064.7819, 150882.7332)"
"(-12064.7819, 150882.7332)","(-12114.7603, 150894.9738)"
"(-12114.7603, 150894.9738)","(-12187.7787, 150887.0593)"
"(-12187.7787, 150887.0593)","(-12159.441, 150976.8177)"
"(-12159.441, 150976.8177)","(-12213.4454, 150973.6715)"
"(-12213.4454, 150973.6715)","(-12232.3021, 151013.1589)"
"(-12232.3021, 151013.1589)","(-12236.2708, 151049.6714)"
"(-12236.2708, 151049.6714)","(-12196.5833, 151048.8777)"
"(-12196.5833, 151048.8777)","(-12174.3582, 151062.3715)"
"(-12174.3582, 151062.3715)","(-12169.5957, 151089.359)"
"(-12169.5957, 151089.359)","(-12169.5957, 151117.9341)"
"(-12169.5957, 151117.9341)","(-12171.977, 151162.3841)"
"(-12171.977, 151162.3841)","(-12164.0395, 151213.1842)"
"(-12164.0395, 151213.1842)","(-12156.102, 151239.3781)"
"(-12156.102, 151239.3781)","(-12119.5893, 151274.3031)"
