x,y
-11314.9722,150907.0078
-11944.9078,150920.4913
-12064.7819,150882.7332
-11973.8976,151302.7782
-11406.1969,150998.8954
-12232.3021,151013.1589
-11894.6333,150796.7915
-11379.5105,150979.1877
-11906.8992,151250.861
-11513.4364,151245.8453
-11762.1774,150767.7273
-12169.5957,151117.9341
-11922.7742,151119.0983
-11440.9562,150688.6718
-11460.9878,151171.2494
-11434.1068,151012.7848
-11724.4935,151237.0393
-11382.6795,151145.8325
-11640.7171,151362.929
-11880.1545,151278.9758
-11403.8462,150997.7714
-12048.6539,151306.9912
-11405.9628,151115.1408
-11928.7284,151296.1404
-11689.2519,151269.4718
-11391.6525,151134.0045
-12119.5893,151274.3031
-12171.977,151162.3841
-11722.911,150729.3435
-11411.2807,150848.7993
-11546.0509,150633.428
-12103.7143,151303.6719
-11660.777,150712.7573
-11558.1498,150632.8034
-11971.0382,151022.8106
-11824.0071,150866.0265
-12213.4454,150973.6715
-12169.5957,151089.359
-11408.1058,151000.353
-12040.5199,151195.6399
-12066.4418,151138.1277
-11574.2905,151329.1893
-11394.5538,151155.4805
-11733.2743,150952.5707
-11930.7118,151082.5856
-11640.8356,151364.8499
-11709.5651,151161.5438
-11844.3585,150818.6689
-11493.3085,151192.2403
-12004.2313,150863.1799
-12058.4705,151328.2782
-11403.8724,151162.1725
-12029.5835,151060.2848
-12196.5833,151048.8777
-11443.0446,151167.9927
-11451.0208,150902.2231
-11624.3934,151362.495
-12114.7603,150894.9738
-11620.1486,150665.6759
-11345.6379,150953.3213
-11558.8543,150941.8021
-11800.6213,150814.6419
-11902.0216,150931.7122
-11522.8998,150633.428
-11930.7316,151001.3991
-12033.7717,151265.2794
-12159.441,150976.8177
-12081.4981,151084.3251
-11494.6036,150901.193
-11760.6602,151151.6704
-11986.9954,150823.0024
-12156.102,151239.3781
-11421.8378,151099.2658
-11421.6539,151164.7688
-11463.4567,151171.6975
-12075.1393,151346.5345
-11496.2385,151206.1578
-11767.4572,150901.9819
-11541.6736,151284.1023
-12187.7787,150887.0593
-11474.1092,150637.9662
-12174.3582,151062.3715
-11439.0481,151088.9958
-12236.2708,151049.6714
-11466.1771,150644.5001
-11400.9322,151159.7835
-11399.6128,151159.5909
-11637.0277,151303.1165
-11365.7723,150873.141
-11702.4196,150901.146
-12164.0395,151213.1842
-11343.6653,150947.0042
-11620.1331,151359.9135
-11842.1374,151245.4872
-11949.61,151299.209
-11448.1946,150842.2558
-11620.4941,150971.3089
-11453.3969,151169.8717
-11913.1433,150992.0561
-11657.9679,150927.8172
-11442.002,151016.5597
-11491.1718,151182.0906
-12026.8654,151323.3196
-11441.449,151030.1216
-11803.9958,151206.671
-11688.1642,150959.778
-11946.5785,150782.3852
-11432.525,151166.3562
