ID_UG;nodes
1155;(-21065.13288, 152618.63231),(-21815.63848, 152827.63641),(-21143.91978, 152808.75511),(-21561.11748, 152835.45561)
837;(-21287.68328, 153143.27701),(-21815.63848, 152827.63641),(-21561.11748, 152835.45561),(-21610.61996, 153213.06452),(-21889.45545, 152882.92177)
838;(-21287.68328, 153143.27701),(-21143.91978, 152808.75511),(-21561.11748, 152835.45561),(-21285.33911, 152914.6102)
