"Source(x,y)","Target(x,y)"
"(-20621.73578, 152310.44621)","(-20497.87888, 152432.63621)"
"(-20716.34408, 152443.08461)","(-20497.87888, 152432.63621)"
"(-20384.30125, 152292.70992)","(-20497.87888, 152432.63621)"
"(-21174.74529, 152554.57589)","(-20497.87888, 152432.63621)"
"(-21314.04073, 152529.97344)","(-21268.32068, 152479.41461)"
"(-21087.89608, 152226.05061)","(-21268.32068, 152479.41461)"
"(-21165.25118, 152506.4834)","(-21268.32068, 152479.41461)"
"(-21174.74529, 152554.57589)","(-21268.32068, 152479.41461)"
"(-21224.05408, 153018.81081)","(-21287.68328, 153143.27701)"
"(-21610.61998, 153213.06452)","(-21287.68328, 153143.27701)"
"(-21091.46797, 152912.8438)","(-21287.68328, 153143.27701)"
"(-21285.33911, 152914.6102)","(-21287.68328, 153143.27701)"
"(-21552.53835, 153016.87413)","(-21287.68328, 153143.27701)"
"(-20855.40696, 152286.94596)","(-20621.73578, 152310.44621)"
"(-20379.17318, 152148.13031)","(-20621.73578, 152310.44621)"
"(-20680.81871, 152160.5311)","(-20621.73578, 152310.44621)"
"(-20384.30125, 152292.70992)","(-20621.73578, 152310.44621)"
"(-21174.74529, 152554.57589)","(-20621.73578, 152310.44621)"
"(-20391.64553, 151975.50952)","(-20379.17318, 152148.13031)"
"(-20680.81871, 152160.5311)","(-20379.17318, 152148.13031)"
"(-20384.30125, 152292.70992)","(-20379.17318, 152148.13031)"
"(-21387.10682, 152539.95851)","(-21449.33148, 152536.14291)"
"(-21815.63848, 152827.63641)","(-21449.33148, 152536.14291)"
"(-21174.74529, 152554.57589)","(-21449.33148, 152536.14291)"
"(-21084.84774, 152167.13498)","(-21087.89608, 152226.05061)"
"(-20904.38092, 151765.99494)","(-21087.89608, 152226.05061)"
"(-21174.74529, 152554.57589)","(-21087.89608, 152226.05061)"
"(-21561.11748, 152835.45561)","(-21815.63848, 152827.63641)"
"(-21889.45545, 152882.92177)","(-21815.63848, 152827.63641)"
"(-21174.74529, 152554.57589)","(-21815.63848, 152827.63641)"
"(-21552.53835, 153016.87413)","(-21815.63848, 152827.63641)"
"(-21114.55831, 152715.39585)","(-21143.91978, 152808.75511)"
"(-21091.46797, 152912.8438)","(-21143.91978, 152808.75511)"
"(-21561.11748, 152835.45561)","(-21143.91978, 152808.75511)"
"(-21174.74529, 152554.57589)","(-21143.91978, 152808.75511)"
"(-21285.33911, 152914.6102)","(-21143.91978, 152808.75511)"
"(-21224.05408, 153018.81081)","(-21561.11748, 152835.45561)"
"(-21174.74529, 152554.57589)","(-21561.11748, 152835.45561)"
"(-21285.33911, 152914.6102)","(-21561.11748, 152835.45561)"
"(-21552.53835, 153016.87413)","(-21561.11748, 152835.45561)"
"(-21174.74529, 152554.57589)","(-20716.34408, 152443.08461)"
"(-21285.33911, 152914.6102)","(-21224.05408, 153018.81081)"
"(-21552.53835, 153016.87413)","(-21224.05408, 153018.81081)"
"(-21047.493, 151966.78138)","(-21037.40848, 151976.20771)"
"(-21084.84774, 152167.13498)","(-21037.40848, 151976.20771)"
"(-20904.38092, 151765.99494)","(-21037.40848, 151976.20771)"
"(-21047.493, 151966.78138)","(-21072.42326, 151927.00712)"
"(-20904.38092, 151765.99494)","(-21072.42326, 151927.00712)"
"(-20904.38092, 151765.99494)","(-21047.493, 151966.78138)"
"(-20904.38092, 151765.99494)","(-21084.84774, 152167.13498)"
"(-20680.81871, 152160.5311)","(-20391.64553, 151975.50952)"
"(-20680.81871, 152160.5311)","(-20855.40696, 152286.94596)"
"(-21174.74529, 152554.57589)","(-20855.40696, 152286.94596)"
"(-21165.25118, 152506.4834)","(-21314.04073, 152529.97344)"
"(-21174.74529, 152554.57589)","(-21387.10682, 152539.95851)"
"(-21073.73431, 152660.9802)","(-21114.55831, 152715.39585)"
"(-21174.74529, 152554.57589)","(-21114.55831, 152715.39585)"
"(-21174.74529, 152554.57589)","(-21073.73431, 152660.9802)"
"(-20960.91749, 152313.11867)","(-20885.70972, 152304.62818)"
"(-21174.74529, 152554.57589)","(-20885.70972, 152304.62818)"
"(-21174.74529, 152554.57589)","(-20960.91749, 152313.11867)"
"(-21285.33911, 152914.6102)","(-21091.46797, 152912.8438)"
"(-21724.43688, 153135.24647)","(-21610.61998, 153213.06452)"
"(-21552.53835, 153016.87413)","(-21610.61998, 153213.06452)"
"(-21552.53835, 153016.87413)","(-21724.43688, 153135.24647)"
"(-21898.31742, 152899.8012)","(-21889.45545, 152882.92177)"
"(-21552.53835, 153016.87413)","(-21889.45545, 152882.92177)"
"(-21552.53835, 153016.87413)","(-21898.31742, 152899.8012)"
