"Node1(x,y)","Node2(x,y)"
"(-21769.72658, 152854.34451)","(-21728.17908, 152890.11081)"
"(-21769.72658, 152854.34451)","(-21815.63848, 152827.63641)"
"(-21261.56328, 153070.17551)","(-21335.74908, 153087.38311)"
"(-21261.56328, 153070.17551)","(-21224.05408, 153018.81081)"
"(-20813.55768, 152432.01711)","(-20858.70168, 152456.76001)"
"(-20813.55768, 152432.01711)","(-20768.84978, 152430.49891)"
"(-21217.48168, 152921.88231)","(-21229.58478, 152966.52271)"
"(-21217.48168, 152921.88231)","(-21262.31818, 152920.27151)"
"(-20676.72048, 152388.07031)","(-20621.73578, 152310.44621)"
"(-20676.72048, 152388.07031)","(-20681.50918, 152330.75791)"
"(-21818.49938, 152954.63461)","(-21866.12438, 152918.91581)"
"(-21818.49938, 152954.63461)","(-21805.27018, 152977.12421)"
"(-21399.94288, 152718.90181)","(-21359.53028, 152755.36721)"
"(-21399.94288, 152718.90181)","(-21459.77198, 152738.24141)"
"(-20883.95078, 152374.11901)","(-20860.12618, 152334.07031)"
"(-20883.95078, 152374.11901)","(-20937.29768, 152370.69951)"
"(-20546.79908, 152400.91571)","(-20497.87888, 152432.63621)"
"(-20546.79908, 152400.91571)","(-20578.99768, 152362.75351)"
"(-21846.28068, 153032.68681)","(-21802.62438, 153015.48891)"
"(-21846.28068, 153032.68681)","(-21825.11388, 153043.27011)"
"(-21176.26608, 152622.39661)","(-21158.80358, 152609.69661)"
"(-21176.26608, 152622.39661)","(-21281.04138, 152570.00901)"
"(-21507.18318, 152565.88291)","(-21449.33148, 152536.14291)"
"(-21507.18318, 152565.88291)","(-21552.32978, 152569.44031)"
"(-21629.32188, 153208.63511)","(-21675.75788, 153180.45871)"
"(-21629.32188, 153208.63511)","(-21610.61996, 153213.06452)"
"(-21178.36898, 152421.72051)","(-21127.74928, 152378.56011)"
"(-21178.36898, 152421.72051)","(-21220.23378, 152445.20641)"
"(-21866.12438, 152918.91581)","(-21898.31742, 152899.8012)"
"(-21619.35338, 152602.98741)","(-21597.15628, 152549.26051)"
"(-21619.35338, 152602.98741)","(-21658.18938, 152638.96521)"
"(-21223.62668, 152520.53181)","(-21268.32068, 152479.41461)"
"(-21223.62668, 152520.53181)","(-21209.60368, 152506.50891)"
"(-21825.11388, 153043.27011)","(-21774.84298, 153088.24951)"
"(-20583.50918, 152483.04841)","(-20638.64728, 152480.90471)"
"(-20583.50918, 152483.04841)","(-20536.48858, 152464.58691)"
"(-21374.51178, 152940.66131)","(-21347.79268, 152886.05261)"
"(-21374.51178, 152940.66131)","(-21432.56928, 152900.34981)"
"(-21065.13288, 152618.63231)","(-21076.55438, 152674.86441)"
"(-21065.13288, 152618.63231)","(-21006.70268, 152578.07331)"
"(-21521.29318, 152753.86251)","(-21459.77198, 152738.24141)"
"(-21521.29318, 152753.86251)","(-21573.50918, 152743.84341)"
"(-21160.47928, 152699.64191)","(-21173.70848, 152749.91281)"
"(-21160.47928, 152699.64191)","(-21124.76048, 152711.54811)"
"(-20706.37798, 152286.83791)","(-20681.50918, 152330.75791)"
"(-20706.37798, 152286.83791)","(-20774.59378, 152284.66251)"
"(-21402.97628, 152536.72851)","(-21449.33148, 152536.14291)"
"(-21402.97628, 152536.72851)","(-21387.10682, 152539.95851)"
"(-21728.17908, 152890.11081)","(-21704.40958, 152815.47471)"
"(-21335.74908, 153087.38311)","(-21333.71008, 153141.18181)"
"(-21316.32078, 152772.73941)","(-21271.22288, 152806.70121)"
"(-21316.32078, 152772.73941)","(-21359.53028, 152755.36721)"
"(-21774.84298, 153088.24951)","(-21735.15548, 153125.29121)"
"(-20768.84978, 152430.49891)","(-20716.34408, 152443.08461)"
"(-21583.48958, 152781.37631)","(-21573.50918, 152743.84341)"
"(-21583.48958, 152781.37631)","(-21561.11748, 152835.45561)"
"(-21220.23378, 152445.20641)","(-21261.43478, 152470.03861)"
