x,y
-21866.12438,152918.91581
-21065.13288,152618.63231
-21158.80358,152609.69661
-21449.33148,152536.14291
-20716.34408,152443.08461
-21224.05408,153018.81081
-21037.40848,151976.20771
-21072.42326,151927.00712
-21047.493,151966.78138
-21084.84774,152167.13498
-20391.64553,151975.50952
-20855.40696,152286.94596
-21314.04073,152529.97344
-21387.10682,152539.95851
-21114.55831,152715.39585
-21073.73431,152660.9802
-20885.70972,152304.62818
-20960.91749,152313.11867
-21091.46797,152912.8438
-21610.61998,153213.06452
-21724.43688,153135.24647
-21889.45545,152882.92177
-21898.31742,152899.8012
