Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-9320.6122, 148762.3383)","(-9274.5743, 148738.1185)",71.89,48.3,540219.51,192935.54,810329.27,405164.63,192935.54
"(-9320.6122, 148762.3383)","(-9371.7212, 148784.6424)",57.08,48.3,428929.75,153189.2,643394.63,321697.32,153189.2
"(-9012.7103, 148285.4459)","(-8972.4416, 148316.626)",17.159,36.8,128940.6,46050.21,193410.89,96705.45,46050.21
"(-9012.7103, 148285.4459)","(-9003.3955, 148238.3684)",4.474,36.8,33622.47,12008.03,50433.71,25216.85,12008.03
"(-9537.1667, 148408.7594)","(-9459.2206, 148380.2067)",0.108,36.8,813.39,290.5,1220.09,610.04,290.5
"(-9537.1667, 148408.7594)","(-9555.7688, 148456.6712)",44.425,48.3,333831.66,119225.59,500747.49,250373.75,119225.59
"(-9537.1667, 148408.7594)","(-9587.8949, 148356.0716)",122.174,36.8,918077.52,327884.83,1377116.28,688558.14,327884.83
"(-9487.7505, 147437.0745)","(-9425.6087, 147448.5433)",30.181,36.8,226795.58,80998.42,340193.37,170096.68,80998.42
"(-9487.7505, 147437.0745)","(-9539.8502, 147427.285)",22.426,36.8,168518.18,60185.07,252777.28,126388.64,60185.07
"(-9309.0075, 147034.8327)","(-9366.7098, 147032.6549)",57.743,11.1,278944.19,108465.17,418416.29,209208.14,108465.17
"(-9309.0075, 147034.8327)","(-9239.0245, 147027.1827)",70.4,11.1,340084.63,132239.13,510126.95,255063.47,132239.13
"(-8588.8725, 148409.2618)","(-8589.8614, 148414.3299)",29.089,31.9,218586.4,78066.57,327879.59,163939.8,78066.57
"(-8468.9134, 148120.1861)","(-8426.512, 148050.5906)",10.596,43.8,79626.39,28438.0,119439.59,59719.79,28438.0
"(-8468.9134, 148120.1861)","(-8497.3777, 148170.1996)",158.315,43.8,1189657.13,424877.55,1784485.7,892242.85,424877.55
"(-8637.0188, 150843.8191)","(-8640.7313, 150841.2196)",34.529,24.6,166802.28,64859.7,250203.42,125101.71,64859.7
"(-8637.0188, 150843.8191)","(-8632.9113, 150845.7345)",33.728,24.6,162931.56,63354.61,244397.34,122198.67,63354.61
"(-8307.733, 151437.2733)","(-8310.3788, 151413.4607)",9.803,35.2,73667.82,26309.93,110501.73,55250.86,26309.93
"(-8307.733, 151437.2733)","(-8292.5194, 151451.164)",10.699,35.2,80401.36,28714.77,120602.04,60301.02,28714.77
"(-9304.6503, 145681.6262)","(-9275.3743, 145696.5563)",0.202,51.3,1514.33,540.83,2271.5,1135.75,540.83
"(-9304.6503, 145681.6262)","(-9353.3409, 145666.6511)",0.287,51.3,2160.08,771.46,3240.12,1620.06,771.46
"(-9666.8051, 146735.8026)","(-9623.8101, 146818.4851)",93.193,23.9,450193.44,175054.04,675290.15,337645.08,175054.04
"(-9666.8051, 146735.8026)","(-9656.8832, 146706.0369)",31.376,23.9,151568.85,58936.31,227353.27,113676.64,58936.31
"(-9561.0092, 147482.6687)","(-9609.7532, 147465.629)",26.59,36.8,199813.13,71361.83,299719.7,149859.85,71361.83
"(-9561.0092, 147482.6687)","(-9502.8261, 147487.2994)",32.259,36.8,242408.82,86574.58,363613.23,181806.62,86574.58
"(-9052.1631, 148096.4837)","(-9002.2012, 148079.5146)",51.899,36.8,389995.71,139284.18,584993.57,292496.78,139284.18
"(-9052.1631, 148096.4837)","(-9091.3913, 148136.0361)",89.935,23.9,434452.04,168933.13,651678.06,325839.03,168933.13
"(-8611.6837, 151023.9058)","(-8547.7552, 151037.5951)",65.378,29.6,491281.09,175457.53,736921.64,368460.82,175457.53
"(-8611.6837, 151023.9058)","(-8648.8395, 151039.4355)",40.271,29.6,302613.78,108076.35,453920.67,226960.34,108076.35
"(-8626.5243, 148525.2561)","(-8625.8871, 148525.9729)",48.189,23.9,232788.03,90517.72,349182.04,174591.02,90517.72
"(-8626.5243, 148525.2561)","(-8627.4152, 148524.2539)",70.164,23.9,338947.43,131796.94,508421.15,254210.58,131796.94
"(-8271.1238, 150993.0156)","(-8296.881, 151003.9654)",22.685,51.3,170463.85,60879.95,255695.77,127847.89,60879.95
"(-8271.1238, 150993.0156)","(-8250.6185, 151005.5833)",13.658,51.3,102630.7,36653.82,153946.05,76973.02,36653.82
"(-8207.2024, 150818.5769)","(-8206.437, 150755.8037)",44.742,51.3,336214.29,120076.53,504321.44,252160.72,120076.53
"(-8207.2024, 150818.5769)","(-8207.2024, 150818.7885)",48.81,51.3,366783.41,130994.08,550175.12,275087.56,130994.08
"(-9258.828, 148428.9877)","(-9224.4165, 148395.2534)",50.674,48.3,380786.38,135995.13,571179.56,285589.78,135995.13
"(-9258.828, 148428.9877)","(-9320.1731, 148463.044)",50.92,48.3,382639.89,136657.1,573959.84,286979.92,136657.1
"(-9198.6304, 148849.1691)","(-9242.7982, 148899.9034)",85.455,48.3,642153.95,229340.7,963230.93,481615.46,229340.7
"(-9198.6304, 148849.1691)","(-9167.7947, 148812.2477)",4.558,48.3,34248.7,12231.68,51373.06,25686.53,12231.68
"(-8448.1295, 149150.7526)","(-8448.1736, 149151.2572)",26.867,23.9,129788.73,50467.29,194683.1,97341.55,50467.29
"(-8448.1295, 149150.7526)","(-8448.0982, 149150.4579)",78.362,23.9,378546.36,147194.66,567819.54,283909.77,147194.66
"(-8220.2474, 148689.8239)","(-8220.0608, 148692.0854)",70.892,31.9,532716.14,190255.76,799074.21,399537.11,190255.76
"(-8220.2474, 148689.8239)","(-8221.1465, 148678.9408)",48.468,31.9,364210.45,130075.16,546315.67,273157.84,130075.16
"(-8648.8395, 151039.4355)","(-8607.3826, 151080.6053)",58.426,29.6,439044.07,156801.46,658566.11,329283.06,156801.46
"(-9385.3315, 148073.3134)","(-9345.1577, 148035.3282)",27.907,29.6,209707.29,74895.46,314560.94,157280.47,74895.46
"(-9385.3315, 148073.3134)","(-9425.19, 148110.8455)",52.149,29.6,391871.93,139954.26,587807.9,293903.95,139954.26
"(-8628.5337, 150846.9074)","(-8632.9113, 150845.7345)",34.211,24.6,165265.99,64262.33,247898.99,123949.49,64262.33
"(-8628.5337, 150846.9074)","(-8587.021, 150868.8191)",34.696,24.6,167607.98,65172.99,251411.97,125705.98,65172.99
"(-8055.6129, 151505.9002)","(-8055.6131, 151523.8919)",24.545,26.8,184447.0,65873.93,276670.5,138335.25,65873.93
"(-8055.6129, 151505.9002)","(-8055.6129, 151505.1704)",27.789,26.8,208821.61,74579.15,313232.41,156616.21,74579.15
"(-8997.1538, 145735.1967)","(-8965.4038, 145795.5219)",9.795,31.9,73602.08,26286.46,110403.12,55201.56,26286.46
"(-8997.1538, 145735.1967)","(-9100.3123, 145706.3806)",18.791,31.9,141208.32,50431.54,211812.48,105906.24,50431.54
"(-8285.0144, 150867.0737)","(-8309.4884, 150882.2873)",4.532,24.6,21892.8,8512.84,32839.2,16419.6,8512.84
"(-8285.0144, 150867.0737)","(-8266.4935, 150839.2924)",4.532,24.6,21892.73,8512.81,32839.09,16419.55,8512.81
"(-8922.5412, 145911.4096)","(-8913.0162, 145949.5096)",82.318,31.9,618577.33,220920.47,927865.99,463932.99,220920.47
"(-8922.5412, 145911.4096)","(-8965.4038, 145890.7721)",77.512,31.9,582460.99,208021.78,873691.48,436845.74,208021.78
"(-9512.237, 148311.8632)","(-9491.8158, 148260.1777)",32.089,23.9,155015.46,60276.5,232523.2,116261.6,60276.5
"(-9512.237, 148311.8632)","(-9549.9426, 148270.9388)",60.594,23.9,292713.25,113819.15,439069.87,219534.93,113819.15
"(-8579.4169, 149852.5798)","(-8512.7417, 149866.8674)",57.546,51.3,432431.01,154439.65,648646.52,324323.26,154439.65
"(-8579.4169, 149852.5798)","(-8649.267, 149849.4047)",9.723,51.3,73063.12,26093.97,109594.68,54797.34,26093.97
"(-8622.3721, 148570.9312)","(-8597.3762, 148581.9538)",5.317,24.6,25683.23,9986.72,38524.85,19262.42,9986.72
"(-8622.3721, 148570.9312)","(-8625.5471, 148557.1728)",28.09,24.6,135698.2,52765.14,203547.3,101773.65,52765.14
"(-9002.2012, 148079.5146)","(-8959.3696, 148052.8537)",7.604,36.8,57142.28,20407.96,85713.41,42856.71,20407.96
"(-9218.7396, 146935.524)","(-9182.1486, 146893.124)",87.129,22.2,420897.82,163662.68,631346.74,315673.37,163662.68
"(-9218.7396, 146935.524)","(-9304.1643, 146902.636)",64.93,22.2,313663.16,121965.36,470494.74,235247.37,121965.36
"(-8125.5669, 151698.7484)","(-8166.5629, 151663.6562)",17.28,35.2,129849.12,46374.69,194773.68,97386.84,46374.69
"(-8125.5669, 151698.7484)","(-8075.296, 151739.7589)",23.236,35.2,174603.5,62358.39,261905.25,130952.63,62358.39
"(-8842.9424, 150547.4299)","(-8861.9924, 150543.9375)",27.679,51.3,207991.7,74282.75,311987.55,155993.77,74282.75
"(-8842.9424, 150547.4299)","(-8814.3673, 150548.6999)",16.214,51.3,121840.17,43514.35,182760.25,91380.13,43514.35
"(-8224.5805, 151653.8287)","(-8274.1708, 151661.2884)",24.585,35.2,184742.17,65979.35,277113.26,138556.63,65979.35
"(-8224.5805, 151653.8287)","(-8166.5629, 151663.6562)",14.229,35.2,106926.83,38188.15,160390.24,80195.12,38188.15
"(-9486.1498, 147530.8032)","(-9502.8261, 147487.2994)",28.088,36.8,211070.52,75382.33,316605.78,158302.89,75382.33
"(-9418.8847, 147908.599)","(-9361.0229, 147869.3328)",51.514,36.8,387104.31,138251.54,580656.47,290328.23,138251.54
"(-9418.8847, 147908.599)","(-9343.7112, 147935.598)",58.684,23.9,283488.76,110232.29,425233.14,212616.57,110232.29
"(-9418.8847, 147908.599)","(-9495.1802, 147956.2144)",31.367,36.8,235706.49,84180.89,353559.73,176779.86,84180.89
"(-9742.5633, 148568.5278)","(-9710.6197, 148536.542)",9.734,48.3,73148.08,26124.31,109722.12,54861.06,26124.31
"(-9742.5633, 148568.5278)","(-9790.7182, 148594.9683)",55.155,48.3,414461.75,148022.05,621692.62,310846.31,148022.05
"(-8241.3315, 148662.4783)","(-8221.1465, 148678.9408)",80.47,31.9,604692.43,215961.58,907038.65,453519.32,215961.58
"(-8241.3315, 148662.4783)","(-8255.0128, 148662.1106)",77.295,31.9,580835.47,207441.24,871253.2,435626.6,207441.24
"(-9371.7212, 148784.6424)","(-9424.4169, 148780.6403)",47.99,48.3,360622.14,128793.62,540933.21,270466.6,128793.62
"(-8440.4218, 151355.8476)","(-8401.8181, 151313.7477)",0.784,51.3,5893.32,2104.76,8839.97,4419.99,2104.76
"(-8440.4218, 151355.8476)","(-8426.7957, 151406.1847)",3.748,51.3,28162.47,10058.02,42243.7,21121.85,10058.02
"(-9819.7995, 146933.4588)","(-9794.9417, 146898.5579)",42.848,23.9,206990.03,80486.38,310485.05,155242.53,80486.38
"(-9819.7995, 146933.4588)","(-9828.1989, 146978.8544)",46.166,23.9,223017.25,86718.44,334525.87,167262.94,86718.44
"(-8416.7198, 149708.6243)","(-8441.9969, 149720.8729)",0.846,36.8,6357.55,2270.56,9536.33,4768.17,2270.56
"(-8416.7198, 149708.6243)","(-8402.0931, 149697.4427)",5.394,36.8,40529.88,14474.96,60794.82,30397.41,14474.96
"(-9441.5744, 149221.1214)","(-9442.155, 149218.8183)",17.511,29.1,131584.35,46994.41,197376.52,98688.26,46994.41
"(-9441.5744, 149221.1214)","(-9446.4077, 149221.4012)",2.616,35.2,19658.15,7020.77,29487.23,14743.61,7020.77
"(-8336.9732, 147925.9859)","(-8320.8732, 147956.3186)",67.703,26.4,508754.48,181698.03,763131.72,381565.86,181698.03
"(-8336.9732, 147925.9859)","(-8418.2414, 147855.4484)",44.661,26.4,335601.96,119857.84,503402.94,251701.47,119857.84
"(-8418.2414, 147855.4484)","(-8501.2595, 147800.8638)",74.166,26.4,557317.12,199041.83,835975.68,417987.84,199041.83
"(-8659.7876, 150822.3027)","(-8674.017, 150822.3024)",54.802,24.6,264734.77,102939.95,397102.16,198551.08,102939.95
"(-8659.7876, 150822.3027)","(-8642.4038, 150839.687)",55.508,24.6,268147.65,104267.02,402221.48,201110.74,104267.02
"(-8364.4465, 148028.0679)","(-8382.4572, 148049.0802)",9.326,43.8,70081.62,25029.15,105122.43,52561.22,25029.15
"(-8364.4465, 148028.0679)","(-8364.4441, 148028.0651)",55.669,43.8,418327.73,149402.76,627491.59,313745.79,149402.76
"(-8564.889, 149659.3816)","(-8673.1431, 149631.6127)",50.8,36.8,381737.35,136334.77,572606.03,286303.01,136334.77
"(-8564.889, 149659.3816)","(-8446.0888, 149687.8953)",50.899,36.8,382481.5,136600.54,573722.25,286861.12,136600.54
"(-8419.9432, 148652.369)","(-8419.6825, 148652.5305)",55.591,31.9,417735.09,149191.1,626602.63,313301.32,149191.1
"(-8419.9432, 148652.369)","(-8422.1952, 148650.9749)",50.483,31.9,379351.21,135482.58,569026.82,284513.41,135482.58
"(-8681.017, 149870.0423)","(-8701.6546, 149843.0548)",1.523,36.8,11443.47,4086.95,17165.21,8582.61,4086.95
"(-8681.017, 149870.0423)","(-8676.2545, 149895.4424)",47.161,36.8,354392.84,126568.87,531589.26,265794.63,126568.87
"(-9182.0448, 148349.6648)","(-9142.7739, 148332.7444)",53.011,23.9,256085.34,99576.69,384128.02,192064.01,99576.69
"(-9182.0448, 148349.6648)","(-9224.4165, 148395.2534)",63.191,23.9,305261.61,118698.48,457892.41,228946.21,118698.48
"(-8339.899, 151034.7404)","(-8345.8222, 151043.1695)",10.302,29.6,77415.41,27648.36,116123.11,58061.56,27648.36
"(-8339.899, 151034.7404)","(-8340.4333, 151035.1174)",0.654,29.6,4913.85,1754.95,7370.77,3685.39,1754.95
"(-8447.7689, 149222.8337)","(-8429.5317, 149271.423)",38.524,36.8,289488.46,103388.74,434232.69,217116.35,103388.74
"(-8447.7689, 149222.8337)","(-8448.19, 149215.2411)",16.301,36.8,122497.27,43749.02,183745.9,91872.95,43749.02
"(-8559.2333, 148326.0632)","(-8581.3497, 148385.9888)",4.532,31.9,34054.57,12162.34,51081.85,25540.92,12162.34
"(-8559.2333, 148326.0632)","(-8555.7642, 148320.6427)",4.532,31.9,34055.95,12162.84,51083.93,25541.96,12162.84
"(-8364.4441, 148028.0651)","(-8345.7831, 148006.2944)",86.682,43.8,651370.56,232632.34,977055.85,488527.92,232632.34
"(-8012.7357, 151720.036)","(-8008.7128, 151729.7484)",1.278,29.1,9603.13,3429.69,14404.69,7202.34,3429.69
"(-8012.7357, 151720.036)","(-8014.8416, 151714.952)",1.739,29.1,13070.73,4668.12,19606.1,9803.05,4668.12
"(-8395.0286, 148658.5621)","(-8374.9676, 148659.0004)",62.738,31.9,471441.33,168371.91,707162.0,353581.0,168371.91
"(-8395.0286, 148658.5621)","(-8398.5119, 148658.3963)",59.59,31.9,447790.3,159925.11,671685.45,335842.72,159925.11
"(-8754.1572, 149164.3422)","(-8759.9965, 149161.5329)",72.662,37.6,546020.0,195007.14,819030.0,409515.0,195007.14
"(-8754.1572, 149164.3422)","(-8711.9718, 149188.1754)",46.43,37.6,348897.09,124606.1,523345.63,261672.82,124606.1
"(-9555.7688, 148456.6712)","(-9612.3957, 148445.3456)",21.81,48.3,163894.45,58533.73,245841.67,122920.84,58533.73
"(-8407.9144, 148689.5688)","(-8428.998, 148689.5684)",23.074,31.9,173386.08,61923.6,260079.12,130039.56,61923.6
"(-8407.9144, 148689.5688)","(-8251.5118, 148689.5714)",35.846,31.9,269362.59,96200.92,404043.88,202021.94,96200.92
"(-9612.1939, 148154.3464)","(-9541.0092, 148130.5168)",27.543,23.9,133054.28,51737.07,199581.42,99790.71,51737.07
"(-9612.1939, 148154.3464)","(-9638.9023, 148206.6709)",26.034,23.9,125765.76,48902.99,188648.64,94324.32,48902.99
"(-9769.4967, 146747.6097)","(-9713.934, 146769.8347)",59.843,23.9,289086.11,112408.77,433629.16,216814.58,112408.77
"(-9769.4967, 146747.6097)","(-9814.9455, 146742.3428)",45.753,23.9,221021.4,85942.37,331532.1,165766.05,85942.37
"(-8444.6903, 149138.2573)","(-8446.6056, 149142.3648)",53.947,23.9,260603.79,101333.66,390905.69,195452.84,101333.66
"(-8444.6903, 149138.2573)","(-8442.0908, 149134.5447)",44.021,23.9,212652.53,82688.2,318978.79,159489.4,82688.2
"(-8304.6526, 149505.5452)","(-8308.313, 149524.3876)",13.839,36.8,103993.58,37140.56,155990.36,77995.18,37140.56
"(-8304.6526, 149505.5452)","(-8314.7272, 149504.3345)",19.068,36.8,143285.27,51173.31,214927.91,107463.95,51173.31
"(-8304.6526, 149505.5452)","(-8305.4926, 149505.4443)",36.437,43.8,273804.21,97787.22,410706.31,205353.15,97787.22
"(-8304.6526, 149505.5452)","(-8303.2601, 149500.3345)",16.915,43.8,127108.4,45395.86,190662.6,95331.3,45395.86
"(-8306.7999, 149475.5928)","(-8305.6745, 149485.0234)",48.938,43.8,367746.78,131338.14,551620.18,275810.09,131338.14
"(-8306.7999, 149475.5928)","(-8306.8775, 149475.0499)",6.797,43.8,51077.64,18242.01,76616.46,38308.23,18242.01
"(-8351.7862, 151600.0586)","(-8393.0612, 151597.9419)",21.084,51.3,158432.71,56583.11,237649.07,118824.53,56583.11
"(-8351.7862, 151600.0586)","(-8333.7945, 151568.3085)",156.403,51.3,1175287.34,419745.48,1762931.01,881465.5,419745.48
"(-8603.1451, 148495.991)","(-8604.4299, 148503.4233)",4.532,31.9,34056.15,12162.91,51084.22,25542.11,12162.91
"(-8603.1451, 148495.991)","(-8602.1268, 148489.3346)",4.532,31.9,34057.19,12163.28,51085.78,25542.89,12163.28
"(-8854.1155, 148651.709)","(-8751.8455, 148651.1167)",42.646,48.3,320464.62,114451.65,480696.93,240348.46,114451.65
"(-8854.1155, 148651.709)","(-8921.7263, 148655.7852)",77.462,48.3,582088.62,207888.79,873132.93,436566.46,207888.79
"(-8589.6638, 148549.2435)","(-8579.6344, 148565.4138)",64.39,31.9,483855.81,172805.65,725783.71,362891.86,172805.65
"(-8589.6638, 148549.2435)","(-8598.1841, 148535.7778)",43.113,31.9,323974.14,115705.05,485961.21,242980.61,115705.05
"(-8639.107, 149795.2709)","(-8652.3362, 149812.2043)",22.547,51.3,169431.25,60511.16,254146.88,127073.44,60511.16
"(-8639.107, 149795.2709)","(-8617.4111, 149781.5125)",29.689,51.3,223100.14,79678.62,334650.2,167325.1,79678.62
"(-8549.5346, 148721.1192)","(-8510.9144, 148768.3189)",66.445,48.3,499302.08,178322.17,748953.12,374476.56,178322.17
"(-8042.5742, 151604.2544)","(-8041.8332, 151612.6529)",20.821,36.8,156462.14,55879.33,234693.2,117346.6,55879.33
"(-8042.5742, 151604.2544)","(-8046.5106, 151559.6379)",10.436,36.8,78421.66,28007.73,117632.49,58816.24,28007.73
"(-9801.3135, 147031.0027)","(-9828.1989, 146978.8544)",58.671,23.9,283424.61,110207.35,425136.92,212568.46,110207.35
"(-9801.3135, 147031.0027)","(-9759.3468, 147041.7118)",43.312,23.9,209227.44,81356.38,313841.16,156920.58,81356.38
"(-8573.7554, 148963.7057)","(-8506.3916, 148952.3136)",55.646,23.9,268814.05,104526.15,403221.07,201610.54,104526.15
"(-8573.7554, 148963.7057)","(-8646.1644, 148966.0018)",55.574,23.9,268462.12,104389.3,402693.19,201346.59,104389.3
"(-8303.2601, 149500.3345)","(-8304.0085, 149495.103)",18.627,43.8,139974.63,49990.94,209961.94,104980.97,49990.94
"(-8614.01, 148443.4477)","(-8648.8535, 148394.3583)",6.169,36.8,46359.36,16556.91,69539.03,34769.52,16556.91
"(-8614.01, 148443.4477)","(-8619.2629, 148460.2399)",17.595,51.3,132214.83,47219.58,198322.25,99161.12,47219.58
"(-8614.01, 148443.4477)","(-8596.7796, 148388.3666)",18.769,36.8,141037.04,50370.37,211555.55,105777.78,50370.37
"(-8422.2541, 150396.2996)","(-8390.504, 150386.7746)",18.922,36.8,142191.82,50782.79,213287.73,106643.86,50782.79
"(-8422.2541, 150396.2996)","(-8485.7542, 150434.3997)",2.677,36.8,20115.89,7184.25,30173.84,15086.92,7184.25
"(-9374.8257, 146806.2177)","(-9335.6828, 146864.0838)",45.903,22.2,221746.65,86224.37,332619.97,166309.98,86224.37
