x,y
-8035.3134,151453.9075
-9490.8798,147599.7808
-8259.4185,151837.5757
-8369.0198,150897.5009
-9525.6603,146803.5561
-8008.7521,151789.1318
-9757.9193,148501.1954
-8446.4899,149702.1374
-8085.3784,152229.0389
-8304.1968,150789.0215
-8083.0907,152523.091
-9237.2754,147579.1767
-8291.1945,151000.1773
-8398.4415,149933.5425
-8311.5389,151167.3631
-8052.1305,151628.7286
-8360.6526,149340.7837
-9392.2441,148304.8359
-8864.6222,148391.5493
-8588.3148,148405.7502
-9551.3014,149197.9185
-8881.8049,150503.3391
-8678.1743,149261.9708
-8520.4562,150897.3024
-8524.7151,150856.1076
-9612.8921,148618.0728
-9449.5317,148669.6102
-8889.0941,148601.9543
-8637.422,148723.6386
-8387.3289,150416.9371
-8481.9442,149724.3625
-9320.6122,148762.3383
-9012.7103,148285.4459
-9537.1667,148408.7594
-9487.7505,147437.0745
-9309.0075,147034.8327
-8588.8725,148409.2618
-8468.9134,148120.1861
-8637.0188,150843.8191
-8307.733,151437.2733
-9304.6503,145681.6262
-8245.1777,150638.2732
-9015.2049,150188.2456
-9666.8051,146735.8026
-9561.0092,147482.6687
-9052.1631,148096.4837
-8875.1504,150502.3009
-8357.0714,149004.9047
-8050.1962,150774.4693
-8611.6837,151023.9058
-8626.5243,148525.2561
-8271.1238,150993.0156
-8207.2024,150818.5769
-9258.828,148428.9877
-9198.6304,148849.1691
-8448.1295,149150.7526
-8220.2474,148689.8239
-8648.8395,151039.4355
-9385.3315,148073.3134
-8628.5337,150846.9074
-8312.1342,151092.896
-8055.6129,151505.9002
-8310.8649,151014.108
-8997.1538,145735.1967
-8285.0144,150867.0737
-8922.5412,145911.4096
-9512.237,148311.8632
-8579.4169,149852.5798
-8622.3721,148570.9312
-9002.2012,148079.5146
-8242.2178,148858.6036
-8417.9906,149153.3076
-9218.7396,146935.524
-8125.5669,151698.7484
-8079.7635,152564.1278
-8842.9424,150547.4299
-8183.1496,150585.8211
-8224.5805,151653.8287
-8101.0587,150657.5251
-9486.1498,147530.8032
-9418.8847,147908.599
-9742.5633,148568.5278
-8241.3315,148662.4783
-9371.7212,148784.6424
-8440.4218,151355.8476
-9819.7995,146933.4588
-8416.7198,149708.6243
-9441.5744,149221.1214
-8336.9732,147925.9859
-8418.2414,147855.4484
-8659.7876,150822.3027
-7973.4007,151777.4406
-8050.0749,152029.4272
-8066.9419,152148.93
-9067.2102,150400.0776
-8364.4465,148028.0679
-8564.889,149659.3816
-8419.9432,148652.369
-8681.017,149870.0423
-9182.0448,148349.6648
-8339.899,151034.7404
-8447.7689,149222.8337
-8559.2333,148326.0632
-8364.4441,148028.0651
-8012.7357,151720.036
-8000.3883,151821.8907
-8395.0286,148658.5621
-8352.3039,148997.5947
-8754.1572,149164.3422
-9555.7688,148456.6712
-8407.9144,148689.5688
-9612.1939,148154.3464
-9769.4967,146747.6097
-8444.6903,149138.2573
-8304.6526,149505.5452
-8854.337,150315.0771
-8231.9259,150601.2756
-8306.7999,149475.5928
-8351.7862,151600.0586
-8745.8399,150366.2021
-8603.1451,148495.991
-8197.2123,150625.8804
-8459.7191,149711.6624
-8854.1155,148651.709
-8589.6638,148549.2435
-8639.107,149795.2709
-8549.5346,148721.1192
-8042.5742,151604.2544
-9801.3135,147031.0027
-8573.7554,148963.7057
-8303.2601,149500.3345
-8614.01,148443.4477
-8078.158,152215.1688
-8422.2541,150396.2996
-9374.8257,146806.2177
-8658.6862,149817.496
-8711.9718,149188.1754
-8408.5211,149261.8068
-8263.4151,151467.7005
-8597.033,149172.9027
-9790.7182,148594.9683
-9803.9273,146643.5196
-8617.4111,149781.5125
-8209.4098,150620.1926
-8426.9853,149180.2911
-7988.482,151794.9032
-8383.8947,148821.3105
-9304.1643,146902.636
-8638.6698,147739.1795
-9453.8567,148764.5835
-8419.7097,149223.655
-8717.5296,150518.5374
-9242.7982,148899.9034
-9602.4744,147068.615
-8598.1841,148535.7778
-8583.1263,150824.5987
-8514.3292,150464.5622
-9707.3745,147173.3622
-8291.8482,151000.6123
-8312.3771,148803.4067
-8493.763,148163.7704
-8266.6944,150750.2686
-9706.514,149024.9055
-8239.775,148689.5717
-8584.4572,150823.8807
-8508.5093,148664.173
-8358.7539,150090.7053
-8812.3663,148372.1333
-8590.652,148418.3816
-8604.4299,148503.4233
-8360.934,147988.6373
-8199.0454,150833.2478
-8431.2705,150883.6271
-8623.9071,148471.8592
-8921.7263,148655.7852
-8422.5918,148096.033
-8422.8175,149205.1323
-9135.7323,146216.9933
-8014.8416,151714.952
-8281.7722,152063.0271
-8113.0371,151642.0263
-9691.9143,148641.2659
-8305.5196,151055.1928
-8275.0925,150803.5736
-9638.9023,148206.6709
-9453.6802,146661.4459
-9580.3179,147806.9328
-8418.2776,149680.7349
-9010.0048,148021.603
-8062.3959,152116.9218
-8085.7742,152330.7649
-9578.3324,148529.1623
-9273.7865,148945.6037
-8104.4359,150863.1049
-8308.313,149524.3876
-9561.2404,146540.4794
-8867.7594,150501.2356
-9267.5632,150261.7991
-8521.1165,148143.1943
-8762.9581,149545.8365
-8400.5947,149320.5421
-9549.9426,148270.9388
-8411.9126,149301.3461
-8520.707,148658.4852
-9003.0192,149112.3794
-9274.707,150303.0742
-8017.8508,151838.5595
-8372.3816,147995.2083
-8584.1793,149911.3175
-9219.4043,145970.1472
-8370.4189,148987.7377
-8211.1678,148730.5887
-8347.0015,148989.4648
-9717.4605,146374.3329
-8447.7529,149222.8763
-8024.9946,151869.5158
-9649.9122,148699.4773
-9579.1929,146817.2026
-8291.6951,151196.732
-9152.013,146782.5714
-8318.0123,152433.9881
-8417.9509,149153.1893
-8496.3677,148168.4251
