x,y,is_exit,is_source,stands
-18106.36828,148470.90731,False,False,"[996, 1333, 998]"
-20936.82368,151152.61771,True,False,"[1504, 1156]"
-20220.45988,149722.84161,False,False,"[1322, 1323, 924, 925]"
-17413.09558,148290.85521,False,False,"[1169, 1004]"
-19096.65168,149824.47941,False,False,"[1158, 814]"
-20156.48968,152023.19761,False,False,"[841, 843, 1537]"
-19446.15258,152265.97791,False,False,"[1557, 845]"
-19367.93178,151581.39161,False,False,"[1160, 1558]"
-19539.99628,151410.26841,False,False,"[1537, 1563, 1559]"
-18805.75758,149406.29991,False,False,"[862, 863]"
-18613.52908,149015.88501,False,False,"[993, 990]"
-19370.85748,151578.24841,False,False,"[1160, 1558, 1559]"
-20341.34548,150881.12521,False,False,"[909, 910, 1415]"
-18996.32668,150487.65351,False,False,"[1337, 858, 1159]"
-20259.92888,151297.15551,False,False,"[907, 909, 1219]"
-20373.47708,151208.52501,False,False,"[907, 908, 909]"
-20103.17388,149999.66451,False,False,"[1224, 914, 1323]"
-18180.79438,148065.30721,False,False,"[1169, 1333, 999]"
-20092.06248,151216.75921,False,False,"[907, 908, 1219]"
-20133.49248,148960.09531,False,False,"[986, 1162]"
-19977.49208,150945.54141,False,False,"[1161, 1562, 1561, 1335]"
-19513.78678,150128.33171,False,False,"[1328, 1158]"
-19393.35878,149642.14961,True,False,[814]
-19456.26598,149523.03911,False,False,"[1566, 862, 863]"
-20701.02498,151485.82311,False,False,"[1221, 1156, 909]"
-19191.36898,151029.55791,False,False,"[1160, 1335]"
-20722.26238,151154.72961,False,False,"[1504, 1156, 910]"
-20372.10118,150006.43461,False,False,"[923, 924]"
-19306.14368,148894.78911,False,False,"[992, 993, 1566]"
-20894.65738,152294.33101,False,False,"[842, 1155]"
-17537.65828,148721.27571,False,False,"[1168, 1509]"
-19513.38068,149765.45801,False,False,"[1158, 1566]"
-18304.29958,148942.83651,False,False,"[991, 995, 1511]"
-19376.89108,150760.39251,True,False,"[1161, 858, 1159]"
-19844.77948,148925.99981,True,False,"[986, 1162]"
-19703.76898,152276.97771,False,False,"[1581, 845]"
-19710.16768,151387.89281,False,False,"[1160, 1563, 1335]"
-19428.11298,149037.05491,False,False,"[992, 1329, 1566]"
-18122.11408,148113.06371,False,False,"[1169, 1333, 1167]"
-19424.59208,150993.18951,False,False,"[1161, 1335]"
-20819.96328,151000.32721,False,False,"[1156, 910, 911]"
-19456.44598,148951.98991,False,False,"[985, 1162, 1566]"
-20178.05698,149587.84371,True,False,"[1224, 1322]"
-18544.04848,149124.18131,False,False,"[993, 990]"
-18543.95458,147716.42381,False,False,"[1170, 1572]"
-19406.61876,151791.40352,False,False,"[1580, 1558]"
-19019.12398,150372.41711,False,False,"[1328, 858]"
-21158.80358,152609.69661,True,False,[1155]
-20497.87888,152432.63621,False,False,"[840, 1155]"
-20561.34198,152005.92651,False,False,"[842, 1219, 844]"
-20476.43238,149543.56871,True,False,[924]
-19496.24038,150221.53691,False,False,"[1328, 859]"
-19124.91998,148407.22751,False,False,"[995, 1566]"
-18443.62178,149240.82801,False,False,"[990, 1319]"
-19963.83018,150618.08921,False,False,"[913, 1565, 1561]"
-20193.35238,149582.65091,True,False,"[1224, 1322, 925]"
-19888.80978,148982.37721,True,False,"[986, 1162]"
-19459.89858,149553.16851,False,False,"[862, 814, 1566]"
-20054.22148,150799.30591,False,False,"[912, 1561, 909]"
-19406.05108,152300.01541,False,False,"[1584, 1557]"
-19370.05028,151595.20231,False,False,"[845, 1558, 1559]"
-19370.70038,151161.18931,True,False,"[1160, 1335]"
-19558.77228,150381.97331,False,False,"[1565, 1566, 1159]"
-17646.02668,148639.27291,False,False,"[1168, 1509, 1167]"
-19825.85628,148397.09771,False,False,"[987, 1163, 989]"
-18706.22858,148776.81791,False,False,"[995, 990]"
-20741.02698,151638.04541,False,False,"[1221, 1219, 909]"
-19401.32958,152309.93801,False,False,"[1584, 1557]"
-20819.67598,151344.84131,False,False,"[1156, 1221]"
-19772.75208,148891.60841,False,False,"[985, 986, 1162]"
-17830.14328,149503.83451,False,False,"[1320, 1174]"
-20237.09958,150823.13241,False,False,"[912, 909, 1415]"
-17875.51866,149437.86514,False,False,"[1320, 1174, 814]"
-18967.03998,148179.37271,False,False,"[1572, 998]"
-20092.07628,149500.54201,True,False,"[1224, 1324, 1222]"
-18549.35658,148457.21371,False,False,"[995, 996, 998]"
-20710.26738,151175.44041,False,False,"[1156, 909, 910]"
-19699.16048,152239.75871,False,False,"[843, 845]"
-19513.74168,148261.76781,False,False,"[1163, 997]"
-21080.51908,150748.71441,True,False,"[1157, 911]"
-19877.51458,149285.58221,True,False,"[1225, 1222]"
-18983.95308,150287.92741,False,False,"[1328, 859]"
-20373.38968,151969.16841,False,False,"[1537, 842, 844]"
-20456.27388,149496.74611,False,False,"[1224, 925]"
