"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-19287.00428, 148710.30451)","(-19287.90658, 148713.67181)",0.00348609445943182,21.9857,False,False
"(-19287.00428, 148710.30451)","(-19285.18028, 148706.53631)",0.004186443268448366,21.9857,False,False
"(-18348.60858, 150614.50841)","(-18321.53888, 150618.77761)",0.027404282999739935,33.3998,False,False
"(-18348.60858, 150614.50841)","(-18373.19858, 150610.63031)",0.024893930176049354,33.3998,False,False
"(-18618.10408, 147012.90141)","(-18617.20178, 147016.26881)",0.003486191051867323,22.5754,False,False
"(-18618.10408, 147012.90141)","(-18618.40778, 147008.33031)",0.004581177676101376,22.5754,False,False
"(-21818.49938, 152954.63461)","(-21866.12438, 152918.91581)",0.05953128000001487,11.6688,True,False
"(-21818.49938, 152954.63461)","(-21805.27018, 152977.12421)",0.026092026383553988,11.6688,False,False
"(-19736.58198, 151386.36331)","(-19746.25438, 151386.23081)",0.009673307501055876,33.7124,False,False
"(-19736.58198, 151386.36331)","(-19713.63648, 151385.25081)",0.02297245364561396,33.7124,False,False
"(-19161.64128, 146829.99101)","(-19125.26098, 146810.14721)",0.041440350222098105,22.5754,False,False
"(-19161.64128, 146829.99101)","(-19188.76118, 146843.22021)",0.030174504281762837,22.5754,False,False
"(-20211.35068, 152303.38921)","(-20264.96188, 152343.29731)",0.0668342517804305,22.5796,False,False
"(-20211.35068, 152303.38921)","(-20161.53318, 152306.82261)",0.049935674039810085,22.5796,False,False
"(-19022.50678, 146691.73231)","(-19017.26798, 146693.88951)",0.005665557102356348,22.5754,False,False
"(-19022.50678, 146691.73231)","(-19050.99338, 146693.54971)",0.02854451475012336,22.5754,False,False
"(-18106.36828, 148470.90731)","(-18151.38888, 148487.00331)",0.047811459299624784,19.5514,False,False
"(-18106.36828, 148470.90731)","(-18150.73598, 148419.28221)",0.06807087301703066,19.3204,False,False
"(-18106.36828, 148470.90731)","(-18090.40038, 148483.66521)",0.020438636031298883,19.5514,False,False
