Node,Stand
"(-19338.98628, 151638.20451)","[845, 1558]"
"(-19342.38518, 151632.42631)","[845, 1558]"
"(-19353.11048, 151622.98801)","[845, 1558]"
"(-19355.53048, 151620.85841)","[845, 1558]"
"(-19358.92168, 151617.87411)","[845, 1558]"
"(-19365.27878, 151604.92311)","[845, 1558]"
"(-19369.22898, 151596.87541)","[845, 1558]"
"(-19370.05028, 151595.20231)","[845, 1558, 1559]"
"(-19374.54598, 151592.02851)","[845, 1559]"
"(-19377.63068, 151588.94741)","[845, 1559]"
"(-19378.70608, 151587.73861)","[845, 1559]"
"(-19379.82908, 151586.60451)","[845, 1559]"
"(-19382.01228, 151584.64461)","[845, 1559]"
"(-19382.44418, 151584.51381)","[845, 1559]"
"(-19386.53398, 151583.27491)","[845, 1559]"
"(-19388.46778, 151582.60361)","[845, 1559]"
"(-19391.84568, 151580.93081)","[845, 1559]"
"(-19394.69888, 151579.03871)","[845, 1559]"
"(-19397.85378, 151576.64921)","[845, 1559]"
"(-19399.94638, 151574.85581)","[845, 1559]"
"(-19400.99068, 151573.77951)","[845, 1559]"
"(-19401.51308, 151573.24131)","[845, 1559]"
"(-19402.88278, 151571.72971)","[845, 1559]"
"(-19408.73638, 151570.18191)","[845, 1559]"
"(-19410.59318, 151569.64141)","[845, 1559]"
"(-19414.25928, 151568.31021)","[845, 1559]"
"(-19416.07218, 151567.44381)","[845, 1559]"
"(-19419.55728, 151565.68001)","[845, 1559]"
"(-19422.41878, 151564.02781)","[845, 1559]"
"(-19425.32918, 151561.86461)","[845, 1559]"
"(-19427.22698, 151560.26721)","[845, 1559]"
"(-19435.72558, 151556.11561)","[845, 1559]"
"(-19452.24268, 151548.17701)","[845, 1559]"
"(-19453.90678, 151547.42551)","[845, 1559]"
"(-19473.32108, 151538.65781)","[845, 1559]"
"(-19483.26028, 151532.84421)","[845, 1559]"
"(-19486.32348, 151531.05261)","[845, 1559]"
"(-19491.50638, 151528.02111)","[845, 1559]"
"(-19494.35548, 151526.35461)","[845, 1559]"
"(-19494.67568, 151525.97031)","[845, 1559]"
"(-19502.15618, 151516.99371)","[845, 1559]"
"(-19508.47588, 151509.41021)","[845, 1559]"
"(-19514.19938, 151502.54201)","[845, 1559]"
"(-19519.89478, 151498.62651)","[845, 1559]"
"(-19532.45558, 151490.23891)","[845, 1559]"
"(-19544.58818, 151478.34891)","[845, 1559]"
"(-19547.63608, 151466.12871)","[845, 1559]"
"(-19548.72758, 151449.55911)","[845, 1559]"
"(-19548.45418, 151443.27231)","[1537, 845, 1559]"
"(-19559.71338, 151453.44881)","[1537, 845]"
"(-19596.64828, 151486.83241)","[1537, 845]"
"(-19634.63148, 151528.95901)","[1537, 845]"
"(-19654.85678, 151551.39081)","[1537, 845]"
"(-19723.64858, 151634.99931)","[1537, 845]"
"(-19777.32608, 151679.29991)","[1537, 845]"
"(-19789.02938, 151683.18571)","[1537, 845]"
"(-19815.61268, 151725.73841)","[1537, 845]"
"(-19850.53768, 151751.13841)","[1537, 845]"
"(-19864.94788, 151764.76161)","[1537, 845]"
"(-19882.84078, 151781.67721)","[1537, 845]"
"(-19915.68018, 151812.72341)","[1537, 845]"
"(-19703.76898, 152276.97771)","[1581, 845]"
"(-19685.27328, 152289.15781)","[1581, 845]"
"(-19665.77688, 152273.90841)",[845]
"(-19651.48938, 152273.90841)",[845]
"(-19624.50178, 152299.30841)",[845]
"(-19597.83178, 152342.17101)",[845]
"(-19554.96918, 152389.79611)",[845]
"(-19500.99408, 152413.60861)",[845]
"(-19445.43148, 152416.78361)",[845]
"(-19429.55638, 152358.04601)",[845]
"(-17034.13538, 148625.85531)","[1004, 1509]"
"(-17060.70048, 148583.20201)","[1004, 1509]"
"(-17110.97138, 148527.63931)","[1004, 1509]"
"(-17155.95068, 148514.41011)","[1004, 1509]"
"(-17138.75268, 148556.74351)","[1004, 1509]"
"(-17275.01338, 148556.74351)","[1004, 1509]"
"(-17290.88838, 148513.08721)","[1004, 1509]"
"(-17417.88868, 148456.20171)","[1004, 1509]"
"(-17394.07618, 148375.50361)","[1004, 1509]"
"(-17445.66998, 148326.55561)","[1004, 1509]"
"(-17460.22208, 148399.31611)","[1004, 1509]"
"(-17499.90968, 148449.58711)","[1004, 1509]"
"(-17706.73578, 148396.23901)","[1004, 1509, 1167]"
"(-17700.64188, 148417.32211)","[1509, 1167]"
"(-17696.53428, 148432.51061)","[1509, 1167]"
"(-17685.98998, 148471.50061)","[1509, 1167]"
"(-17674.45598, 148495.06221)","[1509, 1167]"
"(-17656.70918, 148531.31551)","[1509, 1167]"
"(-17656.45358, 148551.33991)","[1509, 1167]"
"(-17656.02618, 148584.81791)","[1509, 1167]"
"(-17652.37868, 148604.68091)","[1509, 1167]"
"(-17646.02668, 148639.27291)","[1168, 1509, 1167]"
"(-17599.75408, 148653.04471)","[1168, 1509]"
"(-17571.59768, 148686.23771)","[1168, 1509]"
"(-17537.65828, 148721.27571)","[1168, 1509]"
"(-17476.97208, 148729.36001)",[1509]
"(-17431.10218, 148679.11431)",[1509]
"(-17377.66378, 148647.98191)",[1509]
"(-17314.93628, 148623.64351)",[1509]
"(-17243.18938, 148625.07411)",[1509]
"(-17197.08998, 148603.20411)",[1509]
"(-17155.97208, 148579.05371)",[1509]
"(-17088.77458, 148601.13291)",[1509]
"(-17050.78068, 148618.32391)",[1509]
"(-17387.28037, 148469.91167)",[1509]
"(-17274.0746, 148624.45827)",[1509]
"(-17922.61058, 149004.02591)","[1166, 1511]"
"(-17948.27158, 148948.32671)",[1511]
"(-17966.94268, 148848.61281)",[1511]
"(-17989.05868, 148754.43361)","[996, 1511]"
"(-18047.50318, 148778.57891)","[996, 1511]"
"(-18090.38608, 148763.16991)","[996, 1511]"
"(-18131.86448, 148736.33891)","[996, 1511]"
"(-18176.65798, 148708.01361)","[996, 1511]"
"(-18229.63828, 148679.56171)","[996, 1511]"
"(-18289.94378, 148641.78771)","[996, 1511]"
"(-18341.10638, 148597.46051)","[996, 1511]"
"(-18384.66168, 148566.00221)","[996, 1511]"
"(-18467.63448, 148529.93011)","[995, 996, 1511]"
"(-18473.04908, 148564.58181)","[995, 1511]"
"(-18433.36158, 148616.96951)","[995, 1511]"
"(-18373.03648, 148640.78201)","[995, 1511]"
"(-18422.24898, 148663.00701)","[995, 1511]"
"(-18484.16168, 148623.31941)","[995, 1511]"
"(-18507.97418, 148594.74441)","[995, 1511]"
"(-18606.39938, 148540.76921)","[995, 1511]"
"(-18681.01198, 148536.00681)","[995, 1511]"
"(-18677.83698, 148562.99431)","[995, 1511]"
"(-18569.88678, 148604.26941)","[995, 1511]"
"(-18544.48678, 148647.13191)","[995, 1511]"
"(-18625.44938, 148626.49441)","[995, 1511]"
"(-18693.71198, 148645.54451)","[995, 1511]"
"(-18771.49968, 148634.43201)","[995, 1511]"
"(-18758.79968, 148656.65711)","[995, 1511]"
"(-18636.56188, 148656.65711)","[995, 1511]"
"(-18561.94928, 148691.58211)","[995, 1511]"
"(-18433.36148, 148724.91971)","[995, 1511]"
"(-18373.03638, 148767.78221)","[995, 1511]"
"(-18379.38638, 148793.18231)","[995, 1511]"
"(-18465.11158, 148812.23231)","[995, 1511]"
"(-18388.91148, 148821.75741)","[995, 1511]"
"(-18207.93608, 148801.11981)","[995, 1511]"
"(-18177.77358, 148837.63241)","[995, 1511]"
"(-18258.73618, 148896.37001)","[995, 1511]"
"(-18304.29958, 148942.83651)","[991, 995, 1511]"
"(-18255.06658, 148926.43951)","[991, 1511]"
"(-18193.10848, 148920.78501)","[991, 1511]"
"(-18148.89238, 148970.11741)","[991, 1511]"
"(-18102.61128, 148959.02501)","[991, 1511]"
"(-18063.82948, 149016.35991)","[991, 1166, 1511]"
"(-18004.05868, 149019.02181)","[1166, 1511]"
"(-17961.09178, 149040.46341)","[1166, 1511]"
"(-20573.17318, 150707.67411)","[1157, 1415]"
"(-20599.64088, 150750.69281)","[1157, 910, 1415]"
"(-20569.61178, 150781.49651)","[910, 1415]"
"(-20524.58768, 150790.23741)","[910, 1415]"
"(-20467.97198, 150810.21991)","[910, 1415]"
"(-20383.57528, 150829.34991)","[910, 1415]"
"(-20341.34548, 150881.12521)","[909, 910, 1415]"
"(-20291.52448, 150867.66751)","[909, 1415]"
"(-20237.09958, 150823.13241)","[912, 909, 1415]"
"(-20281.07258, 150772.76171)","[912, 1415]"
"(-20308.06008, 150731.48661)","[912, 1415]"
"(-20338.22268, 150737.83661)","[912, 1415]"
"(-20392.19778, 150728.31171)","[912, 1415]"
"(-20449.34798, 150683.86161)","[912, 1415]"
"(-20492.80128, 150623.71771)","[912, 1415]"
"(-20523.49958, 150613.49701)","[1157, 1415]"
"(-20551.25198, 150671.55581)","[1157, 1415]"
"(-20259.92888, 151297.15551)","[907, 909, 1219]"
"(-20202.45738, 151293.02221)","[907, 1219]"
"(-20161.34718, 151266.86001)","[907, 1219]"
"(-20111.83758, 151275.72261)","[907, 1219]"
"(-20063.53888, 151254.94731)","[907, 1219]"
"(-20092.06248, 151216.75921)","[907, 908, 1219]"
"(-20121.98108, 151180.44231)","[907, 908]"
"(-20173.83718, 151178.47201)","[907, 908]"
"(-20254.32368, 151200.68251)","[907, 908]"
"(-20312.18498, 151200.24101)","[907, 908]"
"(-20373.47708, 151208.52501)","[907, 908, 909]"
"(-20428.80728, 151181.37961)","[907, 909]"
"(-20451.96838, 151128.19431)","[907, 909]"
"(-20522.31098, 151154.57001)","[907, 909]"
"(-20581.94468, 151161.86781)","[907, 909]"
"(-20546.20788, 151198.49751)","[907, 909]"
"(-20510.32678, 151232.99061)","[907, 909]"
"(-20458.39018, 151275.15231)","[907, 909]"
"(-20381.91798, 151309.18761)","[907, 909]"
"(-20327.97158, 151349.63921)","[907, 909]"
"(-20269.33878, 151362.30521)","[907, 909]"
"(-20051.05368, 151183.83211)","[1219, 908]"
"(-20044.01838, 151181.16291)","[1562, 1219, 908]"
"(-20044.65178, 151178.68111)","[1562, 908]"
"(-20046.02868, 151171.93631)","[1562, 908]"
"(-20047.26398, 151166.75521)","[1562, 908]"
"(-20048.07508, 151164.05181)","[1562, 908]"
"(-20049.08828, 151161.22411)","[1562, 908]"
"(-20050.36378, 151159.08071)","[1562, 908]"
"(-20052.15418, 151155.56421)","[1562, 908]"
"(-20053.23238, 151152.65031)","[1562, 908]"
"(-20054.14598, 151148.62341)","[1562, 908]"
"(-20054.96398, 151143.20101)","[1562, 908]"
"(-20055.39378, 151130.63521)","[1562, 908]"
"(-20055.94008, 151119.60431)","[1562, 908]"
"(-20055.82768, 151115.50761)","[1562, 908]"
"(-20055.77448, 151111.90901)","[1562, 908]"
"(-20055.13758, 151107.12131)","[1562, 908]"
"(-20054.95738, 151105.94861)","[1562, 908]"
"(-20054.60568, 151105.31821)","[1562, 908]"
"(-20050.20398, 151097.42681)","[1562, 908]"
"(-20043.81958, 151086.07041)","[1562, 908]"
"(-20042.48788, 151083.59361)","[1562, 908]"
"(-20036.35638, 151076.22841)","[1562, 908]"
"(-20019.87198, 151056.42721)","[1562, 908]"
"(-20017.88148, 151055.51361)","[1562, 908]"
"(-20009.16518, 151051.51291)","[1562, 908]"
"(-20005.45218, 151046.66411)","[1562, 908]"
"(-20004.92298, 151036.08071)","[1562, 908]"
"(-19991.69378, 151008.56401)","[1562, 908]"
"(-19984.28538, 150983.16401)","[1562, 908]"
"(-19985.26058, 150978.17971)","[1562, 908]"
"(-19989.04798, 150958.82221)","[1562, 908]"
"(-19995.63938, 150944.08841)","[1562, 908]"
"(-19998.12958, 150938.66231)","[1561, 1562, 908]"
"(-19999.45258, 150923.13121)","[1561, 908]"
"(-20008.18378, 150892.17491)","[1561, 908]"
"(-20027.23388, 150867.56861)","[1561, 908]"
"(-20033.07478, 150852.75251)","[1561, 908, 909]"
"(-20038.98878, 150852.35931)","[908, 909]"
"(-20102.04818, 150851.84721)","[908, 909]"
"(-20092.49008, 150883.23561)","[908, 909]"
"(-20135.02868, 150914.33591)","[908, 909]"
"(-20157.29138, 150930.61251)","[908, 909]"
"(-20234.03778, 150999.16271)","[908, 909]"
"(-20271.50868, 151027.90571)","[908, 909]"
"(-20306.65918, 151067.13371)","[908, 909]"
"(-20343.33828, 151094.20571)","[908, 909]"
"(-20387.24168, 151137.33111)","[908, 909]"
"(-20126.14858, 150813.37501)","[912, 909]"
"(-20179.51648, 150808.90391)","[912, 909]"
"(-20377.45338, 150918.21881)","[909, 910]"
"(-20420.15598, 150930.87281)","[909, 910]"
"(-20464.52758, 150953.33571)","[909, 910]"
"(-20523.07778, 150990.73821)","[909, 910]"
"(-20575.62538, 151061.52381)","[909, 910]"
"(-20610.07038, 151096.86191)","[909, 910]"
"(-20658.17828, 151147.50681)","[909, 910]"
"(-20710.26738, 151175.44041)","[1156, 909, 910]"
"(-20717.22358, 151242.30051)","[1156, 909]"
"(-20657.65808, 151285.03261)","[1156, 909]"
"(-20591.61898, 151320.04081)","[1156, 909]"
"(-20568.52298, 151377.41691)","[1156, 909]"
"(-20647.74438, 151375.38421)","[1156, 909]"
"(-20642.76348, 151449.23781)","[1156, 909]"
"(-20701.02498, 151485.82311)","[1221, 1156, 909]"
"(-20650.76428, 151532.15621)","[1221, 909]"
"(-20682.31728, 151563.07611)","[1221, 909]"
"(-20724.98738, 151561.91631)","[1221, 909]"
"(-20741.02698, 151638.04541)","[1221, 1219, 909]"
"(-20614.20138, 151638.71401)","[1219, 909]"
"(-20592.70468, 151571.76611)","[1219, 909]"
"(-20513.60208, 151543.31691)","[1219, 909]"
"(-20452.82518, 151512.67801)","[1219, 909]"
"(-20374.19098, 151495.52411)","[1219, 909]"
"(-20293.70948, 151462.68121)","[1219, 909]"
"(-20217.27858, 151435.85531)","[1219, 909]"
"(-20204.51668, 151378.06211)","[1219, 909]"
"(-20049.88408, 150810.21081)","[1561, 909]"
"(-20054.22148, 150799.30591)","[912, 1561, 909]"
"(-20073.83968, 150805.49601)","[912, 909]"
"(-20639.03478, 150790.35601)","[1157, 910]"
"(-20704.77988, 150742.29471)","[1157, 910]"
"(-20750.41008, 150708.12641)","[1157, 910]"
"(-20815.01898, 150668.19941)","[1157, 910, 911]"
"(-20812.82438, 150731.45131)","[910, 911]"
"(-20774.72428, 150745.73881)","[910, 911]"
"(-20727.09928, 150769.55141)","[910, 911]"
"(-20704.87418, 150863.21411)","[910, 911]"
"(-20639.78648, 150885.43911)","[910, 911]"
"(-20558.35658, 150852.94741)","[910, 911]"
"(-20529.91848, 150890.92021)","[910, 911]"
"(-20525.38208, 150934.87951)","[910, 911]"
"(-20591.34188, 150935.05931)","[910, 911]"
"(-20665.97448, 150940.45191)","[910, 911]"
"(-20718.82728, 150936.99261)","[910, 911]"
"(-20771.84168, 150966.57271)","[910, 911]"
"(-20819.96328, 151000.32721)","[1156, 910, 911]"
"(-20785.24858, 151033.76111)","[1504, 1156, 910]"
"(-20774.08768, 151044.51021)","[1504, 910]"
"(-20755.28818, 151097.70721)","[1504, 910]"
"(-20722.26238, 151154.72961)","[1504, 1156, 910]"
"(-20909.90798, 150651.31871)","[1157, 911]"
"(-20931.98368, 150694.18361)","[1157, 911]"
"(-20992.05618, 150684.31881)","[1157, 911]"
"(-21043.35158, 150722.08971)","[1157, 911]"
"(-21080.51908, 150748.71441)","[1157, 911]"
"(-21099.67728, 150751.89261)","[1156, 1157, 911]"
"(-21108.47928, 150872.13941)","[1156, 911]"
"(-21077.71698, 150904.03421)","[1156, 911]"
"(-21038.82878, 150925.26821)","[1156, 911]"
"(-21004.95878, 150899.32131)","[1156, 911]"
"(-20947.01738, 150936.97651)","[1156, 911]"
"(-20894.14198, 150932.73831)","[1156, 911]"
"(-20845.09158, 150953.42391)","[1156, 911]"
"(-21095.01245, 150886.10202)",[911]
"(-21084.00938, 150749.29343)",[911]
"(-20983.21169, 150685.77121)",[911]
"(-21100.58094, 150880.32853)",[911]
"(-20057.22838, 150781.78371)","[912, 1561]"
"(-20059.27068, 150769.88281)","[912, 1561]"
"(-20061.08518, 150759.30911)","[912, 1561]"
"(-20060.97488, 150758.29271)","[912, 1561]"
"(-20061.04588, 150753.21061)","[912, 1561]"
"(-20061.25638, 150750.75461)","[912, 1561]"
"(-20061.89178, 150742.33921)","[912, 1561]"
"(-20062.01048, 150739.38771)","[912, 1561]"
"(-20061.58398, 150734.34771)","[912, 1561]"
"(-20060.73608, 150729.32321)","[912, 1561]"
