"Node1(x,y)","Node2(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-18106.36828, 148470.90731)","(-18072.72451, 148497.78782)",0.04306350052743945,True,False,208,81,312,81,156,False,"[(-18090.40038, 148483.66521)]"
"(-18106.36828, 148470.90731)","(-18178.5909, 148310.59716)",0.18211057179840437,True,False,880,343,1319,343,660,False,"[(-18150.73598, 148419.28221), (-18153.79948, 148366.31961)]"
"(-18106.36828, 148470.90731)","(-18222.07828, 148433.14601)",0.14301191496845264,True,False,691,269,1037,269,518,False,"[(-18151.38888, 148487.00331), (-18163.02318, 148491.21991), (-18163.37948, 148490.86961)]"
"(-18106.36828, 148470.90731)","(-18593.38864, 148204.39552)",0.0,False,True,0,0,0,0,0,False,
"(-18106.36828, 148470.90731)","(-18203.06697, 148235.76638)",0.0,False,True,0,0,0,0,0,False,
"(-18106.36828, 148470.90731)","(-18257.0914, 148547.03044)",0.0,False,True,0,0,0,0,0,False,
"(-20936.82368, 151152.61771)","(-20919.94479, 151155.6184)",0.017143543044198604,True,False,83,32,124,32,62,10.7107,
"(-20936.82368, 151152.61771)","(-20785.24858, 151033.76111)",0.20905009313499195,True,False,1010,394,1515,394,757,False,"[(-20933.64858, 151115.57601), (-20899.78188, 151087.00101), (-20864.85678, 151064.77591), (-20825.69838, 151043.60931), (-20805.58998, 151039.37591)]"
"(-20936.82368, 151152.61771)","(-20826.05269, 151115.14305)",0.0,False,True,0,0,0,0,0,False,
"(-20936.82368, 151152.61771)","(-20994.62206, 151101.89149)",0.0,False,True,0,0,0,0,0,False,
"(-19001.86398, 146839.72811)","(-19048.12108, 146880.86871)",0.06252150265746069,True,False,302,119,453,119,227,False,"[(-19005.23148, 146840.63041), (-19012.53298, 146845.28181)]"
"(-19001.86398, 146839.72811)","(-19007.43458, 146703.71605)",0.197624770390738,True,False,957,374,1432,374,716,False,"[(-18997.75368, 146839.42431), (-18981.67588, 146839.42471), (-18970.18428, 146827.93361), (-18944.77708, 146802.52731), (-18943.39318, 146800.29561), (-18943.39308, 146788.11391), (-18943.39298, 146776.63301), (-18944.84918, 146766.25801), (-18971.79968, 146739.32621), (-18995.89818, 146715.24441)]"
