x,y,is_exit,is_source,stands
-19287.00428,148710.30451,False,False,"[1163, 1566]"
-18618.10408,147012.90141,False,False,[1572]
-19736.58198,151386.36331,False,False,"[1563, 1335]"
-19161.64128,146829.99101,False,False,[1572]
-20211.35068,152303.38921,False,False,[840]
-19022.50678,146691.73231,False,False,[1572]
-18106.36828,148470.90731,False,False,"[996, 1333, 998]"
-18618.40778,147008.33031,False,False,[1572]
-18161.18078,148081.01841,False,False,"[1169, 1333]"
-17551.63968,149337.37051,False,False,[1174]
-20774.08768,151044.51021,False,False,"[1504, 910]"
-18898.81148,149573.69691,False,False,"[862, 814]"
-19312.52038,148783.25331,False,False,"[1330, 1566]"
-18035.88208,148525.42601,False,False,[1333]
-18024.86098,147104.31481,False,False,[1572]
-17832.13178,148819.03391,False,False,"[1168, 1167]"
-19499.00068,152207.34421,False,False,"[1557, 845]"
-19890.87738,150443.54721,False,False,"[913, 914]"
-20003.80088,150687.19031,False,False,"[913, 1561]"
-20936.82368,151152.61771,True,False,"[1504, 1156]"
-18360.42008,148395.34201,False,False,"[996, 998]"
-18304.70958,148388.00391,False,False,"[996, 998]"
-19005.23148,146840.63041,False,False,[1572]
-17492.14548,148289.05231,False,False,"[1169, 1004]"
-20866.75188,151833.33251,False,False,[1221]
-19001.86398,146839.72811,True,False,[1572]
-18636.56188,148656.65711,False,False,"[995, 1511]"
-17787.48858,148698.06451,False,False,"[1168, 1167]"
-17830.56448,148238.58791,False,False,[1169]
-16263.03088,149164.78701,False,False,[1174]
-19874.69478,151394.16851,False,False,"[1562, 1219]"
-18971.67008,148510.89231,False,False,"[997, 1566]"
-19760.06458,149997.13281,False,False,"[1158, 1566]"
-17525.28588,146564.07521,False,False,[1572]
-19701.07748,150572.38161,False,False,"[914, 1565]"
-18883.69608,147929.38501,False,False,"[1572, 998]"
-19304.02518,151031.95321,False,False,[1335]
-19093.36068,148487.20631,False,False,"[997, 1566]"
-20731.57388,149834.24501,False,False,[923]
-19210.93148,151495.94931,False,False,[1160]
-19044.43058,148656.68171,False,False,"[997, 1566]"
-20028.93528,151294.55681,False,False,"[1562, 1219]"
-18193.43328,147042.71351,False,False,[1572]
-20438.79458,149342.71831,False,False,[1224]
-20070.17568,149528.75201,False,False,"[1224, 1324]"
-18588.41408,147692.13311,False,False,[1572]
-18994.06628,150773.24971,False,False,[858]
-21512.39818,151247.54041,False,False,[1157]
-19482.18218,151810.66461,False,False,"[1580, 845]"
-19050.99338,146693.54971,False,False,[1572]
-20060.97488,150758.29271,False,False,"[912, 1561]"
-20220.45988,149722.84161,False,False,"[1322, 1323, 924, 925]"
-20035.39568,151264.12521,False,False,"[1562, 1219]"
-19276.03328,150339.64971,False,False,"[1337, 1159]"
-19935.84018,150663.73181,False,False,"[1161, 1561]"
-19223.28938,148708.60261,False,False,"[993, 1566]"
-18991.12058,146873.43421,False,False,[1572]
-18687.90388,147708.87241,False,False,[1572]
-19990.73038,151337.97691,False,False,"[1562, 1219]"
-18981.67588,146839.42471,False,False,[1572]
-18122.78988,148123.73611,False,False,"[1333, 1167]"
-17413.09558,148290.85521,False,False,"[1169, 1004]"
-17950.69568,148707.79291,False,False,[1167]
-19954.22948,148220.11071,False,False,[989]
-18153.79948,148366.31961,False,False,"[1333, 998]"
-20037.30358,151224.49761,False,False,"[1562, 1219]"
-17040.85668,148576.58731,False,False,[1004]
-18584.45158,147794.79601,False,False,[1572]
-18962.15168,147912.82971,False,False,[1572]
-19621.80118,148499.05701,False,False,"[987, 1163]"
-19124.93528,148407.21221,False,False,[1566]
-19552.81988,152048.69021,False,False,"[1557, 845]"
-21006.70268,152578.07331,False,False,[1155]
-19074.56418,146792.28921,False,False,[1572]
-18340.38068,149670.21851,False,False,[1320]
-19533.72638,152110.23701,False,False,"[1557, 845]"
-19548.84138,150390.33651,False,False,"[1565, 1159]"
-18326.76458,148231.57151,False,False,"[1333, 998]"
-19111.63498,147270.72161,False,False,[1572]
-19275.92568,149132.12911,False,False,"[1329, 1566]"
-16431.37498,148890.33121,False,False,[1174]
-19894.86508,148214.23341,False,False,[989]
-18379.38638,148793.18231,False,False,"[995, 1511]"
-19436.60008,148817.92101,False,False,"[985, 1331]"
-20453.03328,150130.43701,False,False,[923]
-17728.24228,148018.73121,False,False,[1169]
-17394.07618,148375.50361,False,False,"[1004, 1509]"
-19096.65168,149824.47941,False,False,"[1158, 814]"
-18981.77618,149870.50431,False,False,[1158]
-17977.88248,147047.75941,False,False,[1572]
-20903.18848,152105.29731,False,False,"[842, 1219]"
-20156.48968,152023.19761,False,False,"[841, 843, 1537]"
-19407.46548,149147.62611,False,False,"[1162, 1566]"
-20665.97448,150940.45191,False,False,"[910, 911]"
-19541.60748,149793.68371,False,False,"[1158, 1566]"
-20338.22268,150737.83661,False,False,"[912, 1415]"
-19459.75798,149260.37551,False,False,"[1225, 1162]"
-18556.43998,147902.23661,False,False,"[1170, 999]"
-21074.48258,151966.80871,False,False,[1221]
-18574.73738,147895.50041,False,False,"[1170, 999]"
-20146.49338,150017.30321,False,False,"[914, 1323]"
-17246.40188,149316.03321,False,False,[1174]
-18016.61948,148011.52271,False,False,"[1169, 1170]"
-20055.77448,151111.90901,False,False,"[1562, 908]"
-19374.54598,151592.02851,False,False,"[845, 1559]"
-19026.48888,148487.26121,False,False,"[997, 1566]"
-18398.81848,147916.14091,False,False,"[1170, 999]"
-17651.93618,148707.02801,False,False,"[1168, 1167]"
-19631.47988,150284.03061,False,False,"[1224, 1566]"
-19906.68678,150503.10311,False,False,"[913, 1565]"
-20323.50288,149791.22811,False,False,"[924, 925]"
-19429.66478,149340.36271,False,False,"[1225, 1566]"
-19683.40068,151389.14141,False,False,"[1160, 1563]"
-17728.94678,148020.49641,False,False,[1169]
-20036.23358,151247.79881,False,False,"[1562, 1219]"
-20261.63598,149746.16121,False,False,"[924, 925]"
-19446.15258,152265.97791,False,False,"[1557, 845]"
-19590.42918,148710.23541,False,False,"[985, 1331]"
-18348.42408,149514.64311,False,False,"[814, 1319]"
-19367.93178,151581.39161,False,False,"[1160, 1558]"
-19057.73528,151061.89331,False,False,[1160]
-19404.57028,152469.83541,False,False,"[1582, 1583]"
-21349.32178,152547.64911,False,False,[1155]
-18142.42388,149263.18821,False,False,"[1166, 1319]"
-20106.41148,150124.63531,False,False,"[914, 923]"
-19668.35108,149822.14151,False,False,"[1324, 1566]"
-19769.39828,151399.11981,False,False,"[1537, 1563]"
-20328.36658,151914.47771,False,False,"[1537, 844]"
-19210.99568,148674.92811,False,False,"[993, 1566]"
-18413.65208,147008.33641,False,False,[1572]
-19963.83008,150614.26841,False,False,"[913, 1565]"
-18076.38488,148154.79401,False,False,"[1169, 1167]"
-19099.46408,146796.25661,False,False,[1572]
-19539.99628,151410.26841,False,False,"[1537, 1563, 1559]"
-18805.75758,149406.29991,False,False,"[862, 863]"
-19307.18248,148951.00021,False,False,"[992, 993]"
-18109.29858,147992.90221,False,False,"[1169, 1170]"
-19354.29138,151596.04601,False,False,[1558]
-19068.38928,146909.47371,False,False,[1572]
-20216.63668,151797.49881,False,False,"[1537, 844]"
-19534.46048,152470.39771,False,False,[1583]
-20207.60208,148838.56501,False,False,[986]
-17865.63438,149431.93161,False,False,"[1174, 814]"
-17837.31078,147976.43141,False,False,[1170]
-19439.88428,152237.48321,False,False,[1557]
-18613.52908,149015.88501,False,False,"[993, 990]"
-18854.61378,148077.53791,False,False,"[1572, 998]"
-19218.12978,150299.11341,False,False,"[1337, 858]"
-19336.76268,151761.54321,False,False,"[845, 1558]"
-19293.12308,149021.01681,False,False,"[992, 1329]"
-19338.35088,148469.31821,False,False,"[1163, 997]"
-19370.85748,151578.24841,False,False,"[1160, 1558, 1559]"
-19494.18858,152213.12361,False,False,"[1557, 845]"
-18069.55608,148287.79251,False,False,"[1333, 1167]"
-19514.19938,151502.54201,False,False,"[845, 1559]"
-20341.34548,150881.12521,False,False,"[909, 910, 1415]"
-19544.58818,151478.34891,False,False,"[845, 1559]"
-18755.52128,148316.38151,False,False,"[995, 998]"
-16972.94048,148172.16431,False,False,[1169]
-17476.97208,148729.36001,False,False,[1509]
-19519.89478,151498.62651,False,False,"[845, 1559]"
-19221.68428,148597.45361,False,False,"[997, 1566]"
-17685.98998,148471.50061,False,False,"[1509, 1167]"
-18659.35358,148897.63121,False,False,[990]
-19511.01518,151863.10761,False,False,"[1580, 845]"
-18955.75658,149099.92801,False,False,"[992, 993]"
-19723.64858,151634.99931,False,False,"[1537, 845]"
-18388.91148,148821.75741,False,False,"[995, 1511]"
-18634.91538,149594.54741,False,False,"[862, 814]"
-18700.62868,148826.19361,False,False,[990]
-18618.40768,146990.36841,False,False,[1572]
-20121.14118,148289.98511,False,False,[989]
-19432.93148,149757.42311,False,False,[1158]
-18603.26808,146930.29951,False,False,[1572]
-19433.49418,149139.98661,False,False,"[1162, 1566]"
-19784.60828,151385.70541,False,False,"[1563, 1335]"
-19760.91188,152266.37041,False,False,"[1581, 1583]"
-19849.63138,151128.88521,False,False,"[1161, 1335]"
-18833.84168,148660.59871,False,False,[995]
-18495.58108,147072.13551,False,False,[1572]
-18760.96228,146811.13761,False,False,[1572]
-17043.94048,149086.77531,False,False,[1166]
-19487.20798,152227.82361,False,False,"[1557, 845]"
-19352.46248,148786.17101,False,False,"[1330, 1331]"
-16976.80908,148126.84461,False,False,[1169]
-20937.29768,152370.69951,False,False,[1155]
-18584.17348,147035.58791,False,False,[1572]
-21073.23618,151942.71841,False,False,[1221]
-19011.06748,147031.16371,False,False,[1572]
-18996.32668,150487.65351,False,False,"[1337, 858, 1159]"
-19349.34158,148638.75901,False,False,"[1330, 1163]"
-20037.66108,149876.82471,False,False,"[1224, 1323]"
-20259.92888,151297.15551,False,False,"[907, 909, 1219]"
-18022.83198,148534.23351,False,False,[1333]
-19576.79388,152442.61641,False,False,[1583]
-19254.45008,148793.44761,False,False,"[993, 1566]"
-19095.93628,148715.87991,False,False,"[993, 1566]"
-18187.98038,149736.89351,False,False,[1320]
-18230.26278,147028.23171,False,False,[1572]
-19517.33108,152171.30171,False,False,"[1557, 845]"
-21224.38448,152817.66981,False,False,[1155]
-18178.21918,148044.67701,False,False,"[1169, 999]"
-18101.90058,147079.13521,False,False,[1572]
-19452.24268,151548.17701,False,False,"[845, 1559]"
-19665.77688,152273.90841,False,False,[845]
-17792.59958,148034.80561,False,False,[1169]
-17773.20478,148167.11661,False,False,[1169]
-18579.73648,147042.24251,False,False,[1572]
-20043.02918,148529.65301,False,False,"[987, 989]"
-20786.81438,152022.26151,False,False,"[842, 1219]"
-20373.47708,151208.52501,False,False,"[907, 908, 909]"
-20009.16518,151051.51291,False,False,"[1562, 908]"
-18804.04128,148951.22051,False,False,[993]
-20013.26378,151322.03291,False,False,"[1562, 1219]"
-19165.39298,147109.77251,False,False,[1572]
-19388.24118,148883.85131,False,False,"[1331, 1566]"
-19493.72538,148534.47471,False,False,"[1330, 1163]"
-20540.15788,149491.19381,False,False,[1224]
-17553.74788,146612.94261,False,False,[1572]
-19534.65118,152106.81591,False,False,"[1557, 845]"
-20805.58998,151039.37591,False,False,"[1504, 1156]"
-19323.66588,151769.08381,False,False,[1558]
-19841.88208,151379.84461,False,False,"[1562, 1335]"
-18548.41078,147079.42771,False,False,[1572]
-20103.17388,149999.66451,False,False,"[1224, 914, 1323]"
-18071.68938,148159.26131,False,False,"[1169, 1167]"
-18018.54288,148010.83731,False,False,"[1169, 1170]"
-17790.66358,148746.04521,False,False,"[1168, 1167]"
