ID_UG;nodes
931;(-18396.02178, 150881.51911),(-18408.96258, 150876.72471),(-18824.69198, 150844.66351),(-18690.70598, 150788.11461)
927;(-18318.00188, 151137.09191),(-18421.67828, 150899.89761),(-18170.89658, 151068.32181),(-18736.86298, 151025.51891)
929;(-18421.67828, 150899.89761),(-18744.19068, 150939.43291),(-18408.96258, 150876.72471),(-18690.70598, 150788.11461),(-18736.86298, 151025.51891),(-18558.69336, 150891.51984)
928;(-18744.19068, 150939.43291),(-18824.69198, 150844.66351),(-18690.70598, 150788.11461),(-18692.52201, 150867.19679)
