"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-18655.89288, 151206.21361)","(-18719.32048, 151210.44611)",0.06356865971537976,38.96,False,False
"(-18655.89288, 151206.21361)","(-18579.07348, 151216.84681)",0.07755182240669568,38.96,False,False
"(-18263.44988, 150831.06901)","(-18352.36548, 150847.12311)",0.09035329573496136,33.3998,False,False
"(-18263.44988, 150831.06901)","(-18257.11528, 150829.92521)",0.00643703624349157,33.3998,False,False
"(-18348.60858, 150614.50841)","(-18321.53888, 150618.77761)",0.027404282999739935,33.3998,False,False
"(-18348.60858, 150614.50841)","(-18373.19858, 150610.63031)",0.024893930176049354,33.3998,False,False
"(-18127.39368, 151216.69601)","(-18102.63808, 151280.83471)",0.06875036413756384,38.96,False,False
"(-18127.39368, 151216.69601)","(-18124.47928, 151156.32511)",0.06044120526735956,38.96,False,False
"(-18525.32358, 151187.96511)","(-18579.07348, 151216.84681)",0.06101806572565022,38.96,False,False
"(-18525.32358, 151187.96511)","(-18499.78268, 151102.28311)",0.0894077328691994,38.96,False,False
"(-18326.63738, 150959.26561)","(-18243.94528, 150954.05761)",0.08285593923437337,38.96,False,False
"(-18326.63738, 150959.26561)","(-18387.03978, 150940.21981)",0.06333397526919972,38.96,False,False
"(-18739.53758, 151026.80481)","(-18736.86298, 151025.51891)",0.0029676630485890748,38.96,False,False
"(-18739.53758, 151026.80481)","(-18738.60038, 151034.21961)",0.007473794409801526,38.96,False,False
"(-18850.77188, 150884.68041)","(-18826.42928, 150853.36431)",0.039664345374275,45.242,False,False
"(-18850.77188, 150884.68041)","(-18796.95728, 150932.21341)",0.07180109513203657,45.242,False,False
"(-18445.66978, 150561.58241)","(-18443.77608, 150561.90141)",0.001920380350345928,33.3998,False,False
"(-18445.66978, 150561.58241)","(-18521.06918, 150591.01981)",0.08094214007004932,33.3998,False,False
"(-18506.93828, 150996.76771)","(-18450.74658, 150961.30291)",0.06644741671373697,33.3998,False,False
"(-18506.93828, 150996.76771)","(-18576.19828, 150997.00451)",0.06926040480852165,33.3998,False,False
"(-18227.18088, 150825.71561)","(-18257.11528, 150829.92521)",0.03022894367191626,33.3998,False,False
"(-18227.18088, 150825.71561)","(-18201.82748, 150822.15031)",0.02560285639631087,33.3998,False,False
"(-18579.09608, 150749.07061)","(-18533.73998, 150779.16791)",0.05443365938920255,33.3998,False,False
"(-18579.09608, 150749.07061)","(-18637.83098, 150758.67281)",0.05951462612543089,33.3998,False,False
"(-18719.32048, 151210.44611)","(-18775.33918, 151130.26011)",0.09781558845954957,38.96,False,False
"(-18499.78268, 151102.28311)","(-18453.52488, 151085.69681)",0.04914152427967403,38.96,False,False
"(-18356.22298, 151109.36171)","(-18399.96398, 151096.81091)",0.04550601786181789,38.96,False,False
"(-18356.22298, 151109.36171)","(-18318.00188, 151137.09191)",0.04722093261731926,38.96,True,False
"(-18143.21608, 151114.04741)","(-18124.47928, 151156.32511)",0.046243611359088964,38.96,False,False
"(-18143.21608, 151114.04741)","(-18170.89658, 151068.32181)",0.05345129161779535,38.96,True,False
"(-18193.45058, 150780.74141)","(-18186.58798, 150792.92211)",0.013980870189321017,33.3998,False,False
"(-18193.45058, 150780.74141)","(-18193.96638, 150780.88421)",0.0005352022795182034,33.3998,False,False
"(-18646.37478, 151013.67991)","(-18576.19828, 150997.00451)",0.07213050753606223,33.3998,False,False
"(-18646.37478, 151013.67991)","(-18714.41488, 151014.72591)",0.06804813975422307,33.3998,False,False
"(-18521.06918, 150591.01981)","(-18549.02809, 150615.13031)",0.036919058203570665,33.3998,True,False
"(-18744.63198, 150633.36071)","(-18732.89038, 150619.88671)",0.01787215282388745,33.3998,True,False
"(-18744.63198, 150633.36071)","(-18779.56558, 150672.38351)",0.05237494943959847,33.3998,False,False
"(-18477.36608, 150787.30591)","(-18431.15658, 150784.07371)",0.04632240286394984,33.3998,False,False
"(-18477.36608, 150787.30591)","(-18533.73998, 150779.16791)",0.05695826230855321,33.3998,False,False
"(-18637.83098, 150758.67281)","(-18690.70598, 150788.11461)",0.060519296197494146,33.3998,False,False
"(-18708.58038, 150643.33911)","(-18688.73648, 150652.46711)",0.02184263608656104,33.3998,False,False
"(-18708.58038, 150643.33911)","(-18732.89038, 150619.88671)",0.0337785607414007,33.3998,True,False
"(-18740.07278, 151000.12271)","(-18741.43608, 150989.33701)",0.010871518356704695,33.3998,False,False
"(-18740.07278, 151000.12271)","(-18736.86298, 151025.51891)",0.025598238034694198,33.3998,False,False
"(-18221.13738, 150747.73311)","(-18209.90618, 150761.43611)",0.017717563671120224,33.3998,False,False
"(-18221.13738, 150747.73311)","(-18226.96018, 150740.62871)",0.009185722573653927,33.3998,False,False
"(-18226.96018, 150740.62871)","(-18236.48708, 150729.00501)",0.015029046054222204,33.3998,False,False
"(-18764.75348, 150781.68571)","(-18690.70598, 150788.11461)",0.0743260587644742,33.3998,False,False
"(-18764.75348, 150781.68571)","(-18824.69198, 150844.66351)",0.08694151525648058,33.3998,False,False
"(-18571.10648, 150634.16971)","(-18630.00538, 150654.28451)",0.062238939581667284,33.3998,True,False
"(-18571.10648, 150634.16971)","(-18549.02809, 150615.13031)",0.029153971553654064,33.3998,True,False
"(-18201.54568, 150771.63681)","(-18193.96638, 150780.88421)",0.011956596307052971,33.3998,False,False
"(-18201.54568, 150771.63681)","(-18209.90618, 150761.43611)",0.013189095523945914,33.3998,False,False
"(-18396.02178, 150881.51911)","(-18408.96258, 150876.72471)",0.013800383183080732,33.3998,True,False
"(-18396.02178, 150881.51911)","(-18385.66558, 150873.98731)",0.01280542422881495,33.3998,True,False
"(-18270.08368, 151213.38001)","(-18256.39168, 151165.09741)",0.05018645561065801,38.96,False,False
"(-18270.08368, 151213.38001)","(-18233.44168, 151270.64971)",0.06798863656590333,38.96,False,False
"(-18654.49238, 150822.25491)","(-18605.31528, 150844.46621)",0.053960439324575234,33.3998,False,False
"(-18654.49238, 150822.25491)","(-18690.70598, 150788.11461)",0.049769316943774476,33.3998,False,False
"(-18318.00188, 151137.09191)","(-18303.60408, 151178.36641)",0.04371362482212986,38.96,True,False
"(-18796.95728, 150932.21341)","(-18744.19068, 150939.43291)",0.05325819425975679,45.242,False,False
"(-18233.44168, 151270.64971)","(-18195.22776, 151288.42326)",0.042145020599938264,38.96,True,False
"(-18688.73648, 150652.46711)","(-18676.69798, 150655.24541)",0.012354935578140417,33.3998,True,False
"(-18850.44458, 150799.36581)","(-18824.69198, 150844.66351)",0.05210641066176235,33.3998,False,False
"(-18850.44458, 150799.36581)","(-18839.92852, 150737.52197)",0.062731555567095,33.3998,True,False
