x,y
-18405.01598,151300.85861
-18336.84578,151224.46261
-18396.02178,150881.51911
-18732.89038,150619.88671
-18318.00188,151137.09191
-19376.89108,150760.39251
-18630.00538,150654.28451
-18322.26908,150227.93081
-19108.27488,150439.06671
-18676.69798,150655.24541
-18707.12948,150590.32501
-18172.44848,150818.01901
-18170.40388,151299.96901
-18170.89658,151068.32181
-18041.37948,151285.82751
-18342.90658,150253.33091
-18347.0217,150265.21897
-18282.07533,150226.82867
-18093.02696,150760.11979
-19207.26706,150925.01944
-18845.63342,150416.73626
-18914.40984,150773.38904
-18728.97474,150487.73166
-18723.67344,150609.30989
-19088.28132,150702.15719
-19365.44542,150724.09402
-18992.63083,150373.88496
-18361.91829,150854.93906
-18190.1355,150820.50617
-18549.02809,150615.1303
-18641.97749,150654.53089
-18839.92852,150737.52197
-18195.22776,151288.42326
-18148.67365,151293.83328
-17852.32134,150784.356
-17974.77399,150776.25703
-18234.46732,150949.12638
-18369.1389,151260.6524
-18336.57492,151353.08499
-17942.08585,151203.37132
-17993.31322,151235.72337
-18324.31579,151452.89078
-18242.24647,151409.65242
-18006.07104,151386.78091
-17975.9325,150776.86272
-17973.89202,150775.79593
