x,y
-19732.5048,148213.5339
-19162.6724,148706.2585
-19313.2166,148508.079
-19524.8599,148560.7922
-18898.7144,148357.2796
-19176.8014,148720.387
-18766.7239,148522.4569
-18891.7218,148358.5415
-19402.0827,148122.4415
-18895.1215,148358.2378
-19388.7903,148581.5706
-19842.3785,148141.9006
-18804.1247,148378.2557
-19676.3951,148156.1428
-19693.2262,148085.5686
-19062.2775,148505.2622
-18980.5427,148277.0231
-19418.3499,148523.057
-19465.6912,148332.3113
-19111.4785,148359.1493
-19313.5669,148522.3139
-18986.6816,148196.0932
-19392.381,148437.8611
-19252.4238,148571.7811
-19203.2112,148625.7561
-18806.3181,148376.2147
-18808.3958,148547.5924
-19116.3356,148355.589
-19110.8815,148654.5885
-19822.9459,148509.7599
-19682.4889,148247.186
-19016.5722,148468.485
-19462.467,148117.7804
-19020.0454,148468.7888
-18794.7419,148382.6309
-19577.9948,148562.257
-19651.5405,148213.3128
-18966.5739,148468.4865
-19083.5414,148577.8715
-19457.5955,148494.6596
-19889.9002,148440.045
-19946.0786,148461.07
-19140.3595,148562.8098
-19186.6021,148738.4718
-19070.2281,148436.8839
-19185.396,148731.6315
-19057.0382,148500.6753
-18963.1015,148468.7902
-19293.4015,148179.9191
-18770.0312,148382.2275
-18809.2914,148373.3879
-19150.8236,148657.5062
-18787.8214,148382.7681
-19234.9612,148689.2562
-19364.4486,148627.0791
-19511.4612,148306.2742
-20053.6958,148385.5788
-19029.5738,148473.2117
-19085.3654,148581.6397
-19080.3628,148573.7291
-19060.4529,148506.881
-19160.6076,148124.8625
-19624.2174,148268.4329
-19581.6937,148302.6276
-19600.3613,148101.9385
-20078.6084,148195.3916
-19752.5906,148091.4459
-19717.492,148516.6409
-19086.5718,148630.1938
-18956.0704,148158.796
-19658.4801,148298.0418
-19919.5023,148161.3203
-19049.9562,148404.523
-19257.334,148464.8145
-19874.306,148496.0424
-18737.6197,148471.5246
-19057.3354,148137.5625
-19136.712,148340.6534
-19711.692,148278.2738
-18962.8977,148170.5845
-18986.7178,148263.5424
-19074.6623,148483.537
-19186.6023,148755.1865
-19060.8367,148507.7896
-19644.5555,148102.9613
-19193.2789,148480.5708
-18899.5857,148528.0153
-19773.8571,148510.8031
-19802.2852,148345.7347
-20006.2401,148170.7428
-20185.8006,148321.1173
-19312.1028,148133.103
-19178.7971,148296.3905
-19086.5205,148462.7355
-18956.5744,148471.166
-18801.2689,148380.2553
-19088.8086,148632.338
-18740.927,148385.5348
-19292.0865,148405.8099
-19188.6286,148757.2109
-19147.7027,148510.0942
-19211.1487,148603.531
-19076.7814,148570.1997
-20136.1866,148224.6159
-19212.0047,148242.138
-19084.5198,148466.245
-19059.0379,148503.5311
-19841.3903,148400.9882
-18964.2214,148468.6923
-19148.3878,148328.3733
-19181.9231,148725.6161
-19081.5418,148575.0158
-18798.1093,148381.7287
-19127.033,148670.6966
-19086.2677,148585.007
-18904.8944,148352.9102
-19372.0881,148466.1953
-18985.5116,148270.3829
-19026.7179,148471.2122
-19061.4134,148510.0581
-19061.7177,148555.2448
-19234.3278,148122.2243
-18997.2621,148148.2731
-19240.9618,148203.1329
-18721.0832,148401.4098
-19751.4694,148308.6616
-18904.5771,148353.8624
-19082.2224,148455.8928
-19183.9227,148728.472
-19067.1369,148560.6953
-19086.5717,148616.0097
-19420.1623,148370.3922
-19311.8421,148452.2111
-18956.8071,148158.9335
-19053.1054,148409.5366
-19311.3477,148651.1259
-18984.0384,148273.5426
-19023.4129,148469.6911
-18931.4677,148495.3096
-18824.85,148358.5964
-20013.84,148415.8648
-19557.9643,148460.4831
-19645.2883,148545.8348
-19055.8592,148499.3887
-19376.0184,148565.5537
-19356.1579,148473.6156
-19186.2983,148734.999
-19088.7659,148632.3956
-18950.782,148475.9946
-20176.397,148259.2793
-19059.8309,148505.4084
-19575.5882,148517.6767
-18953.7187,148473.1656
-19057.6592,148416.7866
-18876.2695,148358.542
-18843.2811,148358.5429
-19086.5715,148588.4798
-19313.8664,148534.4906
-19061.7172,148513.5309
-19049.7993,148404.3601
-18842.7917,148528.0169
-18723.0676,148430.5141
-20094.8736,148356.1785
-19620.0934,148492.4765
-18959.734,148469.6926
-19040.1836,148483.7746
