"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-18986.6816, 148196.0932)","(-18962.8977, 148170.5845)",22.476688183550174,20.0682
"(-18962.8977, 148170.5845)","(-18956.0704, 148158.796)",23.70398098421043,20.0682
"(-18956.0704, 148158.796)","(-18956.8071, 148158.9335)",8.561518232181752,20.0682
"(-18956.8071, 148158.9335)","(-18997.2621, 148148.2731)",5.92061192783786,20.0682
"(-19060.8367, 148507.7896)","(-19084.5198, 148466.245)",0.2261725447510363,20.0682
"(-19084.5198, 148466.245)","(-19086.5205, 148462.7355)",82.4966630409883,20.0682
"(-19086.5205, 148462.7355)","(-19082.2224, 148455.8928)",61.0766727844613,20.0682
"(-19082.2224, 148455.8928)","(-19070.2281, 148436.8839)",90.60932615498292,20.0682
"(-19070.2281, 148436.8839)","(-19057.6592, 148416.7866)",60.56392936146202,20.0682
"(-19057.6592, 148416.7866)","(-19053.1054, 148409.5366)",138.80131039763265,20.0682
"(-19053.1054, 148409.5366)","(-19049.9562, 148404.523)",44.20603390352774,20.0682
"(-19049.9562, 148404.523)","(-19049.7993, 148404.3601)",55.88480563320711,21.4516
"(-19049.7993, 148404.3601)","(-19116.3356, 148355.589)",50.43168738798419,21.4516
"(-19116.3356, 148355.589)","(-19136.712, 148340.6534)",68.47831099999404,21.4516
"(-19136.712, 148340.6534)","(-19178.7971, 148296.3905)",65.96451186584386,21.4516
"(-19178.7971, 148296.3905)","(-19212.0047, 148242.138)",54.303049214572475,21.4516
"(-19212.0047, 148242.138)","(-19240.9618, 148203.1329)",53.22459083543632,21.4516
"(-19240.9618, 148203.1329)","(-19293.4015, 148179.9191)",86.55440997459299,20.0682
"(-19293.4015, 148179.9191)","(-19312.1028, 148133.103)",3.098526727319196,20.0682
"(-19312.1028, 148133.103)","(-19402.0827, 148122.4415)",14.184100000365639,20.0682
"(-19402.0827, 148122.4415)","(-19462.467, 148117.7804)",27.52990000072057,20.0682
"(-19462.467, 148117.7804)","(-19600.3613, 148101.9385)",3.486062862301795,20.0682
"(-19600.3613, 148101.9385)","(-19644.5555, 148102.9613)",3.486094459432762,20.0682
"(-19644.5555, 148102.9613)","(-19676.3951, 148156.1428)",4.1864432684483655,20.0682
"(-19676.3951, 148156.1428)","(-19651.5405, 148213.3128)",3.4861759350440527,20.0682
"(-19651.5405, 148213.3128)","(-19624.2174, 148268.4329)",1.7451756043425248,20.0682
"(-19624.2174, 148268.4329)","(-19581.6937, 148302.6276)",5.0282293424216205,20.0682
"(-19581.6937, 148302.6276)","(-19511.4612, 148306.2742)",13.54067943679605,20.0682
"(-19511.4612, 148306.2742)","(-19465.6912, 148332.3113)",7.686070445297226,20.0682
"(-19465.6912, 148332.3113)","(-19420.1623, 148370.3922)",41.713900002969964,20.0682
"(-19420.1623, 148370.3922)","(-19392.381, 148437.8611)",3.486062862330788,20.0682
"(-19392.381, 148437.8611)","(-19372.0881, 148466.1953)",2.3406569889727566,20.0682
"(-19372.0881, 148466.1953)","(-19356.1579, 148473.6156)",27.202560550797557,23.238950000000003
"(-19356.1579, 148473.6156)","(-19313.2166, 148508.079)",22.811002561471373,22.835
"(-19313.2166, 148508.079)","(-19311.8421, 148452.2111)",31.33088849316428,22.835
"(-19311.8421, 148452.2111)","(-19292.0865, 148405.8099)",86.62611109013332,22.835
"(-19292.0865, 148405.8099)","(-19257.334, 148464.8145)",78.64783883520649,23.238950000000003
"(-19257.334, 148464.8145)","(-19193.2789, 148480.5708)",52.073890098778,23.238950000000003
"(-19193.2789, 148480.5708)","(-19147.7027, 148510.0942)",23.599978310593208,23.238950000000003
"(-19147.7027, 148510.0942)","(-19140.3595, 148562.8098)",61.25789323646786,23.238950000000003
"(-19140.3595, 148562.8098)","(-19088.8086, 148632.338)",82.24689097376522,23.6429
"(-19088.8086, 148632.338)","(-19086.5718, 148630.1938)",2.864277753637796,23.6429
"(-19086.5718, 148630.1938)","(-19086.5717, 148616.0097)",16.714700001207913,23.6429
"(-19086.5717, 148616.0097)","(-19086.5715, 148588.4798)",3.4860628623021124,23.6429
"(-19086.5715, 148588.4798)","(-19086.2677, 148585.007)",3.486287644493096,23.6429
"(-19086.2677, 148585.007)","(-19085.3654, 148581.6397)",3.4861229381472394,23.6429
"(-19085.3654, 148581.6397)","(-19083.5414, 148577.8715)",3.486339766856969,23.6429
"(-19083.5414, 148577.8715)","(-19081.5418, 148575.0158)",7.319514854159946,23.6429
"(-19081.5418, 148575.0158)","(-19080.3628, 148573.7291)",19.981069872501475,23.6429
"(-19080.3628, 148573.7291)","(-19076.7814, 148570.1997)",50.34695188360508,23.6429
"(-19076.7814, 148570.1997)","(-19067.1369, 148560.6953)",20.48566609169774,23.6429
"(-19067.1369, 148560.6953)","(-19061.7177, 148555.2448)",51.609513959537566,23.6429
"(-19061.7177, 148555.2448)","(-19061.7172, 148513.5309)",58.2919734702014,23.6429
"(-19061.7172, 148513.5309)","(-19061.4134, 148510.0581)",85.37456975199785,23.6429
