x,y
-15849.4107,144998.8718
-14295.0346,144660.4065
-13857.902,145482.7554
-13784.1085,146314.1284
-15292.8237,145882.5389
-14114.3551,146385.8468
-14464.5468,145575.303
-14626.6319,144745.3533
-13870.7893,144102.4101
-14788.2223,146386.4958
-15021.2842,146050.1279
-13010.6923,144186.4642
-15084.1229,145786.6685
-13718.1866,146080.9309
-15612.7264,144218.1592
-14752.3229,146834.6182
-14272.751,144761.8898
-12881.3438,145013.598
-15131.0353,147400.7821
-13558.7699,144861.1445
-13879.2925,145200.5509
-13296.8333,144355.9009
-14078.3915,143855.0249
-14233.1328,145987.8687
-14851.1978,144056.9111
-14177.1039,145117.7551
-13765.3438,146135.5115
-15806.1016,144491.978
-14255.553,144804.8846
-13915.2053,146042.5716
-14823.7102,145540.6148
-14262.829,144808.192
-13499.0988,146920.5399
-15170.661,146057.9993
-15034.5134,145994.5652
-14814.0181,146226.321
-12056.8226,144540.0077
-13185.1405,143935.6275
-15152.6845,145822.9567
-15211.8673,145491.0842
-15355.9735,144407.2719
-14380.5847,145052.8421
-12397.8467,144960.2488
-14999.2972,146002.1267
-14378.4194,145527.2977
-13560.2822,144860.3706
-12241.1304,143865.7121
-15147.5469,146095.1645
-12194.1449,144887.57
-14436.1473,144994.1045
-13544.888,146595.1847
-14736.4123,144459.4538
-15245.5376,145986.6579
-14824.6061,145984.2624
-15411.6487,146987.1032
-14663.8975,145825.0199
-12832.8821,143843.6738
-15282.155,145929.1411
-15002.1275,147584.0315
-14529.928,146098.5977
-12319.6482,144831.3651
-15115.3184,147352.4936
-14878.9791,143959.015
-14163.4778,144663.4646
-12506.7422,144658.5039
-12772.8724,144463.4189
-12604.4093,144805.3664
-14752.9844,146834.6182
-13703.6809,143655.4093
-14291.2718,144703.0199
-13587.3127,147088.8052
-13494.4641,144782.0395
-15350.4287,146312.0168
-12920.6463,144906.5068
-13280.7859,143660.6472
-14225.1259,144871.0307
-12490.7429,144573.6969
-14971.3629,146174.8936
-15006.1572,146447.7433
-14484.3901,143860.6846
-14238.5952,144576.0562
-15199.9308,146765.2529
-14429.3341,143665.7318
-13902.1763,144214.2765
-13995.9695,144178.0844
-13359.401,143675.5527
-13854.5399,145532.9149
-15289.143,146781.1513
-14732.6421,146085.4409
-13342.8469,146958.6427
-13604.8748,145194.9813
-12469.9134,144928.8726
-13637.2494,144359.8832
-12121.4172,143868.7277
-15342.1196,145287.8046
-13215.5606,144187.2996
-13904.1856,144658.1729
-12960.058,144358.1674
-14056.4537,145130.4551
-13362.3802,144201.136
-14967.7908,143856.9666
-13620.5873,146999.5969
-14590.7299,147070.3414
-13910.8002,144699.1834
-13805.66,145654.6261
-14904.2892,145577.0358
-14707.6959,143855.7978
-15386.339,143991.8011
-11957.9498,144579.3059
-14777.6645,145883.8692
-14835.673,147495.5102
-14162.6691,143690.6289
-13277.4444,144671.0834
-13268.9773,144455.7431
-13996.6713,146098.4944
-15062.9331,146060.328
-13547.3263,144552.0665
-12187.5133,144600.5453
-13501.5187,143619.5797
-13802.1767,143672.6336
-13079.8003,144862.3775
-13867.2993,146430.126
-14704.9361,144506.2992
-12065.1994,144631.9643
-13076.3872,144094.5596
-11543.6694,144235.9538
-12644.7133,143885.8009
-15403.7873,144147.3712
-13752.7431,145974.8487
-15271.3429,147197.0061
-14540.52,145577.0191
-15300.9413,144842.9253
-14389.0514,145067.1296
-15464.6374,146928.8166
-15307.925,144427.1703
-15242.831,146256.3498
-13449.5211,144188.1491
-13288.0348,143864.8108
-15110.5151,145961.4129
-15233.2201,145187.0072
-14885.8264,143750.4802
-13670.8101,144712.6583
-13501.7426,143982.6924
-14540.3611,146600.0878
-15553.1617,146776.8298
-14446.7307,144961.8252
-14734.7883,146139.2315
-14822.0349,146481.6112
-13748.0816,144143.8766
-13744.3155,144886.3636
-13415.429,146681.1816
-14376.5999,145769.1208
-14733.7894,145884.5466
-13556.1036,143974.4195
-13757.7898,143969.6663
-13313.5792,146786.7864
-11951.9745,144538.388
-15104.0651,144342.5051
-12309.9446,143855.0102
-15360.1986,145047.7562
-14422.9071,147050.3984
-15185.8223,146492.7502
-15154.4154,146158.665
-15116.6667,145744.5997
-14280.2236,144271.3553
-14216.3209,144547.2969
-15285.1743,146840.0212
-14730.6864,146075.2006
-15617.3542,144111.3379
-13249.6632,144733.7897
-15923.1888,145251.5789
-14681.8641,143947.1088
-15366.3847,147099.2598
-13579.834,146901.1923
-15370.2043,146367.2407
-13275.0632,144696.4834
-12771.5033,143834.3973
-14189.9993,144077.3963
-14985.9796,146452.4017
-14495.7736,146681.8828
-15301.3272,146430.6377
-14560.5523,147226.3463
-13730.545,147038.3216
-13507.3469,144769.8185
-15561.9076,144595.9763
-13102.0719,143639.0926
-15580.5845,145255.2233
-12020.4708,143984.5797
-12365.3427,143952.5654
-14874.1953,146474.8497
-15101.6847,146402.2625
-11963.8808,144441.9471
-11779.5607,144479.3631
-14344.2865,143938.6127
-15300.045,145332.2611
-15021.4492,145239.9344
-13584.1803,145186.8741
-13562.636,146610.15
-13540.9515,144598.9148
-15109.2216,144596.5905
-15183.0059,146723.4016
-14775.8557,146248.5684
-12072.4193,144593.2693
-15115.2786,147289.4607
-12625.5987,144565.2653
-15165.8575,147529.3472
-15041.2603,145830.3249
-14596.8959,145585.1216
-15059.5158,146324.3224
-13600.082,144335.3301
-13577.6661,146386.5847
-12152.6092,144738.6703
-15232.3215,145844.5783
-13647.3029,146759.6399
-13968.7302,144263.4419
-15384.5015,145208.1582
-12841.2013,143667.1238
-15238.2513,145420.255
-15170.0487,147216.9519
-15877.9068,145188.6664
-15278.8055,146289.5168
-13881.456,144470.7222
-15453.3782,144149.4433
-13434.7737,146706.0911
-13499.4279,144839.5345
-15008.1325,147434.5269
-15606.6223,145331.7841
-15423.6344,147087.1424
-13552.1112,143620.0546
-14082.18,144140.7557
-15311.3558,146544.4366
-13834.6191,145689.8958
-13547.3623,144478.0634
-13261.8084,144382.2349
-14571.9455,146270.5048
-13774.8884,144551.4535
-15396.7206,144817.5253
-15579.6806,144562.9693
-15289.4212,146420.9228
-15396.9643,147002.9783
-15415.1148,147070.1032
-13449.7354,146986.3471
-11605.4177,144220.923
-11850.6161,144640.4838
-14781.3142,146611.4399
-14225.0505,143989.9211
-14253.6146,145153.9985
-14252.5577,146429.076
-15435.4598,145146.2284
-14160.0342,146867.3407
-14382.1722,145022.1504
-12215.1987,144605.1861
-13717.7523,143727.4306
-13637.7422,144594.1661
-14318.1803,144692.3998
-12904.4083,144950.6789
-13580.9687,144516.364
-15380.2955,147192.4865
-14747.0541,146940.3767
-14676.0684,145907.5172
-13574.2837,144832.0864
-14790.0579,146378.7783
-15549.5498,146882.5927
-14990.5109,145620.6622
-13808.2652,146439.2068
-15144.6908,147480.6637
-15321.3996,146136.7598
-14108.9396,145408.9693
-15717.7452,145453.4228
-13328.5199,146892.4112
-13855.2376,144584.0894
-14683.9523,143634.3033
-15183.1977,146723.493
-12985.0996,143651.7897
-12116.7164,144521.2492
-13746.4909,146743.9346
-13857.4251,143974.0369
-13037.8041,144861.9113
-14780.0419,146604.7959
-14802.1969,146779.0556
-12764.3461,143685.4354
-14999.8448,144703.0663
-14294.9293,145437.8803
-15478.042,144814.3635
-13320.2442,143820.2753
-11918.7913,144577.1892
-14379.9075,144890.8744
-11944.8308,144442.7409
-12268.6498,144791.4377
-15472.3909,144435.1848
-14709.4603,146861.6057
-15393.8444,147159.7555
-15287.1587,146886.3233
-13800.0192,147012.3886
-14291.5287,146498.9317
-15516.08,146700.9757
-14306.8743,144657.7731
-13849.7248,147150.1257
-14205.2821,144906.7494
-12151.0573,144471.1371
-14537.4465,146589.3689
-14957.7571,146864.731
-15336.186,146581.5787
-14108.2041,146902.4902
-13588.1425,145063.9144
-12261.4447,144197.1623
-14673.3024,146490.353
-11817.7661,144685.0812
-13571.8965,146635.2855
-13690.9745,147074.7193
-14788.1287,144207.349
-15299.2376,145529.2755
-12085.1835,144826.7942
-13747.6999,144937.7592
-13457.1044,146734.8459
-13501.1074,144675.899
-14633.908,144773.7961
-14534.1089,147320.2408
-15644.4578,144468.9761
-13801.9243,146493.877
-14478.2559,146750.863
-15283.2104,146631.4178
-15319.064,146989.9987
-13777.5446,143770.0221
-14340.811,145834.8132
-13236.1694,144759.1898
-15131.3132,144135.5043
-12293.9218,144618.3826
-13862.646,144802.9003
-14799.9929,146614.7714
-13291.4906,144263.2169
-13917.4148,144725.6418
-15542.0574,144348.4636
-14424.3293,144922.3846
-12437.8478,144850.2912
-11982.1371,144506.241
-13634.2785,146949.0848
-15293.6045,146740.9174
-14628.5569,146553.7031
-14090.9411,144439.9763
-14429.0251,146113.1277
-12804.2075,144367.9023
-13826.7204,143911.9141
-14849.1724,145957.378
-15363.8384,147183.279
-13741.4304,144298.1526
-12148.0853,144310.4516
-14479.9291,146109.9111
-12065.4262,144375.0673
-15058.7228,145835.0874
-15338.4953,144151.39
-14098.5387,145854.8955
-15232.5698,145435.577
-15004.847,146448.3001
-15336.4721,145379.7971
-14934.8857,146791.7556
-15248.6659,146182.5508
-14845.3877,145757.6164
-12553.5091,144647.2619
-14364.2094,146600.5276
-12718.3681,144897.7217
-14217.1884,144906.7494
-15240.3478,146712.3804
-14603.1333,144757.305
-14794.2594,146679.0429
-15527.992,144811.8265
-14531.6032,144666.1649
-14610.1768,146970.1964
-13718.1832,145090.1061
-13639.6018,144778.1176
-14042.3652,143958.8112
-13966.1987,145687.6126
-15073.9117,144137.2363
-15056.0613,146719.7491
-14951.6387,145741.2191
-13771.3795,146374.6099
-13385.1696,143726.6653
-14234.9537,144726.9119
-12495.4311,144833.3312
-13816.5141,144482.5627
-15132.7402,145902.1461
-14794.2013,146332.7875
-15181.9952,146723.2353
-14218.136,147068.9112
-14616.71,144674.5771
-13040.3632,144123.4297
-15190.5848,146394.325
-13807.2578,145537.6521
-14795.5804,146818.8419
-12107.731,144685.8611
-12549.684,143756.259
-15743.6186,144824.5157
-15560.1688,146820.4616
-13350.7865,143777.6988
-15448.0454,145284.8346
-14519.2712,144315.1958
-15535.2255,144006.1477
-14717.0139,144387.017
-11999.1868,144023.9286
-15512.0929,145153.2849
-15090.4729,145606.4869
-13606.1625,144027.9339
-15392.2306,145119.345
-14245.117,144365.3678
-12342.5048,144018.5635
-12001.9809,144479.2535
-15757.1705,144634.0764
-13609.302,144957.7744
-13699.4011,143982.4839
-12461.575,143709.2127
-13247.6378,143965.126
-14741.156,145796.3126
-15887.3457,144773.7767
-12238.2252,144738.6912
-15553.4299,146940.2644
-14645.2475,146540.3615
-14106.5221,143969.7225
-12823.0749,144291.6628
-14076.3559,143693.9642
-13893.8705,145718.2549
-14855.433,146361.649
-15342.0622,146591.2724
-14798.6151,145380.0114
-13434.9696,144030.1643
-13935.9357,144670.0792
-14902.965,146258.3702
-15814.3206,144700.7515
-13617.5746,146570.2088
-15111.3454,146688.6913
-15163.5972,146510.2128
-13382.3752,146986.3228
-13576.4372,144859.1015
-14258.728,144745.4856
-14279.7924,144739.508
-13869.7897,144642.2979
-15248.8145,146387.789
-12093.8471,144668.2672
-11886.3085,144607.3464
-11455.979,144311.9233
-13263.9506,144711.5648
-13008.5939,143804.2724
-13925.1312,147183.1987
-13576.6376,144861.6151
-11861.2896,144118.0703
-15022.6857,145583.1035
-14276.183,144527.1885
-15227.6924,144129.5445
-15170.0556,146444.2062
-15008.3352,144526.3387
-14839.6356,146634.5928
-15177.9271,144129.5177
-12708.6663,143902.2939
-15375.6781,146205.8237
-14162.9428,146054.3364
-13830.6056,145512.3439
-15379.5574,144899.8745
-13656.6194,144771.1359
-14848.7721,146478.1453
-14616.3022,145998.0308
-14994.415,145810.3972
-13659.7846,143649.7006
-15557.8562,144223.7278
-15146.5288,144313.553
-13720.5644,144794.7864
-13687.9127,147043.539
-14660.7524,146432.7542
-14611.5099,145648.8071
-12913.3486,144456.3918
-14331.7008,143858.5953
-15426.6439,144818.9182
-13383.2854,144657.0794
-15004.131,145696.4931
-14459.2544,144908.6263
-15232.5263,145844.7059
-15613.3563,145149.2813
-15539.3818,146673.1485
-13796.1946,144418.6146
-15553.254,146959.322
-14201.298,144186.9822
-12592.5888,144239.5043
-12006.7434,144422.1034
-14213.842,146845.2369
-14810.2462,146483.1393
-14060.5063,145193.2238
-15305.2648,144911.1282
-11906.3034,144828.2028
-13331.6952,144324.5045
-15523.2237,146682.7194
-15018.0974,146840.9682
-15212.7236,146370.0582
-14810.6884,146424.7161
-15090.9404,146847.4554
-12680.0266,144851.887
-14037.2713,145029.9132
-15058.9657,147569.5639
-14934.4243,147389.5618
-14529.6702,146306.5294
-13209.1818,144780.6211
-13249.7789,144226.0787
-13923.0432,146546.8767
-11981.8795,144609.2578
-14293.7117,144641.8856
-14767.7364,147371.041
-14902.6742,147377.6556
-12908.4018,143818.325
-12768.1913,144410.1054
-14369.7346,146909.2308
-15012.5175,146136.2126
-11753.6073,144140.929
-14903.0282,147618.743
-14786.2575,144153.1853
-11526.3654,144527.0477
-14585.0625,146677.5625
-15256.1733,146061.7306
-13360.307,144140.9045
-14586.7611,147170.8832
-14276.6952,144134.1574
-13845.7413,146338.3884
-15342.4772,146590.9893
-13657.858,145171.0687
-15165.6716,146454.8582
-13878.966,146483.4204
-14957.7723,146864.7807
-13630.5288,144278.7626
-15025.7064,144294.4879
-12789.4983,145035.1417
-15415.1676,147116.7759
-13534.1545,144867.6466
-15081.5975,146796.5181
-12152.2314,144872.1469
-14785.9224,146424.3577
-14057.2541,144434.2141
-14053.6755,144697.8605
-14867.2445,146905.419
-14710.8509,147377.6556
-13517.9488,144858.3862
-14689.3195,146768.0406
-14118.3726,145592.3439
-15426.7978,146812.6308
-13578.1994,144881.2082
-13978.2691,144688.6
-14720.93,146024.1133
-14646.6996,146093.7313
-15595.2452,144534.0637
-14837.4535,143903.0305
-12082.5644,143904.8285
-15383.6799,147180.2435
-15336.3655,147022.7565
-13633.0444,144442.1228
-15875.0748,145054.4541
-13926.6972,145180.5122
-13494.8203,144818.9898
-12457.7816,144658.6518
-12693.5886,144737.1371
-13317.2057,146645.0461
-14616.0485,144763.2127
-14428.8383,145942.2478
-14563.2735,146641.892
-14593.7438,143835.5584
-15761.933,144503.9011
-12320.9369,144071.4978
-13546.761,146861.5047
-15410.0204,146410.1702
-15060.96,146731.4305
-15137.9418,146314.3062
-15684.2239,144179.5448
