OBJECTID,TARGET_FID,LandUse_1,Ocupacao,ID_UG,NOME,YY_correct,XX_Correct,Altitude,Declive,Litologia,Relevo,Uso,Espessura,Apt_flor,Solo,Classifica,Perimetro,Area,Hectares,UsoSolo20,Shape_Leng,Shape_Area,HBC,CH,CBD,CC,geometry
929,854,1,EcEc_2_3_2_Pv,923,Castelo de Paiva,150084.406158,-20380.293672,143.0,15.1075,x,m,i,3,Marginal,Ru1.1,Regossolos,1839.8070705,105373.949967,10.5373949967,Pinheiro bravo,1839.80714735,105373.941485,3.0,0.0,0.0,0.0,"POLYGON ((-19844.554899999872 150147.76779999956, -19856.51860000007 150057.02569999918, -19904.772599999793 149995.97049999982, -19948.315899999812 149953.82950000092, -20000.044200000353 149933.54450000077, -20045.2714999998 149923.35859999992, -20112.80439999979 149889.87969999947, -20170.46229999978 149877.7697999999, -20222.163999999873 149874.65330000035, -20275.991200000048 149828.18909999914, -20320.338299999945 149778.6451999992, -20364.686900000088 149734.43050000072, -20418.85570000019 149699.6964999996, -20461.866499999538 149670.51160000078, -20482.118099999614 149628.29499999993, -20529.93499999959 149705.58019999973, -20492.25549999997 149747.7087999992, -20438.19290000014 149794.63419999927, -20396.014800000004 149849.4751999993, -20387.310999999754 149860.7921999991, -20350.430300000124 149902.2053999994, -20350.425999999978 149902.21010000072, -20338.69049999956 149915.13499999978, -20322.417700000107 149931.2848000005, -20306.085900000297 149947.49320000038, -20289.36170000024 149964.09119999968, -20278.41629999969 149974.9539999999, -20251.39439999964 150001.77219999954, -20194.73900000006 150028.05829999968, -20150.82579999976 150077.1447999999, -20050.872800000012 150137.96020000055, -20007.230000000447 150148.2837000005, -19943.818599999882 150134.4302999992, -19889.959900000133 150125.70119999908, -19844.554899999872 150147.76779999956))"
930,855,1,EcEc_2_3_3_Pv,924,Castelo de Paiva,149828.460309,-20391.0497715,174.0,21.3302,x,m,i,3,Marginal,Ru1.1,Regossolos,1476.90588301,67694.975993,6.7694975993,Pinheiro bravo,1476.90609193,67694.9902643,3.0,0.0,0.0,0.0,"POLYGON ((-20036.058299999684 149807.1774000004, -20042.4888000004 149736.85840000026, -20035.080500000156 149651.1333000008, -20018.821000000462 149594.17679999955, -20059.99710000027 149617.49640000053, -20107.868700000457 149647.36260000058, -20121.86400000006 149662.5633000005, -20158.14699999988 149612.49239999987, -20191.41530000046 149566.7581999991, -20228.290099999867 149515.1587000005, -20224.651200000197 149451.83830000088, -20260.14919999987 149380.88939999975, -20274.79349999968 149414.90389999934, -20301.325199999847 149440.90359999985, -20278.365399999544 149469.86690000072, -20279.757600000128 149532.5636, -20270.487099999562 149546.32699999958, -20264.392799999565 149595.0861000009, -20270.915000000037 149659.9467999991, -20336.458100000396 149669.9333999995, -20295.088899999857 149724.8498999998, -20241.874599999748 149783.10590000078, -20194.75009999983 149827.29700000025, -20170.46229999978 149877.7697999999, -20112.80439999979 149889.87969999947, -20064.026499999687 149848.0318, -20036.058299999684 149807.1774000004))"
931,856,1,PbPb_3_Ar,925,Castelo de Paiva,149641.070672,-20339.9032476,174.0,21.3302,x,m,i,3,Marginal,Ru1.1,Regossolos,885.137625499,46525.5651261,4.65255651261,Eucalipto,885.137657682,46525.5657554,2.9,0.0,0.0,0.0,"POLYGON ((-20018.821000000462 149594.17679999955, -19991.713499999605 149453.9860999994, -20030.691100000404 149440.75329999998, -20118.349499999546 149393.81460000016, -20181.455400000326 149379.06289999932, -20233.75239999965 149370.76720000058, -20247.85570000019 149368.53009999916, -20254.634999999776 149368.08129999973, -20260.14919999987 149380.88939999975, -20224.651200000197 149451.83830000088, -20228.290099999867 149515.1587000005, -20191.41530000046 149566.7581999991, -20158.14699999988 149612.49239999987, -20121.86400000006 149662.5633000005, -20107.868700000457 149647.36260000058, -20059.99710000027 149617.49640000053, -20018.821000000462 149594.17679999955))"
932,857,1,EcEc_2_3_2_Pv,926,Castelo de Paiva,149765.211575,-20579.983494,174.0,21.3302,x,m,i,3,Marginal,Ru1.1,Regossolos,1608.45985536,58447.4530564,5.84474530564,Eucalipto,1608.45987031,58447.4482459,2.9,0.0,0.0,0.0,"POLYGON ((-20301.325199999847 149440.90359999985, -20325.523699999787 149464.61690000072, -20331.943599999882 149447.44779999927, -20354.16870000027 149408.5538999997, -20368.45610000007 149416.4913999997, -20360.571899999864 149465.28350000083, -20343.849899999797 149503.80409999937, -20344.64360000007 149532.37920000032, -20389.093700000085 149554.60419999994, -20440.68759999983 149519.6791999992, -20462.91260000039 149492.6916000005, -20472.444299999624 149467.41139999963, -20520.661500000395 149496.53079999983, -20549.709900000133 149535.74799999967, -20499.79590000026 149591.44409999996, -20482.118099999614 149628.29499999993, -20461.866499999538 149670.51160000078, -20418.85570000019 149699.6964999996, -20364.686900000088 149734.43050000072, -20320.338299999945 149778.6451999992, -20275.991200000048 149828.18909999914, -20222.163999999873 149874.65330000035, -20170.46229999978 149877.7697999999, -20194.75009999983 149827.29700000025, -20241.874599999748 149783.10590000078, -20295.088899999857 149724.8498999998, -20336.458100000396 149669.9333999995, -20270.915000000037 149659.9467999991, -20264.392799999565 149595.0861000009, -20270.487099999562 149546.32699999958, -20279.757600000128 149532.5636, -20278.365399999544 149469.86690000072, -20301.325199999847 149440.90359999985))"
986,911,1,EcEc_3_3_2_Pv,984,Castelo de Paiva,149116.422692,-20473.6684648,338.0,20.4969,x,m,i,3,Marginal,Ru1.1,Regossolos,2528.55866044,184750.869647,18.4750869647,Pinheiro bravo,2528.55880678,184750.884638,3.0,0.0,0.0,0.0,"POLYGON ((-20297.84240000043 149241.3350000009, -20237.155700000003 149214.0535000004, -20197.64960000012 149183.53089999966, -20147.529299999587 149126.50200000033, -20120.053999999538 149086.77390000038, -20178.857599999756 149037.25789999962, -20097.979100000113 149021.18260000087, -20030.722299999557 148999.00329999998, -19974.79580000043 148966.74510000087, -19936.267099999823 148897.16750000045, -19931.85360000003 148831.43050000072, -19979.855000000447 148830.73509999923, -20038.01900000032 148840.21040000021, -20078.101400000043 148824.1802999992, -20112.7061999999 148778.47240000032, -20143.35610000044 148747.48279999942, -20199.139299999923 148699.22959999926, -20223.724100000225 148640.29069999978, -20324.95949999988 148688.33819999918, -20338.459800000302 148748.3214999996, -20382.430999999866 148790.45749999955, -20447.789300000295 148770.80790000036, -20486.88889999967 148746.74899999984, -20542.508999999613 148770.52749999985, -20503.71219999995 148806.62209999934, -20446.58430000022 148815.7379999999, -20361.941300000064 148839.4935999997, -20301.06510000024 148863.49640000053, -20261.634899999946 148886.36810000055, -20294.108099999838 148928.09610000066, -20332.174700000323 148970.76600000076, -20375.196399999782 148985.14100000076, -20425.691399999894 149027.38460000046, -20490.496000000276 149077.03319999948, -20530.646099999547 149097.95900000073, -20513.977300000377 149120.18400000036, -20493.33970000036 149189.24039999954, -20494.21210000012 149231.81340000033, -20464.097199999727 149273.5987999998, -20436.189600000158 149304.96939999983, -20415.41050000023 149301.7723999992, -20372.193599999882 149287.72289999947, -20352.21509999968 149264.68889999948, -20297.84559999965 149241.33630000055, -20297.84240000043 149241.3350000009))"
987,912,1,EcEc_5_3_3_Pv,985,Castelo de Paiva,148774.779981,-19725.421677,151.0,23.6429,x,m,i,3,Marginal,Ru1.1,Regossolos,2174.9139058,104384.970885,10.4384970885,Eucalipto,2174.91394802,104384.972011,2.9,0.0,0.0,0.0,"POLYGON ((-19402.33910000045 148783.59779999964, -19334.020399999805 148783.06269999966, -19282.586299999617 148782.91889999993, -19259.553399999626 148816.42129999958, -19254.80709999986 148823.32509999909, -19196.91050000023 148765.4846999999, -19188.651399999857 148757.23369999975, -19188.48060000036 148757.42799999937, -19234.961199999787 148689.25620000064, -19311.34769999981 148651.12590000033, -19364.44859999977 148627.07909999974, -19388.79030000046 148581.57059999928, -19376.01840000041 148565.55370000005, -19418.349899999797 148523.05700000003, -19457.59549999982 148494.65960000083, -19557.96430000011 148460.48310000077, -19620.093399999663 148492.4765000008, -19575.588200000115 148517.67669999972, -19524.859899999574 148560.7921999991, -19577.99480000045 148562.25699999928, -19645.28830000013 148545.83479999937, -19717.49199999962 148516.64090000093, -19773.857099999674 148510.8030999992, -19822.9458999997 148509.75989999995, -19874.305999999866 148496.04240000062, -19946.07859999966 148461.0700000003, -19909.26040000003 148522.25500000082, -19827.093399999663 148555.38419999927, -19760.747899999842 148567.99010000005, -19715.094399999827 148570.3638000004, -19697.957899999805 148623.49840000086, -19677.2714999998 148681.70949999988, -19645.572499999776 148742.62749999948, -19599.522900000215 148711.3440000005, -19571.113199999556 148762.9436000008, -19532.73139999993 148732.48699999973, -19489.91280000005 148723.8546999991, -19439.818599999882 148761.50999999978, -19402.33910000045 148783.59779999964))"
988,913,1,EcEc_5_3_3_Pv,986,Castelo de Paiva,148760.945592,-20171.6703016,197.0,20.0682,x,m,i,3,Marginal,Ru1.1,Regossolos,2703.33227142,177388.667765,17.7388667765,Eucalipto,2703.33239413,177388.664368,2.9,0.0,0.0,0.0,"POLYGON ((-19571.113199999556 148762.9436000008, -19599.522900000215 148711.3440000005, -19645.572499999776 148742.62749999948, -19677.2714999998 148681.70949999988, -19697.957899999805 148623.49840000086, -19715.094399999827 148570.3638000004, -19760.747899999842 148567.99010000005, -19827.093399999663 148555.38419999927, -19909.26040000003 148522.25500000082, -19946.07859999966 148461.0700000003, -20013.83999999985 148415.86480000056, -20053.69579999987 148385.57880000025, -20094.873599999584 148356.1785000004, -20185.800599999726 148321.11730000004, -20238.99990000017 148340.78729999997, -20253.223699999973 148346.04649999924, -20317.944600000046 148362.7042999994, -20346.737700000405 148401.23090000078, -20301.484799999744 148446.3864999991, -20235.281799999997 148451.80030000024, -20180.72609999962 148484.12560000084, -20121.89340000041 148544.8060999997, -20068.15479999967 148593.73039999977, -20033.696200000122 148645.94940000027, -20005.963200000115 148709.90020000003, -19970.597199999727 148777.69810000062, -20015.610600000247 148777.50049999915, -20052.72530000005 148755.625, -20103.6958999997 148688.54869999923, -20148.830099999905 148656.10979999974, -20223.724100000225 148640.29069999978, -20199.139299999923 148699.22959999926, -20143.35610000044 148747.48279999942, -20112.7061999999 148778.47240000032, -20078.101400000043 148824.1802999992, -20038.01900000032 148840.21040000021, -19979.855000000447 148830.73509999923, -19931.85360000003 148831.43050000072, -19865.70689999964 148822.55299999937, -19808.829800000414 148863.16779999994, -19739.428199999966 148856.13759999909, -19687.17090000026 148853.71240000054, -19643.140599999577 148797.3350000009, -19571.113199999556 148762.9436000008))"
989,914,1,EcEc_5_3_3_Pv,987,Castelo de Paiva,148558.601182,-19841.9574572,197.0,20.0682,x,m,i,3,Marginal,Ru1.1,Regossolos,1887.10819488,100534.947187,10.0534947187,Clareira,1887.1081681,100534.946163,0.0,0.0,0.0,0.0,"POLYGON ((-19313.566899999976 148522.31389999948, -19313.216599999927 148508.0789999999, -19356.15789999999 148473.6155999992, -19372.088100000285 148466.1952999998, -19392.381000000052 148437.8610999994, -19420.162299999967 148370.39220000058, -19465.691200000234 148332.31130000018, -19511.461199999787 148306.27419999987, -19581.693699999712 148302.6275999993, -19624.21740000043 148268.43290000036, -19658.480100000277 148298.04179999977, -19682.48890000023 148247.1860000007, -19732.504800000228 148213.53390000015, -19711.691999999806 148278.27380000055, -19751.469399999827 148308.6615999993, -19802.28519999981 148345.7346999999, -19841.390300000086 148400.98819999956, -19889.900200000033 148440.04499999993, -19946.07859999966 148461.0700000003, -19874.305999999866 148496.04240000062, -19822.9458999997 148509.75989999995, -19773.857099999674 148510.8030999992, -19717.49199999962 148516.64090000093, -19645.28830000013 148545.83479999937, -19577.99480000045 148562.25699999928, -19524.859899999574 148560.7921999991, -19575.588200000115 148517.67669999972, -19620.093399999663 148492.4765000008, -19557.96430000011 148460.48310000077, -19457.59549999982 148494.65960000083, -19418.349899999797 148523.05700000003, -19376.01840000041 148565.55370000005, -19313.866399999708 148534.4905999992, -19313.566899999976 148522.31389999948))"
990,915,1,EcEc_5_Np,988,Castelo de Paiva,148667.323095,-20691.6772171,338.0,20.4969,x,m,i,3,Marginal,Ru1.1,Regossolos,3832.30901524,391485.62135,39.148562135,Eucalipto,3832.30918713,391485.614924,2.9,0.0,0.0,0.0,"POLYGON ((-20346.737700000405 148401.23090000078, -20317.944600000046 148362.7042999994, -20278.23080000002 148352.48279999942, -20253.223699999973 148346.04649999924, -20238.99990000017 148340.78729999997, -20237.43510000035 148340.2087999992, -20185.800599999726 148321.11730000004, -20224.978900000453 148274.44329999946, -20293.661899999715 148218.78639999963, -20359.692400000058 148175.0438000001, -20410.971800000407 148144.8060999997, -20460.906100000255 148126.29360000044, -20513.14910000004 148125.6587000005, -20613.873900000006 148158.40220000036, -20697.882000000216 148153.1247000005, -20782.54879999999 148161.59139999934, -20812.18219999969 148176.40809999965, -20829.115500000305 148225.09160000086, -20818.53220000025 148316.10840000026, -20812.06280000042 148391.64379999973, -20751.028300000355 148452.6037000008, -20752.208300000057 148501.97509999946, -20737.909199999645 148562.53299999982, -20693.841799999587 148576.01429999992, -20665.571399999782 148625.02720000036, -20648.414499999955 148683.2865999993, -20634.022800000384 148761.72580000013, -20618.034699999727 148827.23650000058, -20597.461299999617 148891.91039999947, -20580.810600000434 148960.17530000024, -20568.75260000024 149003.30269999988, -20542.84819999989 149064.7357999999, -20530.646099999547 149097.95900000073, -20490.496000000276 149077.03319999948, -20425.691399999894 149027.38460000046, -20375.196399999782 148985.14100000076, -20332.174700000323 148970.76600000076, -20294.108099999838 148928.09610000066, -20261.634899999946 148886.36810000055, -20301.06510000024 148863.49640000053, -20361.941300000064 148839.4935999997, -20446.58430000022 148815.7379999999, -20503.71219999995 148806.62209999934, -20542.508999999613 148770.52749999985, -20486.88889999967 148746.74899999984, -20447.789300000295 148770.80790000036, -20382.430999999866 148790.45749999955, -20338.459800000302 148748.3214999996, -20324.95949999988 148688.33819999918, -20223.724100000225 148640.29069999978, -20148.830099999905 148656.10979999974, -20103.6958999997 148688.54869999923, -20052.72530000005 148755.625, -20015.610600000247 148777.50049999915, -19970.597199999727 148777.69810000062, -20005.963200000115 148709.90020000003, -20033.696200000122 148645.94940000027, -20068.15479999967 148593.73039999977, -20121.89340000041 148544.8060999997, -20180.72609999962 148484.12560000084, -20235.281799999997 148451.80030000024, -20301.484799999744 148446.3864999991, -20346.737700000405 148401.23090000078))"
991,916,1,EcEc_1_3_3_Pv,989,Castelo de Paiva,148404.995247,-20121.1365645,197.0,20.0682,x,m,i,3,Marginal,Ru1.1,Regossolos,1635.8910597,111718.986781,11.1718986781,Eucalipto,1635.8910393,111718.982762,2.9,0.0,0.0,0.0,"POLYGON ((-19802.28519999981 148345.7346999999, -19711.691999999806 148278.27380000055, -19732.504800000228 148213.53390000015, -19682.48890000023 148247.1860000007, -19658.480100000277 148298.04179999977, -19624.21740000043 148268.43290000036, -19651.54050000012 148213.3127999995, -19676.395100000314 148156.14279999956, -19644.555499999784 148102.96130000055, -19693.226200000383 148085.5686000008, -19752.590599999763 148091.44590000063, -19842.378499999642 148141.90059999935, -19919.50229999982 148161.3202999998, -20006.240100000054 148170.7427999992, -20078.60840000026 148195.39159999974, -20136.186599999666 148224.61590000056, -20176.39699999988 148259.27930000052, -20185.800599999726 148321.11730000004, -20094.873599999584 148356.1785000004, -20053.69579999987 148385.57880000025, -20013.83999999985 148415.86480000056, -19946.07859999966 148461.0700000003, -19889.900200000033 148440.04499999993, -19841.390300000086 148400.98819999956, -19802.28519999981 148345.7346999999))"
992,917,1,EcEc_3_3_2_Pv,990,Castelo de Paiva,149041.638119,-18525.0624287,159.0,20.5239,x,m,i,3,Marginal,Ru1.1,Regossolos,1304.99852417,69160.536857,6.9160536857,Eucalipto,1304.9986992,69160.5435006,2.9,0.0,0.0,0.0,"POLYGON ((-18418.556300000288 148861.6765999999, -18411.890200000256 148887.22020000033, -18380.789300000295 148928.45409999974, -18326.960699999705 149022.51099999994, -18278.27730000019 149078.60280000046, -18241.982900000177 149112.1632000003, -18201.07919999957 149098.6093000006, -18152.303600000218 149093.92430000007, -18104.319199999794 149061.3724000007, -18130.167399999686 149025.9656000007, -18137.32830000017 148976.80599999987, -18187.14659999963 148950.3322999999, -18236.459900000133 148899.34669999965, -18247.58910000045 148848.56039999984, -18311.1986999996 148774.14460000023, -18361.816999999806 148727.0133999996, -18409.517500000075 148692.7418000009, -18423.52489999961 148686.4299999997, -18473.136800000444 148663.40059999935, -18504.58970000036 148648.1531000007, -18503.22319999989 148668.68909999914, -18498.989799999632 148697.5287999995, -18490.523099999875 148732.45390000008, -18457.71470000036 148768.96639999934, -18448.189699999988 148797.0122999996, -18416.968799999915 148831.40819999948, -18418.556300000288 148861.6765999999))"
993,918,1,EcEc_1_3_2_Pv,991,Castelo de Paiva,149045.338727,-18272.7345684,159.0,20.5239,x,m,i,3,Marginal,Ru1.1,Regossolos,1039.15619592,59010.7831324,5.90107831324,Eucalipto,1039.15631938,59010.7807527,2.9,0.0,0.0,0.0,"POLYGON ((-17947.549800000153 148999.13370000012, -17911.472199999727 148946.40660000034, -17862.190600000322 148887.69510000013, -17900.97240000032 148830.36020000093, -17947.253499999642 148841.45260000043, -17991.46960000042 148792.1202000007, -18053.427699999884 148797.77470000088, -18102.66069999989 148814.17170000076, -18153.08700000029 148826.9349000007, -18197.319299999624 148835.7876999993, -18247.58910000045 148848.56039999984, -18236.459900000133 148899.34669999965, -18187.14659999963 148950.3322999999, -18137.32830000017 148976.80599999987, -18130.167399999686 149025.9656000007, -18104.319199999794 149061.3724000007, -18062.1688000001 149023.7399000004, -18007.349000000395 148992.77869999968, -17947.549800000153 148999.13370000012))"
994,919,1,EcEc_2_3_3_Pv,992,Castelo de Paiva,149137.111002,-19043.63011,99.0,17.2757,x,m,i,3,Marginal,Ru1.1,Regossolos,2232.30960774,90702.5776924,9.07025776924,Eucalipto,2232.30949675,90702.5780037,2.9,0.0,0.0,0.0,"POLYGON ((-19226.474100000225 148908.39010000043, -19196.041600000113 148930.44459999911, -19143.705299999565 148918.09439999983, -19091.48419999983 148892.35199999996, -19051.46470000036 148876.17569999956, -18999.952899999917 148867.90059999935, -18929.272499999963 148885.5360000003, -18966.448900000192 148908.25740000047, -19007.237499999814 148968.8585000001, -18959.044400000013 149013.4076000005, -18921.50810000021 149063.67620000057, -18868.598899999633 149100.16630000062, -18797.51350000035 149128.88939999975, -18728.232800000347 149133.7787999995, -18657.661999999546 149160.71749999933, -18613.368999999948 149157.17239999957, -18522.971800000407 149145.35060000047, -18426.544300000183 149123.4489999991, -18436.170699999668 149060.90729999915, -18497.675099999644 149059.5683999993, -18588.613400000148 149057.62030000053, -18646.427500000224 149052.49880000018, -18696.613300000317 149043.83330000006, -18765.48919999972 149055.1013999991, -18780.797100000083 149011.37560000084, -18754.117700000294 148971.26319999993, -18812.50509999972 148923.80619999953, -18846.16079999972 148887.90399999917, -18918.261500000022 148838.37429999933, -18977.95889999997 148809.11790000089, -19059.632500000298 148801.37030000053, -19105.54360000044 148822.33540000021, -19104.504800000228 148766.12429999933, -19116.993999999948 148791.94849999994, -19148.73099999968 148852.81629999913, -19188.797600000165 148880.84789999947, -19223.047699999996 148904.81020000018, -19226.474100000225 148908.39010000043))"
995,920,1,EcEc_3_3_3_Pv,993,Castelo de Paiva,148960.849769,-18962.2903642,99.0,17.2757,x,m,i,3,Marginal,Ru1.1,Regossolos,2419.90931341,187272.630971,18.7272630971,Eucalipto,2419.90948216,187272.621666,2.9,0.0,0.0,0.0,"POLYGON ((-18588.613400000148 149057.62030000053, -18497.675099999644 149059.5683999993, -18436.170699999668 149060.90729999915, -18371.479799999855 149020.22849999927, -18342.409599999897 148995.5164999999, -18380.789300000295 148928.45409999974, -18411.890200000256 148887.22020000033, -18439.685499999672 148877.56629999913, -18500.33169999998 148850.0614, -18548.368999999948 148841.78350000083, -18602.40240000002 148822.55570000038, -18651.248700000346 148768.83990000002, -18727.981700000353 148742.45869999938, -18733.180800000206 148688.9944000002, -18659.96470000036 148715.97149999999, -18678.50569999963 148664.1838000007, -18728.441200000234 148610.15819999948, -18732.045699999668 148552.16059999913, -18732.26889999956 148551.25630000047, -18732.57359999977 148546.3537000008, -18740.116000000387 148552.71600000001, -18778.70380000025 148585.26630000025, -18817.95969999954 148612.33110000007, -18820.575100000016 148614.11590000056, -18821.750400000252 148613.8864999991, -18881.43250000011 148602.23729999922, -18884.439699999988 148601.65029999986, -18894.297399999574 148587.21509999968, -18894.650200000033 148581.9221999999, -18903.91069999989 148560.75540000014, -18927.72319999989 148538.92730000056, -18950.874300000258 148524.37519999966, -18993.869099999778 148527.02109999955, -19009.356800000183 148546.26329999976, -19015.697300000116 148554.14090000093, -19016.737599999644 148558.67879999988, -19021.650500000454 148579.9377999995, -19008.42129999958 148603.75039999932, -19022.60080000013 148621.67029999942, -19027.281100000255 148627.5850000009, -19028.811200000346 148629.51879999973, -19031.191399999894 148632.68820000067, -19038.413800000213 148642.7067000009, -19049.43180000037 148657.99000000022, -19052.811200000346 148664.78280000016, -19061.267699999735 148681.76270000078, -19067.576600000262 148694.4615000002, -19073.525899999775 148699.59200000018, -19087.561200000346 148729.5298999995, -19094.639100000262 148744.62729999982, -19101.474700000137 148759.20800000057, -19104.504800000228 148766.12429999933, -19105.54360000044 148822.33540000021, -19059.632500000298 148801.37030000053, -18977.95889999997 148809.11790000089, -18918.261500000022 148838.37429999933, -18846.16079999972 148887.90399999917, -18812.50509999972 148923.80619999953, -18754.117700000294 148971.26319999993, -18780.797100000083 149011.37560000084, -18765.48919999972 149055.1013999991, -18696.613300000317 149043.83330000006, -18646.427500000224 149052.49880000018, -18588.613400000148 149057.62030000053))"
996,921,1,EcEc_3_3_2_Pv,995,Castelo de Paiva,148614.104914,-18681.4467667,159.0,20.5239,x,m,i,3,Marginal,Ru1.1,Regossolos,3869.07483849,218849.79966,21.884979966,Eucalipto,3869.07461673,218849.790316,2.9,0.0,0.0,0.0,"POLYGON ((-18341.431400000118 148334.06299999915, -18342.39630000014 148333.2167000007, -18346.553000000305 148329.57059999928, -18347.71769999992 148328.54890000075, -18348.745400000364 148328.76700000092, -18356.439100000076 148330.39990000054, -18375.35859999992 148334.41520000063, -18379.086000000127 148330.99159999937, -18438.151200000197 148276.74090000056, -18458.447300000116 148258.09919999912, -18472.246000000276 148243.35960000008, -18503.031600000337 148210.47509999946, -18505.014000000432 148208.35749999993, -18533.58910000045 148186.13240000047, -18553.882399999537 148187.7167000007, -18589.21970000025 148190.47550000064, -18607.286199999973 148191.88609999977, -18611.613499999978 148192.22389999963, -18616.356999999844 148189.0848999992, -18648.85329999961 148167.58049999923, -18694.723799999803 148158.31680000015, -18723.281200000085 148152.23279999942, -18765.73660000041 148171.6557, -18809.63310000021 148191.73790000007, -18812.487399999984 148193.88660000078, -18844.47559999954 148217.96759999916, -18900.19790000003 148258.75349999964, -18900.46229999978 148258.98000000045, -18903.93989999965 148261.96010000072, -18910.020299999975 148267.17060000077, -18923.099200000055 148278.3783999998, -18923.29640000034 148278.54739999957, -18923.281100000255 148278.56269999966, -18883.39690000005 148318.4941000007, -18816.61110000033 148318.49609999917, -18813.13860000018 148318.79990000091, -18809.844100000337 148319.70219999924, -18806.68450000044 148321.1754999999, -18803.82870000042 148323.17510000058, -18802.542100000195 148324.35419999994, -18797.844200000167 148329.05230000056, -18785.324199999683 148341.5725999996, -18783.400899999775 148343.49599999934, -18774.085900000297 148343.49620000087, -18768.95689999964 148339.3892000001, -18760.112599999644 148341.91650000028, -18701.585099999793 148365.3286000006, -18692.220900000073 148394.5923999995, -18691.050599999726 148430.87890000083, -18670.32550000027 148455.8925999999, -18673.332999999635 148478.8476999998, -18681.264100000262 148494.83159999922, -18632.202800000086 148531.93390000053, -18579.05449999962 148557.47819999978, -18542.184299999848 148597.6013999991, -18504.58970000036 148648.1531000007, -18453.409799999557 148672.96360000037, -18409.517500000075 148692.7418000009, -18361.816999999806 148727.0133999996, -18311.1986999996 148774.14460000023, -18247.746000000276 148848.72330000065, -18197.476200000383 148835.9506000001, -18153.243900000118 148827.09779999964, -18102.81759999972 148814.3345999997, -18057.254200000316 148767.86810000055, -17976.291500000283 148709.13049999997, -17976.134700000286 148708.96759999916, -17989.007100000046 148693.3850999996, -18006.297199999914 148672.45500000007, -18159.38599999994 148689.91249999963, -18187.272599999793 148693.09259999916, -18223.729700000025 148688.53539999947, -18262.362200000323 148683.70639999956, -18263.097299999557 148683.61209999956, -18177.90440000035 148664.68040000089, -18177.870500000194 148664.54480000027, -18177.74749999959 148664.51750000007, -18173.52180000022 148647.61439999938, -18171.397499999963 148639.11739999987, -18231.72259999998 148596.25489999913, -18292.03259999957 148580.61900000088, -18330.264800000004 148570.70690000057, -18360.310399999842 148562.9173000008, -18394.47250000015 148546.9265999999, -18411.80449999962 148538.81369999982, -18420.04409999959 148534.95690000057, -18424.814699999988 148532.7237999998, -18434.923000000417 148527.99230000004, -18476.982499999925 148527.99230000004, -18557.16079999972 148527.99230000004, -18568.038999999873 148508.95529999956, -18569.716199999675 148505.97320000082, -18492.230000000447 148517.04260000028, -18423.96740000043 148497.9924999997, -18343.004800000228 148518.63000000082, -18343.14630000014 148518.3911000006, -18342.8479000004 148518.4671, -18343.240100000054 148517.8052999992, -18359.262799999677 148490.76700000092, -18368.247899999842 148475.60459999926, -18372.069199999794 148474.14350000024, -18384.15170000028 148469.52370000072, -18476.19809999969 148434.32950000092, -18477.465200000443 148423.55920000002, -18479.352599999867 148407.51620000042, -18404.917399999686 148412.2673000004, -18306.49220000021 148466.2424999997, -18282.65440000035 148494.69859999977, -18220.74170000013 148534.3861999996, -18171.55439999979 148512.28009999916, -18171.666899999604 148512.23570000008, -18171.397599999793 148512.1172000002, -18172.547699999996 148511.6632000003, -18231.72269999981 148488.3047000002, -18271.41019999981 148435.91699999943, -18265.995600000024 148401.2653000001, -18267.169400000013 148400.20470000058, -18282.577399999835 148386.28240000084, -18289.798000000417 148379.75809999928, -18315.03280000016 148357.21880000085, -18324.691899999976 148348.74620000087, -18329.750400000252 148344.3091000002, -18341.431400000118 148334.06299999915))"
