UG,species,Presc,period,Vremovido(ton),Rait
1259,Sb,2700,1,0.0,11.4536
1259,Sb,2700,2,0.0,57.268
1259,Sb,2700,3,0.0,57.268
1259,Sb,2700,4,262.877394,57.268
1259,Sb,2700,5,408.49848000000003,57.268
126,Ec,3700,1,433.0363275,10.853
126,Sb,3700,1,0.0,48.2357
126,Sb,3700,2,0.0,59.0888
126,Sb,3700,3,0.0,60.2947
126,Sb,3700,4,94.529994,60.2947
126,Sb,3700,5,564.82842,60.2947
1260,Ec,36700,1,160.8281325,11.5422
1260,Sb,36700,1,0.0,19.7866
1260,Sb,36700,2,0.0,31.3288
1260,Sb,36700,3,0.0,32.9777
1260,Sb,36700,4,151.377564,32.9777
1260,Sb,36700,5,235.233258,32.9777
1260,Pb,500700,1,0.0,8.7405
1260,Pb,500700,2,170.28534,8.7405
1260,Sb,500700,2,0.0,3.0849
1260,Sb,500700,3,0.0,15.4244
1260,Sb,500700,4,0.0,18.5093
1260,Sb,500700,5,94.403478,20.5659
1261,Ct,34306,1,0.0,33.6998
1261,Ec,34306,1,142.1711325,8.425
1261,Ct,34306,2,0.0,42.1248
1261,Ct,34306,3,0.0,42.1248
1261,Ct,34306,4,288.3231,42.1248
1261,Ct,34306,5,0.0,42.1248
1261,Pb,500700,1,0.0,11.1649
1261,Pb,500700,2,217.5177,11.8216
1261,Sb,500700,2,0.0,5.2541
1261,Sb,500700,3,0.0,23.6432
1261,Sb,500700,4,0.0,26.927
1261,Sb,500700,5,120.58831200000002,32.8378
1262,Ec,27700,1,702.14121,16.065
1262,Sb,27700,1,0.0,64.26
1262,Sb,27700,2,0.0,80.325
1262,Sb,27700,3,0.0,80.325
1262,Sb,27700,4,368.71598400000005,80.325
1262,Sb,27700,5,572.96655,80.325
1263,Ec,1700,1,463.552605,38.5358
1263,Sb,1700,1,0.0,22.0205
1263,Sb,1700,2,0.0,73.4015
1263,Sb,1700,3,0.0,73.4015
1263,Sb,1700,4,336.934962,73.4015
1263,Sb,1700,5,523.580382,73.4015
1264,Ec,20700,1,1039.3001325,22.1859
1264,Sb,20700,1,0.0,88.7437
1264,Sb,20700,2,0.0,110.9297
1264,Sb,20700,3,0.0,110.9297
1264,Sb,20700,4,407.360382,110.9297
1264,Sb,20700,5,633.01797,110.9297
1265,Ec,36,1,477.7322625,84.5437
1265,Ec,36,2,1478.850345,82.1282
1265,Ec,36,3,1332.1066275,82.1282
1265,Ec,36,4,1138.07889,84.5437
1265,Ec,36,5,1478.850345,84.5437
1266,Ec,36,1,244.77984,40.8431
1266,Ec,36,2,757.7315100000001,40.8431
1266,Ec,36,3,682.543125,40.8431
1266,Ec,36,4,583.1274375,40.8431
1266,Ec,36,5,757.7315100000001,40.8431
1267,Ec,34600,1,802.1911275,33.1893
1267,Qr,34600,1,0.0,10.2121
1267,Qr,34600,2,0.0,51.0604
1267,Qr,34600,3,0.0,51.0604
1267,Qr,34600,4,1.259154,51.0604
1267,Qr,34600,5,86.44326600000001,51.0604
1268,Ct,34304,1,0.0,11.382
1268,Ec,34304,1,715.2761025000001,26.1787
1268,Ct,34304,2,0.0,56.9102
1268,Ct,34304,3,0.0,56.9102
1268,Ct,34304,4,0.0,56.9102
1268,Ct,34304,5,1014.08775,56.9102
1269,Ec,35700,1,531.7529850000001,6.9792
1269,Sb,35700,1,0.0,27.0446
1269,Sb,35700,2,0.0,33.1514
1269,Sb,35700,3,0.0,34.8962
1269,Sb,35700,4,160.184154,34.8962
1269,Sb,35700,5,248.91827999999998,34.8962
127,Sb,700,1,0.0,32.331
127,Sb,700,2,0.0,34.9525
127,Sb,700,3,68.49804,34.9525
127,Sb,700,4,409.284486,34.9525
127,Sb,700,5,211.969134,34.9525
1270,Pb,500700,1,0.0,33.4938
1270,Pb,500700,2,0.0,48.3799
1270,Pb,500700,3,329.35548,55.823
1270,Pb,500700,4,2194.95876,5.5823
1270,Sb,500700,4,0.0,83.7344
1270,Sb,500700,5,0.0,93.0383
1271,Ec,1700,1,305.45727750000003,23.2609
1271,Sb,1700,1,0.0,16.917
1271,Sb,1700,2,0.0,42.2925
1271,Sb,1700,3,0.0,51.8083
1271,Sb,1700,4,194.13505800000001,52.8656
1271,Sb,1700,5,301.67631,52.8656
1272,Ec,34700,1,25.951455,6.9903
1272,Sb,34700,1,0.0,28.835
1272,Sb,34700,2,0.0,37.5728
1272,Sb,34700,3,0.0,43.6894
1272,Sb,34700,4,160.43781,43.6894
1272,Sb,34700,5,249.31241400000002,43.6894
1272,Pb,500700,1,0.0,5.026
1272,Pb,500700,2,14.51268,2.1989
1272,Sb,500700,2,0.0,5.026
1272,Sb,500700,3,0.0,8.7956
1272,Sb,500700,4,0.0,14.4498
1272,Sb,500700,5,57.67749,15.7063
1273,Ec,47700,1,143.460315,5.9037
1273,Sb,47700,1,0.0,22.1389
1273,Sb,47700,2,0.0,28.0427
1273,Sb,47700,3,0.0,29.5186
1273,Sb,47700,4,135.49918200000002,29.5186
1273,Sb,47700,5,210.558972,29.5186
1274,Ec,21700,1,484.694685,10.8661
1274,Sb,21700,1,0.0,23.5432
1274,Sb,21700,2,0.0,34.4092
1274,Sb,21700,3,0.0,36.2202
1274,Sb,21700,4,166.26175800000001,36.2202
1274,Sb,21700,5,258.36252,36.2202
1275,Ec,20,1,331.65355500000004,27.691
1275,Ec,20,2,349.38648,28.4011
1275,Ec,20,3,520.48521,27.691
1275,Ec,20,4,476.39259000000004,27.691
1275,Ec,20,5,414.56697750000006,28.4011
1276,Ec,20700,1,588.5603100000001,31.5582
1276,Sb,20700,1,0.0,14.0259
1276,Sb,20700,2,0.0,46.7529
1276,Sb,20700,3,0.0,46.7529
1276,Sb,20700,4,214.609746,46.7529
1276,Sb,20700,5,333.492978,46.7529
1277,Ec,19700,1,161.30994750000002,8.5883
1277,Sb,19700,1,0.0,4.4808
1277,Sb,19700,2,0.0,10.0819
1277,Sb,19700,3,0.0,17.1765
1277,Sb,19700,4,68.56122,18.6701
1277,Sb,19700,5,106.540746,18.6701
1278,Sb,700,1,0.0,23.5215
1278,Sb,700,2,0.0,27.3358
1278,Sb,700,3,116.72512800000001,31.7858
1278,Sb,700,4,181.385178,31.7858
1278,Sb,700,5,209.05404,31.7858
1279,Ec,36,1,203.352255,33.7932
1279,Ec,36,2,461.06124750000004,32.3552
1279,Ec,36,3,0.0,30.9172
1279,Ec,36,4,417.3817275,32.3552
1279,Ec,36,5,358.17180750000006,32.3552
128,Ec,6700,1,210.42605250000003,5.8598
128,Sb,6700,1,0.0,16.9935
128,Sb,6700,2,0.0,22.8533
128,Sb,6700,3,0.0,29.2991
128,Sb,6700,4,45.935136,29.2991
128,Sb,6700,5,274.46796,29.2991
1280,Ec,34700,1,131.25537000000003,17.7395
1280,Sb,34700,1,0.0,12.2812
1280,Sb,34700,2,0.0,25.927
1280,Sb,34700,3,0.0,34.1145
1280,Sb,34700,4,125.276502,34.1145
1280,Sb,34700,5,194.673492,34.1145
1281,Ec,19700,1,365.6370375,4.7412
1281,Sb,19700,1,0.0,16.5943
1281,Sb,19700,2,0.0,22.5208
1281,Sb,19700,3,0.0,29.6326
1281,Sb,19700,4,108.81811200000001,29.6326
1281,Sb,19700,5,169.09799400000003,29.6326
1282,Ec,19,1,2587.8374775,59.7317
1282,Ec,19,2,2177.2212075,61.3036
1282,Ec,19,3,2006.396325,62.8755
1282,Ec,19,4,1876.95144,62.8755
1282,Ec,19,5,1672.1737875000001,62.8755
1283,Ec,20,1,644.6882475000001,34.8444
1283,Ec,20,2,905.21712,35.7378
1283,Ec,20,3,1133.1798075000002,33.9509
1283,Ec,20,4,1057.1922225,35.7378
1283,Ec,20,5,937.1801250000001,34.8444
1284,Ec,19,1,241.0294725,20.6107
1284,Ec,19,2,211.4659575,20.6107
1284,Ec,19,3,319.63356000000005,20.6107
1284,Ec,19,4,291.11346000000003,20.6107
1284,Ec,19,5,253.5504525,20.6107
1285,Ec,19,1,1001.3649975000001,64.2209
1285,Ec,19,2,878.5424700000001,64.2209
1285,Ec,19,3,1327.9285125000001,64.2209
1285,Ec,19,4,1209.440835,64.2209
1285,Ec,19,5,1053.3839400000002,64.2209
1286,Ec,2,1,0.0,29.174
1286,Ec,2,2,1588.5250875000002,29.174
1286,Ec,2,3,1499.2526249999999,29.174
1286,Ec,2,4,1301.0151825,30.1465
1286,Ec,2,5,1392.9133275000002,30.1465
1287,Ec,3,1,169.7378625,26.6528
1287,Ec,3,2,290.97920250000004,26.0734
1287,Ec,3,3,0.0,25.494
1287,Ec,3,4,262.03770000000003,25.494
1287,Ec,3,5,594.8647425,25.494
1287,Pb,503,1,0.0,12.7303
1287,Pb,503,2,0.0,16.1251
1287,Pb,503,3,73.32666,18.6711
1287,Pb,503,4,184.84428,22.9146
1287,Pb,503,5,1417.1396399999999,19.5198
1288,Ct,34303,1,0.0,15.8218
1288,Ec,34303,1,408.49785,47.4653
1288,Ct,34303,2,0.0,79.1088
1288,Ct,34303,3,0.0,79.1088
1288,Ct,34303,4,0.0,79.1088
1288,Ct,34303,5,0.0,79.1088
1289,Ec,36,1,164.47995,29.626
1289,Ec,36,2,656.9198550000001,29.626
1289,Ec,36,3,603.426375,29.626
1289,Ec,36,4,523.9360800000001,29.626
1289,Ec,36,5,0.0,29.626
1289,Pb,502,1,0.0,22.2964
1289,Pb,502,2,617.61126,21.0577
1289,Pb,502,3,0.0,19.8191
1289,Pb,502,4,106.27968,28.4899
1289,Pb,502,5,287.62404,30.9673
129,Ec,1700,1,1702.0097325,38.6302
129,Sb,1700,1,0.0,11.7061
129,Sb,1700,2,0.0,56.1893
129,Sb,1700,3,0.0,58.5305
129,Sb,1700,4,91.76419200000001,58.5305
129,Sb,1700,5,548.302482,58.5305
1290,Ec,20,1,764.092845,43.5381
1290,Ec,20,2,936.0137925000001,43.5381
1290,Ec,20,3,1290.8761425000002,43.5381
1290,Ec,20,4,0.0,43.5381
1290,Ec,20,5,1200.5074125,43.5381
1291,Ec,36,1,1162.0834425,63.0625
1291,Ec,36,2,1682.46693,63.0625
1291,Ec,36,3,1551.572955,59.9093
1291,Ec,36,4,0.0,59.9093
1291,Ec,36,5,1355.7640275,63.0625
1292,Ec,1700,1,308.8584675,26.1191
1292,Sb,1700,1,0.0,12.5759
1292,Sb,1700,2,0.0,38.695
1292,Sb,1700,3,0.0,45.4666
1292,Sb,1700,4,177.621522,48.3687
1292,Sb,1700,5,276.01516799999996,48.3687
1293,Ec,37700,1,464.08869000000004,10.8353
1293,Sb,37700,1,0.0,97.5174
1293,Sb,37700,2,0.0,108.3526
1293,Sb,37700,3,0.0,108.3526
1293,Sb,37700,4,397.896876,108.3526
1293,Sb,37700,5,1330.943172,108.3526
1294,Ct,20308,1,0.0,3.7977
1294,Ec,20308,1,473.72033250000004,25.8241
1294,Ct,20308,2,0.0,37.2171
1294,Ct,20308,3,0.0,37.9766
1294,Ct,20308,4,208.53721199999998,37.9766
1294,Ct,20308,5,752.637366,37.9766
1295,Ec,34700,1,835.35003,16.3204
1295,Sb,34700,1,0.0,24.4805
1295,Sb,34700,2,0.0,40.8009
1295,Sb,34700,3,0.0,40.8009
1295,Sb,34700,4,187.288296,40.8009
1295,Sb,34700,5,291.03679800000003,40.8009
1296,Ec,34700,1,663.1881075,13.0052
1296,Sb,34700,1,0.0,19.5078
1296,Sb,34700,2,0.0,30.8873
1296,Sb,34700,3,0.0,32.5129
1296,Sb,34700,4,149.24418599999998,32.5129
1296,Sb,34700,5,231.918102,32.5129
1297,Ct,1313,1,0.0,15.2154
1297,Ec,1313,1,515.57445,28.4021
1297,Ct,1313,2,0.0,50.7181
1297,Ct,1313,3,12.105366,50.7181
1297,Ct,1313,4,375.820848,50.7181
1297,Ct,1313,5,595.8540899999999,50.7181
1297,Pb,500313,1,0.0,16.3377
1297,Pb,500313,2,0.0,19.6052
1297,Pb,500313,3,187.55646000000002,23.9619
1297,Ct,500313,4,0.0,38.1212
1297,Pb,500313,4,1299.8250600000001,6.5351
1297,Ct,500313,5,12.998232000000002,54.4589
1299,Ct,34319,1,0.0,5.0013
1299,Ec,34319,1,928.73547,16.1152
1299,Ct,34319,2,0.0,23.8949
1299,Ct,34319,3,14.303640000000001,27.7848
1299,Ct,34319,4,415.23861600000004,27.7848
1299,Ct,34319,5,644.963514,27.7848
13,Pb,500700,1,55.255739999999996,24.1196
13,Pb,500700,2,272.33196,31.794
13,Pb,500700,3,1807.65294,33.9867
13,Sb,500700,3,0.0,5.4817
13,Sb,500700,4,0.0,54.8172
13,Sb,500700,5,0.0,54.8172
130,Pb,500700,1,0.0,6.4432
130,Pb,500700,2,54.122640000000004,7.2486
130,Pb,500700,3,422.67216,6.4432
130,Sb,500700,3,0.0,1.3423
130,Sb,500700,4,0.0,6.4432
130,Sb,500700,5,0.0,9.1278
1301,Ec,2700,1,159.12612000000001,24.1787
1301,Sb,2700,1,0.0,2.4179
1301,Sb,2700,2,0.0,21.1564
1301,Sb,2700,3,0.0,27.8055
1301,Sb,2700,4,110.987526,30.2234
1301,Sb,2700,5,172.469154,30.2234
1303,Ct,34304,1,0.0,10.7676
1303,Ec,34304,1,845.8312275000001,29.611
1303,Ct,34304,2,0.0,53.8382
1303,Ct,34304,3,0.0,53.8382
1303,Ct,34304,4,0.0,53.8382
1303,Ct,34304,5,1199.18331,53.8382
1304,Ct,43313,1,0.0,97.3421
1304,Ec,43313,1,1948.5917550000001,24.3355
1304,Ct,43313,2,36.302526,121.6777
1304,Ct,43313,3,1127.039394,121.6777
1304,Ct,43313,4,1786.8913140000002,121.6777
1304,Ct,43313,5,3600.405198,121.6777
1306,Ct,35319,1,0.0,1.7904
1306,Ec,35319,1,835.9892550000001,12.5327
1306,Ct,35319,2,0.0,15.6659
1306,Ct,35319,3,11.521146,21.4847
1306,Ct,35319,4,334.46283,22.3799
1306,Ct,35319,5,519.4996560000001,22.3799
131,Pb,500700,1,0.0,23.8282
131,Pb,500700,2,207.30522,29.2437
131,Pb,500700,3,1783.8645599999998,25.9944
131,Sb,500700,3,0.0,8.6648
131,Sb,500700,4,0.0,43.324
131,Sb,500700,5,0.0,50.9057
1311,Qr,604,1,0.0,23.1772
1311,Qr,604,2,0.0,24.1849
1311,Qr,604,3,0.8843639999999999,25.1926
1311,Qr,604,4,2.462538,25.1926
1311,Qr,604,5,5.075538000000001,25.1926
1312,Ct,1319,1,0.0,11.8667
1312,Ec,1319,1,1759.8001275000001,36.7867
1312,Ct,1319,2,0.0,59.3334
1312,Ct,1319,3,30.544878,59.3334
1312,Ct,1319,4,886.726386,59.3334
1312,Ct,1319,5,1377.2952960000002,59.3334
1314,Ec,20,1,88.94583000000002,13.6812
1314,Ec,20,2,79.46795250000001,13.6812
1314,Ec,20,3,0.0,14.4013
1314,Ec,20,4,149.45816250000001,13.6812
1314,Ec,20,5,132.20361000000003,13.6812
1315,Ec,28700,1,255.14514,7.3397
1315,Sb,28700,1,0.0,29.3587
1315,Sb,28700,2,0.0,34.8634
1315,Sb,28700,3,0.0,36.6983
1315,Sb,28700,4,168.456366,36.6983
1315,Sb,28700,5,261.772836,36.6983
1318,Pb,503,1,0.0,5.6528
1318,Pb,503,2,0.0,6.218
1318,Pb,503,3,0.0,6.218
1318,Pb,503,4,0.0,7.9139
1318,Pb,503,5,404.96304,8.4791
1319,Ct,19307,1,0.0,9.378
1319,Ec,19307,1,437.5728675,30.4786
1319,Ct,19307,2,0.0,46.8901
1319,Ct,19307,3,0.0,46.8901
1319,Ct,19307,4,0.0,46.8901
1319,Ct,19307,5,320.939502,46.8901
132,Pb,500700,1,0.0,16.0443
132,Pb,500700,2,121.3788,19.5322
132,Pb,500700,3,841.6990199999999,20.9274
132,Sb,500700,4,0.0,27.2056
132,Sb,500700,5,0.0,28.6007
1320,Ec,34,1,384.10105500000003,30.3735
1320,Ec,34,2,447.69948750000003,30.9934
1320,Ec,34,3,411.29775000000006,30.3735
1320,Ec,34,4,360.67005000000006,30.9934
1320,Ec,34,5,447.69948750000003,30.9934
1320,Pb,500700,1,0.0,2.8183
1320,Pb,500700,2,34.814879999999995,2.9841
1320,Sb,500700,2,0.0,0.6631
1320,Sb,500700,3,0.0,2.9841
1320,Sb,500700,4,0.0,6.2998
1320,Sb,500700,5,30.440123999999997,8.2893
1321,Sb,700,1,0.0,11.4683
1321,Sb,700,2,0.0,13.9258
1321,Sb,700,3,75.204012,16.3832
1321,Sb,700,4,116.86334400000001,16.3832
1321,Sb,700,5,134.689932,16.3832
1322,Ec,21,1,99.3260475,7.08
1322,Ec,21,2,0.0,7.08
1322,Ec,21,3,87.18475500000001,7.08
1322,Ec,21,4,124.1252775,7.08
1322,Ec,21,5,112.50063,7.08
1323,Ec,20700,1,807.0364125000001,12.1031
1323,Sb,20700,1,0.0,1.2968
1323,Sb,20700,2,0.0,12.1031
1323,Sb,20700,3,0.0,13.3998
1323,Sb,20700,4,79.36671600000001,17.2901
1323,Sb,20700,5,123.33188399999999,17.2901
1324,Ec,20700,1,2113.287435,36.3518
1324,Sb,20700,1,0.0,4.544
1324,Sb,20700,2,0.0,45.4397
1324,Sb,20700,3,0.0,45.4397
1324,Sb,20700,4,208.58190599999998,45.4397
1324,Sb,20700,5,324.126036,45.4397
1326,Ec,3,1,54.2596725,2.1836
1326,Ec,3,2,0.0,2.1381
1326,Ec,3,3,49.254345,2.1836
1326,Ec,3,4,45.661657500000004,2.2291
1326,Ec,3,5,73.60517250000001,2.0471
1326,Pb,500700,1,0.0,2.047
1326,Pb,500700,2,5.92434,3.0103
1326,Pb,500700,3,31.21116,3.7328
1326,Pb,500700,4,197.38164,1.0837
1326,Sb,500700,4,0.0,1.6858
1326,Sb,500700,5,0.0,2.7695
1328,Ec,1700,1,50.01345,6.3711
1328,Sb,1700,1,0.0,2.5956
1328,Sb,1700,2,0.0,5.6632
1328,Sb,1700,3,0.0,10.6186
1328,Sb,1700,4,43.326582,11.7984
1328,Sb,1700,5,67.327338,11.7984
1328,Pb,500700,1,0.0,5.5301
1328,Pb,500700,2,0.0,6.9127
1328,Pb,500700,3,29.24064,9.3321
1328,Pb,500700,4,355.44978,3.1107
1328,Sb,500700,4,0.0,7.6039
1328,Sb,500700,5,0.0,10.7146
1329,Ec,36,1,260.8754175,11.3583
1329,Ec,36,2,0.0,11.6572
1329,Ec,36,3,195.70700250000002,11.6572
1329,Ec,36,4,177.54862500000002,11.6572
1329,Ec,36,5,152.530425,11.9561
133,Pb,500700,1,0.0,1.6306
133,Pb,500700,2,12.46368,1.9851
133,Pb,500700,3,85.842,2.1269
133,Sb,500700,4,0.0,1.1344
133,Sb,500700,5,0.0,2.056
1330,Ec,20,1,465.31894500000004,9.1981
1330,Ec,20,2,392.15664000000004,9.6953
1330,Ec,20,3,0.0,9.9439
1330,Ec,20,4,362.791035,9.6953
1330,Ec,20,5,339.8019525,9.6953
1331,Ec,34700,1,146.0936925,5.7379
1331,Sb,34700,1,0.0,1.1476
1331,Sb,34700,2,0.0,4.5904
1331,Sb,34700,3,0.0,7.5741
1331,Sb,34700,4,42.142152,9.1807
1331,Sb,34700,5,65.48685,9.1807
1333,Ec,34,1,429.968925,29.0532
1333,Ec,34,2,520.6692825,29.0532
1333,Ec,34,3,478.01556000000005,29.0532
1333,Ec,34,4,418.692645,29.0532
1333,Ec,34,5,520.6692825,29.0532
1335,Pb,500700,1,0.0,33.2711
1335,Pb,500700,2,0.0,44.916
1335,Pb,500700,3,1188.77556,4.9907
1335,Sb,500700,3,0.0,59.8879
1335,Sb,500700,4,0.0,66.5422
1335,Sb,500700,5,0.0,66.5422
1337,Ec,19700,1,5.134185,1.2382
1337,Sb,19700,1,0.0,2.8302
1337,Sb,19700,2,0.0,4.2453
1337,Sb,19700,3,0.0,7.0755
1337,Sb,19700,4,32.47881,7.0755
1337,Sb,19700,5,50.470445999999995,7.0755
1337,Pb,500700,1,0.0,1.0175
1337,Pb,500700,2,2.9378999999999995,0.4451
1337,Sb,500700,2,0.0,0.5723
1337,Sb,500700,3,0.0,1.1446
1337,Sb,500700,4,0.0,2.3529
1337,Sb,500700,5,11.676132,2.5437
1338,Ec,21700,1,3583.3459725000007,68.2842
1338,Sb,21700,2,0.0,87.5439
1338,Sb,21700,3,0.0,87.5439
1338,Sb,21700,4,321.48214800000005,87.5439
1338,Sb,21700,5,499.56738,87.5439
1339,Ct,19316,1,0.0,42.6075
1339,Ec,19316,1,3318.9097950000005,53.2594
1339,Ct,19316,2,0.0,106.5187
1339,Ct,19316,3,54.83579400000001,106.5187
1339,Ct,19316,4,1591.900752,106.5187
1339,Ct,19316,5,6694.545312,106.5187
134,Pb,500311,1,0.0,15.5355
134,Pb,500311,2,91.97034,20.714
134,Pb,500311,3,1047.09444,23.8211
134,Ct,500311,4,0.0,51.7851
134,Ct,500311,5,0.0,51.7851
1340,Ec,19700,1,337.4723925,5.9519
1340,Sb,19700,1,0.0,0.821
1340,Sb,19700,2,0.0,3.8995
1340,Sb,19700,3,0.0,7.799
1340,Sb,19700,4,37.684140000000006,10.2619
1340,Sb,19700,5,58.559279999999994,10.2619
1341,Ct,19303,1,0.0,6.1372
1341,Ec,19303,1,158.4549675,20.7131
1341,Ct,19303,2,0.0,29.9189
1341,Ct,19303,3,0.0,30.686
1341,Ct,19303,4,0.0,30.686
1341,Ct,19303,5,0.0,30.686
1343,Ec,19700,1,175.3803225,15.8965
1343,Sb,19700,1,0.0,10.5977
1343,Sb,19700,2,0.0,26.4942
1343,Sb,19700,3,0.0,34.4425
1343,Sb,19700,4,162.155214,35.3256
1343,Sb,19700,5,251.98126200000002,35.3256
1344,Ec,19700,1,61.060365000000004,6.385
1344,Sb,19700,1,0.0,3.3445
1344,Sb,19700,2,0.0,6.9931
1344,Sb,19700,3,0.0,13.6821
1344,Sb,19700,4,55.826628,15.2023
1344,Sb,19700,5,86.751834,15.2023
1348,Ct,30303,1,0.0,24.5288
1348,Ec,30303,1,39.9568275,4.1678
1348,Ct,30303,2,0.0,32.5071
1348,Ct,30303,3,0.0,34.1968
1348,Ct,30303,4,0.0,35.8326
1348,Ct,30303,5,0.0,37.4509
135,Qr,601,1,0.0,31.6185
135,Qr,601,2,0.0,31.6185
135,Qr,601,3,1.109394,31.6185
135,Qr,601,4,3.0891900000000003,31.6185
135,Qr,601,5,136.92159,31.6185
1351,Ec,2,1,25.8117975,3.1005
1351,Ec,2,2,45.0660375,3.1005
1351,Ec,2,3,40.60131750000001,3.1005
1351,Ec,2,4,93.6201375,3.1005
1351,Ec,2,5,0.0,3.1005
1351,Pb,503,1,0.0,2.4221
1351,Pb,503,2,0.0,3.179
1351,Pb,503,3,13.170300000000001,3.4818
1351,Pb,503,4,33.51612,4.2387
1351,Pb,503,5,251.41626,3.3304
1353,Ec,1,1,74.62408500000001,13.8193
1353,Ec,1,2,134.8974675,14.1736
1353,Ec,1,3,121.74252750000001,13.8193
1353,Ec,1,4,282.47143500000004,14.1736
1353,Ec,1,5,260.46684000000005,13.8193
1353,Pb,503,1,0.0,7.7853
1353,Pb,503,2,0.0,9.8614
1353,Pb,503,3,44.84328,11.4184
1353,Pb,503,4,115.22237999999999,13.4945
1353,Pb,503,5,845.1715800000001,10.8994
1354,Ec,19,1,273.4605225,17.5633
1354,Ec,19,2,244.2176325,17.5633
1354,Ec,19,3,367.9071975,17.5633
1354,Ec,19,4,335.5028775,17.5633
1354,Ec,19,5,292.4289,17.5633
1355,Ct,20311,1,0.0,38.3488
1355,Ec,20311,1,447.81808500000005,8.6285
1355,Ct,20311,2,0.0,47.936
1355,Ct,20311,3,0.0,47.936
1355,Ct,20311,4,263.226132,47.936
1355,Ct,20311,5,400.82164200000005,47.936
1357,Ec,20,1,628.2249300000001,55.0633
1357,Ec,20,2,645.4489725,55.0633
1357,Ec,20,3,967.2669675000001,53.7203
1357,Ec,20,4,883.8662625,55.0633
1357,Ec,20,5,766.92393,55.0633
1358,Ec,34,1,620.2470375,23.421
1358,Ec,34,2,903.2314725,23.421
1358,Ec,34,3,842.6296350000001,23.421
1358,Ec,34,4,747.7745175000001,23.421
1358,Ec,34,5,903.2314725,23.421
1359,Ec,34700,1,644.76351,19.797
1359,Sb,34700,1,0.0,79.188
1359,Sb,34700,2,0.0,98.985
1359,Sb,34700,3,0.0,98.985
1359,Sb,34700,4,454.370826,98.985
1359,Sb,34700,5,706.069884,98.985
136,Ec,1,1,437.6367900000001,54.0292
136,Ec,1,2,656.455185,54.0292
136,Ec,1,3,591.7214025,54.0292
136,Ec,1,4,890.7732000000001,54.0292
136,Ec,1,5,815.0984775000001,54.0292
1360,Ec,19700,1,126.08055,7.0154
1360,Sb,19700,1,0.0,3.2154
1360,Sb,19700,2,0.0,7.0154
1360,Sb,19700,3,0.0,12.277
1360,Sb,19700,4,53.671566000000006,14.6155
1360,Sb,19700,5,83.40306000000001,14.6155
1361,Ec,35,1,326.4346575,41.452
1361,Ec,35,2,763.8571350000001,41.452
1361,Ec,35,3,689.2434450000001,41.452
1361,Ec,35,4,593.17839,41.452
1361,Ec,35,5,0.0,41.452
1362,Ec,3,1,0.0,19.643
1362,Ec,3,2,649.3511475,19.643
1362,Ec,3,3,603.45459,19.643
1362,Ec,3,4,531.7199775,20.1466
1362,Ec,3,5,649.3511475,19.643
1363,Ec,3700,1,1424.168325,50.3078
1363,Sb,3700,1,0.0,6.0979
1363,Sb,3700,2,0.0,60.9792
1363,Sb,3700,3,0.0,60.9792
1363,Sb,3700,4,279.912672,60.9792
1363,Sb,3700,5,434.970432,60.9792
1364,Ec,2700,1,1653.387255,48.3447
1364,Sb,2700,1,0.0,12.0862
1364,Sb,2700,2,0.0,60.4308
1364,Sb,2700,3,0.0,60.4308
1364,Sb,2700,4,369.86079,60.4308
1364,Sb,2700,5,574.7454180000001,60.4308
1366,Ec,34700,1,354.9894525,11.0331
1366,Sb,34700,1,0.0,7.3554
1366,Sb,34700,2,0.0,15.7615
1366,Sb,34700,3,0.0,21.0154
1366,Sb,34700,4,96.46696800000001,21.0154
1366,Sb,34700,5,149.904924,21.0154
1369,Ec,35700,1,236.98156500000002,8.2005
1369,Sb,35700,1,0.0,2.3064
1369,Sb,35700,2,0.0,6.6629
1369,Sb,35700,3,0.0,11.2757
1369,Sb,35700,4,47.053422000000005,12.8133
1369,Sb,35700,5,73.118682,12.8133
1370,Pb,502700,1,0.0,26.0181
1370,Pb,502700,2,134.25354,31.2218
1370,Pb,502700,3,1097.83494,3.2523
1370,Sb,502700,3,0.0,23.4163
1370,Sb,502700,4,0.0,29.2704
1370,Sb,502700,5,0.0,32.5227
1371,Ec,36,1,79.120935,13.3643
1371,Ec,36,2,180.7942275,13.6427
1371,Ec,36,3,0.0,13.0859
1371,Ec,36,4,163.88001000000003,13.3643
1371,Ec,36,5,140.7638925,13.9212
1376,Ec,48700,1,155.79398250000003,1.7151
1376,Sb,48700,1,0.0,3.9203
1376,Sb,48700,2,0.0,6.1254
1376,Sb,48700,3,0.0,9.8007
1376,Sb,48700,4,44.988060000000004,9.8007
1376,Sb,48700,5,69.909216,9.8007
1377,Ec,3,1,100.29798,11.2892
1377,Ec,3,2,91.92379500000001,10.9921
1377,Ec,3,3,0.0,10.9921
1377,Ec,3,4,78.409215,11.5863
1377,Ec,3,5,187.69833,11.2892
1378,Ec,2,1,0.0,8.0455
1378,Ec,2,2,128.84373000000002,8.0455
1378,Ec,2,3,117.167715,8.0455
1378,Ec,2,4,101.28287250000001,8.0455
1378,Ec,2,5,128.84373000000002,8.0455
138,Ct,2314,1,0.0,28.5966
138,Ec,2314,1,1403.30475,34.3159
138,Ct,2314,2,0.0,71.4914
138,Ct,2314,3,17.063592,71.4914
138,Ct,2314,4,529.7512740000001,71.4914
138,Ct,2314,5,839.90673,71.4914
1381,Ec,48700,1,50.271300000000004,1.3208
