x,y,is_exit,is_source,stands
-16733.13058,145999.26771,True,False,"[1369, 1067]"
-16651.88498,146512.53441,False,False,"[1513, 1533]"
-16851.53178,145795.65831,False,False,"[1436, 1564]"
-16902.74038,145822.23081,False,False,"[1369, 1564]"
-16915.44578,146432.84031,False,False,"[1064, 1065]"
-16350.38888,146659.19811,True,False,"[1513, 1533]"
-17478.29188,146941.60731,True,False,[1063]
-16635.03688,146572.04921,True,False,"[1513, 1533]"
-15883.06818,146118.33051,True,False,[1618]
-16142.70368,146847.94301,False,False,"[1179, 1533]"
-16575.39698,146694.19711,False,False,"[1064, 1533]"
-16713.19748,146964.71821,True,False,"[1061, 1062]"
-17602.49058,147182.63111,True,False,[1063]
-16706.20308,146803.00471,False,False,"[1064, 1061, 1062]"
-17263.23108,146367.55371,True,False,[1064]
-16803.99928,146007.81501,False,False,"[1369, 1067]"
-17384.15078,146297.70671,True,False,[1066]
-16702.51538,146327.89421,False,False,"[1371, 1067]"
-16665.39888,146004.98321,False,False,"[1369, 1067]"
-17023.88368,146019.41911,False,False,"[1370, 1067]"
-16475.95008,146686.29951,True,False,[1533]
-17700.53258,147262.18621,True,False,[1063]
-16777.69148,145845.07341,False,False,"[1369, 1564]"
-17180.28698,146179.84591,False,False,"[1065, 1370, 1066]"
-16799.48278,146347.93031,False,False,"[1065, 1371]"
-16061.26558,146340.59931,False,False,"[1618, 1179]"
-16332.31168,146251.73441,False,False,"[1513, 1618, 1179]"
-17258.47331,146122.32185,False,False,"[1370, 1564, 1066]"
-16569.75478,146684.06761,False,False,"[1064, 1533]"
-16110.03058,146708.63041,True,False,[1179]
-17224.72238,146297.09661,False,False,"[1064, 1066]"
-17216.54398,145823.45641,False,False,"[1436, 1564]"
-16402.00358,146092.05941,False,False,"[1513, 1618]"
-17431.09778,146484.95121,False,False,"[1064, 1063]"
-16773.10748,145947.10451,True,False,"[1369, 1564]"
-16546.36428,146080.12281,False,False,"[1513, 1067]"
-16178.85418,146039.69021,True,False,[1618]
-17230.19938,145802.91221,False,False,"[1436, 1564]"
-17036.06928,146154.97031,True,False,"[1065, 1067]"
-16851.65908,146439.70741,True,False,[1065]
-16474.97338,147055.39671,False,False,"[1061, 1533]"
-16287.96848,146674.26671,False,False,"[1513, 1179, 1533]"
-17028.51328,146017.42721,False,False,"[1370, 1564]"
-16812.87118,146498.24971,True,False,[1064]
-17483.28698,146293.43221,True,False,[1066]
-16034.71648,146409.87141,True,False,[1179]
-16693.35238,146526.28581,True,False,[1533]
-17060.84918,146775.06131,False,False,"[1064, 1062]"
-16830.90028,146262.21131,True,False,"[1065, 1371, 1067]"
-17545.99328,146173.57571,True,False,[1066]
-16678.84838,146610.41981,False,False,"[1064, 1533]"
-17188.38488,146288.10291,False,False,"[1064, 1065, 1066]"
-17042.65748,146131.52811,False,False,"[1065, 1370, 1067]"
-17579.50748,146110.26191,False,False,"[1066, 1564]"
-17600.68618,147287.69801,True,False,[1063]
-16612.38048,146389.54231,False,False,"[1513, 1067]"
-16590.82228,146806.67931,False,False,"[1064, 1061, 1533]"
-16277.64906,146171.91551,True,False,[1618]
-15950.94588,146334.44399,True,False,[1618]
-16121.0393,146303.39878,True,False,[1618]
-15913.604,146352.993,True,False,[1618]
-17035.04167,146118.62037,True,False,[1067]
-16866.2624,146260.20966,True,False,[1067]
-16947.74987,146239.2565,True,False,[1067]
-16989.55489,146234.53955,True,False,[1067]
-16532.68004,146138.91481,True,False,[1067]
-16632.90228,146403.48799,True,False,[1067]
-16822.2136,146319.86146,True,False,[1371]
-16289.29702,146664.12327,True,False,[1513]
-16315.23479,146667.68448,True,False,[1513]
-16643.10178,146543.56047,True,False,[1513]
-16294.60638,146623.58628,True,False,[1513]
-16353.25683,146320.57432,True,False,[1513]
-16626.36577,146413.07821,True,False,[1513]
-17136.32068,146225.27782,True,False,[1370]
-17046.04556,146155.86339,True,False,[1370]
-17411.18814,146299.61979,True,False,[1066]
-17333.02979,146292.37778,True,False,[1066]
-17183.42349,146211.38603,True,False,[1066]
-16871.39034,146487.36353,True,False,[1064]
-16916.14204,146725.48911,True,False,[1064]
-17609.86744,147174.39673,True,False,[1063]
-17448.72114,146632.89141,True,False,[1063]
-16562.20894,146669.13743,True,False,[1533]
-16733.41668,146954.94075,True,False,[1061]
-16776.89646,146924.53606,True,False,[1061]
-16869.59727,147127.88321,True,False,[1062]
-16832.57697,145921.30985,False,True,1369
-16036.95388,146149.55953,False,True,1618
-16751.01147,146166.53932,False,True,1067
-16756.49056,146228.02718,False,True,1371
-16467.0309,146393.77072,False,True,1513
-16211.62969,146475.75481,False,True,1179
-17027.65967,145825.175,False,True,1436
-17228.54687,145950.97874,False,True,1564
-17159.21504,146052.57917,False,True,1370
-17418.48682,146163.07549,False,True,1066
-16986.65434,146319.74169,False,True,1065
-17023.3203,146566.83534,False,True,1064
-17630.70568,146923.14339,False,True,1063
-16340.40695,146890.74634,False,True,1533
-16586.15807,146922.24105,False,True,1061
-16826.12533,146972.72939,False,True,1062
