"Source(x,y)","Target(x,y)"
"(-15636.45578, 153012.69991)","(-15629.10668, 153023.06803)"
"(-15636.45578, 153012.69991)","(-15840.58755, 153068.15761)"
"(-15636.45578, 153012.69991)","(-15814.18076, 152977.858)"
"(-15636.45578, 153012.69991)","(-16221.23741, 153236.87723)"
"(-14765.74608, 153912.14881)","(-14767.63348, 153892.78121)"
"(-14765.74608, 153912.14881)","(-14763.76168, 153947.86751)"
"(-14765.74608, 153912.14881)","(-14579.4234, 153910.17937)"
"(-15018.94258, 153419.55411)","(-14962.21548, 153358.86791)"
"(-15018.94258, 153419.55411)","(-15342.05808, 153421.05961)"
"(-15018.94258, 153419.55411)","(-14608.41378, 153747.06271)"
"(-15018.94258, 153419.55411)","(-15028.68288, 153750.90691)"
"(-15018.94258, 153419.55411)","(-15229.99363, 153336.11732)"
"(-15018.94258, 153419.55411)","(-14691.48999, 153547.63891)"
"(-15018.94258, 153419.55411)","(-14867.96898, 153702.08588)"
"(-15018.94258, 153419.55411)","(-15199.48047, 153679.20768)"
"(-14426.86148, 154101.19411)","(-14419.37586, 154167.1274)"
"(-14426.86148, 154101.19411)","(-14784.89698, 153967.79781)"
"(-14426.86148, 154101.19411)","(-14469.37948, 153724.42691)"
"(-14426.86148, 154101.19411)","(-14766.78552, 154181.41878)"
"(-14426.86148, 154101.19411)","(-14579.4234, 153910.17937)"
"(-15765.33368, 153918.74811)","(-15676.98158, 153789.43381)"
"(-15765.33368, 153918.74811)","(-15565.90848, 154228.96621)"
"(-15765.33368, 153918.74811)","(-16072.53438, 153723.28781)"
"(-15765.33368, 153918.74811)","(-15935.12605, 153726.80157)"
"(-15765.33368, 153918.74811)","(-15974.95962, 153877.02783)"
"(-15765.33368, 153918.74811)","(-15898.0582, 154139.31619)"
"(-15765.33368, 153918.74811)","(-15596.59333, 153869.06925)"
"(-15683.05668, 153707.71551)","(-15676.98158, 153789.43381)"
"(-15683.05668, 153707.71551)","(-15925.36078, 153564.02211)"
"(-15683.05668, 153707.71551)","(-15410.95268, 153649.94951)"
"(-15683.05668, 153707.71551)","(-15704.23264, 153574.34328)"
"(-15683.05668, 153707.71551)","(-15812.90547, 153683.01471)"
"(-15683.05668, 153707.71551)","(-15596.59333, 153869.06925)"
"(-15925.36078, 153564.02211)","(-15921.06328, 153443.92081)"
"(-15925.36078, 153564.02211)","(-15974.59098, 153610.87871)"
"(-15925.36078, 153564.02211)","(-15704.23264, 153574.34328)"
"(-15925.36078, 153564.02211)","(-15812.90547, 153683.01471)"
"(-15775.89268, 153355.43131)","(-15704.64978, 153261.19951)"
"(-15775.89268, 153355.43131)","(-15596.45308, 153287.71271)"
"(-15775.89268, 153355.43131)","(-15591.81915, 153437.5229)"
"(-15775.89268, 153355.43131)","(-15995.00427, 153317.00715)"
"(-14469.37948, 153724.42691)","(-14451.31083, 153729.91777)"
"(-14469.37948, 153724.42691)","(-14608.41378, 153747.06271)"
"(-14469.37948, 153724.42691)","(-14691.48999, 153547.63891)"
"(-14469.37948, 153724.42691)","(-14579.4234, 153910.17937)"
"(-15596.45308, 153287.71271)","(-15659.80868, 153216.96681)"
"(-15596.45308, 153287.71271)","(-15419.81558, 153317.89911)"
"(-15596.45308, 153287.71271)","(-15275.83761, 153122.12558)"
"(-15596.45308, 153287.71271)","(-15591.81915, 153437.5229)"
"(-15549.70788, 153136.50711)","(-15612.92631, 153045.89531)"
"(-15549.70788, 153136.50711)","(-15659.80868, 153216.96681)"
"(-15549.70788, 153136.50711)","(-15395.02858, 153052.33881)"
"(-15549.70788, 153136.50711)","(-15275.83761, 153122.12558)"
"(-15549.70788, 153136.50711)","(-16221.23741, 153236.87723)"
"(-15410.95268, 153649.94951)","(-15382.67598, 153708.69991)"
"(-15410.95268, 153649.94951)","(-15704.23264, 153574.34328)"
"(-15410.95268, 153649.94951)","(-15199.48047, 153679.20768)"
"(-15410.95268, 153649.94951)","(-15596.59333, 153869.06925)"
"(-16072.53438, 153723.28781)","(-15974.59098, 153610.87871)"
"(-16072.53438, 153723.28781)","(-15935.12605, 153726.80157)"
"(-16072.53438, 153723.28781)","(-15974.95962, 153877.02783)"
"(-15419.81558, 153317.89911)","(-15342.05808, 153421.05961)"
"(-15419.81558, 153317.89911)","(-15275.83761, 153122.12558)"
"(-15419.81558, 153317.89911)","(-15229.99363, 153336.11732)"
"(-15419.81558, 153317.89911)","(-15591.81915, 153437.5229)"
"(-15342.05808, 153421.05961)","(-15229.99363, 153336.11732)"
"(-15342.05808, 153421.05961)","(-15591.81915, 153437.5229)"
"(-15342.05808, 153421.05961)","(-15199.48047, 153679.20768)"
"(-15055.46248, 152926.77951)","(-15055.73748, 152930.22141)"
"(-15055.46248, 152926.77951)","(-15001.70948, 152924.85131)"
"(-15055.46248, 152926.77951)","(-15395.02858, 153052.33881)"
"(-15055.46248, 152926.77951)","(-15037.86438, 153043.58337)"
"(-15055.46248, 152926.77951)","(-15275.83761, 153122.12558)"
"(-16622.74988, 153187.90091)","(-16626.81713, 153474.47344)"
"(-16622.74988, 153187.90091)","(-16144.48283, 153033.32127)"
"(-16622.74988, 153187.90091)","(-16221.23741, 153236.87723)"
"(-14801.88788, 153358.94921)","(-14962.21548, 153358.86791)"
"(-14801.88788, 153358.94921)","(-14380.95288, 153696.69891)"
"(-14801.88788, 153358.94921)","(-14457.17778, 153116.52971)"
"(-14801.88788, 153358.94921)","(-14508.09788, 153375.42491)"
"(-14801.88788, 153358.94921)","(-14818.29877, 153150.50555)"
"(-14801.88788, 153358.94921)","(-14691.48999, 153547.63891)"
"(-14773.95228, 153891.77021)","(-14767.63348, 153892.78121)"
"(-14773.95228, 153891.77021)","(-14805.73348, 153814.19981)"
"(-14773.95228, 153891.77021)","(-14867.96898, 153702.08588)"
"(-15012.10888, 153938.81881)","(-15028.68288, 153750.90691)"
"(-15012.10888, 153938.81881)","(-15382.67598, 153708.69991)"
"(-15012.10888, 153938.81881)","(-14867.96898, 153702.08588)"
"(-15012.10888, 153938.81881)","(-15199.48047, 153679.20768)"
"(-15012.10888, 153938.81881)","(-15219.35963, 153947.56703)"
"(-15458.03388, 153748.27851)","(-15382.67598, 153708.69991)"
"(-15458.03388, 153748.27851)","(-15124.80995, 154024.99935)"
"(-15458.03388, 153748.27851)","(-15565.90848, 154228.96621)"
"(-15458.03388, 153748.27851)","(-15219.35963, 153947.56703)"
"(-15458.03388, 153748.27851)","(-15596.59333, 153869.06925)"
"(-15458.03388, 153748.27851)","(-15286.09467, 154079.51375)"
"(-15704.64978, 153261.19951)","(-15659.80868, 153216.96681)"
"(-15704.64978, 153261.19951)","(-16304.48518, 153386.81631)"
"(-15704.64978, 153261.19951)","(-16221.23741, 153236.87723)"
"(-15704.64978, 153261.19951)","(-15995.00427, 153317.00715)"
"(-15169.98048, 154265.21211)","(-14470.76225, 154219.29856)"
"(-15169.98048, 154265.21211)","(-15286.09467, 154079.51375)"
"(-15169.98048, 154265.21211)","(-14766.78552, 154181.41878)"
"(-15565.90848, 154228.96621)","(-15562.48438, 154228.00791)"
"(-15565.90848, 154228.96621)","(-15898.0582, 154139.31619)"
"(-15565.90848, 154228.96621)","(-15596.59333, 153869.06925)"
"(-15565.90848, 154228.96621)","(-15286.09467, 154079.51375)"
"(-15565.90848, 154228.96621)","(-15378.52882, 154236.74701)"
"(-14763.76168, 153947.86751)","(-14784.89698, 153967.79781)"
"(-14763.76168, 153947.86751)","(-14579.4234, 153910.17937)"
"(-15028.68288, 153750.90691)","(-14867.96898, 153702.08588)"
"(-15028.68288, 153750.90691)","(-15199.48047, 153679.20768)"
"(-15659.80868, 153216.96681)","(-15275.83761, 153122.12558)"
"(-15659.80868, 153216.96681)","(-16221.23741, 153236.87723)"
"(-15562.48438, 154228.00791)","(-15286.09467, 154079.51375)"
"(-15562.48438, 154228.00791)","(-15378.52882, 154236.74701)"
"(-15055.73748, 152930.22141)","(-15037.86438, 153043.58337)"
"(-15055.73748, 152930.22141)","(-15275.83761, 153122.12558)"
"(-15974.59098, 153610.87871)","(-15676.98158, 153789.43381)"
"(-15974.59098, 153610.87871)","(-15812.90547, 153683.01471)"
"(-15974.59098, 153610.87871)","(-15935.12605, 153726.80157)"
"(-16714.77088, 153771.90811)","(-16795.03704, 153587.87639)"
"(-16714.77088, 153771.90811)","(-16304.48518, 153386.81631)"
"(-16714.77088, 153771.90811)","(-16221.23741, 153236.87723)"
"(-15001.70948, 152924.85131)","(-14794.04838, 152959.72756)"
"(-15001.70948, 152924.85131)","(-15037.86438, 153043.58337)"
"(-15001.70948, 152924.85131)","(-14818.29877, 153150.50555)"
"(-15731.30798, 152800.08831)","(-15897.00938, 152935.73682)"
"(-15731.30798, 152800.08831)","(-15869.34628, 152722.89841)"
"(-15731.30798, 152800.08831)","(-15585.5948, 152594.62126)"
"(-15731.30798, 152800.08831)","(-15814.18076, 152977.858)"
"(-15731.30798, 152800.08831)","(-16221.23741, 153236.87723)"
"(-14805.73348, 153814.19981)","(-14857.65107, 153773.8264)"
"(-14805.73348, 153814.19981)","(-14867.96898, 153702.08588)"
"(-15382.67598, 153708.69991)","(-15199.48047, 153679.20768)"
"(-15382.67598, 153708.69991)","(-15219.35963, 153947.56703)"
"(-15382.67598, 153708.69991)","(-15596.59333, 153869.06925)"
"(-14962.21548, 153358.86791)","(-14818.29877, 153150.50555)"
"(-14962.21548, 153358.86791)","(-15229.99363, 153336.11732)"
"(-14962.21548, 153358.86791)","(-14691.48999, 153547.63891)"
"(-14767.63348, 153892.78121)","(-14608.41378, 153747.06271)"
"(-14767.63348, 153892.78121)","(-14867.96898, 153702.08588)"
"(-14767.63348, 153892.78121)","(-14579.4234, 153910.17937)"
"(-14457.17778, 153116.52971)","(-14484.50212, 153104.42916)"
"(-14457.17778, 153116.52971)","(-14405.89123, 153134.93482)"
"(-14457.17778, 153116.52971)","(-14508.09788, 153375.42491)"
"(-14457.17778, 153116.52971)","(-14818.29877, 153150.50555)"
"(-14608.41378, 153747.06271)","(-14691.48999, 153547.63891)"
"(-14608.41378, 153747.06271)","(-14867.96898, 153702.08588)"
"(-14608.41378, 153747.06271)","(-14579.4234, 153910.17937)"
"(-15869.34628, 152722.89841)","(-16010.10678, 152678.39471)"
"(-15869.34628, 152722.89841)","(-15585.5948, 152594.62126)"
"(-15869.34628, 152722.89841)","(-16045.07031, 152794.84578)"
"(-15869.34628, 152722.89841)","(-16221.23741, 153236.87723)"
"(-14784.89698, 153967.79781)","(-14795.59857, 153972.41114)"
"(-14784.89698, 153967.79781)","(-15219.35963, 153947.56703)"
"(-14784.89698, 153967.79781)","(-14766.78552, 154181.41878)"
"(-14784.89698, 153967.79781)","(-14579.4234, 153910.17937)"
"(-14888.28368, 153768.95591)","(-14857.65107, 153773.8264)"
"(-14888.28368, 153768.95591)","(-14867.96898, 153702.08588)"
"(-15395.02858, 153052.33881)","(-15275.83761, 153122.12558)"
"(-15921.06328, 153443.92081)","(-15591.81915, 153437.5229)"
"(-15921.06328, 153443.92081)","(-15704.23264, 153574.34328)"
"(-15676.98158, 153789.43381)","(-15812.90547, 153683.01471)"
"(-15676.98158, 153789.43381)","(-15935.12605, 153726.80157)"
"(-15676.98158, 153789.43381)","(-15596.59333, 153869.06925)"
"(-14380.95288, 153696.69891)","(-14408.19768, 153728.72041)"
"(-14380.95288, 153696.69891)","(-14331.32962, 153659.92405)"
"(-14380.95288, 153696.69891)","(-14508.09788, 153375.42491)"
"(-14380.95288, 153696.69891)","(-14691.48999, 153547.63891)"
"(-15287.95248, 152408.44331)","(-15409.51008, 152244.57003)"
"(-15287.95248, 152408.44331)","(-15585.5948, 152594.62126)"
"(-16010.10678, 152678.39471)","(-15409.51008, 152244.57003)"
"(-16010.10678, 152678.39471)","(-16096.70541, 152682.36683)"
"(-16010.10678, 152678.39471)","(-15585.5948, 152594.62126)"
"(-16010.10678, 152678.39471)","(-16045.07031, 152794.84578)"
"(-16304.48518, 153386.81631)","(-16221.23741, 153236.87723)"
"(-16304.48518, 153386.81631)","(-15995.00427, 153317.00715)"
"(-15112.41578, 154025.21661)","(-15124.80995, 154024.99935)"
"(-15112.41578, 154025.21661)","(-15032.51192, 154004.65843)"
"(-15112.41578, 154025.21661)","(-15219.35963, 153947.56703)"
"(-15112.41578, 154025.21661)","(-15286.09467, 154079.51375)"
"(-15907.22118, 153080.92671)","(-15840.58755, 153068.15761)"
"(-15907.22118, 153080.92671)","(-15955.22813, 153027.70598)"
"(-15907.22118, 153080.92671)","(-15814.18076, 152977.858)"
"(-15907.22118, 153080.92671)","(-16221.23741, 153236.87723)"
"(-14369.38322, 153514.62253)","(-14331.32962, 153659.92405)"
"(-14369.38322, 153514.62253)","(-14405.89123, 153134.93482)"
"(-14369.38322, 153514.62253)","(-14508.09788, 153375.42491)"
"(-14405.89123, 153134.93482)","(-14508.09788, 153375.42491)"
"(-14331.32962, 153659.92405)","(-14508.09788, 153375.42491)"
"(-15409.51008, 152244.57003)","(-15585.5948, 152594.62126)"
"(-14593.48776, 153073.12966)","(-14636.90107, 153054.5015)"
"(-14593.48776, 153073.12966)","(-14537.04586, 153081.16023)"
"(-14593.48776, 153073.12966)","(-14818.29877, 153150.50555)"
"(-14484.50212, 153104.42916)","(-14537.04586, 153081.16023)"
"(-14484.50212, 153104.42916)","(-14818.29877, 153150.50555)"
"(-14537.04586, 153081.16023)","(-14818.29877, 153150.50555)"
"(-14636.90107, 153054.5015)","(-14794.04838, 152959.72756)"
"(-14636.90107, 153054.5015)","(-14818.29877, 153150.50555)"
"(-14794.04838, 152959.72756)","(-14818.29877, 153150.50555)"
"(-14408.19768, 153728.72041)","(-14451.31083, 153729.91777)"
"(-14408.19768, 153728.72041)","(-14691.48999, 153547.63891)"
"(-14451.31083, 153729.91777)","(-14691.48999, 153547.63891)"
"(-16096.70541, 152682.36683)","(-16120.49752, 152876.47555)"
"(-16096.70541, 152682.36683)","(-16045.07031, 152794.84578)"
"(-16120.49752, 152876.47555)","(-16045.07031, 152794.84578)"
"(-15840.58755, 153068.15761)","(-15814.18076, 152977.858)"
"(-15840.58755, 153068.15761)","(-16221.23741, 153236.87723)"
"(-15897.00938, 152935.73682)","(-15955.22813, 153027.70598)"
"(-15897.00938, 152935.73682)","(-15814.18076, 152977.858)"
"(-15897.00938, 152935.73682)","(-16221.23741, 153236.87723)"
"(-15955.22813, 153027.70598)","(-15814.18076, 152977.858)"
"(-15955.22813, 153027.70598)","(-16221.23741, 153236.87723)"
"(-15629.10668, 153023.06803)","(-15612.92631, 153045.89531)"
"(-15629.10668, 153023.06803)","(-16221.23741, 153236.87723)"
"(-16144.48283, 153033.32127)","(-16221.23741, 153236.87723)"
"(-15612.92631, 153045.89531)","(-16221.23741, 153236.87723)"
"(-16626.81713, 153474.47344)","(-16795.03704, 153587.87639)"
"(-16626.81713, 153474.47344)","(-16221.23741, 153236.87723)"
"(-16795.03704, 153587.87639)","(-16221.23741, 153236.87723)"
"(-14857.65107, 153773.8264)","(-14867.96898, 153702.08588)"
"(-15124.80995, 154024.99935)","(-15219.35963, 153947.56703)"
"(-15124.80995, 154024.99935)","(-15286.09467, 154079.51375)"
"(-14795.59857, 153972.41114)","(-15219.35963, 153947.56703)"
"(-14795.59857, 153972.41114)","(-14766.78552, 154181.41878)"
"(-15032.51192, 154004.65843)","(-14857.24075, 153996.39466)"
"(-15032.51192, 154004.65843)","(-15219.35963, 153947.56703)"
"(-15032.51192, 154004.65843)","(-15286.09467, 154079.51375)"
"(-14857.24075, 153996.39466)","(-15219.35963, 153947.56703)"
"(-14857.24075, 153996.39466)","(-15286.09467, 154079.51375)"
"(-14470.76225, 154219.29856)","(-14419.37586, 154167.1274)"
"(-14470.76225, 154219.29856)","(-14766.78552, 154181.41878)"
"(-14419.37586, 154167.1274)","(-14766.78552, 154181.41878)"
