"Node1(x,y)","Node2(x,y)"
"(-15384.67468, 153276.93161)","(-15419.81558, 153317.89911)"
"(-15384.67468, 153276.93161)","(-15401.47658, 153214.58441)"
"(-15030.79948, 153812.29031)","(-15009.63278, 153789.00701)"
"(-15030.79948, 153812.29031)","(-15037.14958, 153865.20711)"
"(-14937.00098, 154129.99771)","(-15017.61718, 154157.16281)"
"(-14937.00098, 154129.99771)","(-14886.98288, 154100.04781)"
"(-14848.77968, 154070.51711)","(-14886.98288, 154100.04781)"
"(-14848.77968, 154070.51711)","(-14848.61828, 154068.69391)"
"(-16070.27218, 153421.93841)","(-16143.97198, 153438.86011)"
"(-16070.27218, 153421.93841)","(-16037.30478, 153420.53071)"
"(-15607.15218, 154192.61261)","(-15565.90848, 154228.96621)"
"(-15607.15218, 154192.61261)","(-15628.82078, 154144.10731)"
"(-15631.54418, 153559.19781)","(-15561.31228, 153546.76271)"
"(-15631.54418, 153559.19781)","(-15697.10018, 153582.84751)"
"(-15082.64498, 152926.63501)","(-15148.49978, 152914.75201)"
"(-15082.64498, 152926.63501)","(-15055.46248, 152926.77951)"
"(-15891.44608, 153491.87201)","(-15891.29158, 153491.54351)"
"(-15891.44608, 153491.87201)","(-15891.43728, 153491.88601)"
"(-15628.82078, 154144.10731)","(-15660.33328, 154096.23291)"
"(-15014.72408, 153167.90491)","(-15016.16668, 153264.89651)"
"(-15014.72408, 153167.90491)","(-15070.28668, 153157.85071)"
"(-15014.72408, 153167.90491)","(-15021.07408, 153152.02981)"
"(-15418.00558, 153887.86281)","(-15477.17878, 153816.06101)"
"(-15418.00558, 153887.86281)","(-15412.23988, 153930.42681)"
"(-15412.23988, 153930.42681)","(-15420.52198, 153985.94131)"
"(-15015.15248, 153350.49111)","(-15059.32368, 153336.68631)"
"(-15015.15248, 153350.49111)","(-14962.21548, 153358.86791)"
"(-16113.02918, 153897.11801)","(-16076.61358, 153867.60781)"
"(-16113.02918, 153897.11801)","(-16127.14308, 153910.44781)"
"(-16038.15528, 152952.45721)","(-15962.45428, 152901.02191)"
"(-16038.15528, 152952.45721)","(-16096.15388, 153016.80071)"
"(-14489.32108, 153175.12121)","(-14543.30668, 153181.91311)"
"(-14489.32108, 153175.12121)","(-14414.71078, 153156.86541)"
"(-15976.92878, 153413.79221)","(-15863.29118, 153384.82331)"
"(-15976.92878, 153413.79221)","(-15921.06328, 153443.92081)"
"(-15976.92878, 153413.79221)","(-16037.30478, 153420.53071)"
"(-15571.43998, 154120.07271)","(-15554.20138, 154164.22471)"
"(-15571.43998, 154120.07271)","(-15600.10508, 154079.56821)"
"(-16050.17708, 153963.45061)","(-16085.89588, 153956.30691)"
"(-16050.17708, 153963.45061)","(-16023.98328, 153951.54431)"
"(-15095.01908, 153300.52321)","(-15139.03658, 153309.33671)"
"(-15095.01908, 153300.52321)","(-15049.76568, 153272.09021)"
"(-15095.01908, 153300.52321)","(-15059.32368, 153336.68631)"
"(-16055.33638, 153740.48581)","(-16072.53438, 153723.28781)"
"(-16055.33638, 153740.48581)","(-16054.01358, 153784.14211)"
"(-16267.14918, 153085.98321)","(-16238.63978, 153061.30831)"
"(-16267.14918, 153085.98321)","(-16335.41178, 153093.92071)"
"(-15372.47218, 153746.73101)","(-15378.82218, 153808.64351)"
"(-15372.47218, 153746.73101)","(-15382.67598, 153708.69991)"
"(-14741.41318, 153826.86371)","(-14743.01448, 153830.27531)"
"(-14741.41318, 153826.86371)","(-14721.92658, 153785.34691)"
"(-15162.92178, 153986.44391)","(-15126.40918, 153975.33131)"
"(-15162.92178, 153986.44391)","(-15188.32178, 153978.50641)"
"(-15198.93238, 152904.88181)","(-15148.49978, 152914.75201)"
"(-15198.93238, 152904.88181)","(-15254.86908, 152863.25831)"
"(-15486.86868, 153528.25641)","(-15427.84068, 153575.97511)"
"(-15486.86868, 153528.25641)","(-15561.31228, 153546.76271)"
"(-15486.86868, 153528.25641)","(-15416.61958, 153515.84161)"
"(-14949.75748, 154011.90221)","(-15014.18668, 154002.06851)"
"(-14949.75748, 154011.90221)","(-14896.25778, 154006.66301)"
"(-14789.57838, 153843.57291)","(-14805.73348, 153814.19981)"
"(-14789.57838, 153843.57291)","(-14788.27098, 153845.94991)"
