x,y
-14841.81778,153992.33571
-14765.74608,153912.14881
-14469.37948,153724.42691
-16622.74988,153187.90091
-14773.95228,153891.77021
-14763.76168,153947.86751
-15028.68288,153750.90691
-15055.73748,152930.22141
-16714.77088,153771.90811
-15001.70948,152924.85131
-14805.73348,153814.19981
-14457.17778,153116.52971
-14784.89698,153967.79781
-14888.28368,153768.95591
-15395.02858,153052.33881
-15287.95248,152408.44331
-15112.41578,154025.21661
-15907.22118,153080.92671
-14369.38322,153514.62253
-14405.89123,153134.93482
-14331.32962,153659.92405
-15409.51008,152244.57003
-14593.48776,153073.12966
-14484.50212,153104.42916
-14537.04586,153081.16023
-14636.90107,153054.5015
-14794.04838,152959.72756
-14408.19768,153728.72041
-14451.31083,153729.91777
-16096.70541,152682.36683
-16120.49752,152876.47555
-15840.58755,153068.15761
-15897.00938,152935.73682
-15955.22813,153027.70598
-15629.10668,153023.06803
-16144.48283,153033.32127
-15612.92631,153045.89531
-16626.81713,153474.47344
-16795.03704,153587.87639
-14857.65107,153773.8264
-15124.80995,154024.99935
-14795.59857,153972.41114
-15032.51192,154004.65843
-14857.24075,153996.39466
-14470.76225,154219.29856
-14419.37586,154167.1274
