"Source(x,y)","Target(x,y)"
"(-15935.12605, 153726.80157)","(-15974.59098, 153610.87871)"
"(-16304.48518, 153386.81631)","(-16714.77088, 153771.90811)"
"(-15612.92631, 153045.89532)","(-16714.77088, 153771.90811)"
"(-14484.50214, 153104.42915)","(-15001.70948, 152924.85131)"
"(-15596.59333, 153869.06925)","(-15382.67598, 153708.69991)"
"(-15229.99363, 153336.11732)","(-14962.21548, 153358.86791)"
"(-14451.31085, 153729.91777)","(-14608.41378, 153747.06271)"
"(-14795.59858, 153972.41115)","(-14784.89698, 153967.79781)"
"(-15704.23264, 153574.34328)","(-15921.06328, 153443.92081)"
"(-15591.81915, 153437.5229)","(-15921.06328, 153443.92081)"
"(-15812.90547, 153683.01471)","(-15676.98158, 153789.43381)"
"(-15596.59333, 153869.06925)","(-15676.98158, 153789.43381)"
"(-15935.12605, 153726.80157)","(-15676.98158, 153789.43381)"
"(-15995.00427, 153317.00716)","(-16304.48518, 153386.81631)"
"(-14857.24072, 153996.39466)","(-15124.80997, 154024.99935)"
"(-14408.19767, 153728.7204)","(-14451.31085, 153729.91777)"
