x,y,is_exit,is_source,stands
-15014.72408,153167.90491,False,False,"[1181, 854]"
-15976.92878,153413.79221,False,False,"[852, 853]"
-15095.01908,153300.52321,False,False,"[1284, 1181, 854]"
-15486.86868,153528.25641,False,False,"[851, 852, 1285]"
-16017.60378,154010.95271,False,False,"[1424, 821]"
-14835.89608,153934.05631,False,False,"[1241, 1399]"
-15226.28388,154266.27041,False,False,"[1555, 823]"
-14841.81778,153992.33571,True,False,"[823, 1399]"
-15018.94258,153419.55411,False,False,"[1241, 1284, 1285, 1286]"
-15765.33368,153918.74811,False,False,"[1424, 821, 822, 1231]"
-15683.05668,153707.71551,False,False,"[851, 822, 1423]"
-15925.36078,153564.02211,False,False,"[851, 1423]"
-15775.89268,153355.43131,False,False,"[852, 853]"
-15596.45308,153287.71271,False,False,"[852, 854]"
-15549.70788,153136.50711,False,False,"[1172, 854]"
-15410.95268,153649.94951,False,False,"[851, 1285, 822]"
-16072.53438,153723.28781,False,False,"[1424, 1231]"
-15419.81558,153317.89911,False,False,"[852, 1284, 854]"
-15342.05808,153421.05961,False,False,"[1285, 852, 1284]"
-14801.88788,153358.94921,False,False,"[1181, 1286]"
-14773.95228,153891.77021,True,False,[1241]
-15012.10888,153938.81881,False,False,"[1241, 1285, 1399]"
-15458.03388,153748.27851,False,False,"[823, 822, 1399]"
-15704.64978,153261.19951,False,False,"[1172, 853]"
-15565.90848,154228.96621,False,False,"[1555, 821, 822, 823]"
-15028.68288,153750.90691,True,False,"[1241, 1285]"
-15659.80868,153216.96681,False,False,"[1172, 854]"
-15562.48438,154228.00791,False,False,"[1555, 823]"
-15055.73748,152930.22141,True,False,[854]
-15974.59098,153610.87871,False,False,"[1231, 1423]"
-16714.77088,153771.90811,True,False,[1172]
-15001.70948,152924.85131,True,False,[1181]
-15382.67598,153708.69991,False,False,"[1285, 822, 1399]"
-14962.21548,153358.86791,False,False,"[1284, 1181, 1286]"
-14608.41378,153747.06271,False,False,"[1241, 1286]"
-14784.89698,153967.79781,True,False,[1399]
-14888.28368,153768.95591,True,False,[1241]
-15395.02858,153052.33881,True,False,[854]
-15921.06328,153443.92081,False,False,"[851, 852]"
-15676.98158,153789.43381,False,False,"[1231, 822, 1423]"
-16304.48518,153386.81631,False,False,"[1172, 853]"
-14795.59858,153972.41115,True,False,[1399]
-15124.80997,154024.99935,True,False,[1399]
-14857.24072,153996.39466,True,False,[1399]
-15612.92631,153045.89532,True,False,[1172]
-14484.50214,153104.42915,True,False,[1181]
-14451.31085,153729.91777,True,False,[1286]
-14408.19767,153728.7204,True,False,[1286]
